"NMSPC_CD","CMPNT_CD","PARM_NM","OBJ_ID","VER_NBR","PARM_TYP_CD","VAL","PARM_DESC_TXT","EVAL_OPRTR_CD","APPL_ID"
"KFS-CAM","AssetGlobal","NEW_ACQUISITION_CODE","KFS614","1","CONFG","N","The Asset Acquisition Type code to be used when the Asset Global (Add) document is generated by processing a transaction using the Capital Asset Builder (CAB) create asset function","A","KFS"
"KFS-CAM","AssetGlobal","NEW_IN_SERVICE_ASSET_DEPRECIATION_START_DATE","KFS684","1","CONFG","07/01","New in service asset depreciation start date (mm/dd) used for calculating the half year depreciation convention. The half year convention will calculate the depreciation date exactly six months from this parameter date.","A","KFS"
"KFS-CAM","AssetGlobal","NON_NEW_ACQUISITION_CODES","KFS615","1","CONFG","G;F;T;S","Capital Asset Acquisition Types codes representing non-expenditure additions (not purchased). These Type codes are not associated with and do not require the user to enter the following fields on the Asset Global (Add) document: Document Number Document Type Code and Posted Date.","A","KFS"
"KFS-CAM","AssetGlobal","PRE_TAGGING_ACQUISITION_CODE","KFS618","1","CONFG","P","When tagging information exists for Pre-Asset Tagging on a Purchase Order this is the Asset Acquisition Type code to be used on the Asset Global (Add) document generated by processing a transaction using the Capital Asset Builder (CAB) create asset function.","A","KFS"
"KFS-CAM","AssetGlobal","VALID_ASSET_STATUSES_BY_ACQUISITION_TYPE","KFS86","1","CONFG","F=A,C,S;G=A,C,S;N=A,C,S;P=A,C,S;S=A,C,S;T=A,C,S;A=N","Defines a valid relationship between the asset status specified on an asset and the asset acquisition type.","A","KFS"
"KFS-CAM","AssetGlobal","VALID_OBJECT_SUB_TYPES_BY_ACQUISITION_TYPE","KFS87","1","CONFG","F=CM,CF,CO,C1,C2,UC,UF,UO,AM,BD,BF,BI,ES,IF,LA,LE,LI,LF,LR,BR,BY,BX;G=CM,CF,CO,C1,C2,UC,UF,UO,AM,BD,BF,BI,ES,IF,LA,LE,LI,LF,LR,BR,BY,BX;N=CM,CF,CO,C1,C2,UC,UF,UO,AM,BD,BF,BI,ES,IF,LA,LE,LI,LF,LR,BR,BY,BX;S=CM,CF,CO,C1,C2,UC,UF,UO,AM,BD,BF,BI,ES,IF,LA,LE,LI,LF,LR,BR,BY,BX;T=CM,CF,CO,C1,C2,UC,UF,UO,AM,BD,BF,BI,ES,IF,LA,LE,LI,LF,LR,BR,BY,BX","Defines a valid relationship between the asset acquisition type specified on an asset and the financial object sub type code.","A","KFS"
"KFS-CAM","AssetRetirementGlobal","ACCUMULATED_DEPRECIATION_LINE_DESCRIPTION","KFS88","1","CONFG","Asset retirement depreciation reversal","The description of the ledger entry eliminating accumulated depreciation of an asset being retired.","A","KFS"
"KFS-CAM","AssetRetirementGlobal","CAPITALIZATION_LINE_DESCRIPTION","KFS89","1","CONFG","Asset retirement cost reversal entry","The description of the ledger entry eliminating capitalized costs of an asset being retired.","A","KFS"
"KFS-CAM","AssetRetirementGlobal","DEFAULT_GAIN_LOSS_DISPOSITION_OBJECT_CODE","KFS90","1","CONFG","","Default object code for gain/loss disposition of assets","A","KFS"
"KFS-CAM","AssetRetirementGlobal","OFFSET_AMOUNT_LINE_DESCRIPTION","KFS91","1","CONFG","Asset retirement fund balance adjustment","The description of the ledger entry eliminating fund balance of an asset being retired.","A","KFS"
"KFS-CAM","AssetRetirementGlobal","RAZE_RETIREMENT_REASONS","KFS92","1","CONFG","R","Restricted retirement reasons for plant fund activities (currently used as restricted retirement reasons for buildings.)","A","KFS"
"KFS-CAM","BarcodeInventoryError","IGNORES_LOCKS_IND","KFS93","1","CONFG","N","Indicates whether or not the barcode inventory upload process will allow an asset locked by other documents to have its asset record updated. ","A","KFS"
"KFS-CAM","BarcodeInventoryError","MAX_NUMBER_OF_RECORDS_PER_DOCUMENT","KFS94","1","CONFG","300","Maximum number of barcode inventory error records a document will store. If the limit is exceeded, then the upload program will create separate documents. ","A","KFS"
"KFS-CAM","Batch","DEPRECIATION_CAMPUS_PLANT_FUND_OBJECT_SUB_TYPE","KFS95","1","CONFG","BD;BF;BI;BR;BX;IF;LE;LF;LI;LR","Campus plant fund object sub type codes that depreciation process uses to link the asset payment object code's object sub type with the organization table in order to get the campus?s plant fund account that will be assigned to the depreciation expense that is calculated by the batch depreciation program.","A","KFS"
"KFS-CAM","Batch","DEPRECIATION_ORGANIZATON_PLANT_FUND_OBJECT_SUB_TYPE","KFS96","1","CONFG","C1;C2;CF;CM;ES;NA;UC;UF","Organization plant fund object sub type codes that depreciation process uses to link the asset payment object code's object sub type with the organization table in order to get the organization's plant fund account that will be assigned to the depreciation expense that is calculated by the batch depreciation program.","A","KFS"
"KFS-CAM","Batch","DEPRECIATION_RUN_DATE","KFS97","1","CONFG","4/1/2008","Date the batch depreciation will use in order to determine which fiscal year and  month depreciation expense the user wants to calculate.

If this parameter is left blank, then the program will assume the current system date is the key to determine which fiscal year and month has to be used in order to calculate the depreciation expense.","A","KFS"
"KFS-CAM","Batch","INCLUDE_RETIRED_ASSETS_IND","KFSSYS7145-04","1","CONFG","Y","Controls whether the Year End Depreciation Job will process Retired Assets","A","KFS"
"KFS-CAM","Batch","NON_DEPRECIABLE_FEDERALLY_OWNED_OBJECT_SUB_TYPES","KFS98","1","CONFG","CO;CP;UO;AM;AF;LA;BY","Non depreciable federally owned object sub type codes.","A","KFS"
"KFS-CAM","Batch","NON_DEPRECIABLE_NON_CAPITAL_ASSET_STATUS_CODES","KFS99","1","CONFG","N;O","Asset status codes excluded from asset depreciation process.","A","KFS"
"KFS-CG","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-5",1,"CONFG","N","Y/N indicator showing if the Contracts & Grants module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","KFS"
"KFS-CG","CfdaBatchStep","RESULT_SUMMARY_TO_EMAIL_ADDRESSES","KFS102","1","CONFG","knoreceipt-l@indiana.edu","Listserv for recipients of CFDA batch process results.","A","KFS"
"KFS-CG","CfdaBatchStep","SOURCE_URL","KFS103","1","CONFG","ftp://ftp.cfda.gov/programs","CFDA url","A","KFS"
"KFS-COA","All","MAXIMUM_ACCOUNT_RESPONSIBILITY_ID","KFS101","1","CONFG","17","Specifies the upper range for the Contracts & Grants Responsibility Id on Contracts & Grants Accounts. The minimum is 1.","A","KFS"
"KFS-COA","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-6",1,"CONFG","N","Y/N indicator showing if the chart of account module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","KFS"
"KFS-COA","Account","CAPITAL_SUB_FUND_GROUPS","KFS117","1","CONFG","PFCMR","Indicates the SubFundGroup for this Kuali implementation that is used for CAMS/Capital purposes for capitalization of expenses related to building construction or remodeling.","A","KFS"
"KFS-COA","Account","CG_DENOTING_VALUE","KFS118","1","CONFG","CG","This is the value of the fund group or sub-fund group that the institution uses for Contracts & Grants accounts. Used in conjunction with FUND_GROUP_DENOTES_CG_IND.","A","KFS"
"KFS-COA","Account","DEFAULT_BENEFIT_RATE_CATEGORY_CODE","KFSLD6987g","1","CONFG","--","Defines the default benefit rate category code on the account maintenance document for all accounts. This default code is used when the  DEFAULT_BENEFIT_RATE_CATEGORY_CODE_BY_ACCOUNT_TYPE does not apply to an account. -- (two dashes) implies the category code is not applicable. The default cannot be null.","A","KFS"
"KFS-COA","Account","DEFAULT_BENEFIT_RATE_CATEGORY_CODE_BY_ACCOUNT_TYPE","KFSLD6987f","1","CONFG","EN=AA;CG=BB","Defines the default benefit rate category code on the account maintenance document by account type. The format is Account Type=Benefit Rate Category Code (eg. DT=AA;A1=BB, etc).","A","KFS"
"KFS-COA","Account","DERIVED_ROLE_MEMBER_INACTIVATION_NOTIFICATION_EMAIL_ADDRESSES","KFS119","1","CONFG","knoreceipt-l@indiana.edu","The e-mail address to send a notification to when a member of an account derived role - Fiscal Officer, Account Supervisor, Fiscal Officer Primary Delegate, or Fiscal Officer Secondary Delegate - is inactivated.","A","KFS"
"KFS-COA","Account","EXPIRATION_DATE_BACKDATING_FUND_GROUPS","KFS-PARM-169","1","VALID","","Fund groups that allow backdating of the expiration date.","A","KFS"
"KFS-COA","Account","FUND_GROUP_DENOTES_CG_IND","KFS120","1","CONFG","Y","If this parameter is set to Y then the parameter CG_DENOTING_VALUE should have a value that represents a fund group. If set to N, then CG_DENOTING_VALUE should have a value that represents a sub-fund group.","A","KFS"
"KFS-COA","Account","INCOME_STREAM_ACCOUNT_REQUIRING_FUND_GROUPS","KFS121","1","VALID","GF;CG","Determines for which fund groups an income stream account is required on the account document.","A","KFS"
"KFS-COA","Account","INCOME_STREAM_ACCOUNT_REQUIRING_SUB_FUND_GROUPS","KFS122","1","VALID","MPRACT","Determines for which sub fund groups an income stream account is required on the account document.","D","KFS"
"KFS-COA","Account","KC_OVERRIDES_KFS_DEFAULT_ACCOUNT_IND","KFSCOA124","1","CONFG","Y","When this indicator is Y, the values from KC will override the values in the CGAD table.","A","KFS"
"KFS-COA","Account","PREFIXES","KFS123","1","VALID","3;00","Institutionally specified restrictions on account number prefixes (e.g. the account number cannot begin with a 3 or with 00.)","D","KFS"
"KFS-COA","Account","RESEARCH_ADMIN_ACCOUNT_ADDRESS_TYPE","KFS606","1","CONFG","ADMIN;PI","If KFS is integrated with a Research Admin System with multiple award address types (such as Kuali Coeus) and accounts are being automatically created based on awards in that system, this parameter defines the address type that should be populated as the account address. The first address type listed will be used if a value exists. If not the second will be used and if no address of the second type exists the address of the third type will be used, etc.","A","KFS"
"KFS-COA","Account","RESEARCH_ADMIN_AUTO_CREATE_ACCOUNT_WORKFLOW_ACTION","KFS610","1","CONFG","save","This parameter defines the workflow action that will be taken on an account document automatically generated by an integrated research admin system. The possible parameter values are save submit and blanketApprove.","A","KFS"
"KFS-COA","AccountDelegate","EMPLOYEE_STATUSES","KFS124","1","VALID","A","Allowed Employee Status code for an employee to be assigned as a delegate for an account.","A","KFS"
"KFS-COA","AccountDelegateGlobal","MAXIMUM_ACCOUNT_DELEGATES","KFSCNTRB-1730","1","VALID","5000","The maximum number of account delegates to create. This is calculated by multiplying account delegates with accounts.","A","KFS"
"KFS-COA","AddPriorYearAccountsStep","PRIOR_YEAR_ACCOUNTS_TO_BE_ADDED","KFS685","1","CONFG","","The list of accounts created after the start of a new fiscal year, but need to be used for the prior year and should be added to the Prior Year Account table by the batch job addPriorYearAccountsJob. If no such account exist, this parameter shall be left empty; otherwise, the value shall be in the format of ""coaCode1-accountNumber1;coaCode2-accountNumber2;coaCode3-accountNumber3"" and so on; for example, the value ""BL-0142900;BA-1111111;UA-1000000"" defines 3 accounts to be added. The value of this parameter shall be updated after each year end, before running addPriorYearAccountsJob.","A","KFS"

"KFS-COA","ObjectCode","OBJECT_CODES","KFS125","1","VALID","N/A;A/L","Institutionally specified unallowable values for Object Codes.","D","KFS"
"KFS-COA","OffsetDefinition","DOCUMENT_TYPES_REQUIRING_ACTIVE_OBJECT_CODES","KFS126","1","VALID","ARIN;ARNI;ARIM;BC","Defines the relationship between Document Type(s) and Object Code status (active/inactive) when creating a new offset definition.","A","KFS"
"KFS-COA","OffsetDefinition","USE_FLEXIBLE_OFFSET_IND","KFS127","1","CONFG","N","This allows the system to redirect offset entries to another specified account when enabled (Y). The Offset Account Maintenance Document defines the offset account for an object code/account combination. When not enabled (N)?the offsets are applied to the same account as the original transaction, under a different object code as defined in the Offset Definition table.","A","KFS"
"KFS-COA","Organization","ORGANIZATION_TYPES_NOT_REQUIRING_DEFAULT_ACCOUNT","KFS128","1","VALID","C;U","When a new organization is being created, the default account number is not required for these organization types. This is to avoid a chicken/egg situation where the value for the default account cannot be created until the organization exists.","A","KFS"
"KFS-COA","Organization","ORGANIZATION_TYPES_THAT_MUST_REPORT_TO_SELF","KFS129","1","VALID","U","Defines the Organization Type that can / must report to itself when creating a new organization.  This parameter should only contain 1 Organization Type; more will cause problems in the system.  The system will only allow one Organization with this Organization Type, thus ensuring that there is a single Organization at the top of the hierarchy that all others report to.","A","KFS"
"KFS-COA","Organization","USE_HRMS_ORGANIZATION_ATTRIBUTES_IND","KFS130","1","CONFG","N","Flag (Y/N) indicating whether HRMS Org Tab will appear on the Organization document.","A","KFS"
"KFS-COA","OrganizationReversion","BUDGET_REVERSION_DEFAULT_BALANCE_TYPE","KFS131","1","CONFG","RE","The balance type to use on the budget reversion ledger entries generated by the Organization Reversion process. In the base Kuali installation, RE is a balance type that end users won't typically be aware of. This allows entries to be posted as an audit trail, but typically doesn't appear on reports or balance inquiry screens.","A","KFS"
"KFS-COA","OrganizationReversion","CARRY_FORWARD_OBJECT_CODE","KFS132","1","CONFG","","The object code used to balance the budget ledger entries generated by the Organization Reversion process when carrying forward budget to the new fiscal year.","A","KFS"
"KFS-COA","OrganizationReversion","CASH_REVERSION_DEFAULT_BALANCE_TYPE","KFS133","1","CONFG","NB","The balance type to use on the cash reversion ledger entries generated by the Organization Reversion process. In the base Kuali installation, NB is a balance type that end users won't typically be aware of. This allows entries to be posted as an audit trail, but typically doesn't appear on reports or balance inquiry screens. ?","A","KFS"
"KFS-COA","OrganizationReversion","DEFAULT_DOCUMENT_NUMBER_PREFIX","KFS134","1","CONFG","AC","The literal placed at the beginning of the document number for the Organization Reversion ledger entries. The process takes this literal and appends the account number to create multiple document numbers for posting. Then in the event of a scrubber error, only the transactions for a given account number (and not the entire feed) are rejected and need correcting. ?","A","KFS"
"KFS-COA","OrganizationReversion","MANUAL_FEED_ORIGINATION","KFS135","1","CONFG","","The system origination code to use on the ledger entries generated by the Organization Reversion process.","A","KFS"
"KFS-GL","Batch","USE_ICR_ENCUMBRANCE_IND","KFS312","1","CONFG","N","Indirect Cost Recovery Encumbrance Enabled Flag (Y/N).","A","KFS"
"KFS-COA","OrganizationReversion","SELECTION_1","KFS136","1","CONFG","account.subFundGroup.fundGroupCode=GF","Fund group code(s) that should be included in the Organization Reversion Selection.","A","KFS"
"KFS-COA","OrganizationReversion","SELECTION_2","KFS137","1","CONFG","account.organizationCode=BALS;RESV","Organization codes that should be excluded from Organization Reversion Selection.","D","KFS"
"KFS-COA","OrganizationReversion","SELECTION_3","KFS138","1","CONFG","objectCode=9890;9891;9892;9893","Object codes that should be excluded from Organization Reversion Selection.","D","KFS"
"KFS-COA","OrganizationReversion","SELECTION_4","KFS139","1","CONFG","account.subFundGroupCode=MPRACT;MWISH;MPROF;MHOUSE","Sub fund group codes that should be excluded from Organization Reversion Selection.","D","KFS"
"KFS-COA","OrganizationReversion","SELECTION_5","KFS140","1","CONFG","account.chartOfAccountsCode=","Chart of Accounts codes that should be excluded from Organization Reversion Selection.","D","KFS"
"KFS-COA","OrganizationReversion","SELECTION_6","KFS141","1","CONFG","account.accountNumber=","Account numbers that should be excluded from Organization Reversion Selection.","D","KFS"
"KFS-COA","OrganizationReversion","UNALLOCATED_OBJECT_CODE","KFS142","1","CONFG","","Defines the object code to use for carry-forward if the Carry Forward by Object Code Indicator is not checked in the Organization Reversion Maintenance Document.","A","KFS"
