fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|cg_acct_resp_id|lbr_ben_rt_cat_cd|
BL|0211505|1D5F9493A2789052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211506|1D5F9493A2799052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211507|1D5F9493A27A9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211508|1D5F9493A27B9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211509|1D5F9493A27C9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211601|1D5F9493A27D9052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211602|1D5F9493A27E9052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211603|1D5F9493A27F9052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|RUAD|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N|9.0|--|
BL|0211604|1D5F9493A2809052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211605|1D5F9493A2819052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||BL|0211605|UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211606|1D5F9493A2829052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211607|1D5F9493A2839052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211608|1D5F9493A2849052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211609|1D5F9493A2859052E043814FD8819052|2.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.242|N|N||--|
BL|0211701|1D5F9493A2869052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|ARSD|NA|BL|FEDERJ|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211701|BL|1023287|10|||||N|O|N|Y|N|N|N|N||N|N|7.0|--|
BL|0211702|1D5F9493A2879052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|ARSD|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211701|BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|7.0|--|
BL|0211703|1D5F9493A2889052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|CHEM|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|9.0|--|
BL|0211704|1D5F9493A2899052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|CHEM|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|10.0|--|
BL|0211705|1D5F9493A28A9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|RUAD|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211705|BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|8.0|--|
BL|0211706|1D5F9493A28B9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|RUAD|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211705|BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|8.0|--|
BL|0211707|1D5F9493A28C9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|RUAD|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211705|BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|8.0|--|
BL|0211708|1D5F9493A28D9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|RUAD|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211708|BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|8.0|--|
BL|0211709|1D5F9493A28E9052E043814FD8819052|2.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|RUAD|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||BL|0211708|BL|1023287||||||N|O|N|Y|N|N|N|N||N|N|8.0|--|
BL|0211801|1D5F9493A28F9052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||BL|0211401|UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N|10.0|--|
BL|0211802|1D5F9493A2909052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|RUAD|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||BL|0211501|UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N|8.0|--|
BL|0211803|1D5F9493A2919052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|CHEM|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||BL|0211601|UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N|8.0|--|
BL|0211804|1D5F9493A2929052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|ARSD|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||BL|0211701|UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N|7.0|--|
BL|0211805|1D5F9493A2939052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N||--|
BL|0211806|1D5F9493A2949052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N||--|
BL|0211807|1D5F9493A2959052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N||--|
BL|0211808|1D5F9493A2969052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N||--|
BL|0211809|1D5F9493A2979052E043814FD8819052|2.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|N|Y|Y|Y|Y|N|93.853|N|N||--|
BL|0211901|1D5F9493A2989052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211902|1D5F9493A2999052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211903|1D5F9493A29A9052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211904|1D5F9493A29B9052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211905|1D5F9493A29C9052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211906|1D5F9493A29D9052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211907|1D5F9493A29E9052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|N|Y|N|N|N|N||N|N||--|
BL|0211908|1D5F9493A29F9052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||BL|0211908|BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0211909|1D5F9493A2A09052E043814FD8819052|2.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||BL|0211908|BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212001|1D5F9493A2A19052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212002|1D5F9493A2A29052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212003|1D5F9493A2A39052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212004|1D5F9493A2A49052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212005|1D5F9493A2A59052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212006|1D5F9493A2A69052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212007|1D5F9493A2A79052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212008|1D5F9493A2A89052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|0212009|1D5F9493A2A99052E043814FD8819052|2.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N||--|
BL|1020087|CE659A11-4C28-4D71-CD5D-21F158EEB72A|3.0|CREATED FOR ICR RI ISSUE KULDBA-379|4318506633|2362105752|6276904397|PSY|ND|BL|COMMEC|Y|AVS|R||INDIANAPOLIS|IN|888 N. euclid|46202|||20060903183019|20060801000000||BL|5431400|||BL|1031400|BL|1031400|12||123|BL|1031400|N|O|N|N|N|N|N|N|93.064|N|N||--|
BL|1021887|883CF188-6A12-CCF1-927F-7F949DE1F8C0|3.0|CREATED FOR ICR RI ISSUE KULDBA-379|4318506633|2362105752|6276904397|PSY|ND|BL|COMMEC|Y|AVS|R||INDIANAPOLIS|IN|888 N. Euclid|46202|||20060903184813|20060801000000||BL|1031400|||BL|1031400|BL|1031400|12||123|BL|1031400|N|O|N|N|N|N|N|N|93.064|N|N||--|
BL|1023200|61B4ABE7-14B8-7319-BDDB-3EF49BD67C06|2.0|DEAN ARTS AND SCIENCES|4318506633|1271005561|2693000507|ARSD|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|Kirkwood 104|47405-3901|||20060901110136|20060901000000||BL|1031400|||||BL|1031400||||||N|O|N|N|N|N|N|N||N|N||--|
BL|1023287|D3111E55-EE10-146B-18F4-A340B123CA5C|3.0|CREATED FOR ICR RI ISSUE KULDBA-379|4318506633|6090605470|2362105752|PSY|TR|BL|GENFND|Y|S&F|U||INDIANAPOLIS|IN|888 N. Euclid|46202|||20060901214331|20060801000000||BL|5431400|||||BL|1031400||||||N|O|N|N|N|N|N|N||N|N||--|
BL|1023295|448F5460A319E134E043814FD881E134|2.0|ARTS & SCIENCES - BALANCE SHEET|2362105752|6258007742|2362105752|ARSD|BS|BL|GENFND|N|BS|U||BLOOMINGTON|IN|KIRKWOOD 104|47405|UA|6612160|19950630132508|19950630000000||BL|5431400|||||BL|1023287|||||||O|C|N|N|N|N|N||N|N||--|
BL|1024600|451F077809B9B1C6E043814FD881B1C6|2.0|DEPT OF BIOLOGY|6076602019|3889504703|1781003865|BI|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930701000000|19930701000000||BL|2324689|||||BL|1023287|||||||C|C|N|Y|N|N|N||N|N||--|
BL|1024650|451F077809BAB1C6E043814FD881B1C6|2.0|BIOLOGY-INDIRECT|6076602019|3889504703|1781003865|BI|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|JORDAN HALL 142|47405-6801|IU||19930701000000|19930701000000||BL|2324689|||||BL|1023287|||||||C|C|N|Y|N|N|N||N|N||--|
BL|1024697|451F077809BBB1C6E043814FD881B1C6|2.0|DEPT OF BIOLOGY-EQUIP|6076602019|3889504703|6076602019|BI|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930701000000|19930701000000|20051102000000|BL|2324689|||||BL|1023287|||||||C|C|N|Y|N|N|N||N|N||--|
BL|1024700|451F077803F5B1C6E043814FD881B1C6|2.0|CHEMISTRY|2599004561|6276904397|3024607135|CHEM|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19930701000000|19930701000000||BL|5431400|||||BL|1023287|||||||C|C|N|Y|N|N|N||N|N||--|
BL|1024767|451F07780D92B1C6E043814FD881B1C6|2.0|DIST PROFESSORSHIP-CHEM|2599004561|5147505131|2362105752|CHEM|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19930701000000|19930701000000|19950317000000|BL|2324789|||||BL|1023287|||||||C|C|N|Y|N|N|N||N|N||--|
BL|1024797|451F07780D93B1C6E043814FD881B1C6|2.0|CHEMISTRY - EQUIP|2599004561|5147200470|3645101596|CHEM|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19930701000000|19930701000000||BL|2324789|||||BL|1023287|||||||C|C|Y|Y|N|N|N||N|N||--|
BL|1031400|10B3C1BDE85C8F96E043814FD8818F96|3.0|PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|BA|6044900|20060405000000|19930701000000||BL|2331489|||||BL|2231408||||||N|O|C|N|Y|N|N|N||N|N||--|
BL|1031420|014C92B069DAA16EE043814FD881A16E|2.0|CENTER FOR ANIMAL BEHAVIOR|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19940331000000|19940321000000||BL|2331489|||||BL|1031420||||||N|C|C|N|N|N|N|N||N|N||--|
BL|1031467|014C92B069DBA16EE043814FD881A16E|2.0|DIST PROFESSORSHIP-PSYCH|2726706560|3889504703|4318506633|VPIT|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|KIRKWOOD 104|47405|IU||19930701000000|19930701000000|19950317000000|BL|2331489|||||BL|1023287||||||N|C|C|N|Y|N|N|N||N|N||--|
BL|1031490|196D4AE5469C6008E043814FD8816008|2.0|CENTER FOR ANIMAL BEHAVIOR|4318506633|3889504703|4318506633|CTED|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|||20060725000000|19940321000000||BL|2331489|||||BL|1031420||||||N|C|C|N|N|N|N|N||N|N||--|
BL|1031497|014C92B069DCA16EE043814FD881A16E|2.0|PSYCHOLOGY - EQUIP|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19930701000000|19930701000000||BL|2331489|||||BL|1023287||||||N|C|C|Y|Y|N|N|N||N|N||--|
BL|1031499|EFAC6AF2-88D9-0E13-C1E6-481C9ED85157|2.0|CONTINUATION ACCT - PSYCHOLOGY|4318506633|1271005561|2693000507|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|Psychology|47405|||20060901110814|20060901000000||BL|1031400|||||BL|1031400||||||N|O|N|N|N|N|N|N||N|N||--|
BL|1042900|448F5460A317E134E043814FD881E134|2.0|OVPR - OFFC OF THE VP FOR RESEARCH|1730300231|2857802003|4052406505|RUAD|NA|BL|GENFND|Y|SPA|U||BLOOMINGTON|IN|BRYAN HALL 104|47405-1201|IU||19930701000000|19930701000000||BL|2342989|||||BL|1042987|||||||C|A|N|Y|N|N|N||N|N||--|
BL|1042960|4558273CCBD1CEB8E0404F8189D8230F|2.0|INDIANA MOLECULAR BIOLOGY INSTITUTE|1730300231|2857802003|4043300972|IMBI|NA|BL|GENFND|Y|IRC|U||BLOOMINGTON|IN|Myers Hall 150|47405|IU||19930701000000|19930701000000||BL|5431400|||||BL|1042987|||||||C|A|Y|Y|N|N|N||N|N||--|
BL|1042987|35B3A59FDC7C719AE043814FD881719A|2.0|NON-GENERAL FUND ACCOUNT|1730300231|2857802003|4052406505|RUAD|NA|BL|GENFND|Y|AA|U||BLOOMINGTON|IN|BRYAN HALL 104|47405-1201|IU||19930701000000|19930701000000||BL|2342989|||||BL|1042987|||||||C|A|N|Y|N|N|N||N|N||--|
BL|2124712|451F07780D94B1C6E043814FD881B1C6|2.0|CHEMICAL INFORMATION CENTER|2599004561|6276904397|3645307585|CHEM|NA|BL|DPSA|Y|CS|U||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19760701000000|19760701000000||BL|2324789|||||BL|1024700|||||||O|C|Y|N|N|N|N||N|N||--|
BL|2124740|451F07780D95B1C6E043814FD881B1C6|2.0|QUANTUM CHEM PROGRAM EXCH|2599004561|6276904397|1781003865|CHEM|NA|BL|DPSA|Y|CS|U||BLOOMINGTON|IN|CHEMISTRY|47405-4001|IU||19760701000000|19971105000000||BL|2324789|||||BL|1024700|10||000|BL|2124740||O|C|N|N|N|N|N||N|N||--|
