acct_icr_typ_cd|fin_coa_cd|fin_object_cd|obj_id|ver_nbr|acct_icr_excl_typ_actv_ind|
34|IU|3710|0C4EE51FDF4D2018E043814FD8812018|1.0|Y|
34|IU|4534|0C4EE51FDF4E2018E043814FD8812018|1.0|Y|
34|IU|4536|0C4EE51FDF4F2018E043814FD8812018|1.0|Y|
34|IU|5199|0C4EE51FDF502018E043814FD8812018|1.0|Y|
34|IU|5510|0C4EE51FDF512018E043814FD8812018|1.0|Y|
34|IU|5512|0C4EE51FDF522018E043814FD8812018|1.0|Y|
34|IU|5514|0C4EE51FDF532018E043814FD8812018|1.0|Y|
34|IU|5516|0C4EE51FDF542018E043814FD8812018|1.0|Y|
34|IU|5518|0C4EE51FDF552018E043814FD8812018|1.0|Y|
34|IU|5520|0C4EE51FDF562018E043814FD8812018|1.0|Y|
34|IU|5530|0C4EE51FDF572018E043814FD8812018|1.0|Y|
34|IU|5540|0C4EE51FDF582018E043814FD8812018|1.0|Y|
34|IU|5546|0C4EE51FDF592018E043814FD8812018|1.0|Y|
34|IU|5548|0C4EE51FDF5A2018E043814FD8812018|1.0|Y|
34|IU|5549|0C4EE51FDF5B2018E043814FD8812018|1.0|Y|
34|IU|5553|0C4EE51FDF5C2018E043814FD8812018|1.0|Y|
34|IU|5555|0C4EE51FDF5D2018E043814FD8812018|1.0|Y|
34|IU|5557|0C4EE51FDF5E2018E043814FD8812018|1.0|Y|
34|IU|5560|0C4EE51FDF5F2018E043814FD8812018|1.0|Y|
34|IU|5562|0C4EE51FDF602018E043814FD8812018|1.0|Y|
34|IU|5565|0C4EE51FDF612018E043814FD8812018|1.0|Y|
34|IU|5566|0C4EE51FDF622018E043814FD8812018|1.0|Y|
34|IU|5570|0C4EE51FDF632018E043814FD8812018|1.0|Y|
34|IU|5572|0C4EE51FDF642018E043814FD8812018|1.0|Y|
34|IU|5574|0C4EE51FDF652018E043814FD8812018|1.0|Y|
34|IU|5576|0C4EE51FDF662018E043814FD8812018|1.0|Y|
34|IU|5578|0C4EE51FDF672018E043814FD8812018|1.0|Y|
34|IU|5584|0C4EE51FDF682018E043814FD8812018|1.0|Y|
34|IU|5591|0C4EE51FDF692018E043814FD8812018|1.0|Y|
34|IU|5595|0C4EE51FDF6A2018E043814FD8812018|1.0|Y|
34|IU|5599|0C4EE51FDF6B2018E043814FD8812018|1.0|Y|
34|IU|7000|0C4EE51FDF6C2018E043814FD8812018|1.0|Y|
34|IU|7030|0C4EE51FDF6D2018E043814FD8812018|1.0|Y|
34|IU|7031|0C4EE51FDF6E2018E043814FD8812018|1.0|Y|
34|IU|7032|0C4EE51FDF6F2018E043814FD8812018|1.0|Y|
34|IU|7098|0C4EE51FDF702018E043814FD8812018|1.0|Y|
34|IU|7099|0C4EE51FDF712018E043814FD8812018|1.0|Y|
34|IU|7100|0C4EE51FDF722018E043814FD8812018|1.0|Y|
34|IU|7130|0C4EE51FDF732018E043814FD8812018|1.0|Y|
34|IU|7200|0C4EE51FDF742018E043814FD8812018|1.0|Y|
34|IU|7300|0C4EE51FDF752018E043814FD8812018|1.0|Y|
34|IU|7400|0C4EE51FDF762018E043814FD8812018|1.0|Y|
34|IU|7500|0C4EE51FDF772018E043814FD8812018|1.0|Y|
34|IU|7530|0C4EE51FDF782018E043814FD8812018|1.0|Y|
34|IU|7531|0C4EE51FDF792018E043814FD8812018|1.0|Y|
34|IU|7550|0C4EE51FDF7A2018E043814FD8812018|1.0|Y|
34|IU|7600|0C4EE51FDF7B2018E043814FD8812018|1.0|Y|
34|IU|7800|0C4EE51FDF7C2018E043814FD8812018|1.0|Y|
34|IU|7900|0C4EE51FDF7D2018E043814FD8812018|1.0|Y|
34|IU|9900|0C4EE51FDF7E2018E043814FD8812018|1.0|Y|
34|IU|9905|0C4EE51FDF7F2018E043814FD8812018|1.0|Y|
34|IU|9915|0C4EE51FDF802018E043814FD8812018|1.0|Y|
34|IU|9954|0C4EE51FDF812018E043814FD8812018|1.0|Y|
34|IU|9970|0C4EE51FDF822018E043814FD8812018|1.0|Y|
34|IU|9975|0C4EE51FDF832018E043814FD8812018|1.0|Y|
34|IU|9979|0C4EE51FDF842018E043814FD8812018|1.0|Y|
34|IU|9980|0C4EE51FDF852018E043814FD8812018|1.0|Y|
34|IU|9990|0C4EE51FDF862018E043814FD8812018|1.0|Y|
35|IU|3100|0C4EE51FDF872018E043814FD8812018|1.0|Y|
35|IU|3105|0C4EE51FDF882018E043814FD8812018|1.0|Y|
35|IU|3110|0C4EE51FDF892018E043814FD8812018|1.0|Y|
35|IU|3115|0C4EE51FDF8A2018E043814FD8812018|1.0|Y|
35|IU|3120|0C4EE51FDF8B2018E043814FD8812018|1.0|Y|
35|IU|3122|0C4EE51FDF8C2018E043814FD8812018|1.0|Y|
35|IU|3125|0C4EE51FDF8D2018E043814FD8812018|1.0|Y|
35|IU|3130|0C4EE51FDF8E2018E043814FD8812018|1.0|Y|
35|IU|3135|0C4EE51FDF8F2018E043814FD8812018|1.0|Y|
35|IU|3140|0C4EE51FDF902018E043814FD8812018|1.0|Y|
35|IU|3145|0C4EE51FDF912018E043814FD8812018|1.0|Y|
35|IU|3150|0C4EE51FDF922018E043814FD8812018|1.0|Y|
35|IU|3542|0C4EE51FDF932018E043814FD8812018|1.0|Y|
35|IU|3543|0C4EE51FDF942018E043814FD8812018|1.0|Y|
35|IU|3544|0C4EE51FDF952018E043814FD8812018|1.0|Y|
35|IU|3702|0C4EE51FDF962018E043814FD8812018|1.0|Y|
35|IU|3703|0C4EE51FDF972018E043814FD8812018|1.0|Y|
35|IU|3705|0C4EE51FDF982018E043814FD8812018|1.0|Y|
35|IU|3706|0C4EE51FDF992018E043814FD8812018|1.0|Y|
35|IU|3708|0C4EE51FDF9A2018E043814FD8812018|1.0|Y|
35|IU|3709|0C4EE51FDF9B2018E043814FD8812018|1.0|Y|
35|IU|3710|0C4EE51FDF9C2018E043814FD8812018|1.0|Y|
35|IU|4530|0C4EE51FDF9D2018E043814FD8812018|1.0|Y|
35|IU|4532|0C4EE51FDF9E2018E043814FD8812018|1.0|Y|
35|IU|4533|0C4EE51FDF9F2018E043814FD8812018|1.0|Y|
35|IU|4534|0C4EE51FDFA02018E043814FD8812018|1.0|Y|
35|IU|4536|0C4EE51FDFA12018E043814FD8812018|1.0|Y|
35|IU|5199|0C4EE51FDFA22018E043814FD8812018|1.0|Y|
35|IU|5510|0C4EE51FDFA32018E043814FD8812018|1.0|Y|
35|IU|5512|0C4EE51FDFA42018E043814FD8812018|1.0|Y|
35|IU|5514|0C4EE51FDFA52018E043814FD8812018|1.0|Y|
35|IU|5516|0C4EE51FDFA62018E043814FD8812018|1.0|Y|
35|IU|5518|0C4EE51FDFA72018E043814FD8812018|1.0|Y|
35|IU|5520|0C4EE51FDFA82018E043814FD8812018|1.0|Y|
35|IU|5530|0C4EE51FDFA92018E043814FD8812018|1.0|Y|
35|IU|5540|0C4EE51FDFAA2018E043814FD8812018|1.0|Y|
35|IU|5546|0C4EE51FDFAB2018E043814FD8812018|1.0|Y|
35|IU|5548|0C4EE51FDFAC2018E043814FD8812018|1.0|Y|
35|IU|5549|0C4EE51FDFAD2018E043814FD8812018|1.0|Y|
35|IU|5553|0C4EE51FDFAE2018E043814FD8812018|1.0|Y|
35|IU|5555|0C4EE51FDFAF2018E043814FD8812018|1.0|Y|
35|IU|5557|0C4EE51FDFB02018E043814FD8812018|1.0|Y|
35|IU|5560|0C4EE51FDFB12018E043814FD8812018|1.0|Y|
35|IU|5562|0C4EE51FDFB22018E043814FD8812018|1.0|Y|
35|IU|5565|0C4EE51FDFB32018E043814FD8812018|1.0|Y|
35|IU|5566|0C4EE51FDFB42018E043814FD8812018|1.0|Y|
35|IU|5570|0C4EE51FDFB52018E043814FD8812018|1.0|Y|
35|IU|5572|0C4EE51FDFB62018E043814FD8812018|1.0|Y|
35|IU|5574|0C4EE51FDFB72018E043814FD8812018|1.0|Y|
35|IU|5576|0C4EE51FDFB82018E043814FD8812018|1.0|Y|
35|IU|5578|0C4EE51FDFB92018E043814FD8812018|1.0|Y|
35|IU|5580|0C4EE51FDFBA2018E043814FD8812018|1.0|Y|
35|IU|5584|0C4EE51FDFBB2018E043814FD8812018|1.0|Y|
35|IU|5591|0C4EE51FDFBC2018E043814FD8812018|1.0|Y|
35|IU|5595|0C4EE51FDFBD2018E043814FD8812018|1.0|Y|
35|IU|5599|0C4EE51FDFBE2018E043814FD8812018|1.0|Y|
35|IU|7000|0C4EE51FDFBF2018E043814FD8812018|1.0|Y|
35|IU|7030|0C4EE51FDFC02018E043814FD8812018|1.0|Y|
35|IU|7031|0C4EE51FDFC12018E043814FD8812018|1.0|Y|
35|IU|7032|0C4EE51FDFC22018E043814FD8812018|1.0|Y|
35|IU|7098|0C4EE51FDFC32018E043814FD8812018|1.0|Y|
35|IU|7099|0C4EE51FDFC42018E043814FD8812018|1.0|Y|
35|IU|7100|0C4EE51FDFC52018E043814FD8812018|1.0|Y|
35|IU|7130|0C4EE51FDFC62018E043814FD8812018|1.0|Y|
35|IU|7200|0C4EE51FDFC72018E043814FD8812018|1.0|Y|
35|IU|7300|0C4EE51FDFC82018E043814FD8812018|1.0|Y|
35|IU|7400|0C4EE51FDFC92018E043814FD8812018|1.0|Y|
35|IU|7500|0C4EE51FDFCA2018E043814FD8812018|1.0|Y|
35|IU|7530|0C4EE51FDFCB2018E043814FD8812018|1.0|Y|
35|IU|7531|0C4EE51FDFCC2018E043814FD8812018|1.0|Y|
35|IU|7550|0C4EE51FDFCD2018E043814FD8812018|1.0|Y|
35|IU|7600|0C4EE51FDFCE2018E043814FD8812018|1.0|Y|
35|IU|7800|0C4EE51FDFCF2018E043814FD8812018|1.0|Y|
35|IU|7900|0C4EE51FDFD02018E043814FD8812018|1.0|Y|
35|IU|9900|0C4EE51FDFD12018E043814FD8812018|1.0|Y|
35|IU|9903|0C4EE51FDFD22018E043814FD8812018|1.0|Y|
35|IU|9912|0C4EE51FDFD32018E043814FD8812018|1.0|Y|
35|IU|9915|0C4EE51FDFD42018E043814FD8812018|1.0|Y|
35|IU|9918|0C4EE51FDFD52018E043814FD8812018|1.0|Y|
35|IU|9920|0C4EE51FDFD62018E043814FD8812018|1.0|Y|
35|IU|9923|0C4EE51FDFD72018E043814FD8812018|1.0|Y|
35|IU|9924|0C4EE51FDFD82018E043814FD8812018|1.0|Y|
35|IU|9925|0C4EE51FDFD92018E043814FD8812018|1.0|Y|
35|IU|9930|0C4EE51FDFDA2018E043814FD8812018|1.0|Y|
35|IU|9940|0C4EE51FDFDB2018E043814FD8812018|1.0|Y|
35|IU|9951|0C4EE51FDFDC2018E043814FD8812018|1.0|Y|
35|IU|9954|0C4EE51FDFDD2018E043814FD8812018|1.0|Y|
35|IU|9955|0C4EE51FDFDE2018E043814FD8812018|1.0|Y|
35|IU|9956|0C4EE51FDFDF2018E043814FD8812018|1.0|Y|
35|IU|9957|0C4EE51FDFE02018E043814FD8812018|1.0|Y|
35|IU|9958|0C4EE51FDFE12018E043814FD8812018|1.0|Y|
35|IU|9959|0C4EE51FDFE22018E043814FD8812018|1.0|Y|
35|IU|9960|0C4EE51FDFE32018E043814FD8812018|1.0|Y|
35|IU|9970|0C4EE51FDFE42018E043814FD8812018|1.0|Y|
35|IU|9977|0C4EE51FDFE52018E043814FD8812018|1.0|Y|
35|IU|9979|0C4EE51FDFE62018E043814FD8812018|1.0|Y|
35|IU|9980|0C4EE51FDFE72018E043814FD8812018|1.0|Y|
