fin_coa_cd|org_cd|obj_id|ver_nbr|rpts_to_fin_coa_cd|rpts_to_org_cd|rc_cd|
BL|AMUS|F0A30D22-EF4E-93B3-F230-3AB095FA935D|2.0|BL|EMAS|75|
BL|ANAT|ABF26088-A344-4CA8-05D8-1F054D968BAC|2.0|BL|MED|10|
BL|ANPH|A92F5BE8-F5FA-DDA0-10B3-F3AA18D1303D|2.0|BL|ARSC|04|
BL|ANTH|A78B54CF-25B5-EC0A-95CB-CD254F91D305|2.0|BL|ARSC|04|
BL|APDD|28B2B128-80E0-C77C-E20D-452E8199D871|2.0|BL|ISDD|64|
BL|APHP|D92270C6-284B-83A1-64D6-206BB50E963B|2.0|BL|PHYP|82|
BL|APHS|A9D67125-FCE6-8CAD-94CB-C22BE8C4CB8B|2.0|BL|HPER|28|
BL|APLG|141EFD32-7992-2883-BA16-445FA2B1812D|2.0|BL|LING|04|
BL|APPE|A69D61DF-906B-4D23-7621-8505B73AF40B|2.0|BL|RUGS|64|
BL|ARAC|FA680AA5-9AE1-E813-AA89-A5B4A85244BE|2.0|BL|AERO|52|
BL|ARBU|75761036-9998-53FC-6AC7-0187D5F7CFAE|2.0|BL|JOUR|50|
BL|ARCH|76E70FDF-C6FD-04C4-4297-CA79949C7CCC|2.0|BL|ANTH|04|
BL|ARLG|43B26163-C8EB-68D9-76B7-75B16A84A53D|2.0|BL|LING|04|
BL|ARSC|432C8520-BDD4-5AF2-4D7B-BD97F6AE7A1C|2.0|BL|BL|04|
BL|ARSD|54AA87EA-EF57-CA81-0699-F9DADC204B62|2.0|BL|ARSC|04|
BL|ARTS|C69CBBD9-8F88-6894-B134-6C1831278C76|2.0|BL|RUGS|64|
BL|ARVM|85DE271C-211F-B5FA-3796-294D851AF9BA|2.0|BL|ARSC|04|
BL|ASBE|35655669-87F5-EACD-D718-C3818447083B|2.0|BL|MGMT|24|
BL|ASDV|C45BE389-677D-5D73-F5D0-86A7E112490B|2.0|BL|BL|86|
BL|ASIA|6983FEF5-61B8-994C-43DA-0BFD3292D331|2.0|BL|EMAS|75|
BL|ASPL|82425CA8-EE78-9405-045A-E045E501CACC|2.0|BL|PLAC|04|
BL|ASPP|EAB76F3F-1844-6072-3C5F-735962CE8DF7|2.0|BL|PLAC|04|
BL|AST|D1286BB1-1CE3-9E82-8FDC-F212B0F91DC9|2.0|BL|ARSC|04|
BL|ATSI|92E5EF7D-0A7F-ABA3-852E-B43F9FB369B5|2.0|BL|THTR|04|
BL|AUDO|7B7F5962-76C6-5B55-106E-8FDCDCF08286|2.0|BL|MUS|60|
BL|AUTM|3CDDFCFC-E5BC-A81B-4CD8-9088DAF6F675|2.0|BL|AXSV|80|
BL|AUVS|D2672EBC-FA7A-6327-F9AA-E356752313E5|2.0|BL|ISS|60|
BL|AUXA|0F0CE7C9-CEC5-ABDA-8949-0583C1C083BA|2.0|BL|AXSV|80|
BL|AUXE|AB5EA7DC-9547-B5B0-226E-33BEDDF35781|2.0|BL|AXSV|80|
BL|AXSV|34DDA693-25CC-1B9B-BE68-1C1A5B665542|2.0|BL|DBFA|80|
BL|BALS|754A45AB-B0C7-2EB6-DAF5-2D3CCF100DF4|2.0|BL|BL|01|
BL|BAND|18E98862-8E0C-0FA2-A39A-1A419BB619FA|2.0|BL|MUBA|42|
BL|BBDB|B68F3D26-88D7-3F8E-FA96-1B20495797A4|2.0|BL|HALL|80|
BL|BCEI|633A7C48-DD33-226A-AB1C-D4218500CFC0|2.0|BL|BUS|24|
BL|BCLB|B99D79FC-55A1-EFCA-AACD-732A68A9944C|2.0|BL|LIBR|68|
BL|BCMI|587D026F-5837-0029-8140-87C9C143EF17|2.0|BL|PHYS|04|
BL|BCOM|DB249CAE-59BE-1480-4BF2-EA9FDEF31643|2.0|BL|BUS|24|
BL|BCOR|961FC47E-3DF1-39A8-9541-FE0D34E9FB0C|2.0|BL|RUGS|64|
BL|BCTS|328E109A-DC56-7345-7367-F95282EEC0EA|2.0|BL|CSER|66|
BL|BEPP|35F6D61F-9020-63DD-C006-389216248F22|2.0|BL|BUS|24|
BL|BEST|F54AD31A-AAA8-A121-BB74-1B488DD82669|2.0|BL|EVAL|60|
BL|BFAC|582D4719-95CB-4673-C83E-39308CB6E184|2.0|BL|VPAS|75|
BL|BFAF|23B45C49-0410-8F44-E375-8FC76EB9C12E|2.0|BL|OPT|44|
BL|BFC|D2E5027D-EC36-561C-8F41-A0EFBCBC9892|2.0|BL|AFRO|04|
BL|BFIN|07FB5B79-2E1C-1828-E495-92128F62B785|2.0|BL|BUS|24|
BL|BGCM|02C53E64-B487-152B-9062-252B69E92EC4|2.0|BL|GEOL|04|
BL|BI|A40DFB51-D994-2129-8594-4861391982BE|2.0|BL|ARSC|04|
BL|BILI|45EB2B6B-8D40-87D9-7D94-55948C630463|2.0|BL|CMLT|04|
BL|BIOC|FBFCDAC6-94E8-83E5-911A-07161ACB85AC|2.0|BL|ARSC|04|
BL|BIUT|15165710-E220-75B1-289E-39CCE3B5E148|2.0|BL|BUS|24|
BL|BL|43AF48BD-1578-C978-5044-9AC524416AB4|2.0|IU|UNIV|NO|
BL|BLAN|3B42E322-9B3D-8103-A083-72253ED89A08|2.0|BL|BUS|24|
BL|BLDG|B666CC23-730E-6E6D-4537-953083210C6A|2.0|BL|PHYP|82|
BL|BLIB|E4B5F27A-339E-FFAB-F5FF-8AB5E90E44F4|2.0|BL|LIBR|68|
BL|BLKC|2FF04589-B893-3889-F09B-A4946C2C6335|2.0|BL|AFRO|75|
BL|BLLT|D687827F-B18A-2E62-196F-9B5F5928921B|2.0|BL|MBAL|42|
BL|BLRR|0FD765E9-2FC5-1BB5-4B4D-27A5DC0D8C06|2.0|BL|BL|80|
BL|BLSB|B84EC575-EE15-94DB-0CE0-0F429E017219|2.0|BL|LIBR|68|
BL|BLTP|64230424-EEAB-EFC5-F9D8-FFDB99F19A76|2.0|BL|SPEA|36|
BL|BMGM|B8B3D911-116E-1F6C-73B6-28AE54AB7B93|2.0|BL|BUS|24|
BL|BOND|242757FE-F982-0271-4429-232A3F03598C|2.0|BL|BL|80|
BL|BOT|FC18E384-9155-9033-C06E-6311D7F05C8F|2.0|BL|BI|04|
BL|BPAA|CBA75BDD-D436-98F6-C379-EF2E2701908E|2.0|BL|OPT|44|
BL|BPHP|02965C11-1B49-56BE-080B-321E291897C7|2.0|BL|PHYP|82|
BL|BRAD|9ECA604C-8763-0190-1C89-E61629F93C74|2.0|BL|RPAD|28|
BL|BRBD|77C23CF3-36D1-041B-94CF-97439CC4AE3D|2.0|BL|HALL|80|
BL|BRES|5554AFBA-9848-5CDF-B30E-C1BB82B4E354|2.0|BL|BUS|24|
BL|BRSS|BD6304CE-2AF2-03B1-F647-FE046590BBFD|2.0|BL|MUIN|42|
BL|BSCI|4EE229F9-CA3C-F71F-10F0-E7C8DB536D1E|2.0|BL|BI|04|
BL|BSER|5E7A102E-9E3D-F90F-E616-4B89D8B7B2E3|2.0|BL|PHYP|82|
BL|BSES|EAEBDDEF-B894-04EF-B385-E750F1E3B92C|2.0|BL|SPEA|36|
BL|BSLB|0316EC6E-1317-0BE4-C153-F03D56329E42|2.0|BL|BUS|24|
BL|BSS|678556B9-4427-B5A6-EB29-8E8821AA0838|2.0|BL|BUS|24|
BL|BSSP|C47069D4-D6CD-CF63-AEB0-EA6EA998A3D0|2.0|BL|BL|81|
BL|BSTS|B793064F-050D-FC16-B138-2A502AEF4EA6|2.0|BL|BUS|24|
BL|BUAC|DE4AC7F0-90BD-84FA-A83A-E483B85CD3E5|2.0|BL|BUS|24|
BL|BUDG|3EC95110-3708-8A95-76AB-870268709FE7|2.0|BL|BL|80|
BL|BUDV|E6F3C0CA-2B5B-6B1A-2F91-641A48727812|2.0|BL|BUS|24|
BL|BUED|A6902965-6844-AA40-C739-475CAC8A51AD|2.0|BL|BUS|24|
BL|BUEE|D787718B-34C6-4B9A-D997-93DE6BD347B6|2.0|BL|BUS|24|
BL|BUGL|924F09DD-D333-09D4-78FA-3CFC535F07F5|2.0|BL|BUS|24|
BL|BUHZ|59EA37A0-A877-32E6-0DA6-D32CFFDA3739|2.0|BL|BUS|24|
BL|BUIP|2897DC8D-FB85-A2B5-1DEF-344C39FC9949|2.0|BL|BUS|24|
BL|BULI|A512E113-7721-BE74-333E-983A329ADA1A|2.0|BL|BUS|24|
BL|BUMK|17E2EC62-78A5-1555-5875-EF6068874277|2.0|BL|BUS|24|
BL|BUPL|435D0C74-FF42-33DB-8D0B-29571A36AC47|2.0|BL|BUS|24|
BL|BURE|F2E02282-6CF9-4B7D-32D7-59E3DD477E59|2.0|BL|BUS|24|
BL|BURS|D6BA6673-A130-BE83-6980-F9D28A8EE4E6|2.0|BL|BSSP|81|
BL|BUS|77BB2D2E-4699-A84F-EE6C-44E188F1ABD7|2.0|BL|BL|24|
BL|BUSA|BAFFC5FC-BA6D-812E-D9B6-52D1F22A6BE4|2.0|BL|MGMT|24|
BL|BUSE|2CF5039A-D09B-E289-A30E-9FEFF63EA24A|2.0|BL|BEPP|24|
BL|BUSP|BB0B0153-632D-E999-823E-FFE2B6096951|2.0|BL|LCL|68|
BL|BUSS|605BFE55-517B-5895-5C37-E5698D17DC66|2.0|BL|LAWS|32|
BL|BUTS|431AABC0-5165-5C63-C1DA-34DD3219D620|2.0|BL|BUS|24|
BL|BUUG|F214EE92-91BC-37D2-E38A-1D4295E430B0|2.0|BL|BUS|24|
BL|BYAD|9B9BEB7F-3183-9C65-F141-2B3CDD32B7F1|2.0|BL|BUDG|80|
BL|CAAA|6E3FADE3-1B91-4578-F62B-0643E9520F99|2.0|BL|HPER|28|
BL|CACE|DF63F633-9013-322A-F052-B12EC79EDA73|2.0|BL|CDCT|70|
BL|CACL|E1C75642-8D06-5B42-309E-D35F92A53C65|2.0|BL|LAWS|32|
BL|CAFS|C93BDAA4-CF28-87AF-565B-40AE43C0DEE6|2.0|BL|LIBR|68|
BL|CAGU|A8E2BF89-5A70-EAB1-68E0-2A1B6E94A091|2.0|BL|CDCT|70|
BL|CAIS|B3CEEFDD-4460-6F1E-931F-818DBD3D86BF|2.0|BL|BL|68|
BL|CAMM|1E32D098-BAF1-2D79-2C81-EEF7824161F1|2.0|BL|PHYP|82|
BL|CARL|6CBD1C7F-A6DA-2EC0-F5C8-4C246F1059A9|2.0|BL|MUIN|42|
BL|CART|B730022E-7D2C-BF4C-65F6-252CC27505D2|2.0|BL|CMLT|04|
BL|CAUD|B7D0E65E-DE31-F883-6950-76221337E1BD|2.0|BL|SPHS|04|
BL|CCCS|4F31CFC9-C498-056C-819D-88C49C13CC2E|2.0|BL|EXEC|74|
BL|CCCT|8479CE65-74F4-FC3F-D535-A27D14F546A0|2.0|BL|CCCS|74|
BL|CCOG|D1C3338E-6B34-1578-80AC-D0140E2D3E99|2.0|BL|COSC|52|
BL|CCSI|90E048F7-D02E-0596-748D-B16C4EA10C66|2.0|BL|COSC|52|
BL|CDCT|161852FF-34BD-8DDC-B0C0-D41398E32DA0|2.0|BL|SSER|70|
BL|CDEV|25F228B3-DD9D-C10B-7318-C87A1952C759|2.0|BL|ARSC|04|
BL|CDIR|03136CBB-588E-83E5-1121-2DAAC98F6AF0|2.0|BL|ISDD|64|
BL|CECC|523616B9-75BA-1C49-8EB2-96EA55306D79|2.0|BL|CLIN|44|
BL|CEDP|E533F8D7-E739-3765-830D-DA30CC1F9A61|2.0|BL|EDUC|26|
BL|CELA|ADF4D5FD-4AC1-FD26-0655-BF4BA1802403|2.0|BL|SPHS|04|
BL|CELT|DB7B0B08-BB10-554C-85F1-D7FD8D24CD65|2.0|BL|TAAL|04|
BL|CEPC|2AD31547-D16B-F8DE-4836-9950F6956167|2.0|BL|MED|10|
BL|CEUS|89FEC641-E160-0DC9-B47A-E1C43499852B|2.0|BL|ARSC|04|
BL|CFEE|290120F3-61FA-4EEE-0C73-B8953E8A6C5D|2.0|BL|RUGS|64|
BL|CFLT|8B4313DB-4866-FA91-64F9-AA709F9B49A2|2.0|BL|EDUC|26|
BL|CFS|16F18137-595F-B29C-CAE9-CF7D54E84A74|2.0|BL|LACS|68|
BL|CGBI|33FF9000-F10A-ACB7-80A6-437D612F530A|2.0|BL|RUGS|64|
BL|CHEM|A73CC0A4-4DE0-B6E2-D917-29D9BE7C4011|2.0|BL|ARSC|04|
BL|CHIC|B0E8FEEC-EE7A-955A-D804-971DF887359C|2.0|BL|ARSC|04|
BL|CHMA|868D368A-C04F-AC6B-CDAB-969212CA71D5|2.0|BL|RUGS|64|
BL|CHML|1B57344E-9376-8044-B834-A349CEEE26CD|2.0|BL|LCL|68|
BL|CIA|16209365-370E-F2D8-2B83-53EA94262780|2.0|BL|RUGS|64|
BL|CIBE|9466DF20-ECB1-D00C-99D4-FA11AC361D5C|2.0|BL|BUS|24|
BL|CIC|9CFB08C2-4431-2C40-2DA5-A060FE27B415|2.0|BL|CHEM|04|
BL|CINF|75EA768A-0539-17C7-0A7A-86F0AECD0093|2.0|BL|COSC|52|
BL|CIRG|4278AD1C-EA06-EF61-528B-CE005E1B9ADB|2.0|BL|ISDD|64|
BL|CISA|28EB331E-1A3E-DFA1-AE6F-F2B736CE7DEF|2.0|BL|COSC|52|
BL|CISO|90330CF2-85B0-CBF5-32A5-58978E97DE82|2.0|BL|BUS|24|
BL|CITO|3D705586-A3DC-292D-D6FA-53E7766D0FBD|2.0|BL|ARSD|04|
BL|CLAC|B3F398A6-5A4D-1E29-4BF4-B0AF6B90E955|2.0|BL|ARSC|04|
BL|CLAN|D3B6D501-D08B-7F6A-9727-404DEA454BFF|2.0|BL|LING|04|
BL|CLAR|8384C4A9-41BC-511F-7882-07042917FE39|2.0|BL|CLAS|04|
BL|CLAS|D692A1E6-769D-2AA5-DDE2-760A064E34C7|2.0|BL|ARSC|04|
BL|CLER|4209FD75-03C6-07DF-CCF0-644218A4CBDF|2.0|BL|BL|80|
BL|CLIB|8678D0ED-5567-516E-FA84-FA0B534EF5C4|2.0|BL|LIBR|68|
BL|CLIN|4CD803FF-471F-12E2-6AA3-91B0F86CAAD6|2.0|BL|OPT|44|
BL|CLSC|9CA7BD4F-4B78-EFC6-D4CD-8530AA88AF5F|2.0|BL|OPT|44|
BL|CLST|2685551B-E07A-6547-B3A5-4BD4DC5E31D5|2.0|BL|ARSC|04|
BL|CLTE|BBE9E216-2985-F130-729D-C1C067351383|2.0|BL|DFAC|60|
BL|CMAL|BDB79969-9831-D00E-2E9E-6D04633D7484|2.0|BL|SSER|70|
BL|CMCL|13AD0207-01F8-103E-1B4D-6E821B99E0AF|2.0|BL|ARSC|04|
BL|CME|F883F430-DB2C-181A-C6D2-5029AA7114D9|2.0|BL|RUGS|64|
BL|CMIN|C1652226-2DA9-0F42-F65D-F75C2F08BB06|2.0|BL|RUAD|64|
BL|CMLT|249744EA-5F2D-F41F-0554-8C505E76E613|2.0|BL|ARSC|04|
BL|CMPS|BC3100E9-86DA-2DCE-1C55-5E7A3E8B0A75|2.0|BL|MCOM|42|
BL|CMST|E0EE9377-47CA-90C6-9B81-F62099BC9997|2.0|BL|CHEM|04|
BL|CMTR|2D16486D-67DA-23B2-D7DE-6326D0E77AFA|2.0|BL|DFAC|60|
BL|COAS|2E77303B-7D62-30EC-7D45-B27EF7DA4784|2.0|BL|ARSD|04|
BL|COGS|2CDF3610-81F9-9169-D1B4-9BADE34029E5|2.0|BL|ARSC|04|
BL|COLP|85A1954F-BAEA-4101-BF0A-85CC438C07CF|2.0|BL|ARSD|04|
BL|COMP|09075D8F-0EDC-C00A-858C-72FC8B91D7CC|2.0|BL|LAWS|32|
BL|CONF|1B0AB9AE-C18A-0FE8-8CE8-210DF0F1AF05|2.0|BL|EMAS|75|
BL|CONT|34502532-F247-DE07-3A9B-520CA0332DEC|2.0|BL|EMAS|75|
BL|COSC|A18DC929-94E0-6789-37A5-A6CE73AEA9C9|2.0|BL|CTE|52|
BL|COTI|6BE0CAC6-D5E1-2E27-BEA1-FC11E02633CA|2.0|BL|ISDD|64|
BL|CPAR|DDAE6DB4-BA75-9D32-B430-77E6D66C5BA2|2.0|BL|CMLT|04|
BL|CPEC|BC873CEA-089E-DDCC-1BE9-DB6FF130CE83|2.0|BL|RUGS|64|
BL|CPIP|910AC540-A66D-782D-5E48-B70C6437F06F|2.0|BL|CDCT|70|
BL|CPSC|158B714E-6169-356A-961A-65284D041277|2.0|BL|PSY|04|
BL|CPSY|B698125A-5A24-20B9-7E37-8B8B04834FD9|2.0|BL|PSY|04|
BL|CPY|6D01516F-E0F6-D585-1D71-5FC2810A91CE|2.0|BL|COSC|52|
BL|CRCC|968D052B-7BDA-2944-F234-61181AA33A78|2.0|BL|ARSC|04|
BL|CRCD|EB0BFA16-D86E-109C-6865-D1A98F9F3734|2.0|BL|MUCA|42|
BL|CRED|8AD21213-8DD7-85FA-8DE8-27F4402085BB|2.0|BL|ARSC|04|
BL|CRES|3493E01C-7293-BD7E-562A-77E121186005|2.0|BL|BURE|24|
BL|CRFT|C6B2CB03-8968-1449-4841-BD772F66C3D5|2.0|BL|RUGS|64|
BL|CRIM|BEC921D1-80E2-3F6D-8150-46D89EA75697|2.0|BL|ARSC|04|
BL|CRIN|59C544EA-F763-4F4B-3E07-1802FA9D331B|2.0|BL|EDUC|26|
BL|CRIS|CD4FF0D5-4574-CD29-455B-02AE8FD93A27|2.0|BL|SETH|70|
BL|CRRD|B254B7A0-8361-C0D1-EB44-374F0AE5F0DC|2.0|BL|CDCT|70|
BL|CRWR|ECBA3F45-BBB4-D8C7-5F7C-57DD54255B49|2.0|BL|ENG|04|
BL|CSC|2BFCFA44-FB14-0377-4052-A00FCFAE9B37|2.0|BL|RUGS|64|
BL|CSCI|BB4C1596-D800-A6E4-BC4F-AE144CE416FE|2.0|BL|ARSC|04|
BL|CSCP|31DBE805-2AAB-F59A-9CC4-85371B0D502D|2.0|BL|COGS|04|
BL|CSER|2A867D88-3CE2-36A9-415D-F3576F0D9B46|2.0|BL|BL|66|
BL|CSLI|BFC9D199-F2DA-8266-85DF-98F24E4BD573|2.0|BL|COSC|52|
BL|CSMA|6FEF7839-3869-4220-1DF4-525082B1F24A|2.0|BL|ARSD|04|
BL|CSMR|635FBC22-3C47-9361-5107-1DC021D2A586|2.0|BL|ARSD|04|
BL|CSPH|E638155F-74EF-30C1-058C-91FA2A0AB8D0|2.0|BL|COSC|52|
BL|CSRV|CB9F48C6-7412-19FB-8F37-216B10711E8C|2.0|BL|LAWS|32|
BL|CSSC|82A91F95-D251-F532-2FAF-DAFEB924729E|2.0|BL|ARSD|04|
BL|CSST|5F5946CB-48C0-35B7-B8AB-01EBA007AC3E|2.0|BL|ARSD|04|
BL|CTAC|CE390C29-2D27-1FAB-B40A-EE07B121E67B|2.0|BL|RUGS|64|
BL|CTAD|C38CD43F-B14D-1FB0-BAF4-13B00D755850|2.0|BL|RUAD|64|
BL|CTE|28A930A5-455B-DE85-80A9-6A890D5ECDCD|2.0|BL|OACA|52|
BL|CTED|5984FEC9-89CE-FF1B-A146-18481A9DA332|2.0|BL|SUMS|60|
BL|CTSD|B7FB62D3-0E39-F1C7-6917-71CF9457DDAE|2.0|BL|CTED|60|
BL|CVBD|E5E6BB88-C0D3-C504-2112-527BD1985C0C|2.0|BL|HALL|80|
BL|CVCC|1DC7AF80-5293-08F6-23B1-65D02AA54F88|2.0|BL|CCCS|74|
BL|CYBS|D5C2C64B-620C-84C7-58E6-09134FA331BF|2.0|BL|CTE|52|
BL|DABL|579EADAB-5310-69B1-7536-67547FABD808|2.0|BL|SSER|70|
BL|DACC|CD9ED13C-7FD8-634B-710B-4B5CE78E0FFD|2.0|BL|CSER|66|
BL|DARP|FD666E24-C0A1-458E-D36F-B59F0A000A2D|2.0|BL|LAWS|32|
BL|DBEG|2DA0BB56-1876-0A4A-AA20-3138084C2075|2.0|BL|HALL|80|
BL|DBFA|0650752C-3D51-6E02-DD1A-A4C5AF0FE043|2.0|BL|BUDG|80|
BL|DCIS|3D5017FF-7FAD-AEB3-0F2A-C5E3C7958557|2.0|BL|BUS|24|
BL|DEAN|4E980EAB-7FAB-C831-EB86-312BFBDCE784|2.0|BL|LAWS|32|
BL|DEBT|1C6B9B3B-AF4A-A3DA-9393-01F8E8308069|2.0|BL|BL|85|
BL|DECO|28664C03-B13C-907A-1F22-EF66E953AE17|2.0|BL|DSTA|52|
BL|DEED|10887C7A-CDAC-F9CD-DC12-4F6D9DB5BE3B|2.0|BL|EADM|26|
BL|DEHP|1D44DF2D-09B6-EEBB-0FC7-DBFC457642BE|2.0|BL|HPER|28|
BL|DEMU|560328EC-2C25-67EA-630F-9756939ED787|2.0|BL|MUS|42|
BL|DEPO|7DF7CCD2-9713-D021-C200-37BA3DFA8F2B|2.0|BL|BL|80|
BL|DERM|213E1FA9-B955-89B7-572C-5E0F4FCF166F|2.0|BL|MED|10|
BL|DEVO|C70D011B-70D2-D30F-6B75-71EBFA0F6298|2.0|BL|ARSD|04|
BL|DEVS|F1AD0DA0-89B0-676D-CDB3-AB7D2C2E69F1|2.0|BL|RUGS|64|
BL|DFAC|A2C2C5A1-2AE8-A0AE-1441-1D1C7FB10B1C|2.0|BL|BL|60|
BL|DGTS|CB71D2E8-067B-6A92-373A-9CCD7ADA2A78|2.0|BL|EDUC|26|
BL|DHS|89DD15C6-7F14-0511-6F86-722874A05528|2.0|BL|APHS|28|
BL|DLP|7063006D-6122-7CAB-2317-CEB07ECC7A83|2.0|BL|LIBR|68|
BL|DMAT|3608207A-70A8-F3D2-FA28-29404717C000|2.0|BL|DSTA|52|
BL|DOFR|5A832F94-58A2-7363-C2EC-2A15392014C7|2.0|BL|DFAC|60|
BL|DOPR|CF6C929C-992E-C249-DE09-CA7DF5584303|2.0|BL|BUS|24|
BL|DPEA|41B180FD-B33E-9A77-8FF5-F082CF6BAB56|2.0|BL|SPEA|36|
BL|DPOL|4B6EC5E2-3C68-5848-A44D-34A57920E552|2.0|BL|DSTA|52|
BL|DPSY|0E1C7730-1383-D875-C9AE-7A877CBF8290|2.0|BL|DSTA|52|
BL|DRAB|E5B8A7AC-DF47-643F-79B1-4BBEB7DEDCE3|2.0|BL|APHS|28|
BL|DSOC|4B8ED2B4-85D4-CFC4-74C3-1E9D8BBCA57F|2.0|BL|DSTA|52|
BL|DSS|5552A550-439A-F717-64E9-50B9E513ADA8|2.0|BL|BL|NO|
BL|DSTA|4D46148B-E43F-0317-990B-113AA4FAB985|2.0|BL|CTE|52|
BL|DSTU|62B1E715-DF26-7ADA-05B9-4425175BA66D|2.0|BL|SSER|70|
BL|DVTC|9E9312C3-3C1E-75D1-085B-EAA594D17A3D|2.0|BL|ISDD|64|
BL|EADM|BEB7C560-C534-1B21-6200-86EBBB221B19|2.0|BL|EDUC|26|
BL|EALC|DB60866C-7E87-2A50-0357-1E6602740737|2.0|BL|ARSC|04|
BL|EALL|1B156901-D8DF-FDC8-B3CF-BCA1697851B7|2.0|BL|EALC|04|
BL|EAS|77C54910-81E3-DAA4-1CD9-4740C34CC537|2.0|BL|LIBR|68|
BL|EASC|514974CB-2990-2431-EF92-B4487626653B|2.0|BL|RUGS|64|
BL|EASL|C9BC5976-F0FD-ACEA-D6FC-098C63939429|2.0|BL|EALC|04|
BL|EAST|45F9EDAA-11B9-B527-60A0-7E3CFC543CCC|2.0|BL|EASC|64|
BL|ECMR|73EA84C9-54D1-83B5-5D1F-8B2F57E074D0|2.0|BL|RUGS|64|
BL|ECON|1BB965C2-05FA-C768-6BB5-ECCD133C6906|2.0|BL|ARSC|04|
BL|ECSC|BF151060-C1BE-602B-E943-05DA1A75FF54|2.0|BL|LING|04|
BL|EDL|1B9335D7-2B7C-B01D-D6AA-48AF2F5FE2FD|2.0|BL|LCL|68|
BL|EDSS|C24C7175-A7E7-0D92-8479-54DCAA7C555F|2.0|BL|EDUC|26|
BL|EDUC|6C812B08-0AF2-67AC-80CC-B5CEAC37D055|2.0|BL|BL|26|
BL|EDUD|CD534868-62AB-73D1-BC7D-37E9CC6D4015|2.0|BL|EADM|26|
BL|ELFS|BF80EAB9-75D2-D120-D7D3-1F4871B2B04D|2.0|BL|ELPS|26|
BL|ELIB|4AFDB29D-FBA9-5AA4-2FA7-3121ABC47F5D|2.0|BL|LIBR|68|
BL|ELMP|3B0860C8-A4FB-43BE-A68B-9563BE9238B2|2.0|BL|LSRT|60|
BL|ELPS|7E3FBEDA-A939-BDBE-EF49-14B0337A6BC4|2.0|BL|EDUC|26|
BL|EMAS|89524EA4-84B9-62DB-D214-4BD5AFDBFB21|2.0|BL|BL|75|
BL|EMER|366F783D-0FD9-2045-B34D-D4693F785D57|2.0|BL|MED|10|
BL|EMI|2B8828CA-D308-D1FB-BA08-6EE2067C14CC|2.0|BL|MEMI|42|
BL|ENDW|E782D0E0-F8C8-5111-1325-8BA0DD5F4ACA|2.0|BL|BL|80|
BL|ENG|A17CECAE-7B55-C886-7931-D4ACE54CA5C7|2.0|BL|ARSC|04|
BL|ENGL|BF7BFAF1-43D1-5796-3DA9-BDD018381F58|2.0|BL|ENG|04|
BL|ENSE|C5ED84FD-45CF-BFF6-875D-920EE047F368|2.0|BL|BL|83|
BL|ENTS|63242EBA-0624-CDEE-079B-EA76F5D9F767|2.0|BL|GEOL|04|
BL|EPLY|C150EB44-F881-AA34-6D04-7A7B175910E0|2.0|BL|RPAD|28|
BL|EPPI|F8F13126-8A52-674F-B146-E4B4CC92360B|2.0|BL|RPAD|28|
BL|EQRE|E9F061D7-B050-550F-5CC2-3C77B1F3A6A0|2.0|BL|BL|80|
BL|ERC|C47E2EC9-2301-824F-B65D-BEDBCD17E223|2.0|BL|BL|68|
BL|ERCA|81888FE8-EAAA-8B38-AA78-B38AC867388A|2.0|BL|CRIN|26|
BL|ERCH|800FBB55-5B81-9803-5D10-4B78126D3707|2.0|BL|ISDD|64|
BL|ERCR|DB41FC4B-E035-6767-194D-9AB739D4882B|2.0|BL|LGED|26|
BL|ERES|070F378B-C7BC-93C7-0F0F-A5F4DC9E7613|2.0|BL|EDUC|26|
BL|ERIC|4D010A82-F939-EDB0-D4B6-7CBBB4CDBBB5|2.0|BL|CRIN|26|
BL|ERS|9FBACCC9-4FA7-7E54-6772-6BC1BF2BBEEB|2.0|BL|LTRS|68|
BL|ESAP|29092E0C-9FA8-FA4F-0330-37DBAC66C8EC|2.0|BL|SPEA|36|
BL|ETEC|F4BC1922-2E93-A8F9-F4B6-9494BF89A52A|2.0|BL|EDUC|26|
BL|EVAL|3089B065-331B-A4A4-4A5E-AE4D004E9965|2.0|BL|DFAC|60|
BL|EVBD|EC89D876-CB5C-1D96-FE93-530E42A18D13|2.0|BL|HALL|80|
BL|EXEC|45FFC14B-18FC-873C-51FA-BFBFEAC20C6D|2.0|BL|BL|74|
BL|EXED|E2499E87-0EAD-B985-2AA8-0B4287A418FC|2.0|BL|BUEE|24|
BL|EXST|05695AEF-C23D-AD9E-5235-0EB70160095A|2.0|BL|CTED|60|
BL|FACR|21E48F87-D01E-8E94-C86B-3597095C213C|2.0|BL|LAWS|32|
BL|FADB|912A26F9-02FD-EBCF-F654-B20CDBDFD833|2.0|BL|BSSP|81|
BL|FAL|2F5F0A07-E45F-5EAF-64AE-C1C5E0721B72|2.0|BL|LCL|68|
BL|FAMM|D6512384-182E-8D65-C36B-5B68B72B6CF7|2.0|BL|MED|10|
BL|FAOS|A89B7BA5-FA90-988F-76B7-FB83866A0644|2.0|BL|OSFA|83|
BL|FCAD|850065DD-1F89-CEF0-C470-5795B4EAAE24|2.0|BL|PHYP|82|
BL|FILL|FB8FEB7E-A7B9-8B21-399C-65E37E85E680|2.0|BL|RESL|70|
BL|FILM|5E977865-66C3-1B92-1E3D-915563A281D8|2.0|BL|CMCL|04|
