univ_fiscal_yr|fin_coa_cd|org_cd|org_rvrsn_ctgry_cd|obj_id|ver_nbr|org_rvrsn_cd|org_rvrsn_obj_cd|actv_ind|
2009.0|EA|DEBT|C11|E2592E56-150C-4745-F37F-F4613F4A158F|2.0|R2|1800|Y|
2009.0|EA|ECTR|C01|1B73A69C-049F-AFD1-B448-BDAF793F48A6|2.0|R2|3000|Y|
2009.0|EA|ECTR|C03|B6A80D5A-DBF8-EF3B-07C8-8F0E3ADBE3CC|2.0|R2|5880|Y|
2009.0|EA|ECTR|C04|B802F6F1-0C2F-394B-3821-DAA3E1AC9ED9|2.0|R1|7000|Y|
2009.0|EA|ECTR|C05|FD4DF139-9775-B5DC-1D41-0384AA7FB1F0|2.0|R2|7900|Y|
2009.0|EA|ECTR|C06|CA19168A-45DE-875F-6552-6C63C79E1AE2|2.0|R2|9900|Y|
2009.0|EA|ECTR|C07|E54D87E8-F5E7-282D-FA7D-1B5112682FB8|2.0|R2|9915|Y|
2009.0|EA|ECTR|C08|94C9160E-2B8B-6EA5-800C-C19D14F5B3A3|2.0|R1|6000|Y|
2009.0|EA|ECTR|C09|26240CA7-585B-C8DF-6B50-B4F6717F4DFA|2.0|R1|5000|Y|
2009.0|EA|ECTR|C10|2B98203D-243D-742B-ADAD-610DF1AC1ACB|2.0|R2|5000|Y|
2009.0|EA|ECTR|C11|335624ED-B6B6-AAEC-3EB6-AF0294F4F597|2.0|R2|1800|Y|
2009.0|EA|EDUC|C01|0C36A204-94EA-0332-44F3-B3483529DBDA|2.0|R2|3000|Y|
2009.0|EA|EDUC|C03|F5CF171F-4E08-0EBD-31B9-FC4EDCFC09DC|2.0|R2|5880|Y|
2009.0|EA|EDUC|C04|A2FF3573-5545-13A0-0DC1-8D8509EABB84|2.0|R1|7000|Y|
2009.0|EA|EDUC|C05|CEA2F735-E5A3-F7AF-C2CE-C4953D7AB92A|2.0|R2|7900|Y|
2009.0|EA|EDUC|C06|57645EA4-AFB3-987F-9019-753AFCF31B5B|2.0|R2|9900|Y|
2009.0|EA|EDUC|C07|972BD3D1-8E47-B1A7-5599-E975EA817AD8|2.0|R2|9915|Y|
2009.0|EA|EDUC|C08|7C105DD4-5A55-ADE3-9069-684885F6B2AB|2.0|R1|6000|Y|
2009.0|EA|EDUC|C09|531F3AE5-0CC1-E7AD-AEE5-9883DE009251|2.0|R1|5000|Y|
2009.0|EA|EDUC|C10|E1939297-C930-32C8-B8D9-AF556B844070|2.0|R2|5000|Y|
2009.0|EA|EDUC|C11|24CB1B39-D5F2-F383-4925-CDA85541A881|2.0|R2|1800|Y|
2009.0|EA|ENSV|C01|24FCAADF-DE04-8FBD-9DBF-03472D4FEEDC|2.0|R2|3000|Y|
2009.0|EA|ENSV|C03|88B5BEB6-2C1E-BF5A-070E-B0230189F188|2.0|R2|5880|Y|
2009.0|EA|ENSV|C04|AEBA23AC-2A99-E5BC-691C-10341E36C7D6|2.0|R1|7000|Y|
2009.0|EA|ENSV|C05|66A967A7-E569-57DA-51A5-C303F2437378|2.0|R2|7900|Y|
2009.0|EA|ENSV|C06|7EE1DE12-E864-61DC-3451-567C54050C70|2.0|R2|9900|Y|
2009.0|EA|ENSV|C07|2AAB6445-6A56-CFED-6835-93287D0017B7|2.0|R2|9915|Y|
2009.0|EA|ENSV|C08|8A526D76-B992-C6B1-D3B0-47B7DEC99168|2.0|R1|6000|Y|
2009.0|EA|ENSV|C09|725A5C44-96F0-CC28-7A83-8BB91E39AE2D|2.0|R1|5000|Y|
2009.0|EA|ENSV|C10|D07B4D44-737C-A2A8-6449-50423E7E94C4|2.0|R2|7900|Y|
2009.0|EA|ENSV|C11|B630C130-3805-94DE-950C-9100064E468D|2.0|R2|1800|Y|
2009.0|EA|EXAF|C01|14E4CEA2-E171-03BF-F5B6-EFC13E20B474|2.0|R2|3000|Y|
2009.0|EA|EXAF|C03|6BC6470C-CB87-C6DB-4115-0D91529D46E1|2.0|R2|5880|Y|
2009.0|EA|EXAF|C04|06F4F550-519E-DE2E-C4C2-9606C2A50FC0|2.0|R1|7000|Y|
2009.0|EA|EXAF|C05|D07C285B-A5E9-7E0B-AB47-C42854964CF0|2.0|R2|7900|Y|
2009.0|EA|EXAF|C06|B3B9E3D9-4041-C49A-A2C2-2D04FDA1AF23|2.0|R2|9900|Y|
2009.0|EA|EXAF|C07|B14281C5-1A3C-3293-1C80-E240703DD89A|2.0|R2|9915|Y|
2009.0|EA|EXAF|C08|F4F1B104-0823-3F13-9442-B6172CDDEB47|2.0|R1|6000|Y|
2009.0|EA|EXAF|C09|7D26BC94-5E98-B636-42A0-CE39C167FAB3|2.0|R1|5000|Y|
2009.0|EA|EXAF|C10|A46944C6-26FD-9F6A-4DA2-104736FC7B78|2.0|R2|5000|Y|
2009.0|EA|EXAF|C11|70E90499-38BA-5B91-8F41-96952F66DC2F|2.0|R2|1800|Y|
2009.0|EA|EXTL|C01|964B1543-E395-412C-F97D-0C9509965974|2.0|R2|3000|Y|
2009.0|EA|EXTL|C03|B8D39A29-B0FE-7FAB-C159-E1791D872EDF|2.0|R2|5880|Y|
2009.0|EA|EXTL|C04|158D1611-6C7D-21AE-880A-9611F797179B|2.0|R1|7000|Y|
2009.0|EA|EXTL|C05|296050D1-D685-2106-A188-B9AA1471339B|2.0|R2|7900|Y|
2009.0|EA|EXTL|C06|D84A0238-D11E-7813-E60B-6F91240D795A|2.0|R2|9900|Y|
2009.0|EA|EXTL|C07|E05CF471-94E4-95CB-5D9F-A096CC34C3F2|2.0|R2|9915|Y|
2009.0|EA|EXTL|C08|9644CE6A-4B0A-9116-8660-5960FDDC7A86|2.0|R1|6000|Y|
2009.0|EA|EXTL|C09|40FAAA47-E58F-0B6F-5D37-56B8114699C5|2.0|R1|5000|Y|
2009.0|EA|EXTL|C10|F5AB1178-4704-868B-9F87-030F41B79BE8|2.0|R2|7900|Y|
2009.0|EA|EXTL|C11|634B6426-C531-4F4C-B505-CB9FE0CA91C4|2.0|R2|1800|Y|
2009.0|EA|GENA|C01|996673C0-E1CC-CB65-4C5D-5E8201111A58|2.0|R2|3000|Y|
2009.0|EA|GENA|C03|30F5EA93-562A-4EC5-225C-E914442577FC|2.0|R2|5880|Y|
2009.0|EA|GENA|C04|7200111B-BE75-49C0-F311-E7189237243F|2.0|R1|7000|Y|
2009.0|EA|GENA|C05|DCEE58BA-55DC-9061-6C79-81B17897F181|2.0|R2|7900|Y|
2009.0|EA|GENA|C06|9163436F-ED28-5C8F-28F4-324593856C41|2.0|R2|9900|Y|
2009.0|EA|GENA|C07|3FC049AF-9C48-69E6-71C6-2E46CBC811E0|2.0|R2|9915|Y|
2009.0|EA|GENA|C08|C3591DF6-B86C-B790-E7CF-734CAA8E3A1C|2.0|R1|6000|Y|
2009.0|EA|GENA|C09|D3645756-56F8-89E4-99AA-5E55CAE3C135|2.0|R1|5000|Y|
2009.0|EA|GENA|C10|16A81833-28FD-B373-CE75-483ED432FDE8|2.0|R2|5000|Y|
2009.0|EA|GENA|C11|AC72AEF1-41E2-D83D-4422-2BCA887F11C2|2.0|R2|1800|Y|
2009.0|EA|GENS|C01|349657EC-4B39-A72B-DF84-FDF04B3FE0AF|2.0|R2|3000|Y|
2009.0|EA|GENS|C03|99DD2FD6-2086-B743-D9F9-3ACEA3CC8D74|2.0|R2|5880|Y|
2009.0|EA|GENS|C04|F1CBB037-4EC2-A8FA-A8B8-C92CD5868FD4|2.0|R1|7000|Y|
2009.0|EA|GENS|C05|A969A176-A3C6-DD4F-3547-072594ACDF1A|2.0|R2|7900|Y|
2009.0|EA|GENS|C06|AED1E8DF-270E-4EFF-20A4-E5831B4BE56D|2.0|R2|9900|Y|
2009.0|EA|GENS|C07|995A4FD6-3B61-C4E7-7E76-DF87D607AF27|2.0|R2|9915|Y|
2009.0|EA|GENS|C08|4CFAC23B-A120-A705-E885-AC72996F6CA9|2.0|R1|6000|Y|
2009.0|EA|GENS|C09|F3EBEBC4-3A0F-C668-416A-50AAD061A502|2.0|R1|5000|Y|
2009.0|EA|GENS|C10|40DFA1AC-3E6D-0C0E-FF56-5F626DC3444D|2.0|R2|5000|Y|
2009.0|EA|GENS|C11|21D38FE4-5D68-BBCD-3CA9-EB1A93D07D1A|2.0|R2|1800|Y|
2009.0|EA|HUFA|C01|5D33FFB6-811E-A8BC-157B-A47B51D8D02D|2.0|R2|3000|Y|
2009.0|EA|HUFA|C03|0B795808-5EDB-965D-6667-905FE7D0C11C|2.0|R2|5880|Y|
2009.0|EA|HUFA|C04|0740E089-06A2-D598-1128-0535C7234EB9|2.0|R1|7000|Y|
2009.0|EA|HUFA|C05|9BAE9A08-5558-B0FA-F070-BD2BC6CA5094|2.0|R2|7900|Y|
2009.0|EA|HUFA|C06|C5192B02-F869-9281-7F8A-100EBED76B86|2.0|R2|9900|Y|
2009.0|EA|HUFA|C07|4B4A2DE3-D0BD-AAA1-19C4-782D93CC2C0F|2.0|R2|9915|Y|
2009.0|EA|HUFA|C08|122D33BC-ECD0-2348-0712-D35CB309E777|2.0|R1|6000|Y|
2009.0|EA|HUFA|C09|94FD9EE1-BC1B-D6F3-DDB9-80F53283D34C|2.0|R1|5000|Y|
2009.0|EA|HUFA|C10|F758B80F-92B9-985A-BA80-D8C181D9D17C|2.0|R2|5000|Y|
2009.0|EA|HUFA|C11|6405D953-A9F0-6A09-B0A4-A80B8FFEA7EC|2.0|R2|1800|Y|
2009.0|EA|HUMR|C01|672C31E3-F537-3237-CD8A-20D86ADEA393|2.0|R2|3000|Y|
2009.0|EA|HUMR|C03|6F213DDD-E365-F1F3-FDF7-A6777810B2CC|2.0|R2|5880|Y|
2009.0|EA|HUMR|C04|A0431D0F-543A-0AC1-A561-25A71CC80223|2.0|R1|7000|Y|
2009.0|EA|HUMR|C05|91688309-672C-12A5-9031-FF8CBBA25127|2.0|R2|7900|Y|
2009.0|EA|HUMR|C06|F13226C5-73B5-237E-0F1B-7C7AA5B981C8|2.0|R2|9900|Y|
2009.0|EA|HUMR|C07|AD536B7F-0D0F-DC7A-ECC5-8D71A17F8779|2.0|R2|9915|Y|
2009.0|EA|HUMR|C08|5E85A513-B956-3136-7E33-343885AD5761|2.0|R1|6000|Y|
2009.0|EA|HUMR|C09|0FEADDD9-4F5E-51B6-5DC7-84C67C090150|2.0|R1|5000|Y|
2009.0|EA|HUMR|C10|9BEF5CC8-3C56-D8FE-AAB8-A94E7A35DD2E|2.0|R2|7900|Y|
2009.0|EA|HUMR|C11|BA2D03AC-67CF-0266-1EE0-44FE3722299F|2.0|R2|1800|Y|
2009.0|EA|HUSE|C01|5586CAE6-2102-7BD7-E168-DA7E2A46B6C4|2.0|R2|3000|Y|
2009.0|EA|HUSE|C03|B6EA97F9-43DF-5280-2F07-879E1BE86CDF|2.0|R2|5880|Y|
2009.0|EA|HUSE|C04|83698E13-345B-C0E8-69AA-0546333549EE|2.0|R1|7000|Y|
2009.0|EA|HUSE|C05|21BFA437-A762-D736-1494-66806DC0BE6B|2.0|R2|7900|Y|
2009.0|EA|HUSE|C06|E7E2FF94-FBA6-C284-BFA0-E268F7AA46D4|2.0|R2|9900|Y|
2009.0|EA|HUSE|C07|866E3611-8955-FC9B-5EFE-19A962047925|2.0|R2|9915|Y|
2009.0|EA|HUSE|C08|9910526A-2CA8-9CB6-BFCE-D16878AC9C44|2.0|R1|6000|Y|
2009.0|EA|HUSE|C09|76205CD3-7C5E-5B33-27CE-C221E4FB3E0F|2.0|R1|5000|Y|
2009.0|EA|HUSE|C10|0219547D-6EC8-1B36-B8E5-CBE0D5367AFD|2.0|R2|5000|Y|
2009.0|EA|HUSE|C11|C5F4AF6A-8A00-07B1-1C1A-B15B552BF619|2.0|R2|1800|Y|
2009.0|EA|INPR|C01|945B8957-4DDB-4E3C-44A1-4A88272AD295|2.0|R2|3000|Y|
2009.0|EA|INPR|C03|E821219C-F7B8-CFFF-1B27-B3EB82983799|2.0|R2|5880|Y|
2009.0|EA|INPR|C04|057A52D4-BAC6-26C5-13EC-E2226C854009|2.0|R1|7000|Y|
2009.0|EA|INPR|C05|7161878C-B762-6406-EDA4-8117FD695527|2.0|R2|7900|Y|
2009.0|EA|INPR|C06|38FAFD82-927A-93A1-CDA6-A52F3A66A94C|2.0|R2|9900|Y|
2009.0|EA|INPR|C07|B7BA6C0C-D7C8-EFCA-D059-D5CADFDAEBBE|2.0|R2|9915|Y|
2009.0|EA|INPR|C08|32AFF5CA-AD9A-3DB6-B5E9-E48FC52A38C6|2.0|R1|6000|Y|
2009.0|EA|INPR|C09|4A38AF32-2319-E0D1-76E3-DB80BE16E84A|2.0|R1|5000|Y|
2009.0|EA|INPR|C10|4D749AD0-29E5-BA50-8A4A-37E9655557F6|2.0|R2|5000|Y|
2009.0|EA|INPR|C11|109ACC47-ACF7-F2E1-C7C1-D5955BDA92B6|2.0|R2|1800|Y|
2009.0|EA|LIBR|C01|9425B195-16E8-3A9E-241F-4C729F8AF795|2.0|R2|3000|Y|
2009.0|EA|LIBR|C03|84BEA22B-5680-F4B5-5F7C-3F2D058F84A3|2.0|R2|5880|Y|
2009.0|EA|LIBR|C04|798A54CC-B187-89A3-21DB-EF75302BF064|2.0|R1|7000|Y|
2009.0|EA|LIBR|C05|4138E918-4CB8-8AFD-6F2B-6DEC5E45CDC9|2.0|R2|7900|Y|
2009.0|EA|LIBR|C06|8D4E0CA1-2896-67E0-7D29-26534E31240F|2.0|R2|9900|Y|
2009.0|EA|LIBR|C07|88D6424D-58CC-915E-D494-2B015284CDC0|2.0|R2|9915|Y|
2009.0|EA|LIBR|C08|450225BA-0A0C-8021-12F3-B0348BD85F39|2.0|R1|6000|Y|
2009.0|EA|LIBR|C09|2921ABEA-83B8-3F43-8149-DDEEAF9734A2|2.0|R1|5000|Y|
2009.0|EA|LIBR|C10|5C67D54C-076F-417D-84C7-1F4D30B8EA7B|2.0|R2|5000|Y|
2009.0|EA|LIBR|C11|436B92D8-C0BB-3769-1CA6-1C60472E27BE|2.0|R2|1800|Y|
2009.0|EA|MULT|C01|A568B11C-0E90-9393-E6CB-3843ECEF658B|2.0|R2|3000|Y|
2009.0|EA|MULT|C03|53766AA6-7033-5B37-F6D2-EF110D46CD08|2.0|R2|5880|Y|
2009.0|EA|MULT|C04|C227B5DE-CB17-5456-E2AD-E71A13E947E3|2.0|R1|7000|Y|
2009.0|EA|MULT|C05|9BA2FE3D-36C6-1171-B8E6-3710FA884E88|2.0|R2|7900|Y|
2009.0|EA|MULT|C06|41D19238-D5EC-CA5D-3712-6CD166160165|2.0|R2|9900|Y|
2009.0|EA|MULT|C07|F309295E-2877-C316-29DC-B2A7CC1EAC2D|2.0|R2|9915|Y|
2009.0|EA|MULT|C08|B8C91A50-41D0-0643-110E-E4357327F596|2.0|R1|6000|Y|
2009.0|EA|MULT|C09|232A35AE-A0C7-2444-C1AC-809454D126D9|2.0|R1|5000|Y|
2009.0|EA|MULT|C10|A8CD05CF-13B3-FFDD-AE79-35A572CA7C57|2.0|R2|7900|Y|
2009.0|EA|MULT|C11|FBF0ED8F-8B53-5866-AD2A-96A214B65854|2.0|R2|1800|Y|
2009.0|EA|NURS|C01|5429263A-D444-F1D9-52C4-41DCC4036072|2.0|R2|3000|Y|
2009.0|EA|NURS|C03|9AB0BB06-2730-0A7E-1EE7-691E4E6BA97C|2.0|R2|5880|Y|
2009.0|EA|NURS|C04|9E4894F9-9A4B-1118-B0AF-1C3D755D88F5|2.0|R1|7000|Y|
2009.0|EA|NURS|C05|52302088-85CB-CA30-9D36-6DA9825C4EE7|2.0|R2|7900|Y|
2009.0|EA|NURS|C06|E6219AA1-B2BF-F802-20EF-28B12E65B958|2.0|R2|9900|Y|
2009.0|EA|NURS|C07|1B063EE2-A3F6-7E76-EEE9-4B2B7998AEAE|2.0|R2|9915|Y|
2009.0|EA|NURS|C08|D836F4FF-5BC3-A406-5C34-6509A61B2C25|2.0|R1|6000|Y|
2009.0|EA|NURS|C09|D0DC56E5-FFDF-2E9D-62E6-B00DDAA11F37|2.0|R1|5000|Y|
2009.0|EA|NURS|C10|935930A6-8A63-3AC4-87F2-B2F6D9FD5F86|2.0|R2|5000|Y|
2009.0|EA|NURS|C11|A3D4F4D1-8ECF-0D9A-CEC6-16B19D535BB7|2.0|R2|1800|Y|
2009.0|EA|PERC|C01|558BC294-0C3B-9B2C-7A60-9048A71FD3FD|2.0|R2|3000|Y|
2009.0|EA|PERC|C03|E3858CBF-82D2-51BC-403B-A1C1F90E1491|2.0|R2|5880|Y|
2009.0|EA|PERC|C04|66CA5789-437F-D7C1-2CCD-69F48CDA6546|2.0|R1|7000|Y|
2009.0|EA|PERC|C05|A0893BE3-3906-4738-DE3C-A492ADDA1681|2.0|R2|7900|Y|
2009.0|EA|PERC|C06|E9966038-81C5-4ECD-0DB0-9B262F4A364D|2.0|R2|9900|Y|
2009.0|EA|PERC|C07|E42B10E6-E84D-9769-38AE-9C8ECED8024E|2.0|R2|9915|Y|
2009.0|EA|PERC|C08|E1970B2F-BAE9-3C27-8B42-C56EA4567755|2.0|R1|6000|Y|
2009.0|EA|PERC|C09|69182E3E-0D55-AB1D-4686-52D8976C0CE3|2.0|R1|5000|Y|
2009.0|EA|PERC|C10|41E261D6-E6E5-3B93-F214-94A30909AC21|2.0|R2|5000|Y|
2009.0|EA|PERC|C11|C3D815D4-D740-8D30-50BE-4D75A6286AC5|2.0|R2|1800|Y|
2009.0|EA|PERS|C01|60D89E30-56F1-C1AF-D3A2-74966C356C31|2.0|R2|3000|Y|
2009.0|EA|PERS|C03|33A4F59A-C030-DDF5-9DEE-95C738F11ECF|2.0|R2|5880|Y|
2009.0|EA|PERS|C04|F0EE951B-3A90-49D2-12E0-FA87E7DBE97F|2.0|R1|7000|Y|
2009.0|EA|PERS|C05|0AF10B99-759E-B288-30AF-E72D26A945FF|2.0|R2|7900|Y|
2009.0|EA|PERS|C06|617839D9-7F32-961F-C4F0-998D9D72A40B|2.0|R2|9900|Y|
2009.0|EA|PERS|C07|18E19ABD-DECD-4441-4CA6-AAB08180D48E|2.0|R2|9915|Y|
2009.0|EA|PERS|C08|9D4C62D8-AFE5-E9A9-01A5-09EDAFD72167|2.0|R1|6000|Y|
2009.0|EA|PERS|C09|D2C2B070-FECF-4602-AB06-CBC7B7C6E24F|2.0|R1|5000|Y|
2009.0|EA|PERS|C10|960CF008-1F66-4A19-8E85-B2382BF6D681|2.0|R2|5000|Y|
2009.0|EA|PERS|C11|65363381-A507-9ECF-823F-4775A4D0B3B1|2.0|R2|1800|Y|
2009.0|EA|PHYP|C01|109C1C29-4934-98E8-BD86-FF4C7598F24C|2.0|R2|3000|Y|
2009.0|EA|PHYP|C03|B235188E-60F2-0693-49BB-C1B30BB33601|2.0|R2|5880|Y|
2009.0|EA|PHYP|C04|A7335FD0-8969-F20A-6F22-0D9D0228C0F6|2.0|R1|7000|Y|
2009.0|EA|PHYP|C05|1418ADF9-E122-2797-37B9-25F979EE9DE1|2.0|R2|7900|Y|
2009.0|EA|PHYP|C06|0C2497F9-6F02-FA80-4318-6C957A57AF1F|2.0|R2|9900|Y|
2009.0|EA|PHYP|C07|0F098DFB-67FC-1940-EF0F-1BCA600A5404|2.0|R2|9915|Y|
2009.0|EA|PHYP|C08|81E73DA2-52CC-AAA8-0FCB-52BEB06F0195|2.0|R1|6000|Y|
2009.0|EA|PHYP|C09|17A084AB-A564-EAE9-4869-A4CC92DCB35A|2.0|R1|5000|Y|
2009.0|EA|PHYP|C10|E4626C06-3D47-D627-21A9-1E93D649BDDA|2.0|R2|5000|Y|
2009.0|EA|PHYP|C11|9E18015B-98A2-D6B5-386A-184BD9D2AF7D|2.0|R2|1800|Y|
2009.0|EA|REGR|C01|EFFC8A01-D1B4-786C-535A-BD41E96C48CD|2.0|R2|3000|Y|
2009.0|EA|REGR|C03|CCEB4434-591D-8A36-E2BA-51FB0FC7F766|2.0|R2|5880|Y|
2009.0|EA|REGR|C04|C1BAB81B-ED3B-DE76-82C0-2FF029DFE240|2.0|R1|7000|Y|
2009.0|EA|REGR|C05|B9A744BB-E0D0-12A0-3F61-A029A6958D73|2.0|R2|7900|Y|
2009.0|EA|REGR|C06|808CBB32-065F-75D3-7D37-8ABA2D742987|2.0|R2|9900|Y|
2009.0|EA|REGR|C07|9B17924B-26C5-66D9-8D33-ED2638B611DE|2.0|R2|9915|Y|
2009.0|EA|REGR|C08|2A14845B-7682-4DAE-23A9-208426BC6FA6|2.0|R1|6000|Y|
2009.0|EA|REGR|C09|07AA9B91-24E9-1B37-0935-18BBF52F45A4|2.0|R1|5000|Y|
2009.0|EA|REGR|C10|12254652-E204-BA03-A735-9DE25C831EDB|2.0|R2|5000|Y|
2009.0|EA|REGR|C11|81B2E049-5CAB-96FA-3BA3-6128FBA8C656|2.0|R2|1800|Y|
2009.0|EA|SACT|C01|18C1182C-ADA7-0903-C845-2B8AD3AC19AD|2.0|R2|3000|Y|
2009.0|EA|SACT|C03|0B0ADB11-9D1D-F4EC-FCED-3B0335144BC5|2.0|R2|5880|Y|
2009.0|EA|SACT|C04|F923BF35-153F-027A-C639-554999E57B48|2.0|R1|7000|Y|
2009.0|EA|SACT|C05|F9AF8089-3DAC-F8E5-228D-0C805E2BA297|2.0|R2|7900|Y|
2009.0|EA|SACT|C06|7CF4B6FF-E2EA-9E55-98AC-7DF474EFD6AA|2.0|R2|9900|Y|
2009.0|EA|SACT|C07|2D84F0D9-B5BD-3524-B8A4-CF763C4ACD20|2.0|R2|9915|Y|
2009.0|EA|SACT|C08|EA9B7B96-33EA-24E4-EAFE-AA7469D22136|2.0|R1|6000|Y|
2009.0|EA|SACT|C09|9B309031-2A1E-C6E5-A752-0C6F7ED568C1|2.0|R1|5000|Y|
2009.0|EA|SACT|C10|8934836D-9734-9DD6-6F2A-2C804116D771|2.0|R2|5000|Y|
2009.0|EA|SACT|C11|3E8A4909-F5CD-DBF9-D511-46206CB1DB3E|2.0|R2|1800|Y|
2009.0|EA|SAID|C01|127593FE-0642-6FA8-BCBF-8B8FD5B94957|2.0|R2|3000|Y|
2009.0|EA|SAID|C03|0B0D50FD-5BE2-C63A-8B55-384EDFCE8B9F|2.0|R2|5880|Y|
2009.0|EA|SAID|C04|615D4E97-F1FE-2101-995F-9316D0C10F41|2.0|R1|7000|Y|
2009.0|EA|SAID|C05|11ABA8D5-2D5B-5DAA-5C2D-7739D7690F8F|2.0|R2|7900|Y|
2009.0|EA|SAID|C06|7E96EBF2-6B97-8DFA-B618-AAF91FAB4E4A|2.0|R2|9900|Y|
2009.0|EA|SAID|C07|3295146D-8F00-3E92-825D-194990B96446|2.0|R2|9915|Y|
2009.0|EA|SAID|C08|D00A5E1B-2812-0EAD-9E3B-9CDAD581CA11|2.0|R1|6000|Y|
2009.0|EA|SAID|C09|69EB9A49-3BA4-9F35-A759-48DA3D6B1821|2.0|R1|5000|Y|
2009.0|EA|SAID|C10|3D09D4CF-5C2C-A239-A824-AEDB348C334C|2.0|R2|7900|Y|
2009.0|EA|SAID|C11|293EA540-A9AA-A122-2228-26B532F68DF8|2.0|R2|1800|Y|
2009.0|EA|SMD|C01|70B72B38-3B66-A0A3-9074-B40FA54E5D12|2.0|R2|3000|Y|
2009.0|EA|SMD|C03|7BFBFDAA-DFD2-EF89-548A-F0D2C4A85FFA|2.0|R2|5880|Y|
2009.0|EA|SMD|C04|9910EDD1-B096-0320-FFCA-6B8D21029E90|2.0|R1|7000|Y|
2009.0|EA|SMD|C05|7758D087-65FE-3CA8-0ED9-CE1CF14007EA|2.0|R2|7900|Y|
2009.0|EA|SMD|C06|8DF11850-5DD3-B599-82AD-F0596A28622E|2.0|R2|9900|Y|
2009.0|EA|SMD|C07|440D648E-9040-54FE-70DA-1ABE7B612066|2.0|R2|9915|Y|
2009.0|EA|SMD|C08|216AEDFC-A378-69FC-9CD8-AAE1F986D2CE|2.0|R1|6000|Y|
2009.0|EA|SMD|C09|A28D975F-FE14-E550-63CE-A6D0BD7B64EB|2.0|R1|5000|Y|
2009.0|EA|SMD|C10|F8DA6736-5930-66BB-9960-B96BDDE294CB|2.0|R2|5000|Y|
2009.0|EA|SMD|C11|7E7A9AF7-D918-8A34-5E9E-2CD7BB96438A|2.0|R2|1800|Y|
2009.0|EA|SSER|C01|1EF1F05D-7DDE-5FA7-DC24-E2D65225A8F0|2.0|R2|3000|Y|
2009.0|EA|SSER|C03|28393A58-2C14-F129-0BA7-C0E1DC1C862E|2.0|R2|5880|Y|
2009.0|EA|SSER|C04|DBDB273B-3E38-0D3B-A629-69E081CB4F07|2.0|R1|7000|Y|
2009.0|EA|SSER|C05|1261DABA-1DB4-D742-7009-FFD88569677B|2.0|R2|7900|Y|
2009.0|EA|SSER|C06|4E319EE7-A6AF-D8E7-B3CA-1313DD89882D|2.0|R2|9900|Y|
2009.0|EA|SSER|C07|CF7DBE5D-09DB-5A2F-6E68-8A21F94E0E04|2.0|R2|9915|Y|
2009.0|EA|SSER|C08|0C33D2EE-8ABB-17A8-A9C5-EBB7B9FC7042|2.0|R1|6000|Y|
2009.0|EA|SSER|C09|286B21E1-D31A-17D0-4648-52C5DAEB0B50|2.0|R1|5000|Y|
2009.0|EA|SSER|C10|7CF9275D-5055-B7A7-8341-F54E72D1B00A|2.0|R2|5000|Y|
2009.0|EA|SSER|C11|25EEB422-A7D4-B541-6A28-2FB8EE2C92A2|2.0|R2|1800|Y|
2009.0|EA|STSC|C01|63D9A465-039F-D78A-FAEC-E1A4D1260DC8|2.0|R2|3000|Y|
2009.0|EA|STSC|C03|027B497B-500F-85E4-B92D-E4DE5A44E3A7|2.0|R2|5880|Y|
2009.0|EA|STSC|C04|F4BEF066-A434-CC34-3212-7F42E431BD86|2.0|R1|7000|Y|
2009.0|EA|STSC|C05|CA5474DD-D4B7-3A4E-8A8A-F383B99D2705|2.0|R2|7900|Y|
2009.0|EA|STSC|C06|80A96C1F-67B5-6458-086B-A817C5C1341A|2.0|R2|9900|Y|
2009.0|EA|STSC|C07|E4ECAABD-B711-FD48-6B53-A0D33042967C|2.0|R2|9915|Y|
2009.0|EA|STSC|C08|EE8115D3-4EE7-C586-DB8D-A3998CB46CB9|2.0|R1|6000|Y|
2009.0|EA|STSC|C09|F71CB84D-94F3-4A7A-7A22-37ACFC14CFBE|2.0|R1|5000|Y|
2009.0|EA|STSC|C10|34988C14-E92D-2095-1E95-7865263AA09A|2.0|R2|7900|Y|
2009.0|EA|STSC|C11|C40FC193-CB2E-680C-D524-2116D9C1CFDE|2.0|R2|1800|Y|
2009.0|EA|SWTE|C01|F993DDD9-3B55-EF88-33FE-7DEB50A10236|2.0|R2|3000|Y|
2009.0|EA|SWTE|C03|FAE0AC69-D41A-D8EF-892B-5077AB1E7295|2.0|R2|5880|Y|
2009.0|EA|SWTE|C04|5C68F83C-C2B7-3316-F58C-2CF0F88E0291|2.0|R1|7000|Y|
2009.0|EA|SWTE|C05|9A77F3A5-52CE-C833-9B81-6E67BC2CA354|2.0|R2|7900|Y|
2009.0|EA|SWTE|C06|E01E467F-DC59-DE6B-71A7-E5BC73A1A336|2.0|R2|9900|Y|
2009.0|EA|SWTE|C07|0585CF4B-4063-E058-AE45-9BBB6A9819C1|2.0|R2|9915|Y|
2009.0|EA|SWTE|C08|87E4058A-B38D-4FE1-9CFE-3EA4E4F145FF|2.0|R1|6000|Y|
2009.0|EA|SWTE|C09|382C8F08-4247-0D0F-D21E-BAD1D6348F39|2.0|R1|5000|Y|
2009.0|EA|SWTE|C10|71A7DCD6-3AD2-E16C-4F39-5877AD480047|2.0|R2|5000|Y|
2009.0|EA|SWTE|C11|F047A36A-DFA3-3806-761C-7665CF2974FF|2.0|R2|1800|Y|
