entity_afltn_id|obj_id|ver_nbr|entity_id|afltn_typ_cd|campus_cd|dflt_ind|actv_ind|last_updt_dt|
KFS3796|KFS3796|1.0|KFS3796|STAFF|SB|Y|Y|20121207233001|
KFS3797|KFS3797|1.0|KFS3797|STAFF|BL|Y|Y|20121207233001|
KFS3798|KFS3798|1.0|KFS3798|STAFF|IN|Y|Y|20121207233001|
KFS3799|KFS3799|1.0|KFS3799|STAFF|EA|Y|Y|20121207233001|
KFS3800|KFS3800|1.0|KFS3800|STAFF|BL|Y|Y|20121207233001|
KFS3801|KFS3801|1.0|KFS3801|STAFF|BL|Y|Y|20121207233001|
KFS3802|KFS3802|1.0|KFS3802|STAFF|SB|Y|Y|20121207233001|
KFS3803|KFS3803|1.0|KFS3803|STAFF|BL|Y|Y|20121207233001|
KFS3804|KFS3804|1.0|KFS3804|STAFF|BL|Y|Y|20121207233001|
KFS3805|KFS3805|1.0|KFS3805|STAFF|BL|Y|Y|20121207233001|
KFS3806|KFS3806|1.0|KFS3806|STAFF|IN|Y|Y|20121207233001|
KFS3807|KFS3807|1.0|KFS3807|STAFF|BL|Y|Y|20121207233001|
KFS3808|KFS3808|1.0|KFS3808|STAFF|IN|Y|Y|20121207233001|
KFS3809|KFS3809|1.0|KFS3809|STAFF|BL|Y|Y|20121207233001|
KFS3810|KFS3810|1.0|KFS3810|STAFF|IN|Y|Y|20121207233001|
KFS3811|KFS3811|1.0|KFS3811|STAFF|EA|Y|Y|20121207233001|
KFS3812|KFS3812|1.0|KFS3812|STAFF|IN|Y|Y|20121207233001|
KFS3813|KFS3813|1.0|KFS3813|STAFF|IN|Y|Y|20121207233001|
KFS3814|KFS3814|1.0|KFS3814|STAFF|SE|Y|Y|20121207233001|
KFS3815|KFS3815|1.0|KFS3815|STAFF|IN|Y|Y|20121207233001|
KFS3816|KFS3816|1.0|KFS3816|STAFF|EA|Y|Y|20121207233001|
KFS3817|KFS3817|1.0|KFS3817|STAFF|IN|Y|Y|20121207233001|
KFS3818|KFS3818|1.0|KFS3818|STAFF|NW|Y|Y|20121207233001|
KFS3819|KFS3819|1.0|KFS3819|STAFF|SE|Y|Y|20121207233001|
KFS3820|KFS3820|1.0|KFS3820|STAFF|BL|Y|Y|20121207233001|
KFS3821|KFS3821|1.0|KFS3821|STAFF|IN|Y|Y|20121207233001|
KFS3822|KFS3822|1.0|KFS3822|STAFF|IN|Y|Y|20121207233001|
KFS3823|KFS3823|1.0|KFS3823|STAFF|IN|Y|Y|20121207233001|
KFS3824|KFS3824|1.0|KFS3824|STAFF|IN|Y|Y|20121207233001|
KFS3825|KFS3825|1.0|KFS3825|STAFF|NW|Y|Y|20121207233001|
KFS3826|KFS3826|1.0|KFS3826|STAFF|BL|Y|Y|20121207233001|
KFS3827|KFS3827|1.0|KFS3827|STAFF|SB|Y|Y|20121207233001|
KFS3828|KFS3828|1.0|KFS3828|STAFF|IN|Y|Y|20121207233001|
KFS3829|KFS3829|1.0|KFS3829|STAFF|EA|Y|Y|20121207233001|
KFS3830|KFS3830|1.0|KFS3830|STAFF|EA|Y|Y|20121207233001|
KFS3831|KFS3831|1.0|KFS3831|STAFF|BL|Y|Y|20121207233001|
KFS3832|KFS3832|1.0|KFS3832|STAFF|BL|Y|Y|20121207233001|
KFS3833|KFS3833|1.0|KFS3833|STAFF|IN|Y|Y|20121207233001|
KFS3834|KFS3834|1.0|KFS3834|STAFF|SB|Y|Y|20121207233001|
KFS3835|KFS3835|1.0|KFS3835|STAFF|BL|Y|Y|20121207233001|
KFS3836|KFS3836|1.0|KFS3836|STAFF|BL|Y|Y|20121207233001|
KFS3837|KFS3837|1.0|KFS3837|STAFF|IN|Y|Y|20121207233001|
KFS3838|KFS3838|1.0|KFS3838|STAFF|BL|Y|Y|20121207233001|
KFS3839|KFS3839|1.0|KFS3839|STAFF|KO|Y|Y|20121207233001|
KFS3840|KFS3840|1.0|KFS3840|STAFF|BL|Y|Y|20121207233001|
KFS3841|KFS3841|1.0|KFS3841|STAFF|BL|Y|Y|20121207233001|
KFS3842|KFS3842|1.0|KFS3842|STAFF|IN|Y|Y|20121207233001|
KFS3843|KFS3843|1.0|KFS3843|STAFF|IN|Y|Y|20121207233001|
KFS3844|KFS3844|1.0|KFS3844|STAFF|IN|Y|Y|20121207233001|
KFS3845|KFS3845|1.0|KFS3845|STAFF|IN|Y|Y|20121207233001|
KFS3846|KFS3846|1.0|KFS3846|STAFF|IN|Y|Y|20121207233001|
KFS3847|KFS3847|1.0|KFS3847|STAFF|BL|Y|Y|20121207233001|
KFS3848|KFS3848|1.0|KFS3848|STAFF|IN|Y|Y|20121207233001|
KFS3849|KFS3849|1.0|KFS3849|STAFF|IN|Y|Y|20121207233001|
KFS3850|KFS3850|1.0|KFS3850|STAFF|IN|Y|Y|20121207233001|
KFS3851|KFS3851|1.0|KFS3851|STAFF|BL|Y|Y|20121207233001|
KFS3852|KFS3852|1.0|KFS3852|STAFF|BL|Y|Y|20121207233001|
KFS3853|KFS3853|1.0|KFS3853|STAFF|BL|Y|Y|20121207233001|
KFS3854|KFS3854|1.0|KFS3854|STAFF|IN|Y|Y|20121207233001|
KFS3855|KFS3855|1.0|KFS3855|STAFF|BL|Y|Y|20121207233001|
KFS3856|KFS3856|1.0|KFS3856|STAFF|BL|Y|Y|20121207233001|
KFS3857|KFS3857|1.0|KFS3857|STAFF|IN|Y|Y|20121207233001|
KFS3858|KFS3858|1.0|KFS3858|STAFF|KO|Y|Y|20121207233001|
KFS3859|KFS3859|1.0|KFS3859|STAFF|BL|Y|Y|20121207233001|
KFS3860|KFS3860|1.0|KFS3860|STAFF|IN|Y|Y|20121207233001|
KFS3861|KFS3861|1.0|KFS3861|STAFF|IN|Y|Y|20121207233001|
KFS3862|KFS3862|1.0|KFS3862|STAFF|BL|Y|Y|20121207233001|
KFS3863|KFS3863|1.0|KFS3863|STAFF|BL|Y|Y|20121207233001|
KFS3864|KFS3864|1.0|KFS3864|STAFF|IN|Y|Y|20121207233001|
KFS3865|KFS3865|1.0|KFS3865|STAFF|IN|Y|Y|20121207233001|
KFS3866|KFS3866|1.0|KFS3866|STAFF|SB|Y|Y|20121207233001|
KFS3867|KFS3867|1.0|KFS3867|STAFF|KO|Y|Y|20121207233001|
KFS3868|KFS3868|1.0|KFS3868|STAFF|IN|Y|Y|20121207233001|
KFS3869|KFS3869|1.0|KFS3869|STAFF|IN|Y|Y|20121207233001|
KFS3870|KFS3870|1.0|KFS3870|STAFF|BL|Y|Y|20121207233001|
KFS3871|KFS3871|1.0|KFS3871|STAFF|IN|Y|Y|20121207233001|
KFS3872|KFS3872|1.0|KFS3872|STAFF|EA|Y|Y|20121207233001|
KFS3873|KFS3873|1.0|KFS3873|STAFF|IN|Y|Y|20121207233001|
KFS3874|KFS3874|1.0|KFS3874|STAFF|EA|Y|Y|20121207233001|
KFS3875|KFS3875|1.0|KFS3875|STAFF|IN|Y|Y|20121207233001|
KFS3876|KFS3876|1.0|KFS3876|STAFF|BL|Y|Y|20121207233001|
KFS3877|KFS3877|1.0|KFS3877|STAFF|IN|Y|Y|20121207233001|
KFS3878|KFS3878|1.0|KFS3878|STAFF|BL|Y|Y|20121207233001|
KFS3879|KFS3879|1.0|KFS3879|STAFF|IN|Y|Y|20121207233001|
KFS3880|KFS3880|1.0|KFS3880|STAFF|IN|Y|Y|20121207233001|
KFS3881|KFS3881|1.0|KFS3881|FCLTY|EA|Y|Y|20121207233001|
KFS3882|KFS3882|1.0|KFS3882|FCLTY|IN|Y|Y|20121207233001|
KFS3883|KFS3883|1.0|KFS3883|FCLTY|BL|Y|Y|20121207233001|
KFS3884|KFS3884|1.0|KFS3884|STAFF|BL|Y|Y|20121207233001|
KFS3885|KFS3885|1.0|KFS3885|STAFF|IN|Y|Y|20121207233001|
KFS3886|KFS3886|1.0|KFS3886|STAFF|BL|Y|Y|20121207233001|
KFS3887|KFS3887|1.0|KFS3887|STAFF|EA|Y|Y|20121207233001|
KFS3888|KFS3888|1.0|KFS3888|STAFF|SB|Y|Y|20121207233001|
KFS3889|KFS3889|1.0|KFS3889|STAFF|BL|Y|Y|20121207233001|
KFS3890|KFS3890|1.0|KFS3890|STAFF|BL|Y|Y|20121207233001|
KFS3891|KFS3891|1.0|KFS3891|STAFF|IN|Y|Y|20121207233001|
KFS3892|KFS3892|1.0|KFS3892|STAFF|IN|Y|Y|20121207233001|
KFS3893|KFS3893|1.0|KFS3893|STAFF|BL|Y|Y|20121207233001|
KFS3894|KFS3894|1.0|KFS3894|STAFF|BL|Y|Y|20121207233001|
KFS3895|KFS3895|1.0|KFS3895|STAFF|KO|Y|Y|20121207233001|
KFS3896|KFS3896|1.0|KFS3896|STAFF|SE|Y|Y|20121207233001|
KFS3897|KFS3897|1.0|KFS3897|STAFF|BL|Y|Y|20121207233001|
KFS3898|KFS3898|1.0|KFS3898|STAFF|BL|Y|Y|20121207233001|
KFS3899|KFS3899|1.0|KFS3899|STAFF|IN|Y|Y|20121207233001|
KFS3900|KFS3900|1.0|KFS3900|STAFF|BL|Y|Y|20121207233001|
KFS3901|KFS3901|1.0|KFS3901|STAFF|EA|Y|Y|20121207233001|
KFS3902|KFS3902|1.0|KFS3902|STAFF|IN|Y|Y|20121207233001|
KFS3903|KFS3903|1.0|KFS3903|STAFF|IN|Y|Y|20121207233001|
KFS3904|KFS3904|1.0|KFS3904|STAFF|BL|Y|Y|20121207233001|
KFS3905|KFS3905|1.0|KFS3905|STAFF|BL|Y|Y|20121207233001|
KFS3906|KFS3906|1.0|KFS3906|STAFF|SB|Y|Y|20121207233001|
KFS3907|KFS3907|1.0|KFS3907|STAFF|EA|Y|Y|20121207233001|
KFS3908|KFS3908|1.0|KFS3908|STAFF|KO|Y|Y|20121207233001|
KFS3909|KFS3909|1.0|KFS3909|STAFF|BL|Y|Y|20121207233001|
KFS3910|KFS3910|1.0|KFS3910|STAFF|IN|Y|Y|20121207233001|
KFS3911|KFS3911|1.0|KFS3911|STAFF|EA|Y|Y|20121207233001|
KFS3912|KFS3912|1.0|KFS3912|STAFF|SB|Y|Y|20121207233001|
KFS3913|KFS3913|1.0|KFS3913|STAFF|IN|Y|Y|20121207233001|
KFS3914|KFS3914|1.0|KFS3914|STAFF|IN|Y|Y|20121207233001|
KFS3915|KFS3915|1.0|KFS3915|STAFF|IN|Y|Y|20121207233001|
KFS3916|KFS3916|1.0|KFS3916|STAFF|IN|Y|Y|20121207233001|
KFS3917|KFS3917|1.0|KFS3917|STAFF|BL|Y|Y|20121207233001|
KFS3918|KFS3918|1.0|KFS3918|STAFF|BL|Y|Y|20121207233001|
KFS3919|KFS3919|1.0|KFS3919|STAFF|BL|Y|Y|20121207233001|
KFS3920|KFS3920|1.0|KFS3920|STAFF|BL|Y|Y|20121207233001|
KFS3921|KFS3921|1.0|KFS3921|STAFF|IN|Y|Y|20121207233001|
KFS3922|KFS3922|1.0|KFS3922|STAFF|IN|Y|Y|20121207233001|
KFS3923|KFS3923|1.0|KFS3923|STAFF|IN|Y|Y|20121207233001|
KFS3924|KFS3924|1.0|KFS3924|STAFF|BL|Y|Y|20121207233001|
KFS3925|KFS3925|1.0|KFS3925|STAFF|EA|Y|Y|20121207233001|
KFS3926|KFS3926|1.0|KFS3926|STAFF|BL|Y|Y|20121207233001|
KFS3927|KFS3927|1.0|KFS3927|STAFF|BL|Y|Y|20121207233001|
KFS3928|KFS3928|1.0|KFS3928|STAFF|IN|Y|Y|20121207233001|
KFS3929|KFS3929|1.0|KFS3929|STAFF|IN|Y|Y|20121207233001|
KFS3930|KFS3930|1.0|KFS3930|STAFF|EA|Y|Y|20121207233001|
KFS3931|KFS3931|1.0|KFS3931|STAFF|BL|Y|Y|20121207233001|
KFS3932|KFS3932|1.0|KFS3932|STAFF|IN|Y|Y|20121207233001|
KFS3933|KFS3933|1.0|KFS3933|STAFF|KO|Y|Y|20121207233001|
KFS3934|KFS3934|1.0|KFS3934|STAFF|BL|Y|Y|20121207233001|
KFS3935|KFS3935|1.0|KFS3935|STAFF|IN|Y|Y|20121207233001|
KFS3936|KFS3936|1.0|KFS3936|STAFF|EA|Y|Y|20121207233001|
KFS3937|KFS3937|1.0|KFS3937|STAFF|IN|Y|Y|20121207233001|
KFS3938|KFS3938|1.0|KFS3938|STAFF|IN|Y|Y|20121207233001|
KFS3939|KFS3939|1.0|KFS3939|STAFF|SE|Y|Y|20121207233001|
KFS3940|KFS3940|1.0|KFS3940|STAFF|EA|Y|Y|20121207233001|
KFS3941|KFS3941|1.0|KFS3941|STAFF|EA|Y|Y|20121207233001|
KFS3942|KFS3942|1.0|KFS3942|STAFF|SE|Y|Y|20121207233001|
KFS3943|KFS3943|1.0|KFS3943|STAFF|IN|Y|Y|20121207233001|
KFS3944|KFS3944|1.0|KFS3944|STAFF|EA|Y|Y|20121207233001|
KFS3945|KFS3945|1.0|KFS3945|STAFF|EA|Y|Y|20121207233001|
KFS3946|KFS3946|1.0|KFS3946|STAFF|SB|Y|Y|20121207233001|
KFS3947|KFS3947|1.0|KFS3947|STAFF|BL|Y|Y|20121207233001|
KFS3948|KFS3948|1.0|KFS3948|STAFF|IN|Y|Y|20121207233001|
KFS3949|KFS3949|1.0|KFS3949|STAFF|SB|Y|Y|20121207233001|
KFS3950|KFS3950|1.0|KFS3950|STAFF|NW|Y|Y|20121207233001|
KFS3951|KFS3951|1.0|KFS3951|STAFF|BL|Y|Y|20121207233001|
KFS3952|KFS3952|1.0|KFS3952|STAFF|BL|Y|Y|20121207233001|
KFS3953|KFS3953|1.0|KFS3953|STAFF|SB|Y|Y|20121207233001|
KFS3954|KFS3954|1.0|KFS3954|STAFF|BL|Y|Y|20121207233001|
KFS3955|KFS3955|1.0|KFS3955|STAFF|IN|Y|Y|20121207233001|
KFS3956|KFS3956|1.0|KFS3956|STAFF|BL|Y|Y|20121207233001|
KFS3957|KFS3957|1.0|KFS3957|STAFF|SE|Y|Y|20121207233001|
KFS3958|KFS3958|1.0|KFS3958|STAFF|IN|Y|Y|20121207233001|
KFS3959|KFS3959|1.0|KFS3959|STAFF|IN|Y|Y|20121207233001|
KFS3960|KFS3960|1.0|KFS3960|STAFF|SE|Y|Y|20121207233001|
KFS3961|KFS3961|1.0|KFS3961|STAFF|KO|Y|Y|20121207233001|
KFS3962|KFS3962|1.0|KFS3962|STAFF|BL|Y|Y|20121207233001|
KFS3963|KFS3963|1.0|KFS3963|STAFF|SE|Y|Y|20121207233001|
KFS3964|KFS3964|1.0|KFS3964|STAFF|IN|Y|Y|20121207233001|
KFS3965|KFS3965|1.0|KFS3965|STAFF|NW|Y|Y|20121207233001|
KFS3966|KFS3966|1.0|KFS3966|STAFF|BL|Y|Y|20121207233001|
KFS3967|KFS3967|1.0|KFS3967|STAFF|SE|Y|Y|20121207233001|
KFS3968|KFS3968|1.0|KFS3968|STAFF|IN|Y|Y|20121207233001|
KFS3969|KFS3969|1.0|KFS3969|STAFF|IN|Y|Y|20121207233001|
KFS3970|KFS3970|1.0|KFS3970|STAFF|BL|Y|Y|20121207233001|
KFS3971|KFS3971|1.0|KFS3971|STAFF|IN|Y|Y|20121207233001|
KFS3972|KFS3972|1.0|KFS3972|STAFF|SB|Y|Y|20121207233001|
KFS3973|KFS3973|1.0|KFS3973|STAFF|IN|Y|Y|20121207233001|
KFS3974|KFS3974|1.0|KFS3974|STAFF|IN|Y|Y|20121207233001|
KFS3975|KFS3975|1.0|KFS3975|FCLTY|SE|Y|Y|20121207233001|
KFS3976|KFS3976|1.0|KFS3976|FCLTY|SB|Y|Y|20121207233001|
KFS3977|KFS3977|1.0|KFS3977|FCLTY|SB|Y|Y|20121207233001|
KFS3978|KFS3978|1.0|KFS3978|STAFF|EA|Y|Y|20121207233001|
KFS3979|KFS3979|1.0|KFS3979|STAFF|IN|Y|Y|20121207233001|
KFS3980|KFS3980|1.0|KFS3980|STAFF|IN|Y|Y|20121207233001|
KFS3981|KFS3981|1.0|KFS3981|STAFF|IN|Y|Y|20121207233001|
KFS3982|KFS3982|1.0|KFS3982|STAFF|IN|Y|Y|20121207233001|
KFS3983|KFS3983|1.0|KFS3983|STAFF|EA|Y|Y|20121207233001|
KFS3984|KFS3984|1.0|KFS3984|STAFF|IN|Y|Y|20121207233001|
KFS3985|KFS3985|1.0|KFS3985|STAFF|IN|Y|Y|20121207233001|
KFS3986|KFS3986|1.0|KFS3986|STAFF|BL|Y|Y|20121207233001|
KFS3987|KFS3987|1.0|KFS3987|STAFF|IN|Y|Y|20121207233001|
KFS3988|KFS3988|1.0|KFS3988|STAFF|BL|Y|Y|20121207233001|
KFS3989|KFS3989|1.0|KFS3989|STAFF|BL|Y|Y|20121207233001|
KFS3990|KFS3990|1.0|KFS3990|STAFF|BL|Y|Y|20121207233001|
KFS3991|KFS3991|1.0|KFS3991|STAFF|IN|Y|Y|20121207233001|
KFS3992|KFS3992|1.0|KFS3992|STAFF|EA|Y|Y|20121207233001|
KFS3993|KFS3993|1.0|KFS3993|STAFF|IN|Y|Y|20121207233001|
KFS3994|KFS3994|1.0|KFS3994|STAFF|SB|Y|Y|20121207233001|
KFS3995|KFS3995|1.0|KFS3995|STAFF|BL|Y|Y|20121207233001|
KFS3996|KFS3996|1.0|KFS3996|STAFF|NW|Y|Y|20121207233001|
KFS3997|KFS3997|1.0|KFS3997|STAFF|BL|Y|Y|20121207233001|
KFS3998|KFS3998|1.0|KFS3998|STAFF|SE|Y|Y|20121207233001|
KFS3999|KFS3999|1.0|KFS3999|STAFF|BL|Y|Y|20121207233001|
KFS4000|KFS4000|1.0|KFS4000|STAFF|SE|Y|Y|20121207233001|
KFS4001|KFS4001|1.0|KFS4001|STAFF|IN|Y|Y|20121207233001|
KFS4002|KFS4002|1.0|KFS4002|STAFF|BL|Y|Y|20121207233001|
KFS4003|KFS4003|1.0|KFS4003|STAFF|IN|Y|Y|20121207233001|
KFS4004|KFS4004|1.0|KFS4004|STAFF|IN|Y|Y|20121207233001|
KFS4005|KFS4005|1.0|KFS4005|STAFF|BL|Y|Y|20121207233001|
KFS4006|KFS4006|1.0|KFS4006|STAFF|BL|Y|Y|20121207233001|
KFS4007|KFS4007|1.0|KFS4007|STAFF|EA|Y|Y|20121207233001|
KFS4008|KFS4008|1.0|KFS4008|STAFF|BL|Y|Y|20121207233001|
KFS4009|KFS4009|1.0|KFS4009|STAFF|BL|Y|Y|20121207233001|
KFS4010|KFS4010|1.0|KFS4010|STAFF|IN|Y|Y|20121207233001|
KFS4011|KFS4011|1.0|KFS4011|STAFF|SE|Y|Y|20121207233001|
KFS4012|KFS4012|1.0|KFS4012|STAFF|BL|Y|Y|20121207233001|
KFS4013|KFS4013|1.0|KFS4013|STAFF|BL|Y|Y|20121207233001|
KFS4014|KFS4014|1.0|KFS4014|STAFF|BL|Y|Y|20121207233001|
KFS4015|KFS4015|1.0|KFS4015|STAFF|BL|Y|Y|20121207233001|
KFS4016|KFS4016|1.0|KFS4016|STDNT|IN|Y|Y|20121207233001|
KFS4017|KFS4017|1.0|KFS4017|STAFF|BL|Y|Y|20121207233001|
KFS4018|KFS4018|1.0|KFS4018|STAFF|SB|Y|Y|20121207233001|
KFS4019|KFS4019|1.0|KFS4019|STAFF|BL|Y|Y|20121207233001|
KFS4020|KFS4020|1.0|KFS4020|STAFF|EA|Y|Y|20121207233001|
KFS4021|KFS4021|1.0|KFS4021|STAFF|NW|Y|Y|20121207233001|
KFS4022|KFS4022|1.0|KFS4022|STAFF|BL|Y|Y|20121207233001|
KFS4023|KFS4023|1.0|KFS4023|STAFF|BL|Y|Y|20121207233001|
KFS4024|KFS4024|1.0|KFS4024|STAFF|BL|Y|Y|20121207233001|
KFS4025|KFS4025|1.0|KFS4025|STAFF|BL|Y|Y|20121207233001|
KFS4026|KFS4026|1.0|KFS4026|STDNT|BL|Y|Y|20121207233001|
KFS4027|KFS4027|1.0|KFS4027|STAFF|BL|Y|Y|20121207233001|
KFS4028|KFS4028|1.0|KFS4028|STAFF|BL|Y|Y|20121207233001|
KFS4029|KFS4029|1.0|KFS4029|STAFF|BL|Y|Y|20121207233001|
KFS4030|KFS4030|1.0|KFS4030|STAFF|IN|Y|Y|20121207233001|
KFS4031|KFS4031|1.0|KFS4031|STAFF|BL|Y|Y|20121207233001|
KFS4032|KFS4032|1.0|KFS4032|STAFF|BL|Y|Y|20121207233001|
KFS4033|KFS4033|1.0|KFS4033|STAFF|BL|Y|Y|20121207233001|
KFS4034|KFS4034|1.0|KFS4034|STDNT|BL|Y|Y|20121207233001|
KFS4035|KFS4035|1.0|KFS4035|STAFF||Y|Y|20121207233001|
KFS4036|KFS4036|1.0|KFS4036|STAFF|BL|Y|Y|20121207233001|
KFS4042|KFS4042|1.0|KFS4042|STAFF|IN|Y|Y|20121207233001|
KFS4043|KFS4043|1.0|KFS4043|STDNT|BL|Y|Y|20121207233001|
KFS4044|KFS4044|1.0|KFS4044|STDNT|IN|Y|Y|20121207233001|
KFS4045|KFS4045|1.0|KFS4045|STDNT|BL|Y|Y|20121207233001|
KFS4046|KFS4046|1.0|KFS4046|STDNT|IN|Y|Y|20121207233001|
KFS4047|KFS4047|1.0|KFS4047|STAFF|BL|Y|Y|20121207233001|
KFS4048|KFS4048|1.0|KFS4048|STAFF|BL|Y|Y|20121207233001|
KFS4049|KFS4049|1.0|KFS4049|STAFF|BL|Y|Y|20121207233001|
KFS4050|KFS4050|1.0|KFS4050|STAFF|BL|Y|Y|20121207233001|
KFS4051|KFS4051|1.0|KFS4051|STAFF|BL|Y|Y|20121207233001|
KFS4052|KFS4052|1.0|KFS4052|STAFF|BL|Y|Y|20121207233001|
KFS4053|KFS4053|1.0|KFS4053|STAFF|BL|Y|Y|20121207233001|
KFS4054|KFS4054|1.0|KFS4054|STAFF|BL|Y|Y|20121207233001|
KFS4055|KFS4055|1.0|KFS4055|STAFF|BL|Y|Y|20121207233001|
KFS4056|KFS4056|1.0|KFS4056|STAFF|BL|Y|Y|20121207233001|
KFS4057|KFS4057|1.0|KFS4057|STAFF|BL|Y|Y|20121207233001|
KFS4058|KFS4058|1.0|KFS4058|STAFF|BL|Y|Y|20121207233001|
KFS4059|KFS4059|1.0|KFS4059|STAFF|BL|Y|Y|20121207233001|
KFS4060|KFS4060|1.0|KFS4060|STAFF|BL|Y|Y|20121207233001|
KFS4061|KFS4061|1.0|KFS4061|STAFF|BL|Y|Y|20121207233001|
KFS4062|KFS4062|1.0|KFS4062|STAFF|BL|Y|Y|20121207233001|
KFS4063|KFS4063|1.0|KFS4063|STAFF|BL|Y|Y|20121207233001|
KFS4064|KFS4064|1.0|KFS4064|STAFF|BL|Y|Y|20121207233001|
KFS4065|KFS4065|1.0|KFS4065|STAFF|BL|Y|Y|20121207233001|
KFS4066|KFS4066|1.0|KFS4066|STAFF|BL|Y|Y|20121207233001|
KFS4067|KFS4067|1.0|KFS4067|STAFF|BL|Y|Y|20121207233001|
KFS4068|KFS4068|1.0|KFS4068|STAFF|BL|Y|Y|20121207233001|
KFS4069|KFS4069|1.0|KFS4069|STAFF|BL|Y|Y|20121207233001|
KFS4070|KFS4070|1.0|KFS4070|STAFF|BL|Y|Y|20121207233001|
KFS4071|KFS4071|1.0|KFS4071|STAFF|BL|Y|Y|20121207233001|
KFS4072|KFS4072|1.0|KFS4072|STAFF|BL|Y|Y|20121207233001|
KFS4073|KFS4073|1.0|KFS4073|STAFF|BL|Y|Y|20121207233001|
KFS4074|KFS4074|1.0|KFS4074|STAFF|BL|Y|Y|20121207233001|
KFS4075|KFS4075|1.0|KFS4075|STAFF|BL|Y|Y|20121207233001|
KFS4076|KFS4076|1.0|KFS4076|STAFF|BL|Y|Y|20121207233001|
KFS4077|KFS4077|1.0|KFS4077|STAFF|BL|Y|Y|20121207233001|
KFS4078|KFS4078|1.0|KFS4078|STAFF|BL|Y|Y|20121207233001|
KFS4079|KFS4079|1.0|KFS4079|STAFF|BL|Y|Y|20121207233001|
KFS4080|KFS4080|1.0|KFS4080|STAFF|BL|Y|Y|20121207233001|
KFS4081|KFS4081|1.0|KFS4081|STAFF|BL|Y|Y|20121207233001|
KFS4082|KFS4082|1.0|KFS4082|STAFF|BL|Y|Y|20121207233001|
KFS4083|KFS4083|1.0|KFS4083|STAFF|BL|Y|Y|20121207233001|
KFS4084|KFS4084|1.0|KFS4084|STAFF|BL|Y|Y|20121207233001|
KFS4085|KFS4085|1.0|KFS4085|STAFF|BL|Y|Y|20121207233001|
KFS4086|KFS4086|1.0|KFS4086|STAFF|BL|Y|Y|20121207233001|
KFS4087|KFS4087|1.0|KFS4087|STAFF|BL|Y|Y|20121207233001|
KFS4088|KFS4088|1.0|KFS4088|STAFF|BL|Y|Y|20121207233001|
KFS4089|KFS4089|1.0|KFS4089|STAFF|BL|Y|Y|20121207233001|
KFS4090|KFS4090|1.0|KFS4090|STAFF|BL|Y|Y|20121207233001|
KFS4091|KFS4091|1.0|KFS4091|STAFF|BL|Y|Y|20121207233001|
KFS4092|KFS4092|1.0|KFS4092|STAFF|BL|Y|Y|20121207233001|
KFS4093|KFS4093|1.0|KFS4093|STAFF|BL|Y|Y|20121207233001|
KFS4094|KFS4094|1.0|KFS4094|STAFF|BL|Y|Y|20121207233001|
KFS4095|KFS4095|1.0|KFS4095|STAFF|BL|Y|Y|20121207233001|
KFS4096|KFS4096|1.0|KFS4096|STAFF|BL|Y|Y|20121207233001|
KFS4097|KFS4097|1.0|KFS4097|STAFF|BL|Y|Y|20121207233001|
KFS4098|KFS4098|1.0|KFS4098|STAFF|BL|Y|Y|20121207233001|
KFS4099|KFS4099|1.0|KFS4099|STAFF|BL|Y|Y|20121207233001|
KFS4100|KFS4100|1.0|KFS4100|STAFF|BL|Y|Y|20121207233001|
KFS4101|KFS4101|1.0|KFS4101|STAFF|BL|Y|Y|20121207233001|
KFS4102|KFS4102|1.0|KFS4102|STAFF|BL|Y|Y|20121207233001|
KFS4103|KFS4103|1.0|KFS4103|STAFF|BL|Y|Y|20121207233001|
KFS4104|KFS4104|1.0|KFS4104|STAFF|BL|Y|Y|20121207233001|
KFS4105|KFS4105|1.0|KFS4105|STAFF|BL|Y|Y|20121207233001|
KFS4106|KFS4106|1.0|KFS4106|STAFF|BL|Y|Y|20121207233001|
KFS4107|KFS4107|1.0|KFS4107|STAFF|BL|Y|Y|20121207233001|
KFS4108|KFS4108|1.0|KFS4108|STAFF|BL|Y|Y|20121207233001|
KFS4109|KFS4109|1.0|KFS4109|STAFF|BL|Y|Y|20121207233001|
KFS4110|KFS4110|1.0|KFS4110|STAFF|BL|Y|Y|20121207233001|
KFS4111|KFS4111|1.0|KFS4111|STAFF|BL|Y|Y|20121207233001|
KFS4112|KFS4112|1.0|KFS4112|STAFF|BL|Y|Y|20121207233001|
KFS4113|KFS4113|1.0|KFS4113|STAFF|BL|Y|Y|20121207233001|
KFS4114|KFS4114|1.0|KFS4114|STAFF|BL|Y|Y|20121207233001|
KFS4115|KFS4115|1.0|KFS4115|STAFF|BL|Y|Y|20121207233001|
KFS4116|KFS4116|1.0|KFS4116|STAFF|BL|Y|Y|20121207233001|
