univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|univ_fiscal_prd_cd|fdoc_typ_cd|fs_origin_cd|fdoc_nbr|trn_entr_seq_nbr|trn_ldgr_entr_desc|trn_ldgr_entr_amt|trn_debit_crdt_cd|transaction_dt|org_doc_nbr|project_cd|org_reference_id|fdoc_ref_typ_cd|fs_ref_origin_cd|fdoc_ref_nbr|fdoc_reversal_dt|trn_encum_updt_cd|trn_post_dt|timestamp|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|MH6142304|1.0|Description Hidden|88.0|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|MH6142304|2.0|Description Hidden|253.92|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|MH6142304|3.0|Description Hidden|408.92|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|NF5665504|1.0|Description Hidden|795.84|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|NF5665504|2.0|Description Hidden|1049.76|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|NO2704104|1.0|Description Hidden|253.92|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OK8844004|1.0|Description Hidden|6.5|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OR6014404|1.0|Description Hidden|253.92|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OR6014404|2.0|Description Hidden|2527.52|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OW8928104|1.0|Description Hidden|88.0|C|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OW8928104|2.0|Description Hidden|349.92|D|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OW8928104|3.0|Description Hidden|2805.84|C|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OY8632804|1.0|Description Hidden|541.92|D|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|OY8632804|2.0|Description Hidden|1007.84|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|PF2881704|1.0|Description Hidden|126.96|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|PF2881704|2.0|Description Hidden|1557.6|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|PF2881704|3.0|Description Hidden|3339.96|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|PS6169304|1.0|Description Hidden|80.0|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|PZ5375004|1.0|Description Hidden|1859.52|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|PZ5375004|2.0|Description Hidden|3762.8|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|QD3112304|1.0|Description Hidden|919.68|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|QD3112304|2.0|Description Hidden|2031.6|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|QW7436704|1.0|Description Hidden|232.76|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|QW7436704|2.0|Description Hidden|532.08|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|RE7145804|1.0|Description Hidden|88.0|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|RE7145804|2.0|Description Hidden|486.68|D|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|RE7145804|3.0|Description Hidden|787.6|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|RW4696704|1.0|Description Hidden|1111.68|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|RW4696704|2.0|Description Hidden|2144.84|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|RX7342704|1.0|Description Hidden|2728.0|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|SH8757404|1.0|Description Hidden|232.76|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|SH8757404|2.0|Description Hidden|857.76|D|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|SH8757404|3.0|Description Hidden|1567.84|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|SP2514704|1.0|Description Hidden|6481.2|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|SP2514704|2.0|Description Hidden|11717.92|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ST6225004|1.0|Description Hidden|5.0|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|TJ4104104|1.0|Description Hidden|1461.6|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|TJ4104104|2.0|Description Hidden|1474.6|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|UL3841804|1.0|Description Hidden|1777.44|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|UL3841804|2.0|Description Hidden|1777.44|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|UO2880104|1.0|Description Hidden|2604.24|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|UO2880104|2.0|Description Hidden|5388.64|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|UZ8813304|1.0|Description Hidden|349.92|D|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|UZ8813304|2.0|Description Hidden|354.92|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|VH8913004|1.0|Description Hidden|445.92|D|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|VH8913004|2.0|Description Hidden|978.84|C|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|VR7692704|1.0|Description Hidden|603.84|D|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|VR7692704|2.0|Description Hidden|608.84|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WA8926604|1.0|Description Hidden|181.52|C|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WA8926604|2.0|Description Hidden|15749.08|D|20030801000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WC6553004|1.0|Description Hidden|349.92|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WC6553004|2.0|Description Hidden|349.92|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WD3302604|1.0|Description Hidden|273180.6|D|20030820000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WL6667704|1.0|Description Hidden|1015.68|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WL6667704|2.0|Description Hidden|1176.68|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WS8212604|1.0|Description Hidden|704.84|D|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|WS8212604|2.0|Description Hidden|704.84|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YH6242804|1.0|Description Hidden|1207.68|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YH6242804|2.0|Description Hidden|1207.68|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YI2499504|1.0|Description Hidden|253.92|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YI2499504|2.0|Description Hidden|4748.64|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YI2499504|3.0|Description Hidden|8578.0|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YM6580504|1.0|Description Hidden|883.84|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YM6580504|2.0|Description Hidden|2455.19|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|YV7331004|1.0|Description Hidden|25.0|C|20030725000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ZK3867704|1.0|Description Hidden|3208.08|D|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ZK3867704|2.0|Description Hidden|5526.33|C|20030723000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ZQ6014304|1.0|Description Hidden|699.84|D|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ZQ6014304|2.0|Description Hidden|1079.84|C|20030724000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ZQ8544204|1.0|Description Hidden|761.76|D|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|01|AVAD|02|ZQ8544204|2.0|Description Hidden|761.76|C|20030731000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AF9728804|1.0|Description Hidden|1427.8|D|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AF9728804|2.0|Description Hidden|18.0|C|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AF9728804|3.0|Description Hidden|3171.1|C|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AJ9606904|1.0|Description Hidden|1290.8|D|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AJ9606904|2.0|Description Hidden|4101.92|C|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AP3430004|1.0|Description Hidden|160.0|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AP3430004|2.0|Description Hidden|677.12|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AP3430004|3.0|Description Hidden|3806.2|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AY2721404|1.0|Description Hidden|553.52|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|AY2721404|2.0|Description Hidden|1197.68|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BD1095104|1.0|Description Hidden|232.76|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BD1095104|2.0|Description Hidden|1598.64|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BF4030804|1.0|Description Hidden|496.76|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BF4030804|2.0|Description Hidden|1913.08|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BO5239604|1.0|Description Hidden|1937.32|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BO5239604|2.0|Description Hidden|2619.72|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BS2343104|1.0|Description Hidden|371.6|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BS2343104|2.0|Description Hidden|1163.8|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BS2343104|3.0|Description Hidden|6549.56|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BV3791304|1.0|Description Hidden|392.76|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BV3791304|2.0|Description Hidden|1652.56|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|BV3791304|3.0|Description Hidden|10405.31|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CI0365604|1.0|Description Hidden|698.28|D|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CI0365604|2.0|Description Hidden|2525.68|C|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CL3394004|1.0|Description Hidden|1163.8|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CL3394004|2.0|Description Hidden|3016.94|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CN4948404|1.0|Description Hidden|80.0|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CN4948404|2.0|Description Hidden|320.76|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CN4948404|3.0|Description Hidden|2629.7|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CY5610204|1.0|Description Hidden|232.76|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|CY5610204|2.0|Description Hidden|5978.36|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|DD1066204|1.0|Description Hidden|195568.29|D|20030918000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|DF9344904|1.0|Description Hidden|437.76|D|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|DF9344904|2.0|Description Hidden|661.26|C|20030811000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|DN5905604|1.0|Description Hidden|184.0|C|20030902000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|DN5905604|2.0|Description Hidden|189.0|D|20030902000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|DX5780504|1.0|Description Hidden|168.0|C|20030902000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|EB2432604|1.0|Description Hidden|931.04|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|EB2432604|2.0|Description Hidden|1520.8|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|EH3270404|1.0|Description Hidden|5.0|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|ET2220504|1.0|Description Hidden|80.0|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|ET2220504|2.0|Description Hidden|1019.04|D|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|ET2220504|3.0|Description Hidden|4820.24|C|20030822000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|ET4949804|1.0|Description Hidden|232.76|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|ET4949804|2.0|Description Hidden|5788.3|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|GD4637004|1.0|Description Hidden|2082.08|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|GD4637004|2.0|Description Hidden|6742.92|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|GE4910204|1.0|Description Hidden|2297.08|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|GE4910204|2.0|Description Hidden|3817.64|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|GF5287604|1.0|Description Hidden|159.0|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BA|6044900|-----|1466|---|AC|IC|02|AVAD|02|GF5287604|2.0|Description Hidden|232.76|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
