fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_50_cent_amt|fdoc_25_cent_amt|fdoc_10_cent_amt|fdoc_5_cent_amt|fdoc_1_cent_amt|fdoc_othr_cent_amt|fdoc_100_cent_amt|cshr_stat_cd|
NC1173704|CD|14034DEF17E24D8CE043814FD8814D8C|1.0||0.5||||||X|
NC1173704|CR|14034DEF17E34D8CE043814FD8814D8C|1.0||0.5||||||R|
NC8548204|CD|14034DEF18694D8CE043814FD8814D8C|1.0||1.0|0.1|0.15||||X|
NC8548204|CR|14034DEF186A4D8CE043814FD8814D8C|1.0||1.0|0.1|0.15||||R|
ND0594504|CD|14034DEF1F254D8CE043814FD8814D8C|1.0||1.25||||||X|
ND0594504|CR|14034DEF1F264D8CE043814FD8814D8C|1.0||1.25||||||R|
ND5947204|CD|14034DEF1AE84D8CE043814FD8814D8C|1.0|||0.1|0.05|0.1|||X|
ND5947204|CR|14034DEF1AE94D8CE043814FD8814D8C|1.0|||0.1|0.05|0.1|||R|
NE5578404|CD|14034DEF17FE4D8CE043814FD8814D8C|1.0||0.5||||||X|
NE5578404|CR|14034DEF17FF4D8CE043814FD8814D8C|1.0||0.5||||||R|
NE9719104|CD|14034DEF1FB24D8CE043814FD8814D8C|1.0||0.0|0.5|||||X|
NE9719104|CR|14034DEF1FB34D8CE043814FD8814D8C|1.0||0.5||||||R|
NF5539904|CD|14034DEF1E3B4D8CE043814FD8814D8C|1.0||1.0||||||X|
NF5539904|CR|14034DEF1E3C4D8CE043814FD8814D8C|1.0||1.0||||||R|
NF6740404|CD|14034DEF17884D8CE043814FD8814D8C|1.0||1.5|0.1|0.1||||X|
NF6740404|CR|14034DEF17894D8CE043814FD8814D8C|1.0||1.5|0.1|0.1||||R|
NF8457904|CD|14034DEF1B224D8CE043814FD8814D8C|1.0||0.5||||||X|
NF8457904|CR|14034DEF1B234D8CE043814FD8814D8C|1.0||0.5||||||R|
NG5262604|CD|14034DEF1E574D8CE043814FD8814D8C|1.0||1.0|0.5|||||X|
NG5262604|CR|14034DEF1E584D8CE043814FD8814D8C|1.0||1.0|0.5|||||R|
NH9253104|CD|14034DEF1E1F4D8CE043814FD8814D8C|1.0||0.5||||||X|
NH9253104|CR|14034DEF1E204D8CE043814FD8814D8C|1.0||0.5||||||R|
NJ3301204|CD|14034DEF1D744D8CE043814FD8814D8C|1.0||0.75||||||X|
NJ3301204|CR|14034DEF1D754D8CE043814FD8814D8C|1.0||0.75||||||R|
NJ6449304|CD|14034DEF17864D8CE043814FD8814D8C|1.0||1.0||||||X|
NJ6449304|CR|14034DEF17874D8CE043814FD8814D8C|1.0||1.0||||||R|
NK0447104|CD|14034DEF1C4E4D8CE043814FD8814D8C|1.0|0.5|0.75|0.9|0.3|0.05|||X|
NK0447104|CR|14034DEF1C4F4D8CE043814FD8814D8C|1.0|0.5|0.75|0.9|0.3|0.05|||R|
NK5270704|CR|14034DEF1AB54D8CE043814FD8814D8C|1.0||||||||R|
NK6282904|CD|14034DEF191E4D8CE043814FD8814D8C|1.0||0.75|0.4|0.1||||X|
NK6282904|CR|14034DEF191F4D8CE043814FD8814D8C|1.0||0.75|0.4|0.1||||R|
NL3905804|CD|14034DEF1D364D8CE043814FD8814D8C|1.0||0.5||||||X|
NL3905804|CR|14034DEF1D374D8CE043814FD8814D8C|1.0||0.5||||||R|
NL4450604|CD|14034DEF1B584D8CE043814FD8814D8C|1.0|||0.7|0.05||||X|
NL4450604|CR|14034DEF1B594D8CE043814FD8814D8C|1.0|||0.7|0.05||||R|
NL8890304|CD|14034DEF1AC84D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
NL8890304|CR|14034DEF1AC94D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
NN2386204|CD|14034DEF19F74D8CE043814FD8814D8C|1.0||0.75||||||X|
NN2386204|CR|14034DEF19F84D8CE043814FD8814D8C|1.0||0.75||||||R|
NN3374504|CD|14034DEF1ECB4D8CE043814FD8814D8C|1.0||0.75||||||X|
NN3374504|CR|14034DEF1ECC4D8CE043814FD8814D8C|1.0||0.75||||||R|
NN7274004|CD|14034DEF18594D8CE043814FD8814D8C|1.0||1.0||||||X|
NN7274004|CR|14034DEF185A4D8CE043814FD8814D8C|1.0||1.0||||||R|
NN9887604|CD|14034DEF17D44D8CE043814FD8814D8C|1.0||2.5||||||X|
NN9887604|CR|14034DEF17D54D8CE043814FD8814D8C|1.0||2.5||||||R|
NP7166504|CD|14034DEF1F4F4D8CE043814FD8814D8C|1.0||4.5|0.2|0.05||||X|
NP7166504|CR|14034DEF1F504D8CE043814FD8814D8C|1.0||4.5|0.2|0.05||||R|
NP7719804|CD|14034DEF18AC4D8CE043814FD8814D8C|1.0||0.5|0.4||0.03|||X|
NP7719804|CR|14034DEF18AD4D8CE043814FD8814D8C|1.0||0.5|0.4||0.03|||R|
NQ3966804|CD|14034DEF19FF4D8CE043814FD8814D8C|1.0||0.5||||||X|
NQ3966804|CR|14034DEF1A004D8CE043814FD8814D8C|1.0||0.5||||||R|
NQ4280604|CD|14034DEF1ADC4D8CE043814FD8814D8C|1.0||10.5||||||X|
NQ4280604|CR|14034DEF1ADD4D8CE043814FD8814D8C|1.0||10.5||||||R|
NQ7436304|CD|14034DEF1F1B4D8CE043814FD8814D8C|1.0||0.5||||||X|
NQ7436304|CR|14034DEF1F1C4D8CE043814FD8814D8C|1.0||0.5||||||R|
NQ9779604|CD|14034DEF1D964D8CE043814FD8814D8C|1.0||0.5||||||X|
NQ9779604|CR|14034DEF1D974D8CE043814FD8814D8C|1.0||0.5||||||R|
NR8149604|CD|14034DEF1DB54D8CE043814FD8814D8C|1.0||0.75||||||X|
NR8149604|CR|14034DEF1DB64D8CE043814FD8814D8C|1.0||0.75||||||R|
NR9366804|CD|14034DEF18234D8CE043814FD8814D8C|1.0||11.25|1.0|0.75||||X|
NR9366804|CR|14034DEF18244D8CE043814FD8814D8C|1.0||11.25|1.0|0.75||||R|
NS5509304|CD|14034DEF1B884D8CE043814FD8814D8C|1.0||1.5||||||X|
NS5509304|CR|14034DEF1B894D8CE043814FD8814D8C|1.0||1.5||||||R|
NT3391904|CD|14034DEF19954D8CE043814FD8814D8C|1.0||0.5||||||X|
NT3391904|CR|14034DEF19964D8CE043814FD8814D8C|1.0||0.5||||||R|
NT3966604|CD|14034DEF1E774D8CE043814FD8814D8C|1.0||0.25||||||X|
NT3966604|CR|14034DEF1E784D8CE043814FD8814D8C|1.0||0.25||||||R|
NT4299504|CD|14034DEF1BE34D8CE043814FD8814D8C|1.0||0.5||||||X|
NT4299504|CR|14034DEF1BE44D8CE043814FD8814D8C|1.0||0.5||||||R|
NT7973804|CD|14034DEF1BAB4D8CE043814FD8814D8C|1.0||0.5||||||X|
NT7973804|CR|14034DEF1BAC4D8CE043814FD8814D8C|1.0||0.5||||||R|
NU0384904|CD|14034DEF18C24D8CE043814FD8814D8C|1.0||1.5||||||X|
NU0384904|CR|14034DEF18C34D8CE043814FD8814D8C|1.0||1.5||||||R|
NU8209304|CD|14034DEF1AC44D8CE043814FD8814D8C|1.0||0.75||||||X|
NU8209304|CR|14034DEF1AC54D8CE043814FD8814D8C|1.0||0.75||||||R|
NV4756504|CD|14034DEF1F9A4D8CE043814FD8814D8C|1.0||6.75||||||X|
NV4756504|CR|14034DEF1F9B4D8CE043814FD8814D8C|1.0||6.75||||||R|
NV6529104|CD|14034DEF17B84D8CE043814FD8814D8C|1.0||0.75||||||X|
NV6529104|CR|14034DEF17B94D8CE043814FD8814D8C|1.0||0.75||||||R|
NV8207004|CD|14034DEF19CB4D8CE043814FD8814D8C|1.0||0.0|0.5|||||X|
NV8207004|CR|14034DEF19CC4D8CE043814FD8814D8C|1.0||0.5||||||R|
NV8243504|CD|14034DEF1B0A4D8CE043814FD8814D8C|1.0||1.5|0.6|0.15|2.0|||X|
NV8243504|CR|14034DEF1B0B4D8CE043814FD8814D8C|1.0||1.5|0.6|0.15|2.0|||R|
NW3830704|CD|14034DEF1E314D8CE043814FD8814D8C|1.0||1.25|5.0|||||X|
NW3830704|CR|14034DEF1E324D8CE043814FD8814D8C|1.0||1.25|5.0|||||R|
NX3059304|CD|14034DEF1C6D4D8CE043814FD8814D8C|1.0||1.5|0.9|0.5|0.1||3.0|X|
NX3059304|CR|14034DEF1C6E4D8CE043814FD8814D8C|1.0||1.5|1.0|0.5|||3.0|R|
NY0941504|CD|14034DEF1D2A4D8CE043814FD8814D8C|1.0||0.75||||||X|
NY0941504|CR|14034DEF1D2B4D8CE043814FD8814D8C|1.0||0.75||||||R|
NY7479904|CD|14034DEF17C04D8CE043814FD8814D8C|1.0||3.25||||||X|
NY7479904|CR|14034DEF17C14D8CE043814FD8814D8C|1.0||3.25||||||R|
OA1055904|CD|14034DEF1B6E4D8CE043814FD8814D8C|1.0||0.75||||||X|
OA1055904|CR|14034DEF1B6F4D8CE043814FD8814D8C|1.0||0.75||||||R|
OA3627604|CD|14034DEF1EBF4D8CE043814FD8814D8C|1.0||0.5||||||X|
OA3627604|CR|14034DEF1EC04D8CE043814FD8814D8C|1.0||0.5||||||R|
OA7678904|CD|14034DEF1BA84D8CE043814FD8814D8C|1.0||0.75||||||X|
OA7678904|CR|14034DEF1BA94D8CE043814FD8814D8C|1.0||0.75||||||R|
OC9391604|CD|14034DEF1C654D8CE043814FD8814D8C|1.0||1.25|0.2|0.05||||X|
OC9391604|CR|14034DEF1C664D8CE043814FD8814D8C|1.0||1.25|0.2|0.05||||R|
OD3711204|CD|14034DEF1B3C4D8CE043814FD8814D8C|1.0||0.5||||||X|
OD3711204|CR|14034DEF1B3D4D8CE043814FD8814D8C|1.0||0.5||||||R|
OD4659104|CD|14034DEF1A754D8CE043814FD8814D8C|1.0||0.5||||||X|
OD4659104|CR|14034DEF1A764D8CE043814FD8814D8C|1.0||0.5||||||R|
OD9730204|CD|14034DEF1CAC4D8CE043814FD8814D8C|1.0||0.25||||||X|
OD9730204|CR|14034DEF1CAD4D8CE043814FD8814D8C|1.0||0.25||||||R|
OE0856304|CD|14034DEF17DC4D8CE043814FD8814D8C|1.0|||0.2|0.05||||X|
OE0856304|CR|14034DEF17DD4D8CE043814FD8814D8C|1.0|||0.2|0.05||||R|
OE4108704|CD|14034DEF19164D8CE043814FD8814D8C|1.0||2.0|0.2|0.05|||1.0|X|
OE4108704|CR|14034DEF19174D8CE043814FD8814D8C|1.0||2.0|0.2|0.05|||1.0|R|
OE9999604|CD|14034DEF1F214D8CE043814FD8814D8C|1.0||1.0||||||X|
OE9999604|CR|14034DEF1F224D8CE043814FD8814D8C|1.0||1.0||||||R|
OF5765004|CD|14034DEF1FD74D8CE043814FD8814D8C|1.0||1.0|1.3|0.2|0.25|||X|
OF5765004|CR|14034DEF1FD84D8CE043814FD8814D8C|1.0||1.0|1.3|0.2|0.25|||R|
OG3073704|CD|14034DEF1DCD4D8CE043814FD8814D8C|1.0||4.0||||||X|
OG3073704|CR|14034DEF1DCE4D8CE043814FD8814D8C|1.0||4.0||||||R|
OG4371204|CD|14034DEF1CE04D8CE043814FD8814D8C|1.0||1.0||||||X|
OG4371204|CR|14034DEF1CE14D8CE043814FD8814D8C|1.0||1.0||||||R|
OG5766804|CD|14034DEF1FD94D8CE043814FD8814D8C|1.0||1.25||||||X|
OG5766804|CR|14034DEF1FDA4D8CE043814FD8814D8C|1.0||1.25||||||R|
OG9712804|CD|14034DEF1A1B4D8CE043814FD8814D8C|1.0||2.0|0.1|0.05|0.1||1.0|X|
OG9712804|CR|14034DEF1A1C4D8CE043814FD8814D8C|1.0||2.0|0.1|0.05|0.1||1.0|R|
OI0218004|CD|14034DEF17D64D8CE043814FD8814D8C|1.0||0.25||||||X|
OI0218004|CR|14034DEF17D74D8CE043814FD8814D8C|1.0||0.25||||||R|
OJ4406904|CD|14034DEF18944D8CE043814FD8814D8C|1.0||3.75|3.3|0.6|0.1|||X|
OJ4406904|CR|14034DEF18954D8CE043814FD8814D8C|1.0||3.75|3.3|0.6|0.1|||R|
OJ6584204|CD|14034DEF1ED94D8CE043814FD8814D8C|1.0||0.75||||||X|
OJ6584204|CR|14034DEF1EDA4D8CE043814FD8814D8C|1.0||0.75||||||R|
OJ9886004|CD|14034DEF1A0D4D8CE043814FD8814D8C|1.0||1.25||||||X|
OJ9886004|CR|14034DEF1A0E4D8CE043814FD8814D8C|1.0||1.25||||||R|
OK7169104|CD|14034DEF1C814D8CE043814FD8814D8C|1.0||1.75|0.2|0.05||||X|
OK7169104|CR|14034DEF1C824D8CE043814FD8814D8C|1.0||1.75|0.2|0.05||||R|
OK7268104|CD|14034DEF1E854D8CE043814FD8814D8C|1.0||1.5|0.1||0.1|||X|
OK7268104|CR|14034DEF1E864D8CE043814FD8814D8C|1.0||1.5|0.1||0.1|||R|
OK7366004|CD|14034DEF18124D8CE043814FD8814D8C|1.0||1.0||||||X|
OK7366004|CR|14034DEF18134D8CE043814FD8814D8C|1.0||1.0||||||R|
OK7947004|CD|14034DEF185F4D8CE043814FD8814D8C|1.0||0.25||||||X|
OK7947004|CR|14034DEF18604D8CE043814FD8814D8C|1.0||0.25||||||R|
OK9185304|CD|14034DEF1DBD4D8CE043814FD8814D8C|1.0||0.5||||||X|
OK9185304|CR|14034DEF1DBE4D8CE043814FD8814D8C|1.0||0.5||||||R|
OL3612004|CD|14034DEF1F794D8CE043814FD8814D8C|1.0||0.5||||||X|
OL3612004|CR|14034DEF1F7A4D8CE043814FD8814D8C|1.0||0.5||||||R|
OL7729504|CD|14034DEF18164D8CE043814FD8814D8C|1.0||1.0||||||X|
OL7729504|CR|14034DEF18174D8CE043814FD8814D8C|1.0||1.0||||||R|
OM0265104|CD|14034DEF1AD04D8CE043814FD8814D8C|1.0||0.5||||||X|
OM0265104|CR|14034DEF1AD14D8CE043814FD8814D8C|1.0||0.5||||||R|
ON7170004|CD|14034DEF1A374D8CE043814FD8814D8C|1.0||1.25|3.1|0.65|0.25|||X|
ON7170004|CR|14034DEF1A384D8CE043814FD8814D8C|1.0||1.25|3.1|0.65|0.25|||R|
OO2458304|CD|14034DEF1CD84D8CE043814FD8814D8C|1.0||0.5||||||X|
OO2458304|CR|14034DEF1CD94D8CE043814FD8814D8C|1.0||0.5||||||R|
OO6622804|CD|14034DEF184F4D8CE043814FD8814D8C|1.0||1.75|0.2|0.05||||X|
OO6622804|CR|14034DEF18504D8CE043814FD8814D8C|1.0||1.75|0.2|0.05||||R|
OO8366004|CD|14034DEF1F614D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
OO8366004|CR|14034DEF1F624D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
OP0308404|CD|14034DEF1CFE4D8CE043814FD8814D8C|1.0||0.5||||||X|
OP0308404|CR|14034DEF1CFF4D8CE043814FD8814D8C|1.0||0.5||||||R|
OP1744304|CD|14034DEF1C284D8CE043814FD8814D8C|1.0||0.5||||||X|
OP1744304|CR|14034DEF1C294D8CE043814FD8814D8C|1.0||0.5||||||R|
OP6274504|CD|14034DEF1E414D8CE043814FD8814D8C|1.0||0.75||||||X|
OP6274504|CR|14034DEF1E424D8CE043814FD8814D8C|1.0||0.75||||||R|
OP8472604|CD|14034DEF1B664D8CE043814FD8814D8C|1.0||0.75||||||X|
OP8472604|CR|14034DEF1B674D8CE043814FD8814D8C|1.0||0.75||||||R|
OQ5019304|CD|14034DEF18DE4D8CE043814FD8814D8C|1.0||0.5||||||X|
OQ5019304|CR|14034DEF18DF4D8CE043814FD8814D8C|1.0||0.5||||||R|
OR6346904|CD|14034DEF18064D8CE043814FD8814D8C|1.0||0.75||||||X|
OR6346904|CR|14034DEF18074D8CE043814FD8814D8C|1.0||0.75||||||R|
OR8784104|CD|14034DEF1A5B4D8CE043814FD8814D8C|1.0||0.75||||||X|
OR8784104|CR|14034DEF1A5C4D8CE043814FD8814D8C|1.0||0.75||||||R|
OS1049904|CD|14034DEF19AD4D8CE043814FD8814D8C|1.0||0.75||||||X|
OS1049904|CR|14034DEF19AE4D8CE043814FD8814D8C|1.0||0.75||||||R|
OS6194804|CD|14034DEF1C7B4D8CE043814FD8814D8C|1.0||0.25||||||X|
OS6194804|CR|14034DEF1C7C4D8CE043814FD8814D8C|1.0||0.25||||||R|
OS7059704|CD|14034DEF1CCE4D8CE043814FD8814D8C|1.0||1.0||||||X|
OS7059704|CR|14034DEF1CCF4D8CE043814FD8814D8C|1.0||1.0||||||R|
OT1717504|CD|14034DEF1BD34D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
OT1717504|CR|14034DEF1BD44D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
OT3451904|CD|14034DEF1A6F4D8CE043814FD8814D8C|1.0||0.75||||||X|
OT3451904|CR|14034DEF1A704D8CE043814FD8814D8C|1.0||0.75||||||R|
OT3656704|CD|14034DEF1C154D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
OT3656704|CR|14034DEF1C164D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
OT8863604|CD|14034DEF17CC4D8CE043814FD8814D8C|1.0||1.0||||||X|
OT8863604|CR|14034DEF17CD4D8CE043814FD8814D8C|1.0||1.0||||||R|
OU0672304|CD|14034DEF1BD14D8CE043814FD8814D8C|1.0||0.5||||||X|
OU0672304|CR|14034DEF1BD24D8CE043814FD8814D8C|1.0||0.5||||||R|
OW8211304|CD|14034DEF19634D8CE043814FD8814D8C|1.0||0.75||0.05|0.2|||X|
OW8211304|CR|14034DEF19644D8CE043814FD8814D8C|1.0||0.75||0.05|0.2|||R|
OX2970304|CD|14034DEF1DE94D8CE043814FD8814D8C|1.0||1.0||||||X|
OX2970304|CR|14034DEF1DEA4D8CE043814FD8814D8C|1.0||1.0||||||R|
OX8916704|CD|14034DEF1A094D8CE043814FD8814D8C|1.0||1.5|||||1.0|X|
OX8916704|CR|14034DEF1A0A4D8CE043814FD8814D8C|1.0||1.5|||||1.0|R|
OZ8457404|CD|14034DEF1B204D8CE043814FD8814D8C|1.0||2.25|0.5|0.2|0.05||1.0|X|
OZ8457404|CR|14034DEF1B214D8CE043814FD8814D8C|1.0||2.25|0.5|0.2|0.05||1.0|R|
PA0383604|CD|14034DEF1B2C4D8CE043814FD8814D8C|1.0||0.5||||||X|
PA0383604|CR|14034DEF1B2D4D8CE043814FD8814D8C|1.0||0.5||||||R|
PB4063904|CD|14034DEF1A5F4D8CE043814FD8814D8C|1.0||0.25||||||X|
PB4063904|CR|14034DEF1A604D8CE043814FD8814D8C|1.0||0.25||||||R|
PB8152304|CD|14034DEF1DB74D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
PB8152304|CR|14034DEF1DB84D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
PC0823104|CD|14034DEF18C64D8CE043814FD8814D8C|1.0||0.5||||||X|
PC0823104|CR|14034DEF18C74D8CE043814FD8814D8C|1.0||0.5||||||R|
PC2179204|CD|14034DEF19914D8CE043814FD8814D8C|1.0||0.5||||||X|
PC2179204|CR|14034DEF19924D8CE043814FD8814D8C|1.0||0.5||||||R|
PC9260604|CD|14034DEF1ACA4D8CE043814FD8814D8C|1.0||0.75|0.1|0.1|0.05|||X|
PC9260604|CR|14034DEF1ACB4D8CE043814FD8814D8C|1.0||0.75|0.1|0.1|0.05|||R|
PD5253804|CD|14034DEF18E04D8CE043814FD8814D8C|1.0||0.75|||||2.0|X|
PD5253804|CR|14034DEF18E14D8CE043814FD8814D8C|1.0||0.75|||||2.0|R|
PE0774204|CD|14034DEF18FA4D8CE043814FD8814D8C|1.0||1.25||0.2|0.05||2.0|X|
PE0774204|CR|14034DEF18FB4D8CE043814FD8814D8C|1.0||1.25||0.2|0.05||2.0|R|
PE1054004|CD|14034DEF1A1F4D8CE043814FD8814D8C|1.0||0.5||||||X|
PE1054004|CR|14034DEF1A204D8CE043814FD8814D8C|1.0||0.5||||||R|
PE7867404|CD|14034DEF1AC04D8CE043814FD8814D8C|1.0||0.75|0.3|||||X|
PE7867404|CR|14034DEF1AC14D8CE043814FD8814D8C|1.0||0.75|0.3|||||R|
PF4986404|CD|14034DEF1B5C4D8CE043814FD8814D8C|1.0||0.25||||||X|
PF4986404|CR|14034DEF1B5D4D8CE043814FD8814D8C|1.0||0.25||||||R|
PG4105704|CD|14034DEF1DD14D8CE043814FD8814D8C|1.0||0.0|0.5|||||X|
PG4105704|CR|14034DEF1DD24D8CE043814FD8814D8C|1.0||0.5||||||R|
PH0138804|CD|14034DEF1EFB4D8CE043814FD8814D8C|1.0||0.25||0.1|0.13|||X|
PH0138804|CR|14034DEF1EFC4D8CE043814FD8814D8C|1.0||0.25||0.1|0.13|||R|
PH6158504|CD|14034DEF1A614D8CE043814FD8814D8C|1.0||1.0||||||X|
PH6158504|CR|14034DEF1A624D8CE043814FD8814D8C|1.0||1.0||||||R|
PH9723204|CD|14034DEF1AF44D8CE043814FD8814D8C|1.0||0.25||||||X|
PH9723204|CR|14034DEF1AF54D8CE043814FD8814D8C|1.0||0.25||||||R|
PI2014104|CD|14034DEF1D704D8CE043814FD8814D8C|1.0||0.5||0.05||||X|
PI2014104|CR|14034DEF1D714D8CE043814FD8814D8C|1.0||0.5||0.05||||R|
PI9586504|CD|14034DEF1ACC4D8CE043814FD8814D8C|1.0||1.0|0.1|0.3|0.1|||X|
PI9586504|CR|14034DEF1ACD4D8CE043814FD8814D8C|1.0||1.0|0.1|0.3|0.1|||R|
PJ9387104|CD|14034DEF1EC54D8CE043814FD8814D8C|1.0|||0.5|0.5|0.05|||X|
PJ9387104|CR|14034DEF1EC64D8CE043814FD8814D8C|1.0|||0.5|0.5|0.05|||R|
PL0921604|CD|14034DEF17DE4D8CE043814FD8814D8C|1.0||0.5||||||X|
PL0921604|CR|14034DEF17DF4D8CE043814FD8814D8C|1.0||0.5||||||R|
PL1685804|CD|14034DEF18394D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
PL1685804|CR|14034DEF183A4D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
PM3040504|CD|14034DEF18804D8CE043814FD8814D8C|1.0||1.5|0.4||0.05|||X|
PM3040504|CR|14034DEF18814D8CE043814FD8814D8C|1.0||1.5|0.4||0.05|||R|
PM3509104|CD|14034DEF173F4D8CE043814FD8814D8C|1.0||0.5||0.25||||X|
PM3509104|CR|14034DEF17404D8CE043814FD8814D8C|1.0||0.5||0.25||||R|
PM8393704|CD|14034DEF17994D8CE043814FD8814D8C|1.0||1.0||||||X|
PM8393704|CR|14034DEF179A4D8CE043814FD8814D8C|1.0||1.0||||||R|
PO5540604|CD|14034DEF1E3D4D8CE043814FD8814D8C|1.0||1.5|0.2||0.05|||X|
PO5540604|CR|14034DEF1E3E4D8CE043814FD8814D8C|1.0||1.5|0.2||0.05|||R|
PO6585504|CD|14034DEF1DD94D8CE043814FD8814D8C|1.0||1.0||||||X|
PO6585504|CR|14034DEF1DDA4D8CE043814FD8814D8C|1.0||1.0||||||R|
PO7241604|CD|14034DEF1F344D8CE043814FD8814D8C|1.0||1.0|1.2|0.25||||X|
PO7241604|CR|14034DEF1F354D8CE043814FD8814D8C|1.0||1.0|1.2|0.25||||R|
PO7593104|CD|14034DEF1BCD4D8CE043814FD8814D8C|1.0||4.5||||||X|
PO7593104|CR|14034DEF1BCE4D8CE043814FD8814D8C|1.0||4.5||||||R|
PO8106704|CD|14034DEF1B944D8CE043814FD8814D8C|1.0||0.25||||||X|
PO8106704|CR|14034DEF1B954D8CE043814FD8814D8C|1.0||0.25||||||R|
PO9260004|CD|14034DEF19CF4D8CE043814FD8814D8C|1.0||1.0||||||X|
PO9260004|CR|14034DEF19D04D8CE043814FD8814D8C|1.0||1.0||||||R|
PR1922804|CD|14034DEF1CB44D8CE043814FD8814D8C|1.0||0.75||||||X|
PR1922804|CR|14034DEF1CB54D8CE043814FD8814D8C|1.0||0.75||||||R|
PR5579604|CD|14034DEF1E5B4D8CE043814FD8814D8C|1.0||1.75|0.1|0.15||||X|
PR5579604|CR|14034DEF1E5C4D8CE043814FD8814D8C|1.0||1.75|0.1|0.15||||R|
PS4639404|CD|14034DEF19E74D8CE043814FD8814D8C|1.0||0.5||||||X|
PS4639404|CR|14034DEF19E84D8CE043814FD8814D8C|1.0||0.5||||||R|
PS8891304|CD|14034DEF1D484D8CE043814FD8814D8C|1.0||1.0|1.2|0.65|0.3||1.0|X|
PS8891304|CR|14034DEF1D494D8CE043814FD8814D8C|1.0||1.0|1.2|0.65|0.3||1.0|R|
PT7548704|CD|14034DEF1D404D8CE043814FD8814D8C|1.0|||0.2|0.05||||X|
PT7548704|CR|14034DEF1D414D8CE043814FD8814D8C|1.0|||0.2|0.05||||R|
PT7849404|CD|14034DEF19224D8CE043814FD8814D8C|1.0||0.75||||||X|
PT7849404|CR|14034DEF19234D8CE043814FD8814D8C|1.0||0.75||||||R|
PT9261004|CD|14034DEF19D14D8CE043814FD8814D8C|1.0||1.0|0.1|0.15||||X|
PT9261004|CR|14034DEF19D24D8CE043814FD8814D8C|1.0||1.0|0.1|0.15||||R|
PV0524804|CD|14034DEF1AD24D8CE043814FD8814D8C|1.0||5.75||||||X|
PV0524804|CR|14034DEF1AD34D8CE043814FD8814D8C|1.0||5.75||||||R|
PV8458304|CD|14034DEF1EAB4D8CE043814FD8814D8C|1.0||0.75||||||X|
PV8458304|CR|14034DEF1EAC4D8CE043814FD8814D8C|1.0||0.75||||||R|
PV9052804|CD|14034DEF1B684D8CE043814FD8814D8C|1.0||1.0||||||X|
PV9052804|CR|14034DEF1B694D8CE043814FD8814D8C|1.0||1.0||||||R|
PX9120804|CD|14034DEF1B4E4D8CE043814FD8814D8C|1.0||0.25||||||X|
PX9120804|CR|14034DEF1B4F4D8CE043814FD8814D8C|1.0||0.25||||||R|
PY5403904|CD|14034DEF1CC44D8CE043814FD8814D8C|1.0||0.75||||||X|
PY5403904|CR|14034DEF1CC54D8CE043814FD8814D8C|1.0||0.75||||||R|
PY8019804|CD|14034DEF1D204D8CE043814FD8814D8C|1.0||0.5||||||X|
PY8019804|CR|14034DEF1D214D8CE043814FD8814D8C|1.0||0.5||||||R|
PZ9054004|CD|14034DEF19264D8CE043814FD8814D8C|1.0||1.0||||||X|
PZ9054004|CR|14034DEF19274D8CE043814FD8814D8C|1.0||1.0||||||R|
PZ9667804|CD|14034DEF1A874D8CE043814FD8814D8C|1.0||1.0||||||X|
PZ9667804|CR|14034DEF1A884D8CE043814FD8814D8C|1.0||1.0||||||R|
QA2465504|CD|14034DEF176F4D8CE043814FD8814D8C|1.0||0.5||||||X|
QA2465504|CR|14034DEF17704D8CE043814FD8814D8C|1.0||0.5||||||R|
QA3701604|CD|14034DEF1C8E4D8CE043814FD8814D8C|1.0||0.25|0.8|0.05||||X|
QA3701604|CR|14034DEF1C8F4D8CE043814FD8814D8C|1.0||0.25|0.8|0.05||||R|
QA4002304|CD|14034DEF17764D8CE043814FD8814D8C|1.0||0.5||||||X|
QA4002304|CR|14034DEF17774D8CE043814FD8814D8C|1.0||0.5||||||R|
QA6352504|CD|14034DEF1B604D8CE043814FD8814D8C|1.0||2.5|||||5.0|X|
QA6352504|CR|14034DEF1B614D8CE043814FD8814D8C|1.0||2.5|||||5.0|R|
QA6582004|CD|14034DEF1DD74D8CE043814FD8814D8C|1.0||0.25||||||X|
QA6582004|CR|14034DEF1DD84D8CE043814FD8814D8C|1.0||0.25||||||R|
QA7436804|CD|14034DEF1ABC4D8CE043814FD8814D8C|1.0||0.75||||||X|
QA7436804|CR|14034DEF1ABD4D8CE043814FD8814D8C|1.0||0.75||||||R|
QA8544904|CD|14034DEF1A674D8CE043814FD8814D8C|1.0||1.25||||||X|
