fin_coa_cd|org_cd|cgprpsl_nbr|obj_id|ver_nbr|cgprpsl_prmorg_ind|row_actv_ind|
BL|PSY|54177.0|12BF192108129D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54180.0|12BF192108139D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54230.0|12BF192108149D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54239.0|12BF192108159D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54348.0|12BF192108169D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54446.0|12BF192108179D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54464.0|12BF192108189D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54664.0|12BF192108199D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54711.0|12BF1921081A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54726.0|12BF1921081B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54754.0|12BF1921081C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54784.0|12BF1921081D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54785.0|12BF1921081E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54829.0|12BF1921081F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54835.0|12BF192108209D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54881.0|12BF192108219D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54888.0|12BF192108229D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54890.0|12BF192108239D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55043.0|12BF192108249D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55086.0|12BF192108259D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55093.0|12BF192108269D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55166.0|12BF192108279D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55179.0|12BF192108289D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55180.0|12BF192108299D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55332.0|12BF1921082A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55528.0|12BF1921082B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55608.0|12BF1921082C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55616.0|12BF1921082D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55633.0|12BF1921082E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55809.0|12BF1921082F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55883.0|12BF192108309D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55886.0|12BF192108319D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|55944.0|12BF192108329D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56011.0|12BF192108339D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56167.0|12BF192108349D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56243.0|12BF192108359D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56397.0|12BF192108369D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56398.0|12BF192108379D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56405.0|12BF192108389D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56444.0|12BF192108399D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56478.0|12BF1921083A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56504.0|12BF192108899D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56572.0|12BF1921083B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56691.0|12BF1921083C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56825.0|12BF1921083D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56898.0|12BF1921083E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|56920.0|12BF1921083F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57014.0|12BF192108409D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57017.0|12BF192108419D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57175.0|12BF192108429D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57246.0|12BF192108439D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57254.0|12BF192108449D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57314.0|12BF192108459D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57336.0|12BF192108469D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57337.0|12BF192108479D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57339.0|12BF192108489D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57450.0|12BF192108499D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57465.0|12BF1921084A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57496.0|12BF1921084B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57510.0|12BF1921084C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57560.0|12BF1921084D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57563.0|12BF1921084E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57794.0|12BF1921084F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57846.0|12BF192108509D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57860.0|12BF192108519D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|57924.0|12BF1921087F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58212.0|12BF192108529D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58225.0|12BF192108539D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58238.0|12BF192108549D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58247.0|12BF192108559D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58249.0|12BF192108569D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58296.0|12BF192108579D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58591.0|12BF192108589D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58679.0|12BF192108599D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58742.0|12BF1921085A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58800.0|12BF1921085B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58843.0|12BF1921085C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|58994.0|12BF1921085D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59032.0|12BF1921085E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59042.0|12BF1921085F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59049.0|12BF192108609D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59066.0|12BF192108619D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59076.0|12BF192108629D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59084.0|12BF192108639D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59200.0|12BF192108649D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59357.0|12BF192108B89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59358.0|12BF192108659D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59414.0|12BF192108669D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59604.0|12BF192108679D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59618.0|12BF192108689D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59644.0|12BF192108699D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59723.0|12BF192108739D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59805.0|12BF1921086A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|59834.0|12BF1921086B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60091.0|12BF192108709D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60182.0|12BF192108749D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60317.0|12BF1921086E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60340.0|12BF1921086F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60390.0|12BF192108719D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60463.0|12BF192108759D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60531.0|12BF192108729D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60619.0|12BF1921086C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60822.0|12BF192108789D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60855.0|12BF192108779D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60857.0|12BF192108799D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|60858.0|12BF192108769D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61105.0|12BF1921086D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61193.0|12BF1921087A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61194.0|12BF1921087B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61203.0|12BF192108809D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61231.0|12BF1921087C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61250.0|12BF1921087D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61259.0|12BF1921087E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61263.0|12BF192108849D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61474.0|12BF192108819D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61476.0|12BF192108829D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61494.0|12BF192108839D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61529.0|12BF192108889D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61536.0|12BF192108869D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61686.0|12BF192108859D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|61829.0|12BF192108879D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62002.0|12BF1921088A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62003.0|12BF1921088B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62025.0|12BF1921088C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62034.0|12BF1921088D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62159.0|12BF192108939D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62176.0|12BF1921088E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62234.0|12BF1921088F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62251.0|12BF192108929D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62270.0|12BF192108909D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62432.0|12BF192108919D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62487.0|12BF192108949D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62502.0|12BF192108959D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62506.0|12BF192108969D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62660.0|12BF192108979D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62667.0|12BF192108989D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62719.0|12BF192108999D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62728.0|12BF1921089A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|62732.0|12BF1921089B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63054.0|12BF192108A39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63064.0|12BF1921089E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63073.0|12BF1921089F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63075.0|12BF192108A09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63114.0|12BF192108A19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63119.0|12BF192108A29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63183.0|12BF192108A49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63210.0|12BF192108AA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63228.0|12BF192108AC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63271.0|12BF192108A89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63333.0|12BF192108A99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63346.0|12BF192108A59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63387.0|12BF192108AB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63415.0|12BF192108A69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63565.0|12BF192108AF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63598.0|12BF192108A79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63685.0|12BF192108AE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63695.0|12BF192108B19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63767.0|12BF192108B29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63856.0|12BF192108AD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|63923.0|12BF192108B09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|64180.0|12BF192108B99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|64341.0|12BF192108B39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|64344.0|12BF192108BC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|64425.0|12BF192108B59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|64811.0|12BF192108BA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|64874.0|12BF192108BB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65025.0|12BF192108BE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65140.0|12BF192108BD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65309.0|12BF192108BF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65392.0|12BF192108CD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65490.0|12BF192108C19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65493.0|12BF192108CE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65494.0|12BF192108C29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65530.0|12BF192108C39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65588.0|12BF192108C69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65698.0|12BF192108C79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65905.0|12BF192108D39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65918.0|12BF192108CA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65942.0|12BF192108D19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65965.0|12BF192108CB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|65981.0|12BF192108CC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66121.0|12BF192108CF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66180.0|12BF192108D09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66202.0|12BF192108D29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66266.0|12BF192108D49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66374.0|12BF192108D69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66384.0|12BF192108D89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66449.0|12BF192108D79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66471.0|12BF192108D59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66520.0|12BF192108D99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66631.0|12BF192108DF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66689.0|12BF192108DE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|66784.0|12BF192108DA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67069.0|12BF192108E29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67147.0|12BF192108E09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67161.0|12BF192108E19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67168.0|12BF192108E59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67287.0|12BF192108E39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67421.0|12BF192108E69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67517.0|12BF192108E49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67528.0|12BF192108E79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67815.0|12BF192108EB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67850.0|12BF192108E89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67877.0|12BF192108E99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|67912.0|12BF192108ED9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68087.0|12BF192108EE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68152.0|12BF192108F49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68157.0|12BF192108F19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68209.0|12BF192108EC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68224.0|12BF192108EA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68415.0|12BF192108EF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68427.0|12BF192108F09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68503.0|12BF192108F29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68509.0|12BF192108F59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68589.0|12BF192108F39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68949.0|12BF192108F69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|68976.0|12BF192108F79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69049.0|12BF1921089C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69053.0|12BF1921089D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69307.0|12BF192108FA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69355.0|12BF192108FC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69358.0|12BF192108FD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69369.0|12BF192108FE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69425.0|12BF192108FF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69427.0|12BF192109009D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69496.0|12BF192109019D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69601.0|12BF192109069D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69642.0|12BF192109029D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69693.0|12BF192109039D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69721.0|12BF192109049D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69722.0|12BF192109059D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69811.0|12BF192109079D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69822.0|12BF192109499D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69850.0|12BF192109089D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69868.0|12BF192109099D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69876.0|12BF1921090A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69877.0|12BF1921090B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|69947.0|12BF192109199D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70000.0|12BF192109139D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70030.0|12BF1921091A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70245.0|12BF192109129D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70400.0|12BF1921090C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70495.0|12BF1921090D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70502.0|12BF192109189D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70530.0|12BF1921090E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70537.0|12BF192109179D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70539.0|12BF1921090F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70640.0|12BF192109169D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70735.0|12BF192109109D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70737.0|12BF192109119D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70814.0|12BF192109149D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|70823.0|12BF192109159D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71264.0|12BF1921091B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71362.0|12BF1921091C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71383.0|12BF1921091D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71391.0|12BF192109409D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71402.0|12BF1921091E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71474.0|12BF1921091F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71520.0|12BF192109209D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71532.0|12BF192109219D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71854.0|12BF192108B49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71856.0|12BF192108C09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71876.0|12BF192109229D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|71890.0|12BF192109239D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72002.0|12BF192109259D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72003.0|12BF192108B69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72072.0|12BF192108B79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72293.0|12BF192108C49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72300.0|12BF192108C59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72344.0|12BF192108C89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72378.0|12BF192108C99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72502.0|12BF192109269D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72616.0|12BF192109289D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72620.0|12BF192109279D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72723.0|12BF192108FB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72734.0|12BF192109299D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72742.0|12BF1921092A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72780.0|12BF1921092B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72881.0|12BF1921092C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|72910.0|12BF1921092F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73128.0|12BF192109309D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73209.0|12BF1921092E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73210.0|12BF1921092D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73441.0|12BF192109329D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73455.0|12BF192109319D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73525.0|12BF192109459D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73586.0|12BF192109369D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73613.0|12BF1921093C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73623.0|12BF192109349D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73625.0|12BF192109359D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73655.0|12BF192109339D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73783.0|12BF192108DB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73789.0|12BF1921093B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|73793.0|12BF192108DC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74034.0|12BF192109379D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74053.0|12BF192109389D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74083.0|12BF192109399D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74249.0|12BF1921093A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74368.0|12BF1921093D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74435.0|12BF1921093E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74450.0|12BF1921093F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74483.0|12BF192109419D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74661.0|12BF192109429D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74702.0|12BF192109439D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|74794.0|12BF192109449D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75105.0|12BF192108F89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75216.0|12BF192108DD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75233.0|12BF192108F99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75284.0|12BF192109469D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75639.0|12BF192109479D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75640.0|12BF192109489D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75722.0|12BF1921094A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|75844.0|12BF1921094B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|76118.0|12BF1921094F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|76126.0|12BF1921094E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|76222.0|12BF1921094C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|76225.0|12BF1921094D9D6CE043814FD8819D6C|1.0|Y|Y|
