entity_emp_id|obj_id|ver_nbr|entity_id|entity_afltn_id|emp_stat_cd|emp_typ_cd|base_slry_amt|prmry_ind|actv_ind|last_updt_dt|prmry_dept_cd|emp_id|emp_rec_id|
KFS3367|KFS3367|1.0|KFS3367|KFS3367|A|N|50000.0|Y|Y|20121207233013|IN-MRES|0000110620|1|
KFS3368|KFS3368|1.0|KFS3368|KFS3368|A|P|50000.0|Y|Y|20121207233013|SE-CSP|0000110626|1|
KFS3369|KFS3369|1.0|KFS3369|KFS3369|A|P|50000.0|Y|Y|20121207233013|IN-ADAF|0000110767|1|
KFS3370|KFS3370|1.0|KFS3370|KFS3370|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000110785|1|
KFS3371|KFS3371|1.0|KFS3371|KFS3371|A|P|50000.0|Y|Y|20121207233013|IN-PULM|0000110830|1|
KFS3372|KFS3372|1.0|KFS3372|KFS3372|T|P|50000.0|Y|Y|20121207233013|BL-PSY|0000110838|1|
KFS3373|KFS3373|1.0|KFS3373|KFS3373|A|N|50000.0|Y|Y|20121207233013|IN-IN|0000110849|1|
KFS3374|KFS3374|1.0|KFS3374|KFS3374|A|P|50000.0|Y|Y|20121207233013||0000110854|1|
KFS3375|KFS3375|1.0|KFS3375|KFS3375|T|P|50000.0|Y|Y|20121207233013|IN-IN|0000110905|1|
KFS3376|KFS3376|1.0|KFS3376|KFS3376|A|P|50000.0|Y|Y|20121207233013|BL-OPT|0000110936|1|
KFS3377|KFS3377|1.0|KFS3377|KFS3377|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000110944|1|
KFS3378|KFS3378|1.0|KFS3378|KFS3378|A|P|50000.0|Y|Y|20121207233013|BL-CHEM|0000110981|1|
KFS3379|KFS3379|1.0|KFS3379|KFS3379|A|P|50000.0|Y|Y|20121207233013|IN-AHLT|0000111229|1|
KFS3380|KFS3380|1.0|KFS3380|KFS3380|A|P|50000.0|Y|Y|20121207233013|BL-CCCS|0000111467|1|
KFS3381|KFS3381|1.0|KFS3381|KFS3381|A|P|50000.0|Y|Y|20121207233013|IN-PAY|0000111675|1|
KFS3382|KFS3382|1.0|KFS3382|KFS3382|T|P|50000.0|Y|Y|20121207233013|IN-PUBL|0000111948|1|
KFS3383|KFS3383|1.0|KFS3383|KFS3383|A|P|50000.0|Y|Y|20121207233013|KO-PHYP|0000112236|1|
KFS3384|KFS3384|1.0|KFS3384|KFS3384|A|P|50000.0|Y|Y|20121207233013|UA-PD|0000112311|1|
KFS3385|KFS3385|1.0|KFS3385|KFS3385|A|P|50000.0|Y|Y|20121207233013|UA-BFPU|0000112514|1|
KFS3386|KFS3386|1.0|KFS3386|KFS3386|T|P|50000.0|Y|Y|20121207233013|BA-RPAS|0000113804|1|
KFS3387|KFS3387|1.0|KFS3387|KFS3387|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000114160|1|
KFS3388|KFS3388|1.0|KFS3388|KFS3388|A|N|50000.0|Y|Y|20121207233013|BA-IUHC|0000114414|1|
KFS3389|KFS3389|1.0|KFS3389|KFS3389|A|P|50000.0|Y|Y|20121207233013|SB-ADMS|0000114587|1|
KFS3390|KFS3390|1.0|KFS3390|KFS3390|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000114729|1|
KFS3391|KFS3391|1.0|KFS3391|KFS3391|A|P|50000.0|Y|Y|20121207233013|BL-CHEM|0000114972|1|
KFS3392|KFS3392|1.0|KFS3392|KFS3392|A|P|50000.0|Y|Y|20121207233013|IN-PSYC|0000115015|1|
KFS3393|KFS3393|1.0|KFS3393|KFS3393|A|P|50000.0|Y|Y|20121207233013|BL-SSER|0000115029|1|
KFS3394|KFS3394|1.0|KFS3394|KFS3394|A|N|50000.0|Y|Y|20121207233013|BL-NURS|0000116219|1|
KFS3395|KFS3395|1.0|KFS3395|KFS3395|R|P|50000.0|Y|Y|20121207233013|IN-IN|0000116283|1|
KFS3396|KFS3396|1.0|KFS3396|KFS3396|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000116499|1|
KFS3397|KFS3397|1.0|KFS3397|KFS3397|A|P|50000.0|Y|Y|20121207233013|BL-INFO|0000116509|1|
KFS3398|KFS3398|1.0|KFS3398|KFS3398|A|P|50000.0|Y|Y|20121207233013|UA-VPAD|0000116529|1|
KFS3399|KFS3399|1.0|KFS3399|KFS3399|A|P|50000.0|Y|Y|20121207233013|NW-BUS|0000116530|1|
KFS3400|KFS3400|1.0|KFS3400|KFS3400|R|P|50000.0|Y|Y|20121207233013|BL-BL|0000116612|1|
KFS3401|KFS3401|1.0|KFS3401|KFS3401|A|P|50000.0|Y|Y|20121207233013|EA-BSSD|0000116659|1|
KFS3402|KFS3402|1.0|KFS3402|KFS3402|T|P|50000.0|Y|Y|20121207233013|IN-RADY|0000116757|1|
KFS3403|KFS3403|1.0|KFS3403|KFS3403|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000116793|1|
KFS3404|KFS3404|1.0|KFS3404|KFS3404|A|P|50000.0|Y|Y|20121207233013|EA-HUMR|0000116866|1|
KFS3405|KFS3405|1.0|KFS3405|KFS3405|A|P|50000.0|Y|Y|20121207233013|BA-MOTR|0000117029|1|
KFS3406|KFS3406|1.0|KFS3406|KFS3406|A|P|50000.0|Y|Y|20121207233013|SB-ASST|0000117163|1|
KFS3407|KFS3407|1.0|KFS3407|KFS3407|A|P|50000.0|Y|Y|20121207233013|BA-BKST|0000117234|1|
KFS3408|KFS3408|1.0|KFS3408|KFS3408|A|P|50000.0|Y|Y|20121207233013|IN-OPTH|0000117350|1|
KFS3409|KFS3409|1.0|KFS3409|KFS3409|A|P|50000.0|Y|Y|20121207233013|IN-RESG|0000117476|1|
KFS3410|KFS3410|1.0|KFS3410|KFS3410|A|P|50000.0|Y|Y|20121207233013|UA-HUMM|0000117662|1|
KFS3411|KFS3411|1.0|KFS3411|KFS3411|A|P|50000.0|Y|Y|20121207233013|IN-PHTX|0000117990|1|
KFS3412|KFS3412|1.0|KFS3412|KFS3412|A|N|50000.0|Y|Y|20121207233013|BL-CSC|0000118334|1|
KFS3413|KFS3413|1.0|KFS3413|KFS3413|A|P|50000.0|Y|Y|20121207233013|BL-BUS|0000118783|1|
KFS3414|KFS3414|1.0|KFS3414|KFS3414|A|P|50000.0|Y|Y|20121207233013|IN-EXTA|0000118985|1|
KFS3415|KFS3415|1.0|KFS3415|KFS3415|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000119201|1|
KFS3416|KFS3416|1.0|KFS3416|KFS3416|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000119750|1|
KFS3417|KFS3417|1.0|KFS3417|KFS3417|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000119908|1|
KFS3418|KFS3418|1.0|KFS3418|KFS3418|A|P|50000.0|Y|Y|20121207233013|IN-MRES|0000119933|1|
KFS3419|KFS3419|1.0|KFS3419|KFS3419|A|P|50000.0|Y|Y|20121207233013|IN-PSYC|0000121049|1|
KFS3420|KFS3420|1.0|KFS3420|KFS3420|A|N|50000.0|Y|Y|20121207233013|BL-ACSP|0000121321|1|
KFS3421|KFS3421|1.0|KFS3421|KFS3421|T|P|50000.0|Y|Y|20121207233013|IN-BUDG|0000121702|1|
KFS3422|KFS3422|1.0|KFS3422|KFS3422|A|P|50000.0|Y|Y|20121207233013|BL-OPT|0000121926|1|
KFS3423|KFS3423|1.0|KFS3423|KFS3423|A|P|50000.0|Y|Y|20121207233013|UA-VPPF|0000122128|1|
KFS3424|KFS3424|1.0|KFS3424|KFS3424|A|P|50000.0|Y|Y|20121207233013|IN-DMFA|0000122156|1|
KFS3425|KFS3425|1.0|KFS3425|KFS3425|A|P|50000.0|Y|Y|20121207233013|IN-SPEA|0000122527|1|
KFS3426|KFS3426|1.0|KFS3426|KFS3426|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000122586|1|
KFS3427|KFS3427|1.0|KFS3427|KFS3427|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000122703|1|
KFS3428|KFS3428|1.0|KFS3428|KFS3428|A|N|50000.0|Y|Y|20121207233013|BL-BL|0000123062|1|
KFS3429|KFS3429|1.0|KFS3429|KFS3429|A|P|50000.0|Y|Y|20121207233013|IN-UROL|0000123282|1|
KFS3430|KFS3430|1.0|KFS3430|KFS3430|A|P|50000.0|Y|Y|20121207233013|SB-INTP|0000123497|1|
KFS3431|KFS3431|1.0|KFS3431|KFS3431|A|P|50000.0|Y|Y|20121207233013|NW-SOCW|0000123519|1|
KFS3432|KFS3432|1.0|KFS3432|KFS3432|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000123816|1|
KFS3433|KFS3433|1.0|KFS3433|KFS3433|A|P|50000.0|Y|Y|20121207233013|BL-GEOG|0000123819|1|
KFS3434|KFS3434|1.0|KFS3434|KFS3434|R|P|50000.0|Y|Y|20121207233013|NW-NW|0000123995|1|
KFS3435|KFS3435|1.0|KFS3435|KFS3435|A|P|50000.0|Y|Y|20121207233013|IN-PEDC|0000124761|1|
KFS3436|KFS3436|1.0|KFS3436|KFS3436|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000124947|1|
KFS3437|KFS3437|1.0|KFS3437|KFS3437|P|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000125563|1|
KFS3438|KFS3438|1.0|KFS3438|KFS3438|A|P|50000.0|Y|Y|20121207233013|BL-LIBR|0000125945|1|
KFS3439|KFS3439|1.0|KFS3439|KFS3439|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000126353|1|
KFS3440|KFS3440|1.0|KFS3440|KFS3440|A|P|50000.0|Y|Y|20121207233013|UA-SCS|0000126566|1|
KFS3441|KFS3441|1.0|KFS3441|KFS3441|P|P|50000.0|Y|Y|20121207233013|BL-PSY|0000127139|1|
KFS3442|KFS3442|1.0|KFS3442|KFS3442|T|P|50000.0|Y|Y|20121207233013|SB-SB|0000127142|1|
KFS3443|KFS3443|1.0|KFS3443|KFS3443|A|P|50000.0|Y|Y|20121207233013|BA-BKST|0000127173|1|
KFS3444|KFS3444|1.0|KFS3444|KFS3444|R|P|50000.0|Y|Y|20121207233013|IN-IN|0000127337|1|
KFS3445|KFS3445|1.0|KFS3445|KFS3445|A|P|50000.0|Y|Y|20121207233013|KO-ACSP|0000127571|1|
KFS3446|KFS3446|1.0|KFS3446|KFS3446|P|P|50000.0|Y|Y|20121207233013|BL-BI|0000127574|1|
KFS3447|KFS3447|1.0|KFS3447|KFS3447|A|P|50000.0|Y|Y|20121207233013|IN-SNEU|0000127730|1|
KFS3448|KFS3448|1.0|KFS3448|KFS3448|A|P|50000.0|Y|Y|20121207233013|KO-ARSC|0000128294|1|
KFS3449|KFS3449|1.0|KFS3449|KFS3449|A|P|50000.0|Y|Y|20121207233013|UA-UART|0000128450|1|
KFS3450|KFS3450|1.0|KFS3450|KFS3450|T|P|50000.0|Y|Y|20121207233013|KO-FAFF|0000128465|1|
KFS3451|KFS3451|1.0|KFS3451|KFS3451|A|P|50000.0|Y|Y|20121207233013|NW-LIBR|0000128499|1|
KFS3452|KFS3452|1.0|KFS3452|KFS3452|A|P|50000.0|Y|Y|20121207233013|IN-COME|0000128746|1|
KFS3453|KFS3453|1.0|KFS3453|KFS3453|R|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000128841|1|
KFS3454|KFS3454|1.0|KFS3454|KFS3454|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000129038|1|
KFS3455|KFS3455|1.0|KFS3455|KFS3455|A|P|50000.0|Y|Y|20121207233013|BL-EDUC|0000129289|1|
KFS3456|KFS3456|1.0|KFS3456|KFS3456|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000129997|1|
KFS3457|KFS3457|1.0|KFS3457|KFS3457|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000130056|1|
KFS3458|KFS3458|1.0|KFS3458|KFS3458|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000130141|1|
KFS3459|KFS3459|1.0|KFS3459|KFS3459|A|P|50000.0|Y|Y|20121207233013|IN-SCI|0000130520|1|
KFS3460|KFS3460|1.0|KFS3460|KFS3460|A|P|50000.0|Y|Y|20121207233013|EA-SMD|0000130674|1|
KFS3461|KFS3461|1.0|KFS3461|KFS3461|A|P|50000.0|Y|Y|20121207233013|IN-PPUL|0000130718|1|
KFS3462|KFS3462|1.0|KFS3462|KFS3462|T|P|50000.0|Y|Y|20121207233013||0000130731|1|
KFS3463|KFS3463|1.0|KFS3463|KFS3463|A|P|50000.0|Y|Y|20121207233013|IN-DSAD|0000130943|1|
KFS3464|KFS3464|1.0|KFS3464|KFS3464|A|P|50000.0|Y|Y|20121207233013|IN-IN|0000131030|1|
KFS3465|KFS3465|1.0|KFS3465|KFS3465|A|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000131245|1|
KFS3466|KFS3466|1.0|KFS3466|KFS3466|A|P|50000.0|Y|Y|20121207233013|IN-ETHC|0000131387|1|
KFS3467|KFS3467|1.0|KFS3467|KFS3467|A|P|50000.0|Y|Y|20121207233013|IN-ECON|0000131528|1|
KFS3468|KFS3468|1.0|KFS3468|KFS3468|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000131838|1|
KFS3469|KFS3469|1.0|KFS3469|KFS3469|A|P|50000.0|Y|Y|20121207233013|BA-RPAS|0000132007|1|
KFS3470|KFS3470|1.0|KFS3470|KFS3470|A|P|50000.0|Y|Y|20121207233013|IN-HEMO|0000132244|1|
KFS3471|KFS3471|1.0|KFS3471|KFS3471|T|P|50000.0|Y|Y|20121207233013|EA-EA|0000132500|1|
KFS3472|KFS3472|1.0|KFS3472|KFS3472|A|P|50000.0|Y|Y|20121207233013|IN-MDCO|0000132653|1|
KFS3473|KFS3473|1.0|KFS3473|KFS3473|R|P|50000.0|Y|Y|20121207233013|SB-SB|0000132776|1|
KFS3474|KFS3474|1.0|KFS3474|KFS3474|A|P|50000.0|Y|Y|20121207233013|SE-EDUC|0000132954|1|
KFS3475|KFS3475|1.0|KFS3475|KFS3475|A|P|50000.0|Y|Y|20121207233013|IN-SOCW|0000132964|1|
KFS3476|KFS3476|1.0|KFS3476|KFS3476|T|N|50000.0|Y|Y|20121207233013|SB-FAFF|0000132994|1|
KFS3477|KFS3477|1.0|KFS3477|KFS3477|A|P|50000.0|Y|Y|20121207233013|NW-CHEM|0000133003|1|
KFS3478|KFS3478|1.0|KFS3478|KFS3478|A|P|50000.0|Y|Y|20121207233013|SB-STAF|0000133458|1|
KFS3479|KFS3479|1.0|KFS3479|KFS3479|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000133476|1|
KFS3480|KFS3480|1.0|KFS3480|KFS3480|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000133516|1|
KFS3481|KFS3481|1.0|KFS3481|KFS3481|A|P|50000.0|Y|Y|20121207233013|SB-COMR|0000134137|1|
KFS3482|KFS3482|1.0|KFS3482|KFS3482|A|P|50000.0|Y|Y|20121207233013|BL-SOC|0000134532|1|
KFS3483|KFS3483|1.0|KFS3483|KFS3483|T|P|50000.0|Y|Y|20121207233013||0000134662|1|
KFS3484|KFS3484|1.0|KFS3484|KFS3484|A|P|50000.0|Y|Y|20121207233013|EA-BSSD|0000135006|1|
KFS3485|KFS3485|1.0|KFS3485|KFS3485|R|P|50000.0|Y|Y|20121207233013|IN-STLI|0000135134|1|
KFS3486|KFS3486|1.0|KFS3486|KFS3486|T|P|50000.0|Y|Y|20121207233013|IN-ENRL|0000135160|1|
KFS3487|KFS3487|1.0|KFS3487|KFS3487|A|P|50000.0|Y|Y|20121207233013|SE-INTG|0000135285|1|
KFS3488|KFS3488|1.0|KFS3488|KFS3488|A|P|50000.0|Y|Y|20121207233013|IN-MSCI|0000135457|1|
KFS3489|KFS3489|1.0|KFS3489|KFS3489|A|P|50000.0|Y|Y|20121207233013|BL-GEOY|0000135478|1|
KFS3490|KFS3490|1.0|KFS3490|KFS3490|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000135501|1|
KFS3491|KFS3491|1.0|KFS3491|KFS3491|A|P|50000.0|Y|Y|20121207233013|BL-CMLT|0000135507|1|
KFS3492|KFS3492|1.0|KFS3492|KFS3492|A|P|50000.0|Y|Y|20121207233013|SB-SOCA|0000135524|1|
KFS3493|KFS3493|1.0|KFS3493|KFS3493|A|N|50000.0|Y|Y|20121207233013|BL-BL|0000135630|1|
KFS3494|KFS3494|1.0|KFS3494|KFS3494|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000135640|1|
KFS3495|KFS3495|1.0|KFS3495|KFS3495|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000136397|1|
KFS3496|KFS3496|1.0|KFS3496|KFS3496|A|P|50000.0|Y|Y|20121207233013|SB-SFP|0000136666|1|
KFS3497|KFS3497|1.0|KFS3497|KFS3497|R|P|50000.0|Y|Y|20121207233013|SE-SE|0000136940|1|
KFS3498|KFS3498|1.0|KFS3498|KFS3498|A|P|50000.0|Y|Y|20121207233013|SE-HUMM|0000136981|1|
KFS3499|KFS3499|1.0|KFS3499|KFS3499|A|P|50000.0|Y|Y|20121207233013|SB-COLS|0000137056|1|
KFS3500|KFS3500|1.0|KFS3500|KFS3500|A|P|50000.0|Y|Y|20121207233013|SE-IRES|0000137266|1|
KFS3501|KFS3501|1.0|KFS3501|KFS3501|A|P|50000.0|Y|Y|20121207233013|BL-BUS|0000137360|1|
KFS3502|KFS3502|1.0|KFS3502|KFS3502|A|P|50000.0|Y|Y|20121207233013|BL-RTVS|0000137440|1|
KFS3503|KFS3503|1.0|KFS3503|KFS3503|T|P|50000.0|Y|Y|20121207233013|IN-DMFA|0000137452|1|
KFS3504|KFS3504|1.0|KFS3504|KFS3504|R|P|50000.0|Y|Y|20121207233013|EA-EXAF|0000137654|1|
KFS3505|KFS3505|1.0|KFS3505|KFS3505|R|P|50000.0|Y|Y|20121207233013|SB-HIST|0000138046|1|
KFS3506|KFS3506|1.0|KFS3506|KFS3506|A|P|50000.0|Y|Y|20121207233013|SB-PEA|0000138205|1|
KFS3507|KFS3507|1.0|KFS3507|KFS3507|A|P|50000.0|Y|Y|20121207233013|SE-OACA|0000138237|1|
KFS3508|KFS3508|1.0|KFS3508|KFS3508|A|P|50000.0|Y|Y|20121207233013|BL-FOLK|0000138527|1|
KFS3509|KFS3509|1.0|KFS3509|KFS3509|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000138531|1|
KFS3510|KFS3510|1.0|KFS3510|KFS3510|A|P|50000.0|Y|Y|20121207233013|IN-HEMO|0000138665|1|
KFS3511|KFS3511|1.0|KFS3511|KFS3511|A|P|50000.0|Y|Y|20121207233013|IN-PLAN|0000138861|1|
KFS3512|KFS3512|1.0|KFS3512|KFS3512|A|P|50000.0|Y|Y|20121207233013|NW-SSER|0000138864|1|
KFS3513|KFS3513|1.0|KFS3513|KFS3513|A|N|50000.0|Y|Y|20121207233013|IN-NEUR|0000138990|1|
KFS3514|KFS3514|1.0|KFS3514|KFS3514|R|P|50000.0|Y|Y|20121207233013|SE-EXEC|0000139545|1|
KFS3515|KFS3515|1.0|KFS3515|KFS3515|A|P|50000.0|Y|Y|20121207233013|BL-TAAL|0000139564|1|
KFS3516|KFS3516|1.0|KFS3516|KFS3516|T|P|50000.0|Y|Y|20121207233013|IN-PHP|0000139641|1|
KFS3517|KFS3517|1.0|KFS3517|KFS3517|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000139660|1|
KFS3518|KFS3518|1.0|KFS3518|KFS3518|A|P|50000.0|Y|Y|20121207233013|SB-COLS|0000139888|1|
KFS3519|KFS3519|1.0|KFS3519|KFS3519|A|P|50000.0|Y|Y|20121207233013|IN-STLI|0000140010|1|
KFS3520|KFS3520|1.0|KFS3520|KFS3520|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000140222|1|
KFS3521|KFS3521|1.0|KFS3521|KFS3521|A|P|50000.0|Y|Y|20121207233013|SB-HIST|0000140266|1|
KFS3522|KFS3522|1.0|KFS3522|KFS3522|P|P|50000.0|Y|Y|20121207233013|SB-EDUC|0000140293|1|
KFS3523|KFS3523|1.0|KFS3523|KFS3523|A|P|50000.0|Y|Y|20121207233013|BL-EDUC|0000140506|1|
KFS3524|KFS3524|1.0|KFS3524|KFS3524|A|P|50000.0|Y|Y|20121207233013|IN-OPTH|0000140753|1|
KFS3525|KFS3525|1.0|KFS3525|KFS3525|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000141224|1|
KFS3526|KFS3526|1.0|KFS3526|KFS3526|A|P|50000.0|Y|Y|20121207233013|NW-SPEA|0000141675|1|
KFS3527|KFS3527|1.0|KFS3527|KFS3527|A|P|50000.0|Y|Y|20121207233013|BL-OASD|0000141683|1|
KFS3528|KFS3528|1.0|KFS3528|KFS3528|A|P|50000.0|Y|Y|20121207233013|BL-OASD|0000141945|1|
KFS3529|KFS3529|1.0|KFS3529|KFS3529|A|P|50000.0|Y|Y|20121207233013|SB-MAS|0000142073|1|
KFS3530|KFS3530|1.0|KFS3530|KFS3530|A|P|50000.0|Y|Y|20121207233013|SE-BUS|0000142219|1|
KFS3531|KFS3531|1.0|KFS3531|KFS3531|R|P|50000.0|Y|Y|20121207233013|BA-IMAU|0000142429|1|
KFS3532|KFS3532|1.0|KFS3532|KFS3532|A|P|50000.0|Y|Y|20121207233013|BL-CMLT|0000142451|1|
KFS3533|KFS3533|1.0|KFS3533|KFS3533|A|P|50000.0|Y|Y|20121207233013|SE-BUS|0000142537|1|
KFS3534|KFS3534|1.0|KFS3534|KFS3534|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000142546|1|
KFS3535|KFS3535|1.0|KFS3535|KFS3535|A|P|50000.0|Y|Y|20121207233013|IN-SGEN|0000142697|1|
KFS3536|KFS3536|1.0|KFS3536|KFS3536|A|P|50000.0|Y|Y|20121207233013|SE-HMAN|0000143028|1|
KFS3537|KFS3537|1.0|KFS3537|KFS3537|A|P|50000.0|Y|Y|20121207233013|BL-SPAN|0000143062|1|
KFS3538|KFS3538|1.0|KFS3538|KFS3538|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000143750|1|
KFS3539|KFS3539|1.0|KFS3539|KFS3539|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000144007|1|
KFS3540|KFS3540|1.0|KFS3540|KFS3540|A|P|50000.0|Y|Y|20121207233013|BL-LIBR|0000144016|1|
KFS3541|KFS3541|1.0|KFS3541|KFS3541|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000001855|1|
KFS3542|KFS3542|1.0|KFS3542|KFS3542|A|N|50000.0|Y|Y|20121207233013|BL-BL|0000144238|1|
KFS3543|KFS3543|1.0|KFS3543|KFS3543|A|P|50000.0|Y|Y|20121207233013|BL-EDUC|0000144354|1|
KFS3544|KFS3544|1.0|KFS3544|KFS3544|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000144390|1|
KFS3545|KFS3545|1.0|KFS3545|KFS3545|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000144535|1|
KFS3546|KFS3546|1.0|KFS3546|KFS3546|A|P|50000.0|Y|Y|20121207233013|IN-MDCO|0000144561|1|
KFS3547|KFS3547|1.0|KFS3547|KFS3547|A|P|50000.0|Y|Y|20121207233013|SB-SART|0000144567|1|
KFS3548|KFS3548|1.0|KFS3548|KFS3548|A|P|50000.0|Y|Y|20121207233013|SB-SART|0000144709|1|
KFS3549|KFS3549|1.0|KFS3549|KFS3549|A|P|50000.0|Y|Y|20121207233013|BL-POLS|0000144810|1|
KFS3550|KFS3550|1.0|KFS3550|KFS3550|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000001856|1|
KFS3551|KFS3551|1.0|KFS3551|KFS3551|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000144962|1|
KFS3552|KFS3552|1.0|KFS3552|KFS3552|T|P|50000.0|Y|Y|20121207233013||0000145037|1|
KFS3553|KFS3553|1.0|KFS3553|KFS3553|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000145134|1|
KFS3554|KFS3554|1.0|KFS3554|KFS3554|A|P|50000.0|Y|Y|20121207233013|BL-VPGA|0000145155|1|
KFS3555|KFS3555|1.0|KFS3555|KFS3555|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000145177|1|
KFS3556|KFS3556|1.0|KFS3556|KFS3556|T|P|50000.0|Y|Y|20121207233013|IN-NUTR|0000145638|1|
KFS3557|KFS3557|1.0|KFS3557|KFS3557|A|P|50000.0|Y|Y|20121207233013|SE-SOCS|0000145664|1|
KFS3558|KFS3558|1.0|KFS3558|KFS3558|R|P|50000.0|Y|Y|20121207233013|IN-IN|0000145897|1|
KFS3559|KFS3559|1.0|KFS3559|KFS3559|A|P|50000.0|Y|Y|20121207233013|SB-ENG|0000146044|1|
KFS3560|KFS3560|1.0|KFS3560|KFS3560|A|P|50000.0|Y|Y|20121207233013|IN-NURS|0000146228|1|
KFS3561|KFS3561|1.0|KFS3561|KFS3561|A|P|50000.0|Y|Y|20121207233013|IN-PATH|0000146353|1|
KFS3562|KFS3562|1.0|KFS3562|KFS3562|P|P|50000.0|Y|Y|20121207233013|SE-SOCS|0000146536|1|
KFS3563|KFS3563|1.0|KFS3563|KFS3563|A|P|50000.0|Y|Y|20121207233013|IN-PD|0000146658|1|
KFS3564|KFS3564|1.0|KFS3564|KFS3564|A|P|50000.0|Y|Y|20121207233013|IN-INTM|0000146783|1|
KFS3565|KFS3565|1.0|KFS3565|KFS3565|T|P|50000.0|Y|Y|20121207233013|IN-LARS|0000146803|1|
KFS3566|KFS3566|1.0|KFS3566|KFS3566|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000146881|1|
KFS3567|KFS3567|1.0|KFS3567|KFS3567|A|P|50000.0|Y|Y|20121207233013|SB-HUMR|0000147098|1|
KFS3568|KFS3568|1.0|KFS3568|KFS3568|A|P|50000.0|Y|Y|20121207233013|NW-ARSC|0000147122|1|
KFS3569|KFS3569|1.0|KFS3569|KFS3569|A|P|50000.0|Y|Y|20121207233013|BL-CEUS|0000147238|1|
KFS3570|KFS3570|1.0|KFS3570|KFS3570|R|P|50000.0|Y|Y|20121207233013|BA-RPAS|0000147669|1|
KFS3571|KFS3571|1.0|KFS3571|KFS3571|R|P|50000.0|Y|Y|20121207233013|SB-PL|0000147890|1|
KFS3572|KFS3572|1.0|KFS3572|KFS3572|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000148005|1|
KFS3573|KFS3573|1.0|KFS3573|KFS3573|A|P|50000.0|Y|Y|20121207233013|SE-NATS|0000148021|1|
KFS3574|KFS3574|1.0|KFS3574|KFS3574|A|P|50000.0|Y|Y|20121207233013|IN-PHMR|0000148099|1|
KFS3575|KFS3575|1.0|KFS3575|KFS3575|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000148260|1|
KFS3576|KFS3576|1.0|KFS3576|KFS3576|T|P|50000.0|Y|Y|20121207233013|BL-PSY|0000148558|1|
KFS3577|KFS3577|1.0|KFS3577|KFS3577|R|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000149297|1|
KFS3578|KFS3578|1.0|KFS3578|KFS3578|R|P|50000.0|Y|Y|20121207233013|EA-INPR|0000149304|1|
KFS3579|KFS3579|1.0|KFS3579|KFS3579|A|N|50000.0|Y|Y|20121207233013|BL-AFRI|0000149307|1|
KFS3580|KFS3580|1.0|KFS3580|KFS3580|A|P|50000.0|Y|Y|20121207233013|IN-EMER|0000149423|1|
KFS3581|KFS3581|1.0|KFS3581|KFS3581|L|P|50000.0|Y|Y|20121207233013|BL-COLP|0000149447|1|
KFS3582|KFS3582|1.0|KFS3582|KFS3582|T|P|50000.0|Y|Y|20121207233013||0000149631|1|
