cptlast_nbr|ast_pmt_seq_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fs_origin_cd|fdoc_typ_cd|fdoc_nbr|fdoc_post_yr|fdoc_post_prd_cd|fdoc_post_dt|project_cd|org_reference_id|acct_charge_amt|po_number|requisition_nbr|ast_depr1_base_amt|ast_acum_depr1_amt|ast_prvyrdepr1_amt|ast_prd1_depr1_amt|ast_prd2_depr1_amt|ast_prd3_depr1_amt|ast_prd4_depr1_amt|ast_prd5_depr1_amt|ast_prd6_depr1_amt|ast_prd7_depr1_amt|ast_prd8_depr1_amt|ast_prd9_depr1_amt|ast_prd10depr1_amt|ast_prd11depr1_amt|ast_prd12depr1_amt|ast_trnfr_pmt_cd|
20100.0|1.0|6DAAF0BDF328CE85E0404F8189D808BA|1.0|BL|9520000|-----|7000|---|01|LGCY|IV000000|2009.0|9|20080325000000|----------| |15000.0|0| |15000.0|15000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
20104.0|1.0|6DAAF0BDF329CE85E0404F8189D808BA|1.0|BL|9520000|-----|7000|---|01|LGCY|IV000000|2009.0|9|20080325000000|----------| |12000.0|0| |12000.0|12000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
20105.0|1.0|6DAAF0BDF32ACE85E0404F8189D808BA|1.0|BL|9520000|-----|7000|---|01|LGCY|IV000000|2009.0|9|20080325000000|----------| |12000.0|0| |12000.0|12000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
30057.0|1.0|6DAAF0BDF32BCE85E0404F8189D808BA|1.0|BL|1024797|-----|7000|---|01|LGCY|IV693074|2009.0|9|20080325000000|----------| |9480.0|11031073|2.00E+85|9480.0|9480.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
30057.0|2.0|6DAAF0BDF32CCE85E0404F8189D808BA|1.0|BL|1024797|-----|7000|---|01|LGCY|IV693074|2009.0|9|20080325000000|----------||1680.0|11031073|2.00E+85|1680.0|1680.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
30082.0|1.0|6DAAF0BDF32DCE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV813648|2009.0|9|20080325000000|----------| |16608.0|11051660|WB5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
30926.0|1.0|6DAAF0BDF32ECE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV822989|2009.0|9|20080325000000|----------| |7308.0|11061910|581|7308.0|7308.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
31150.0|1.0|6DAAF0BDF32FCE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV849600|2009.0|9|20080325000000|----------| |16147.0|11074468|AX8100|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
31228.0|1.0|6DAAF0BDF330CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV833259|2009.0|9|20080325000000|----------| |22500.0|11040195|11|22500.0|22500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
31228.0|2.0|6DAAF0BDF331CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV545525|2009.0|9|20080325000000|----------||6360.0|17077498|39|6360.0|6360.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
31228.0|3.0|6DAAF0BDF332CE85E0404F8189D808BA|1.0|BL|9520000|-----|7000|---|01|LGCY|IV000000|2009.0|9|20080325000000|----------||1122.0|0||1122.0|1122.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
31228.0|4.0|6DAAF0BDF333CE85E0404F8189D808BA|1.0|BL|9520000|-----|7000|---|01|LGCY|IV000000|2009.0|9|20080325000000|----------||1245.0|0||1245.0|1245.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
31806.0|1.0|6DAAF0BDF334CE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV903650|2009.0|9|20080325000000|----------| |7734.0|10101164|VS8082|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
33896.0|1.0|6DAAF0BDF335CE85E0404F8189D808BA|1.0|BL|9520000|-----|7000|---|01|LGCY|IV000000|2009.0|9|20080325000000|----------| |23975.0|0| |23975.0|23975.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
33969.0|1.0|6DAAF0BDF336CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV207659|2009.0|9|20080325000000|----------| |12128.0|12074405|AV8208|12128.0|12128.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
33969.0|2.0|6DAAF0BDF337CE85E0404F8189D808BA|1.0|BL|4824737|-----|7030|---|01|LGCY|IV207659|2009.0|9|20080325000000|----------| |12128.0|12074405|AV8208|12128.0|12128.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
34286.0|1.0|6DAAF0BDF338CE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV202383|2009.0|9|20080325000000|----------| |6546.0|12061008|DF8103|6546.0|6546.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
34452.0|1.0|6DAAF0BDF339CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV204704|2009.0|9|20080325000000|----------| |5511.0|12051951|104|5511.0|5511.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
34713.0|1.0|6DAAF0BDF33ACE85E0404F8189D808BA|1.0|BL|1024797|-----|7000|---|01|LGCY|IV136049|2009.0|9|20080325000000|----------| |5700.0|12074378|SOM868|5700.0|5700.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
34922.0|1.0|6DAAF0BDF33BCE85E0404F8189D808BA|1.0|BL|1024797|-----|7000|---|01|LGCY|IV165794|2009.0|9|20080325000000|----------| |5079.0|12082219|2.20E+34|5079.0|5079.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
35781.0|1.0|6DAAF0BDF33CCE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV214388|2009.0|9|20080325000000|----------| |28716.0|12102809|6|28716.0|28716.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
35782.0|1.0|6DAAF0BDF33DCE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV214388|2009.0|9|20080325000000|----------| |1543.0|12102809|6|1543.0|1543.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
35782.0|2.0|6DAAF0BDF33ECE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV367606|2009.0|9|20080325000000|----------| |6786.0|13081523|45|6786.0|6786.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
35954.0|1.0|6DAAF0BDF33FCE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV210707|2009.0|9|20080325000000|----------| |5586.0|12090258|DF8210|5586.0|5586.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
35954.0|2.0|6DAAF0BDF340CE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV210875|2009.0|9|20080325000000|----------||1931.0|12091425|DF8214|1931.0|1931.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36053.0|1.0|6DAAF0BDF341CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV132860|2009.0|9|20080325000000|----------| |10586.0|12061015|380|10586.0|10586.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36053.0|2.0|6DAAF0BDF342CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV139888|2009.0|9|20080325000000|----------| |299.0|12061015|380|299.0|299.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36054.0|1.0|6DAAF0BDF343CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV132860|2009.0|9|20080325000000|----------| |10586.0|12061015|380|10586.0|10586.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36054.0|2.0|6DAAF0BDF344CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV139888|2009.0|9|20080325000000|----------| |299.0|12061015|380|299.0|299.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36055.0|1.0|6DAAF0BDF345CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV132860|2009.0|9|20080325000000|----------| |10586.0|12061015|380|10586.0|10586.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36055.0|2.0|6DAAF0BDF346CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV139888|2009.0|9|20080325000000|----------| |299.0|12061015|380|299.0|299.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
36375.0|1.0|6DAAF0BDF347CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV687311|2009.0|9|20080325000000|----------| |8674.0|11031004|109|8674.0|8674.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
37441.0|1.0|6DAAF0BDF348CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV216849|2009.0|9|20080325000000|----------| |8366.0|12121719|BN8212|8366.0|8366.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
37616.0|1.0|6DAAF0BDF349CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV217919|2009.0|9|20080325000000|----------| |5019.0|12121413|VQ8271|5019.0|5019.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
37742.0|1.0|6DAAF0BDF34ACE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV222521|2009.0|9|20080325000000|----------| |10000.0|13022411|VS8211|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38014.0|1.0|6DAAF0BDF34BCE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV219614|2009.0|9|20080325000000|----------| |38410.0|12083091|DF8209|38410.0|38410.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38014.0|2.0|6DAAF0BDF34CCE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV612893|2009.0|9|20080325000000|----------||2639.0|16112007|LB86016|2639.0|2639.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38014.0|3.0|6DAAF0BDF34DCE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|JV002192|2009.0|9|20080325000000|----------||7045.0|IV538582|LB86011A|7045.0|7045.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38014.0|4.0|6DAAF0BDF34ECE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV635040|2009.0|9|20080325000000|----------||1520.0|17082267|LB87008|1520.0|1520.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38021.0|1.0|6DAAF0BDF34FCE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV270433|2009.0|9|20080325000000|----------| |11695.0|12110492|AX8204|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38797.0|1.0|6DAAF0BDF350CE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV223672|2009.0|9|20080325000000|----------| |3421.0|13010200|DF8229|3421.0|3421.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
38797.0|2.0|6DAAF0BDF351CE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV223672|2009.0|9|20080325000000|----------||3331.0|13010200|DF8229|3331.0|3331.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
39218.0|1.0|6DAAF0BDF352CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV227404|2009.0|9|20080325000000|----------| |12907.0|13051481|DY8215|12907.0|12907.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
40732.0|1.0|6DAAF0BDF353CE85E0404F8189D808BA|1.0|BL|1024797|-----|7000|---|01|LGCY|IV347816|2009.0|9|20080325000000|----------| |5092.0|13073212|2.20E+54|5092.0|5092.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
41467.0|1.0|6DAAF0BDF354CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV367262|2009.0|9|20080325000000|----------| |5953.0|13081682|1|5953.0|5953.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
41605.0|1.0|6DAAF0BDF2ABCE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV375540|2009.0|9|20080325000000|----------| |15165.0|13082670|1|15165.0|15165.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
43355.0|1.0|6DAAF0BDF2ACCE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV426926|2009.0|9|20080325000000|----------| |69215.0|13081524|3|69215.0|69215.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46189.0|1.0|6DAAF0BDF2ADCE85E0404F8189D808BA|1.0|BL|4824747|-----|7030|---|01|LGCY|IV515990|2009.0|9|20080325000000|----------| |17015.0|12081650|DF8208|17015.0|17015.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46337.0|1.0|6DAAF0BDF2AECE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV521220|2009.0|9|20080325000000|----------| |5098.0|14050502|585|5098.0|5098.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46452.0|1.0|6DAAF0BDF2AFCE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV523275|2009.0|9|20080325000000|----------| |5600.0|14032344|2|5600.0|5600.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46452.0|2.0|6DAAF0BDF2B0CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV523275|2009.0|9|20080325000000|----------| |10400.0|14032344|2|10400.0|10400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46839.0|1.0|6DAAF0BDF2B1CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV533911|2009.0|9|20080325000000|----------| |24865.0|14050250|1|24865.0|24865.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46839.0|2.0|6DAAF0BDF2B2CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV533911|2009.0|9|20080325000000|----------||5805.0|14050250|1|5805.0|5805.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
46839.0|3.0|6DAAF0BDF2B3CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV533911|2009.0|9|20080325000000|----------||5060.0|14050250||5060.0|5060.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
47129.0|1.0|6DAAF0BDF2B4CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV546122|2009.0|9|20080325000000|----------| |99963.0|14040219|FE83001|99963.0|99963.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
47129.0|2.0|6DAAF0BDF2B5CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV577704|2009.0|9|20080325000000|----------| |686.0|14040219|FE83001|686.0|686.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
47129.0|3.0|6DAAF0BDF2B6CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|AP761461|2009.0|9|20080325000000|----------||823.0|201010231|NJ90031|823.0|823.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
47129.0|4.0|6DAAF0BDF2B7CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|JV000090|2009.0|9|20080325000000|----------||720.0|AP0761461||720.0|720.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
48198.0|1.0|6DAAF0BDF2B8CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV553879|2009.0|9|20080325000000|----------| |1541.0|14051258|DG83011|1541.0|1541.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
48198.0|2.0|6DAAF0BDF2B9CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV591354|2009.0|9|20080325000000|----------| |7012.0|14051258|DG83011|7012.0|7012.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
48477.0|1.0|6DAAF0BDF2BACE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV601308|2009.0|9|20080325000000|----------| |7597.0|14050338|DX8390|7597.0|7597.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
48477.0|2.0|6DAAF0BDF2BBCE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|AP154217|2009.0|9|20080325000000|----------||2552.0|202110237|PB91025|2552.0|2552.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
48477.0|3.0|6DAAF0BDF2BCCE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|AP154217|2009.0|9|20080325000000|----------||2553.0|202110237|PB91025|2553.0|2553.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
48607.0|1.0|6DAAF0BDF2BDCE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV606283|2009.0|9|20080325000000|----------| |6603.0|14051254Z|DX8397|6603.0|6603.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49100.0|1.0|6DAAF0BDF2BECE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV623393|2009.0|9|20080325000000|----------| |7410.0|14081885|45|7410.0|7410.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49175.0|1.0|6DAAF0BDF2BFCE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV627356|2009.0|9|20080325000000|----------| |25810.0|14061173|12|25810.0|25810.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49185.0|1.0|6DAAF0BDF2C0CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV628712|2009.0|9|20080325000000|----------| |32859.0|14091032|1|32859.0|32859.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49185.0|2.0|6DAAF0BDF2C1CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV650809|2009.0|9|20080325000000|----------| |3423.0|14091032| |3423.0|3423.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49185.0|3.0|6DAAF0BDF2C2CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV656237|2009.0|9|20080325000000|----------| |2905.0|14091032|1|2905.0|2905.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49185.0|4.0|6DAAF0BDF2C3CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV698108|2009.0|9|20080325000000|----------| |108.0|14091032| |108.0|108.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49185.0|5.0|6DAAF0BDF2C4CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV788516|2009.0|9|20080325000000|----------| |330.0|14091032|1|330.0|330.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49185.0|6.0|6DAAF0BDF2C5CE85E0404F8189D808BA|1.0|BL|1024697|-----|7030|---|01|LGCY|IV190070|2009.0|9|20080325000000|----------| |1192.0|16022458|53|1192.0|1192.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
49643.0|1.0|6DAAF0BDF2C6CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV637968|2009.0|9|20080325000000|----------| |5527.0|14083291|FE84002|5527.0|5527.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
50528.0|1.0|6DAAF0BDF2C7CE85E0404F8189D808BA|1.0|BL|1024797|-----|7000|---|01|LGCY|IV666783|2009.0|9|20080325000000|----------| |6528.0|15011393|24E84016|6528.0|6528.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
51262.0|1.0|6DAAF0BDF2C8CE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV682784|2009.0|9|20080325000000|----------| |7140.0|14090265|DG84010|7140.0|7140.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
51409.0|1.0|6DAAF0BDF2C9CE85E0404F8189D808BA|1.0|BL|1023200|-----|7700|---|01|LGCY|II017801|2009.0|9|20080325000000|----------| |20000.0| | |20000.0|20000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
51541.0|1.0|6DAAF0BDF2CACE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV690929|2009.0|9|20080325000000|----------| |9590.0|14103101|FE84003|9590.0|9590.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
51541.0|2.0|6DAAF0BDF2CBCE85E0404F8189D808BA|1.0|BL|1024797|-----|7030|---|01|LGCY|IV869079|2009.0|9|20080325000000|----------| |470.0|14103101|FE84003|470.0|470.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
53175.0|1.0|6DAAF0BDF2CCCE85E0404F8189D808BA|1.0|BL|1042960|-----|7000|---|01|LGCY|IV826088|2009.0|9|20080325000000|----------| |6173.0|15030427|042M|6173.0|6173.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|Y|
53175.0|2.0|6DAAF0BDF2CDCE85E0404F8189D808BA|1.0|BL|1024600|-----|7000|---|01|AT|XC2797108|2009.0|7|20080129000000|||6173.0|15030427|042M|6173.0|6173.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
53175.0|3.0|6DAAF0BDF2CECE85E0404F8189D808BA|1.0|BL|1042960|-----|7000|---|01|AT|XC2797108|2009.0|7|20080129000000|----------| |-6173.0|15030427|042M|-6173.0|-6173.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|Y|
54049.0|1.0|6DAAF0BDF2CFCE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV858501|2009.0|9|20080325000000|----------| |4976.0|15042914|VS84029|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
54049.0|2.0|6DAAF0BDF2D0CE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV870943|2009.0|9|20080325000000|----------| |25.0|15042914|VS84029|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
54049.0|3.0|6DAAF0BDF2D1CE85E0404F8189D808BA|1.0|BL|1024797|-----|7031|---|01|LGCY|IV874594|2009.0|9|20080325000000|----------| |118.0|15042914|VS84029|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
54161.0|1.0|6DAAF0BDF2D2CE85E0404F8189D808BA|1.0|BL|1024697|-----|7000|---|01|LGCY|IV656691|2009.0|9|20080325000000|----------| |3739.0|14100726|215|3739.0|3739.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
