univ_fiscal_yr|fin_coa_cd|account_nbr|fin_object_cd|fin_sub_obj_cd|obj_id|ver_nbr|fin_sub_obj_cd_nm|fin_subobj_shrt_nm|fin_subobj_actv_cd|
2009.0|EA|0368035|2400|CTE|6D94CF73-F124-4966-8E7B-7581F2321765|1.0|COMMITMENT|CTE|Y|
2009.0|EA|0368040|2000|ADM|1CAF4ED2-2E61-62DB-0823-2493DF4161CB|1.0|ADMINISTRATIVE SUPPORT|Admin Suppor|Y|
2009.0|EA|0368100|2000|CTE|2671F2DC-B8AC-E3FB-771A-3B779103DADB|1.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2009.0|EA|0368187|0110|SDC|75D8AA89-778D-C8A8-0CCA-5B7951607A78|1.0|SDC TUITION RESERVE|SDC RESERVE|Y|
2009.0|EA|0368187|0703|WVR|FD79324E-3938-E510-9E2E-F21017D3A6C4|1.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2009.0|EA|0368187|0787|WVR|59BA706D-FB5C-4DE5-8428-E3A22AAA1967|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368187|0887|WVR|8984A2B6-625D-B26A-8B25-B8F324DE02FF|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368187|0987|WVR|E1A91EC4-B206-C009-5228-C2A72D55EB3C|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368187|1087|WVR|248C71F1-0413-C97C-3B4A-2C74E86B33CE|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368200|2000|CTE|D9DFBE5C-4E2E-0FDE-DAE0-BDBB13E67590|1.0|COMMITMENT TO EXCELLENCE|Commitment|Y|
2009.0|EA|0368200|2400|CTE|FB5C336A-E408-36CA-E3AF-C589E28129D3|1.0|COMMITMENT TO EXCELLENCE|Commitment|Y|
2009.0|EA|0368200|9920|CTE|5643FE0C-429C-DA48-750A-B3BE6E503244|1.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2009.0|EA|0368451|0703|WVR|962508F0-EF23-E57A-756D-4C8F9F6492D3|1.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2009.0|EA|0368451|0787|WVR|F55FB4B7-C9AC-F591-996E-AE03BE6D4B8F|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368451|0796|WVR|233E1FF9-EA74-2AD8-75B0-88C98C44A34E|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|0368451|0887|WVR|2A926010-052E-80CB-480A-7BA330B28197|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368451|0896|WVR|6F6A2F6B-06BE-6BC6-75AD-29DD359D51E6|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|0368451|0987|WVR|9AB7C0BE-F8A3-92FC-CE7F-C078285501BC|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368451|0996|WVR|F2C7DD2A-11FD-83D7-D2E9-868700D52D14|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|0368451|1087|WVR|E17A5C8D-B04B-E60C-1676-73DA5283204E|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|0368451|1096|WVR|083EFD0A-1BAF-668F-097D-4F71DCC7E3CD|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|0368500|5199|000|E0ECEBC0-2D72-94E1-0DFF-5D138B6662B8|1.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2009.0|EA|0368500|9900|000|E393E237-42E4-2D20-115B-A6A4F34921B3|1.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2009.0|EA|0368700|2000|CTE|49C52E2C-011A-9430-672B-320BB5F7AF61|1.0|CTE|CTE|Y|
2009.0|EA|0368720|2000|CTE|A8A32150-D93A-7A35-8953-82E1472CFC47|1.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2009.0|EA|0368900|2000|CTE|E35062B4-292D-0E72-1FC7-005597FCD158|1.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2009.0|EA|0369303|5199|000|28DF7CB6-CC7D-647F-FC6B-B4C8B9742B58|1.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2009.0|EA|0369303|9900|000|A1B27761-2B8E-11AA-186A-662F699F4E75|1.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2009.0|EA|0369306|2502|MAR|660E18A3-DFB3-3151-BE8E-FAF8E5F6F231|1.0|MARCUM|MARCUM|Y|
2009.0|EA|0369308|2502|WAL|F272E69E-CE96-0948-995D-B14267432064|1.0|WALKER|WALKER|Y|
2009.0|EA|0369400|4084|ARE|6D47669B-579D-77B5-6C10-52FB21AEBED0|1.0|AREA 9 T-1|ARE|Y|
2009.0|EA|0369400|4084|CON|46FB7A3B-6EC6-C7D8-F99D-55A76A89E2A5|1.0|CONNERSVILLE T-1|CON|Y|
2009.0|EA|0369400|4084|NEW|B616F84E-0B62-6B9F-D07E-A33F64D95C97|1.0|NEW CASTLE - T-1|NEW|Y|
2009.0|EA|0369400|9940|LCF|1E4502B0-58D9-BBDE-9440-D44E20CC3BA5|1.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2009.0|EA|0369400|9977|TSC|4390F5AB-8485-7574-E247-C006F3DF0F35|1.0|TECH SUPPORT CLASSROOM TEACHING|TSC|Y|
2009.0|EA|0369405|9940|LCF|62154364-ACDA-CA77-3F1E-1452A24FD6A4|1.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2009.0|EA|2366556|1635|BUR|3BE90A65-1A1C-6849-47A9-01FE86008ED1|1.0|BURSAR|burs|Y|
2009.0|EA|2367519|5199|000|2D239DAB-5A3A-57B4-754A-4148CFC0A40B|1.0|TANSFER OF SUPPORT|TRANSFER SUP|Y|
2009.0|EA|2367519|9900|000|81AD7941-519A-EC91-B034-A7A288F0FC75|1.0|TANSFER OF SUPPORT|TRANSFER SUP|Y|
2009.0|EA|2367520|0703|WVR|2F1803F2-A134-2D9B-177D-1EFCA532ADA7|1.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2009.0|EA|2367520|0796|WVR|903B312A-F1F0-905F-79D9-53DE944E880A|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|2367520|0896|WVR|19C80A45-5988-26B2-AB4B-224BE9F78570|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|2367520|0996|WVR|69AC49E2-10E8-2A2D-3A65-367A46064AA6|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|2367520|1096|WVR|98ABC27D-71B5-A92C-B85E-36AE9C1E6F87|1.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2009.0|EA|2367520|5199|000|96A32334-51D7-2EEA-5877-5990D85F0682|1.0|ACT FEE TRANSFER|ACT FEE TRAN|Y|
2009.0|EA|2367520|7900|000|6212ECE7-6BA3-0A95-5B7F-79E82DE8D180|1.0|UNALLOCATED|UNALLOCATED|Y|
2009.0|EA|2367520|8160|07|355074D6-91BD-76FD-1A9F-FD2EED01EB6C|1.0|SUM I BURSAR AR|SUM I AR|Y|
2009.0|EA|2367520|8160|08|4A288A4F-E42F-FE28-D6DB-65F51088F055|1.0|FALL BURSAR AR|FALL AR|Y|
2009.0|EA|2367520|8160|09|4F3DC33F-A6D0-F2CF-59C3-988A04329FE9|1.0|SPRING BURSAR AR|SPRING AR|Y|
2009.0|EA|2367520|8160|10|8F8F611D-C9E4-AC9B-52EF-4422A3E26F28|1.0|SUM II BURSAR AR|SUM II AR|Y|
2009.0|EA|2367520|9465|07|E665D8C5-0669-C8E6-6018-EE7FBA3741F0|1.0|SUM I DEF REV|SUM I DF RV|Y|
2009.0|EA|2367520|9465|08|8D1932B6-D3AA-D1F8-E02A-C7F5E508C407|1.0|FALL DEF REV|FALL DF RV|Y|
2009.0|EA|2367520|9465|09|FDC90A7A-3F64-A6D3-982B-44C2CFDB6FC6|1.0|SPRING DEF REV|SPRING DF RV|Y|
2009.0|EA|2367520|9465|10|7D463566-2593-9950-35ED-B07454EB1A06|1.0|SUM II DEF REV|SUM II DF RV|Y|
2009.0|EA|2367520|9900|000|771F513E-963B-90C2-128B-1436873D89C8|1.0|ACT FEE TRANSFER|ACT FEE TRAN|Y|
2009.0|EA|2367526|4900|MCF|F96C453E-0F7F-1556-03E0-27EC19A263C3|1.0|MCFARLING|Mcfarling|Y|
2009.0|EA|2367526|4900|MEJ|148E761F-F892-1120-8A1B-0181A88EADE9|1.0|MEIJER|MEIJER|Y|
2009.0|EA|2367526|4900|RED|42C21D7D-D6FB-CE07-5385-CBB593AD7C8A|1.0|REID HOSPITAL|REID|Y|
2009.0|EA|2367526|4900|VAL|485005D6-E634-8E93-62B9-EBCFC46B8A6E|1.0|VALLEY SERVICES|VALLEY|Y|
2009.0|EA|2868101|9915|PRS|003F8564-CBE7-D2F8-8B14-D304C6929CFF|1.0|FEMP PRES. MATCH|FEMPPRESMTCH|Y|
2009.0|EA|2868101|9915|SCH|4F732E59-B735-1090-0BEC-006DF8E7C4EF|1.0|FEMP CAMPUS MATCH|FEMPCMPSMTCH|Y|
2009.0|EA|6067000|8300|INV|827A58DB-3E4F-CB02-7D1D-123AF2C19361|1.0|IU INV NOT PURCH|Inv Not Purc|Y|
2009.0|EA|6067100|1464|WVR|D949FA84-A645-BBC1-0DBC-E7FFCBAD0306|1.0|PARKING PERMIT FEE WAIVER|PARK FEE WVR|Y|
2009.0|EA|6067100|5199|071|52540F83-14FE-360B-BA31-8B8E3956B3BC|1.0|INT DEBT SERV|INT DEBT SER|Y|
2009.0|EA|6067100|9900|071|66F22CC1-475F-248D-4B52-49A9C66104E6|1.0|INT DEBT SERV|INT DEBT SER|Y|
2009.0|EA|6669400|1500|CPY|BC10C141-155A-A51E-875E-D5548B3B6C27|1.0|COPY MACHINE SALES|Copy|Y|
2009.0|EA|6669400|1500|PRT|A8A46F64-1DC8-DDC0-AB11-5C541B5C2D4F|1.0|PRINTER SALES|Print|Y|
2009.0|EA|6669400|4115|STF|3206B062-61CA-99F6-EE2A-6EB85519D8F4|1.0|STAFF|Staff|Y|
2009.0|EA|6669400|4115|STU|197F9608-5099-DF85-3251-DD55842E05B2|1.0|STUDENT|Student|Y|
2009.0|EA|6669400|4690|STF|13F3AA78-2DE3-54E7-17A4-7EDE5C10D00B|1.0|STAFF|Staff|Y|
2009.0|EA|6669400|4690|STU|BF05D098-EED7-1C08-83E9-A9AF2EA7077B|1.0|STUDENT|Student|Y|
2009.0|EA|6669400|5215|STF|90CCAF7D-281E-B00E-3236-07FEDED91E60|1.0|STAFF|Staff|Y|
2009.0|EA|6669400|5215|STU|E32868FA-6CF5-E6E7-74A7-B6DBD929ABCC|1.0|STUDENT|Student|Y|
2009.0|EA|6868451|0703|WVR|5C31E7A4-6A60-332A-3F6B-97F27D2AD39F|1.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2009.0|EA|6868451|0787|WVR|89CB5F0E-783C-1A7C-7978-9CC5E2657E5D|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|6868451|0887|WVR|66C2B601-274F-2F78-291B-D562E86AE93C|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|6868451|0987|WVR|8B5CCC51-6C6A-82AA-B097-6D30CBD23D8D|1.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2009.0|EA|9067011|7303|ASV|2C4278F1-C24B-7490-1561-61043451D0E5|1.0|ADDITIONAL SERVICES|add't svcs|Y|
2009.0|EA|9067011|7303|FEE|C0F90F61-3AD7-6CBE-0716-1754511B81AF|1.0|ARCHITECT FEES|archt|Y|
2009.0|EA|9067011|7303|REM|169448F2-0354-8A3D-8465-A1A14FBF9E86|1.0|REIMBURSABLES|reimb|Y|
2009.0|EA|9067017|4520|ASV|F4711314-8720-B587-71AD-4F2C1391507F|1.0|ADDITIONAL SERVICES|add't svcs|Y|
2009.0|EA|9067017|4520|REM|CFFC1DE3-1B62-6F39-9414-03CE7AEB4362|1.0|REIMBURSABLES|reimb|Y|
2009.0|EA|9067017|7301|ASV|D6B677FA-6DBC-0A39-F3AF-E79137E706D4|1.0|ADDITIONAL SERVICES|add't svcs|Y|
2009.0|EA|9067018|7301|ASV|0C7A0847-ACFC-1362-1866-C80560F6D22C|1.0|ADDITIONAL SERVICES|Add't Srvcs|Y|
2009.0|EA|9067018|7301|FEE|417ABC08-0A32-609D-559E-28F29822839D|1.0|ARCHITECTURAL|Arch fees|Y|
2009.0|EA|9067018|7301|REM|752057C2-6101-7D88-7C64-84E1FBDD657B|1.0|REIMBURSABLES|Reimb|Y|
2009.0|EA|9067019|7301|ASV|8E9C5DD2-5D6D-C41A-9B75-F3A39FF97017|1.0|ADDITIONAL SERVICES|Add't svcs|Y|
2009.0|EA|9067019|7301|FEE|F4918870-04C9-9952-6FFC-C0295F45021A|1.0|ARCHITECTURUAL|arch fees|Y|
2009.0|EA|9067019|7301|REM|9D28136A-B605-1AE7-146C-80B8240F6074|1.0|REIMBURSABLES|reimb|Y|
2009.0|EA|9067019|7468|ASV|D89C39A6-7B5A-F6E2-7D77-9B8939F6A7B8|1.0|ADDITIONAL SERVICE|Add't Svcs|Y|
2009.0|EA|9067019|7468|FEE|BC14900D-33D4-90AD-8BAE-6D9B530950AF|1.0|ARCHITECTURAL|Arch Fees|Y|
2009.0|EA|9067019|7468|REM|6E59EDE6-B2B3-0AC3-9602-46FF1190D7CD|1.0|REIMBURSABLES|Reimb|Y|
2009.0|EA|9269401|9940|LCF|82DDD760-5508-1488-ABEB-1708671EA8E2|1.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2009.0|EA|9769390|7900|000|E8E5B913-178B-67A4-7517-AE0CFABBFFC6|1.0|UNALLOCATED|UNALLOCATED|Y|
2010.0|BA|6044900|1466|001|BFDCA1C1-E187-1132-91D4-238851EB6FBD|2.0|employee parking decal|employ park|Y|
2010.0|BA|6044900|1598|RE|6A52E1F7-65E1-4929-CC8F-1BD6CF6C3897|2.0|REGISTER ERROR|REGISTER ERR|Y|
2010.0|BA|6044900|1598|RV|D2FF388B-2133-20A2-D80D-26F6FAC8F336|2.0|REVERSE TRANSACTIONS|REVERSETRANS|Y|
2010.0|BA|6044900|1599|BLT|683D47188E6F89DBE0404F8189D81447|1.0|BROOKE TODD CASH DRAWER|BLT CASH DWR|Y|
2010.0|BA|6044900|1599|D|A756C744-C082-7A2F-A693-067A4DA3C1E1|2.0|RSP D PERMIT|RSP D Permit|Y|
2010.0|BA|6044900|1599|DLK|B4174802-1630-CEDC-DA45-3B41DDF85D53|2.0|DANIELLE KEENE CASH DRAWER|DLK CASH DWR|Y|
2010.0|BA|6044900|1599|JLS|B23A1A3C-479C-0F44-A3F2-C27C90CE8EDD|2.0|JENNIFER SMITH CASH DRAWER|JLS CASH DWR|Y|
2010.0|BA|6044900|1599|KAB|C51C1836-21E2-5A62-C624-52825A8D6BA5|2.0|KRISTEN BRAWTHEN CASH DRAWER|KAB CASH DWR|Y|
2010.0|BA|6044900|1599|KJT|C391A33E-221C-AF8F-D8F9-FA60706E0AFC|2.0|KAMI TAYLOR CASH DRAWER|KJT CASH DWR|Y|
2010.0|BA|6044900|1599|KSR|683D47188E7089DBE0404F8189D81447|1.0|KAREN RUCKREIGAL CASH DRAWER|KSR CASH DWR|Y|
2010.0|BA|6044900|1599|LCC|683D47188E7189DBE0404F8189D81447|1.0|LINDA COLEMAN CASH DRAWER|LCC CASH DWR|Y|
2010.0|BA|6044900|1599|LCD|683D47188E7289DBE0404F8189D81447|1.0|LINDA DAVIS CASH DRAWER|LCD CASH DWR|Y|
2010.0|BA|6044900|1599|LLB|683D47188E7389DBE0404F8189D81447|1.0|LORI BEASLEY CASH DRAWER|LLB CASH DWR|Y|
2010.0|BA|6044900|1599|MAG|09833111-D39C-ACD0-9866-78A949420BDB|2.0|MELISSA GRAY CASH DRAWER|MAG CASH DWR|Y|
2010.0|BA|6044900|1599|SAA|5640C943-0D27-EAC8-4037-0E0AC8712A61|2.0|SHARON ALLGOOD CASH DRAWER|SAA Cash DRW|Y|
2010.0|BA|6044900|1599|VOK|683D47188E7489DBE0404F8189D81447|1.0|VELVEETA KNOX CASH DRAWER|VOK CASH DWR|Y|
2010.0|BA|6044900|4008|POL|215D2021-B4C5-6E04-1C11-F1A584BBE1E2|2.0|POOLED BENEFITS|POOL|Y|
2010.0|BA|6044900|4008|TAX|9975F554-D853-81B1-C595-F4BF6923306B|2.0|UNIVERSITY ADMIN CHARGE|ADM CRG|Y|
2010.0|BA|6044900|6000|DIR|4E97FD95-13F1-8B5C-36BB-1B789897F0E0|2.0|EXECUTIVE DIRECTOR'S TRAVEL|Exc Dir Trav|Y|
2010.0|BA|6044900|6100|BTE|2E28F4F1-A4B0-B355-3B3E-B372747EEA68|2.0|B TYLER EASTON'S TRAVEL EXPENSES|BTE TRAVEL|Y|
2010.0|BA|6044900|6100|CLL|F0343CCB-5A4F-7562-CBD8-42D7B4791E7F|2.0|CAROL LEWIS' TRAVEL EXPENSES|CLL TRAVEL|Y|
2010.0|BA|6044900|6100|DIR|FA395D66-D121-E5E1-2570-2A5769DBF8FF|2.0|EXECUTIVE DIRECTOR'S TRAVEL|Exc Dir OSt|Y|
2010.0|BA|6044900|6100|JAA|B05C6D74-37BA-EA3C-D170-B574ADD1B5A4|2.0|JAMES ARTHUR TRAVEL EXPENSES|JAA TRAVEL|Y|
2010.0|BA|6044900|6100|JAF|B1753FB4-F876-8055-D4E6-37CEEDF31FFE|2.0|JULIE FLAHERTY'S TRAVEL|JAF TRAVEL|Y|
2010.0|BA|6044900|6100|JDP|225A0A68-8113-EF86-CAD8-19AA7BDDD473|2.0|J. DOUGLAS PORTER'S TRAVEL|JDP TRAVEL|Y|
2010.0|BA|6044900|6100|KJM|08F195D4-3921-C923-0C65-A256AC6325E0|2.0|KYLE MARTINDALE'S TRAVEL|KJM TRAVEL|Y|
2010.0|BA|6044900|6100|KSR|683D47188E7589DBE0404F8189D81447|1.0|KAREN RUCKRIEGEL'S TRAVEL EXPENSES|KSR TRAVEL|Y|
2010.0|BA|6044900|6100|RPA|764C430E-D4CD-F83D-7D31-9A8EEF38AEF1|2.0|R ABRAHAM'S TRAVEL EXPENSES|RPA TRAVEL|Y|
2010.0|BA|6044900|8117|CC|826AC702-057A-2AF2-4557-62EF8D05990A|2.0|AR CREDIT CARD|ARCC|Y|
2010.0|BA|6044900|8117|RSP|63A396A2-4621-DED8-4730-E707A0E930D3|2.0|AR E PERMIT RSP|AR RSP E per|Y|
2010.0|BA|6044900|9953|MAR|EE781833-5ABD-9DDB-4A32-536DE93EF87D|2.0|MARKETING OH ALLOCATION|MARKETNG FEE|Y|
2010.0|BA|6044900|9977|POL|1A716B57-77C1-093E-3733-4B91D36BD8FA|2.0|POOLED BENEFITS|POOL|Y|
2010.0|BA|6044900|9977|TAX|272D7343-8783-690D-F07C-1364A95A1510|2.0|UNIVERSITY ADMIN CHARGE|ADM CRG|Y|
2010.0|BA|6044906|4008|POL|60B7A66D-A3A4-9F39-011C-52FB9BF4D064|2.0|POOLED BENEFITS|POOLED|Y|
2010.0|BA|6044906|9977|POL|9500AF09-34E8-0E3C-5199-290AE9CB2766|2.0|POOLED BENEFITS|POOLED|Y|
2010.0|BA|9020204|7468|REM|0AFE5074-F596-CDC0-52FA-F3331966B78F|2.0|REIMBURSABLES|reimb|Y|
2010.0|BA|9020391|7301|ASV|3B6A9D1B-8406-A9C4-05BA-0AE10BF1B8DB|2.0|ADDITIONAL SERVICES|ADD'T SVCS|Y|
2010.0|BA|9020391|7301|FEE|C84A0102-8FEE-5E92-06D6-4454865FFF40|2.0|ARCHITECTURAL|arch fees|Y|
2010.0|BA|9020391|7301|REM|8AF96BAF-927E-3092-E903-A2F23FA7AC6C|2.0|REIMBURSABLES|REIMB|Y|
2010.0|BL|0211101|5000|POS|683D47188E7689DBE0404F8189D81447|1.0|POST IT NOTES|POST ITS|Y|
2010.0|BL|1031400|3000|WAC|53983CA4-19DE-6638-CDA0-DE535DCAF777|2.0|Animal Care Wages|Animal Care|Y|
2010.0|BL|1031400|3000|WBO|EA2ABA85-5916-06EA-041A-8E700001B390|2.0|Business Office Wages|Buss Office|Y|
2010.0|BL|1031400|3000|WGD|5547E440-1418-6D7E-A9F8-38D8A087EF68|2.0|Grader Service Wages|Grader|Y|
2010.0|BL|1031400|3000|WIN|863EB65B-DF98-86AD-FD46-8053F1550A5A|2.0|Instructional Support Wages|Instruct.|Y|
2010.0|BL|1031400|3000|WMO|8F735BE4-610C-8B13-E427-7778AE88AFC4|2.0|Main Office Wages|Main Office|Y|
2010.0|BL|1031400|3000|WTS|1D7B20AF-72EF-62AC-F068-A7543B866255|2.0|Tech Support Wages|Tech Support|Y|
2010.0|BL|1031400|5000|SAC|FF7D4F65-13F0-A482-F663-29B04C2514A5|2.0|Animal Care Supplies|Animal Care|Y|
2010.0|BL|1031400|5000|SAO|4FEC5693-B2AC-0FF4-6AFB-4B0AB1852DB3|2.0|Advising Office Supplies|Advising Off|Y|
2010.0|BL|1031400|5000|SAS|496A1D62-BC76-C4FC-8F9E-2000FD4859FA|2.0|Academic Services Office|Academic Ser|Y|
2010.0|BL|1031400|5000|SBO|97862C8E-5E47-2E3E-9EA0-D0045C369A08|2.0|Business Office Supplies|Buss Office|Y|
2010.0|BL|1031400|5000|SBS|B7713C6F-2905-CDF3-6A7A-99108EA8DDD1|2.0|Building Services Supplies|Bldg Service|Y|
2010.0|BL|1031400|5000|SCB|157FE2CA-2BA0-F1F0-7961-C27F5C009F44|2.0|Supplies Cabinet|Supply Cab|Y|
2010.0|BL|1031400|5000|SCL|BA921B49-C419-040B-12E6-DD19D4D559D9|2.0|Cause Library Supplies|CAUSE Supply|Y|
2010.0|BL|1031400|5000|SCO|58D79E60-F4A0-C823-6C67-19BA02AF413D|2.0|Chair's Office Supplies|Chair Office|Y|
2010.0|BL|1031400|5000|SCQ|1818E6CA-1BE5-63E9-4A3F-CEA29D18F594|2.0|Colloquium Supplies|Colloquium|Y|
2010.0|BL|1031400|5000|SCS|8FD2471A-1F2E-3BDF-5D90-01B215335FE6|2.0|Clinical Sciences Supplies|Clinic|Y|
2010.0|BL|1031400|5000|SFC|4299CCCF-A653-0B8D-6144-FF157BD5A720|2.0|Faculty Supplies|Faculty|Y|
2010.0|BL|1031400|5000|SFR|E35DC1F5-3424-E329-B963-B13698C9FD72|2.0|Faculty Recruitment|Faculty Recr|Y|
2010.0|BL|1031400|5000|SGS|6D96E2CD-1A99-60FA-9151-2F1B0D65BBA7|2.0|Grant Support Supplies|Gnt Support|Y|
2010.0|BL|1031400|5000|SLB|24396A5F-A1D7-6C69-66B5-77A766D27EF2|2.0|Labs Supplies|Labs Supply|Y|
2010.0|BL|1031400|5000|SLN|B5C6B499-0CBC-4D95-AA00-7AEEC85AA1D3|2.0|LAN Supplies|LAN|Y|
2010.0|BL|1031400|5000|SRF|9DA45497-4120-A72C-9A15-3B72C24742B7|2.0|Retired Faculty Supplies|Retired Fac|Y|
2010.0|BL|1031400|5000|SSC|1CCB1C74-474F-8226-2DB0-5C06D90C24A0|2.0|Secretarial Supplies|Secreterial|Y|
2010.0|BL|1031400|5000|SSR|8BAC2E3B-E1C1-99A9-8B7C-AC06DA3AB9E4|2.0|Student Recruitment|GS Recruit|Y|
2010.0|BL|1031400|5000|SSS|1C6519DC-F0A4-019B-D34D-C37A3921BB9A|2.0|Social Student Supplies|Social GS|Y|
2010.0|BL|1031400|5000|STS|4F5273FF-6DE7-3B53-9A19-5C401CEE72EB|2.0|Tech Support Supplies|Tech Support|Y|
2010.0|BL|1031400|7900|SBS|E4CDF01C-912E-B386-DC26-356FDE5F63FF|2.0|S BREHM COMPENSATION|s brehm|Y|
2010.0|EA|0308160|8160|07|24E87DC7-78F0-E472-F943-6FFDF3B78954|2.0|SUM I BURSAR AR|SUM I AR|Y|
2010.0|EA|0308160|8160|08|8DC05AAA-673E-A80F-207F-0A1C814F3EB5|2.0|FALL BURSAR AR|FALL AR|Y|
2010.0|EA|0308160|8160|09|1090D445-543E-AE1C-21BC-7535881201E0|2.0|SPRING BURSAR AR|SPRING AR|Y|
2010.0|EA|0308160|8160|10|922B692E-D39F-BF8F-7F35-2926DF791AEA|2.0|SUM II BURSAR AR|SUM II AR|Y|
2010.0|EA|0308460|8460|07|569B2845-04CD-A95C-BB38-54261A585CC9|2.0|SUMMER 1 PREPAID|SUM 1 PPD|Y|
2010.0|EA|0308460|8460|10|B242CDEF-9FFA-D21F-6E54-228AB8A01D5D|2.0|SUMMER 2 PREPAID|SUM 2 PPD|Y|
2010.0|EA|0309060|9060|07|A7959A6F-0E44-493C-B6A7-A64EBAF9798D|2.0|SUM I DEF REV|SUM I DF RV|Y|
2010.0|EA|0309060|9060|10|C750546F-F00C-B54F-F617-CE3FD0EC83D1|2.0|SUM II DEF REV|SUM II DF RV|Y|
2010.0|EA|0309060|9080|UNA|683D47188E7A89DBE0404F8189D81447|1.0|UNAPPLIED PAYMENTS|UNAPPLIED|Y|
2010.0|EA|0309465|9465|07|1979EDB6-1AA4-E7D8-F553-7EFA5D9DAB46|2.0|SUM II DEF REV|SUM II DF RV|Y|
2010.0|EA|0309465|9465|08|610725AF-69E1-7C81-E70F-841BCC05E55A|2.0|FALL DEF REV|FALL DF RV|Y|
2010.0|EA|0309465|9465|09|259FD3D7-3BA0-1ACB-4620-7E065B44235E|2.0|SPRING DEF REV|SPRING DF RV|Y|
2010.0|EA|0309465|9465|10|A08D7086-D3B7-DE79-6667-47D9DF88767D|2.0|SUM II DEF REV|SUM II DF RV|Y|
2010.0|EA|0366500|4008|041|90B9AA11-D850-B59A-65B1-19EADC538A12|2.0|Special Events Alloc|Spec Events|Y|
2010.0|EA|0366500|9977|041|560ED4D7-CA41-72AD-1743-843D947A3C47|2.0|Special Events Alloc|Spec Events|Y|
2010.0|EA|0366513|7900|020|0D50B4FC-B6B1-9604-48F8-1339F34878F6|2.0|CAMPUS CONTINGEN|CAMPUS CONTI|Y|
2010.0|EA|0366513|7900|040|BE37CF21-E56A-2CCC-BDBD-B731B24700E3|2.0|COMP SERV ALLOC|COMP SERV AL|Y|
2010.0|EA|0366513|7900|046|CEB4A07F-1E2B-E853-44F4-CBD7ECD62E8A|2.0|RECLASS RESERVE|RECLASS RESE|Y|
2010.0|EA|0366513|7900|047|966619D7-B7E3-18C7-8BF5-56C7FDCEB755|2.0|LIBRARY AQUIT ALLO|LIBRARY AQUI|Y|
2010.0|EA|0366513|7900|048|4E4916AB-531A-2DAA-3786-5530FFAE6313|2.0|ENROLL INIT ALLOC|ENROLL INIT|Y|
2010.0|EA|0366513|7900|049|D433FCA7-D09C-9E91-C60F-AD9631D9E6F0|2.0|RETIREMENT PAY ALL|RETIREMENT P|Y|
2010.0|EA|0366513|7900|050|B7D508DC-3E5C-C1DB-3FE1-091BF40CB7CF|2.0|FUND BAL ADDITION|FUND BAL ADD|Y|
2010.0|EA|0366513|7900|051|0A478CEC-881D-689E-B63E-C8C3AE3B111D|2.0|STRATEGIC DIRECTIONS ALLOC|STR DIR ALLO|Y|
