univ_fiscal_yr|fin_coa_cd|fin_obj_sub_type_cd|obj_id|ver_nbr|cptlztn_fobj_cd|accum_depr_fobj_cd|depr_exp_fobj_cd|row_actv_ind|
2012.0|SB|LR|076566EC-8DB9-3A6A-55F8-EB777F1DB670|2.0|8665|8965|5119|Y|
2012.0|SB|UC|90B4E1DD-644E-7073-F4E6-E741ABCDC1F2|2.0|8618|8933|5133|Y|
2012.0|SB|UF|26967BA3-0026-6E44-E5B1-A3A1607DD499|2.0|8619|8933|5133|Y|
2012.0|SB|UO|5F895EE5-EC32-F7F1-B42E-D9277E3945D8|2.0||||Y|
2012.0|SE|AM|16E0A09C-8FC5-3528-C97B-61561AC299C4|2.0|8615|||Y|
2012.0|SE|BD|56C302CC-AB93-264C-4660-5C95E7B1D9C9|2.0|8601|8901|5112|Y|
2012.0|SE|BF|EADFC5A9-AF68-0724-A697-A7CF37AA204B|2.0|8605|8905|5112|Y|
2012.0|SE|BI|7D4E87B8-B187-70CD-FEB3-443823B120FD|2.0|8629|8929|5129|Y|
2012.0|SE|BR|414E94E5-5867-71A0-7BF1-80F79D63FCC4|2.0|8601|8907|5117|Y|
2012.0|SE|BX|75A78D11-6F5B-1D24-0684-F99FD0A1AF5A|2.0|8640|8945|5117|Y|
2012.0|SE|BY|6C59D35C-FD5D-3115-1AE8-E29BF06C8673|2.0|8641|||Y|
2012.0|SE|C1|2D4836A6-4104-F2D7-C890-127F3D2D078F|2.0|8627|8927|5127|Y|
2012.0|SE|C2|3D47FC71-3BF6-20A6-E227-D952D239C8BE|2.0|8628|8928|5128|Y|
2012.0|SE|CF|98124271-A55A-CF31-F382-E3A0227CE68E|2.0|8611|8910|5115|Y|
2012.0|SE|CL|16E32D7F-7D4B-DAE7-26CA-A3CC909EEAFB|2.0|9603|||Y|
2012.0|SE|CM|5729369C-E5C2-9573-5E90-45E1999C367B|2.0|8610|8910|5115|Y|
2012.0|SE|CO|6973D7BE-0149-8C6E-EB66-10A082D66918|2.0||||Y|
2012.0|SE|CP|3B9C83EF-609A-F919-9976-6983C1E77A9B|2.0||||Y|
2012.0|SE|ES|23E7A5FA-7458-380E-E640-5652B6BDD629|2.0|8630|8930|5156|Y|
2012.0|SE|IF|89052F2E-80D2-B084-B1F6-3FF0C99C61C9|2.0|8604|8904|5157|Y|
2012.0|SE|LA|22EEFB7F-2663-D094-3663-FDF3B6AB4AD6|2.0|8603|||Y|
2012.0|SE|LE|873BCE6E-C2B9-5565-F14D-2937A5F7000D|2.0|8608|8908|5158|Y|
2012.0|SE|LF|535FAD4D-AA3F-1506-CF2C-919CB9C64DD5|2.0|8614|8913|5159|Y|
2012.0|SE|LI|D6634D0A-24D7-38C0-5D54-070DD45B9AC4|2.0|8613|8913|5159|Y|
2012.0|SE|LR|EC7CE130-801D-F830-07E8-C6F376CD082A|2.0|8665|8965|5119|Y|
2012.0|SE|UC|973912C1-8C6E-DC68-7E61-2D275189AA05|2.0|8618|8933|5133|Y|
2012.0|SE|UF|193390AA-5351-68E1-0534-DB5A3DE19067|2.0|8619|8933|5133|Y|
2012.0|SE|UO|77B74153-C28D-8B9B-A78B-29CE16D252D3|2.0||||Y|
2012.0|UA|AM|3538239B-5739-8551-E248-8D441B9BA281|2.0|8615|||Y|
2012.0|UA|BD|8E09B38F-99DD-6480-4E64-8240C583F9CA|2.0|8601|8901|5112|Y|
2012.0|UA|BF|05C7D35B-5CAD-0AA5-79C6-4C690677EF6A|2.0|8605|8905|5112|Y|
2012.0|UA|BI|C0A25D40-F426-6531-806D-126FB335B3F7|2.0|8629|8929|5129|Y|
2012.0|UA|BR|1E97EA9C-455F-A344-3E1B-C7B35D8CE04B|2.0|8601|8907|5117|Y|
2012.0|UA|BY|5B8D412E-EC81-C5CA-B818-F12B7255B464|2.0|8641|||Y|
2012.0|UA|C1|CD96A5B2-E59D-3F65-1F73-99D1D8F2BE73|2.0|8627|8927|5127|Y|
2012.0|UA|C2|92EBF855-2F1B-3557-0C81-0F1AE240F4DE|2.0|8628|8928|5128|Y|
2012.0|UA|CF|B8E07BBD-05FB-CDC5-E4D8-B2396591FA41|2.0|8611|8910|5115|Y|
2012.0|UA|CL|45C27A6E-C561-9030-F52C-BD8736F4BF3D|2.0|9603|||Y|
2012.0|UA|CM|D49941DC-A566-25F6-0D89-BCE401D42D17|2.0|8610|8910|5115|Y|
2012.0|UA|CO|46D30E56-4CA3-1B20-D360-6AD542595E06|2.0||||Y|
2012.0|UA|CP|6331DB31-238C-97DD-9F60-DFC4D80B058B|2.0||||Y|
2012.0|UA|ES|1F3315FD-8045-087D-07CE-E71CF0D6A451|2.0|8630|8930|5156|Y|
2012.0|UA|IF|33FA9275-FAE9-40A5-CA71-14A846BFF738|2.0|8604|8904|5157|Y|
2012.0|UA|LA|90A7A0A2-0381-3E49-6CF2-4073B7B3CFB7|2.0|8603|||Y|
2012.0|UA|LE|295C4ADC-9491-740F-7862-D95365EE91E9|2.0|8608|8908|5158|Y|
2012.0|UA|LF|660739D5-68B0-E4DD-C137-CE0714494FD5|2.0|8614|8913|5159|Y|
2012.0|UA|LI|446C2122-C4BC-8332-3007-DFA16C2AB8E6|2.0|8613|8913|5159|Y|
2012.0|UA|LR|0CA71A8C-CDD2-B612-33C8-5BFF09A41D81|2.0|8665|8965|5119|Y|
2012.0|UA|UC|29BEDD6B-31D1-94CE-27F7-0A1782239906|2.0|8618|8933|5133|Y|
2012.0|UA|UF|EF858E02-A0F3-CDED-F25B-579AD8CB60FA|2.0|8619|8933|5133|Y|
2012.0|UA|UO|A8934412-BB2D-2CEB-16FC-366404601D51|2.0||||Y|
2013.0|BA|AM|f1deb4c7-425d-4901-b457-369967f78b2e|2.0|8615|||Y|
2013.0|BA|BD|9854dd44-9636-4d20-89f0-ea065768cc98|2.0|8601|8901|5112|Y|
2013.0|BA|BF|2eb04871-064d-4ee4-819f-0a037a6ad924|2.0|8605|8905|5112|Y|
2013.0|BA|BI|1293e37a-e5ad-4e54-9010-aa171ffba3bd|2.0|8629|8929|5129|Y|
2013.0|BA|BR|f930ab49-26e8-4370-a679-530000232a95|2.0|8601|8907|5117|Y|
2013.0|BA|BY|e6232c11-7282-4b7d-9ea7-f70de5a2eb6a|2.0|8641|||Y|
2013.0|BA|C1|c883f704-22bc-4f5b-a9cb-6cdec5482cdd|2.0|8627|8927|5127|Y|
2013.0|BA|C2|adde954d-c948-4909-b339-3a4a8a75a065|2.0|8628|8928|5128|Y|
2013.0|BA|CF|dba97022-829b-48cd-bc76-4be78961b08e|2.0|8611|8910|5115|Y|
2013.0|BA|CL|25bf8f7c-807f-47fb-878e-8bee23985cf5|2.0|9603|||Y|
2013.0|BA|CM|e7f63ee6-618e-4da8-8a68-25c508d84217|2.0|8610|8910|5115|Y|
2013.0|BA|CO|4193317d-db67-4126-9a2b-12e7c2e3daf2|2.0||||Y|
2013.0|BA|CP|97901110-28e7-4b16-aa6a-c73d19de1c3b|2.0||||Y|
2013.0|BA|ES|cafdd3bc-6b1e-42da-9d03-0e499e2ae68f|2.0|8630|8930|5156|Y|
2013.0|BA|IF|0c49f78d-8f82-4cdd-910e-1b01053d635b|2.0|8604|8904|5157|Y|
2013.0|BA|LA|cbf55c49-1b6a-43de-ada7-6f25a8868bea|2.0|8603|||Y|
2013.0|BA|LE|977e419c-f7b6-4239-9c0a-f7cd67495f8a|2.0|8608|8908|5158|Y|
2013.0|BA|LF|24b07c99-8351-4450-8bc6-947f92c0b412|2.0|8614|8913|5159|Y|
2013.0|BA|LI|5f86e206-7a13-43f3-8607-490a67d91463|2.0|8613|8913|5159|Y|
2013.0|BA|LR|35db34c5-f068-4c27-820f-b38bd3403eec|2.0|8665|8965|5119|Y|
2013.0|BA|NA|93d15a7d-bacb-4cf8-8e00-576ccab34456|2.0|8610|8910|5115|Y|
2013.0|BA|UC|4cddf4c1-adf1-4232-a986-d451705c869c|2.0|8618|8933|5133|Y|
2013.0|BA|UF|f1f7bd4e-4c06-4a9a-ae44-3ccfd8fb357a|2.0|8619|8933|5133|Y|
2013.0|BA|UO|74e26150-6cb6-4cfd-a5ae-7c7e445eb8f0|2.0||||Y|
2013.0|BL|AM|bc49b05c-c423-49e2-8a50-0efa538cf36d|2.0|8615|||Y|
2013.0|BL|BD|23c9d6d1-5fed-44a7-b96b-0f7bca8713cc|2.0|8601|8901|5112|Y|
2013.0|BL|BF|2dcf551a-9ec7-43a1-9a75-9a4cd8f8d910|2.0|8605|8905|5112|Y|
2013.0|BL|BI|0a274fdc-88fc-4e37-8848-06c48aa4876e|2.0|8629|8929|5129|Y|
2013.0|BL|BR|d24e7fe4-b556-430c-9005-0fd355ba8c68|2.0|8601|8907|5117|Y|
2013.0|BL|BX|3969013d-1307-4658-9edb-213296f60ee8|2.0|8640|8945|5117|Y|
2013.0|BL|BY|b1e67c05-9faa-4336-8561-79934f817aec|2.0|8641|||Y|
2013.0|BL|C1|b4518152-4e8b-4931-a99e-58eed1d70c52|2.0|8627|8927|5127|Y|
2013.0|BL|C2|33a53004-c805-4c80-bc32-ce2352ff3597|2.0|8628|8928|5128|Y|
2013.0|BL|CF|7bcc1d58-adfb-4481-a5bb-2d1f38c789bf|2.0|8611|8910|5115|Y|
2013.0|BL|CL|ed353d1f-b2ac-4c9b-90da-2e32d9388fe7|2.0|9603|||Y|
2013.0|BL|CM|6c867842-2dd3-496f-b22f-939d8b5e596f|2.0|8610|8910|5115|Y|
2013.0|BL|CO|d4e1fd15-e3fe-4212-9de0-d61f92201352|2.0||||Y|
2013.0|BL|CP|03416469-2fcd-49ae-be98-1fe8baa25559|2.0||||Y|
2013.0|BL|ES|f35ca775-633b-479f-b20b-0767518728da|2.0|8630|8930|5156|Y|
2013.0|BL|IF|244e3709-6d80-401c-9dba-69bba1408993|2.0|8604|8904|5157|Y|
2013.0|BL|LA|f7c87932-6cd6-4e82-a08a-cbafc863f1eb|2.0|8603|||Y|
2013.0|BL|LE|4877d447-69d0-4834-b356-010d954df9e3|2.0|8608|8908|5158|Y|
2013.0|BL|LF|f93656a8-3bc0-4117-abc4-693aa29af070|2.0|8614|8913|5159|Y|
2013.0|BL|LI|c77e0147-8be4-48de-abe9-73dc88459141|2.0|8613|8913|5159|Y|
2013.0|BL|LR|2329d0d3-ae95-45a4-b2b8-8e1df8cbc8e6|2.0|8665|8965|5119|Y|
2013.0|BL|UC|3a2a56dc-4159-4e56-8b07-787d7fd83a50|2.0|8618|8933|5133|Y|
2013.0|BL|UF|b7367e8a-165d-45ae-bc54-5f96b410afc3|2.0|8619|8933|5133|Y|
2013.0|BL|UO|772a5bce-a921-4de2-858d-191ac2997f4d|2.0||||Y|
2013.0|EA|AM|41d54e5c-8b94-4448-9976-11bd3694e9fc|2.0|8615|||Y|
2013.0|EA|BD|1cbd761d-a176-4c21-afac-e819fb254def|2.0|8601|8901|5112|Y|
2013.0|EA|BF|64f27b0a-552b-4d13-95a7-70e377c356f9|2.0|8605|8905|5112|Y|
2013.0|EA|BI|5305dc24-da63-4650-a41b-84a207cae045|2.0|8629|8929|5129|Y|
2013.0|EA|BR|a2cfc210-5d68-4ebb-94e5-e60da3870882|2.0|8601|8907|5117|Y|
2013.0|EA|BX|6776d7b5-1467-40cb-a27e-2746efbbc03b|2.0|8640|8945|5117|Y|
2013.0|EA|BY|c9735366-5bb1-43e9-98a3-7593415ed69e|2.0|8641|||Y|
2013.0|EA|C1|cb764df0-90d5-433b-890e-1f2104ee30f9|2.0|8627|8927|5127|Y|
2013.0|EA|C2|931112af-c4f7-4dfc-bb09-c4efda3b660a|2.0|8628|8928|5128|Y|
2013.0|EA|CF|39bae48d-3241-4e30-8f62-a3333f721754|2.0|8611|8910|5115|Y|
2013.0|EA|CL|f9970688-a4e8-472f-b132-608795e94ee0|2.0|9603|||Y|
2013.0|EA|CM|ecf82e08-bc84-48cf-b311-0c364b51c24f|2.0|8610|8910|5115|Y|
2013.0|EA|CO|5874b596-ab3b-482c-8f61-27c29ce0aa18|2.0||||Y|
2013.0|EA|CP|f892758d-f28a-4993-8c92-1c48658c5a50|2.0||||Y|
2013.0|EA|ES|4dd4b9df-42c7-4626-b805-4826e6d064d7|2.0|8630|8930|5156|Y|
2013.0|EA|IF|228f8ec2-5e88-49d5-93e7-365599953e25|2.0|8604|8904|5157|Y|
2013.0|EA|LA|32dd72db-47c5-4293-9152-488c9b894cd6|2.0|8603|||Y|
2013.0|EA|LE|a64962f3-bd7e-4d5c-8721-2f0b49481350|2.0|8608|8908|5158|Y|
2013.0|EA|LF|80311adc-29e1-4c52-80e9-2498b9544011|2.0|8614|8913|5159|Y|
2013.0|EA|LI|956b4c51-23f8-46d4-951b-daa814dbdf8c|2.0|8613|8913|5159|Y|
2013.0|EA|LR|b98d5755-633f-4b4b-959c-aa653f97ece1|2.0|8665|8965|5119|Y|
2013.0|EA|UC|78ab8c66-777a-4713-9ffd-3bd4218c91ba|2.0|8618|8933|5133|Y|
2013.0|EA|UF|0394b9a0-6e6a-417b-ac08-d4c3ac6ee4be|2.0|8619|8933|5133|Y|
2013.0|EA|UO|41759ae6-2e18-48a5-9d72-eac22d2bd524|2.0||||Y|
2013.0|FW|AM|e05873a0-c447-4d67-a54e-e4e0ba547295|2.0|8615|||Y|
2013.0|FW|BD|5ae7322d-52bb-47e7-b161-c1c387fc45e9|2.0|8601|8901|5112|Y|
2013.0|FW|BF|fd65b85b-96b5-4445-a69d-4bb16711291a|2.0|8605|8905|5112|Y|
2013.0|FW|BI|5fb0fdac-fcad-4559-aa18-16eae908eb77|2.0|8629|8929|5129|Y|
2013.0|FW|C2|4c6b3595-327d-4037-a3b6-58c5d2fdfd06|2.0|8628|8928|5128|Y|
2013.0|FW|CF|0762c109-d30b-43c8-b90c-c86c6e9512a7|2.0|8611|8910|5115|Y|
2013.0|FW|CL|2dd539e2-a2d0-4926-a27e-e17ddbdd446d|2.0|9603|||Y|
2013.0|FW|CM|0f9c7126-bf2f-471a-876a-0ec1e09e401f|2.0|8610|8910|5115|Y|
2013.0|FW|CO|c303ad53-d9e0-4cdb-b27b-ddee09384ea1|2.0||||Y|
2013.0|FW|CP|4fd5be55-da02-4f0d-a2fd-1ca3bd78aade|2.0||||Y|
2013.0|FW|ES|fe04e953-b72f-4ec0-877b-b79784e2e79d|2.0|8630|8930|5156|Y|
2013.0|FW|IF|793d4fe0-ab1b-4ea3-9541-56901a410f74|2.0|8604|8904|5157|Y|
2013.0|FW|LA|a87a59a4-8cde-4cb8-a192-6912bbe6fb90|2.0|8603|||Y|
2013.0|FW|LE|d4266d95-9078-42ad-baf5-e238e4c5a623|2.0|8608|8908|5158|Y|
2013.0|FW|LF|468a6352-1bf2-4b28-ad90-380d0f616489|2.0|8614|8913|5159|Y|
2013.0|FW|LI|d1677cca-21ca-42cf-bb16-f00fac0dda50|2.0|8613|8913|5159|Y|
2013.0|FW|LR|73561a5b-b918-4b13-b9de-d6fc5bb225bc|2.0|8665|8965|5119|Y|
2013.0|FW|UC|7304dd1a-d631-4d5a-987f-a27881c4c1d1|2.0|8618|8933|5133|Y|
2013.0|FW|UF|fb43f4c0-5b64-4497-b416-851ec5b16838|2.0|8619|8933|5133|Y|
2013.0|FW|UO|a04942ba-3749-46ac-a10b-6fedb83e936a|2.0||||Y|
2013.0|HO|AM|d69f98b3-13c9-496d-8294-e3ddeb84e409|2.0|8615|||Y|
2013.0|HO|BD|09d260da-a516-405a-aabf-2f4e5de8eb12|2.0|8601|8901|5112|Y|
2013.0|HO|BF|678082bc-9731-4bca-8ad5-9469e6136bf3|2.0|8601|8901|5112|Y|
2013.0|HO|CF|2f4cc48f-a591-4242-b288-c3c1ef723290|2.0|8611|8910|5115|Y|
2013.0|HO|CL|53f1627b-3a65-481e-bc38-67464ec7ce89|2.0|9603|||Y|
2013.0|HO|CM|db1c5855-69d6-4b5f-aea1-13ad1c85f0f8|2.0|8610|8910|5115|Y|
2013.0|HO|CO|a133f20e-2dca-42e4-bcbd-dbb41017eb58|2.0||||Y|
2013.0|HO|CP|5f5b9d1e-d668-4f31-9151-ba57c8929b0f|2.0||||Y|
2013.0|HO|ES|fb21935f-e5ca-44fe-9508-21a7d7a6396c|2.0|8630|8930|5115|Y|
2013.0|HO|IF|b5ef5bdb-b129-4a1c-8311-d55c5ecd6bc3|2.0|8604|8904|5115|Y|
2013.0|HO|LA|3ebf1105-9de2-4da2-8bc2-abe72efb50bb|2.0|8603|||Y|
2013.0|HO|LE|5db347ae-f6cf-4928-a2b8-f1593ce25333|2.0|8608|8908|5115|Y|
2013.0|HO|LF|84b3ada4-dea0-4ab0-a560-b3bd26945eb5|2.0|8614|8913|5115|Y|
2013.0|HO|LI|8c47f8c3-a8e8-45c3-9b7d-de176d20c0c5|2.0|8613|8913|5115|Y|
2013.0|HO|UC|359f7f58-26da-4a56-8646-6804d898cd64|2.0|8618|8910|5115|Y|
2013.0|HO|UF|3932014d-5e45-45ef-bec1-8519f96913fe|2.0|8619|8910|5115|Y|
2013.0|HO|UO|126e35fb-6661-4fcc-828c-ebb67232abfb|2.0||||Y|
2013.0|IA|AM|81597389-9da0-4899-b818-7b1b0130ccda|2.0|8615|||Y|
2013.0|IA|BD|a84c5326-8ed6-493c-b18b-ad92c40e0988|2.0|8601|8901|5112|Y|
2013.0|IA|BF|25aa7e37-e68b-436f-9f35-557db388381c|2.0|8605|8905|5112|Y|
2013.0|IA|BI|cefc4e19-f46b-4c86-9bfc-946536893de8|2.0|8629|8929|5129|Y|
2013.0|IA|BR|ede5fa58-9f6d-4041-a8a5-b00968f0ed17|2.0|8601|8907|5117|Y|
2013.0|IA|BX|15313c31-9b2a-44b2-a787-f16f3ce38058|2.0|8640|8945|5117|Y|
2013.0|IA|BY|88d7fd29-6d1c-4b02-8c8c-4ea3db37fc97|2.0|8641|||Y|
2013.0|IA|C1|946f55dd-71b3-4b2a-9d95-bbc0d9cbc9dd|2.0|8627|8927|5127|Y|
2013.0|IA|C2|8c77b9d0-91df-4289-9af2-ebbb3d3ee637|2.0|8628|8928|5128|Y|
2013.0|IA|CF|28507746-e148-46d1-9c3f-4933d0bf1a56|2.0|8611|8910|5115|Y|
2013.0|IA|CL|b5b7ca2a-9cd0-4023-894d-7c64c313899f|2.0|9603|||Y|
2013.0|IA|CM|98cd5d05-ee6b-421a-a77b-2c5e9f73270e|2.0|8610|8910|5115|Y|
2013.0|IA|CO|e4ae73f2-dec9-40e2-92dd-71d6325e4d1a|2.0||||Y|
2013.0|IA|CP|3f0d67e5-a3d7-4ed1-9761-c0efb65c5738|2.0||||Y|
2013.0|IA|ES|19e37875-007a-477e-9705-7d6f3e1e6a35|2.0|8630|8930|5156|Y|
2013.0|IA|IF|19e9cf77-7aac-4ea2-a442-c0b8fb0bfae5|2.0|8604|8904|5157|Y|
2013.0|IA|LA|62685cec-156e-4a97-8524-42d91157e4e5|2.0|8603|||Y|
2013.0|IA|LE|43e5b9f3-c348-4f58-b8f7-19ddf43e4b88|2.0|8608|8908|5158|Y|
2013.0|IA|LF|bbbfb97d-d54b-4ad9-ba5f-7f58330a0a16|2.0|8614|8913|5159|Y|
2013.0|IA|LI|cadb5ff6-1044-4967-9819-09e6a5158c03|2.0|8613|8913|5159|Y|
2013.0|IA|LR|671ace04-9de1-4dc4-8f6d-62ff85b6d21b|2.0|8665|8965|5119|Y|
2013.0|IA|UC|2db34f6e-a031-40ff-b257-f4ec94ee14d3|2.0|8618|8933|5133|Y|
2013.0|IA|UF|ec237e8a-304c-4004-aca0-e86d882b9889|2.0|8619|8933|5133|Y|
2013.0|IA|UO|101a5728-62ae-4f2a-8bd4-b7a0c53ce2a4|2.0||||Y|
2013.0|IN|AM|d9dc6493-9265-4bfd-b665-6130697105f0|2.0|8615|||Y|
2013.0|IN|BD|a717dbc3-047d-4af3-8561-c98097b58ca8|2.0|8601|8901|5112|Y|
2013.0|IN|BF|220c1e98-e346-4978-b881-486f37bb68a8|2.0|8605|8905|5112|Y|
2013.0|IN|BI|979b25eb-ced4-472f-b273-bcd6983e947b|2.0|8629|8929|5129|Y|
2013.0|IN|BR|4f8fd2ad-701e-4b99-b5c4-c839d46afe5f|2.0|8601|8907|5117|Y|
2013.0|IN|BX|12e2507d-1d6e-4eda-acd8-9be1cc3725fa|2.0|8640|8945|5117|Y|
2013.0|IN|BY|daaec508-37e5-448b-87dd-61f9276d9d85|2.0|8641|||Y|
2013.0|IN|C1|3a318e18-3852-4c25-b432-990674497a73|2.0|8627|8927|5127|Y|
2013.0|IN|C2|ab7fa975-e0d2-4a33-aaa1-cb753da7f017|2.0|8628|8928|5128|Y|
2013.0|IN|CF|3c74c7b7-27db-40a0-9229-35f3a6498988|2.0|8611|8910|5115|Y|
2013.0|IN|CL|4ddb33c9-ac44-4d81-bceb-251606fc77b1|2.0|9603|||Y|
2013.0|IN|CM|2295a888-5c6e-4f9d-ac31-8ea39f28247d|2.0|8610|8910|5115|Y|
2013.0|IN|CO|81ed2795-6837-4522-bc6a-136c191418dc|2.0||||Y|
2013.0|IN|CP|4fbf037f-1bca-400d-b57c-25e1b7ac0bec|2.0||||Y|
2013.0|IN|ES|db38e9ff-201b-4786-8fb1-d71deb856281|2.0|8630|8930|5156|Y|
2013.0|IN|IF|33f6ed91-606b-496b-bab0-0ca4c86b2d7b|2.0|8604|8904|5157|Y|
2013.0|IN|LA|b962e6be-c2a8-47e0-bbd7-00312991f8e9|2.0|8603|||Y|
2013.0|IN|LE|7d053703-981f-43c2-9760-7e09e0baccca|2.0|8608|8908|5158|Y|
2013.0|IN|LF|a86e78f0-8e86-48d1-bce3-a7a3fa347682|2.0|8614|8913|5159|Y|
2013.0|IN|LI|393ac204-d352-4e56-911d-6a2d718b4b24|2.0|8613|8913|5159|Y|
2013.0|IN|LR|a0ddcca8-fa64-4aa2-858b-325ccd32ef53|2.0|8665|8965|5119|Y|
2013.0|IN|NA|48558c60-943e-4c3b-802f-581d6b624e1b|2.0|8610|8910|5112|Y|
2013.0|IN|UC|37c32ebb-7677-47f6-a901-823aef709cbb|2.0|8618|8933|5133|Y|
2013.0|IN|UF|8a0e7d61-4184-42fc-a6fb-e99d89e0ba13|2.0|8619|8933|5133|Y|
2013.0|IN|UO|4a27b620-4c07-48e4-a4ba-1169f525cd4c|2.0||||Y|
2013.0|KO|AM|9b0bd766-933a-46ac-bc70-6c390b5a6eb0|2.0|8615|||Y|
2013.0|KO|BD|b8705b7c-9b8e-4123-9744-4e32caf5887c|2.0|8601|8901|5112|Y|
2013.0|KO|BF|fc5a4a14-8b2d-41a9-a6fe-b4ef4689ce4c|2.0|8605|8905|5112|Y|
2013.0|KO|BI|b00b89f6-54f9-4e51-bba9-c6a20f67fe44|2.0|8629|8929|5129|Y|
2013.0|KO|BR|71d654bf-f14a-41cb-a2c0-286d7b5ab197|2.0|8601|8907|5117|Y|
2013.0|KO|BX|0297580c-67b3-4c9c-834a-94239b19dfbd|2.0|8640|8945|5117|Y|
2013.0|KO|BY|d097ac3e-c567-4732-8a18-5b896f165751|2.0|8641|||Y|
2013.0|KO|C1|f8c96032-2ba7-4da7-98c4-29cf5bc0f3cd|2.0|8627|8927|5127|Y|
2013.0|KO|C2|323d1d03-04fb-41e7-aedb-0a93b3b646ca|2.0|8628|8928|5128|Y|
2013.0|KO|CF|9e33a97d-7fc2-43d4-88d5-f38bb6907aa3|2.0|8611|8910|5115|Y|
2013.0|KO|CL|852de7fc-35c4-443c-8451-ee3840c5f399|2.0|9603|||Y|
2013.0|KO|CM|51380d5c-087b-4a6e-b6a6-3e593afe2bac|2.0|8610|8910|5115|Y|
2013.0|KO|CO|1f105802-0467-438d-b1b9-b9d931217f4f|2.0||||Y|
2013.0|KO|CP|89ed05b7-5ea9-4d1d-b441-ea9aa8b1bf9a|2.0||||Y|
2013.0|KO|ES|e81696de-3c34-49fc-ae02-7899cd3bdea1|2.0|8630|8930|5156|Y|
2013.0|KO|IF|d21fcb96-fd9e-48e1-bd74-b14ce2fafa10|2.0|8604|8904|5157|Y|
2013.0|KO|LA|f235b4a1-1767-4099-8c5f-2653b53d5f9d|2.0|8603|||Y|
2013.0|KO|LE|b17e680f-5af5-4486-899d-eb8272de590d|2.0|8608|8908|5158|Y|
2013.0|KO|LF|1b51abc4-3875-4c4c-ab10-d4970159bd43|2.0|8614|8913|5159|Y|
2013.0|KO|LI|4e023041-a01d-4f2b-9755-1e8526415b05|2.0|8613|8913|5159|Y|
2013.0|KO|LR|efacfb4e-6e7e-47ee-a748-2a41a2e8f3be|2.0|8665|8965|5119|Y|
2013.0|KO|UC|7f715430-97ad-4a01-a920-b355cbaba18a|2.0|8618|8933|5133|Y|
2013.0|KO|UF|0d8e6114-b848-4500-ac32-02ceab0ae406|2.0|8619|8933|5133|Y|
2013.0|KO|UO|ed8696dc-f3ee-4cd2-9301-f38c5c33caef|2.0||||Y|
2013.0|NW|AM|93a62473-66e2-4455-a1c5-d416eadcb562|2.0|8615|||Y|
2013.0|NW|BD|fe500b21-2fd3-4954-aecd-7aacee68b2f6|2.0|8601|8901|5112|Y|
2013.0|NW|BF|4317c2e1-1e10-4265-92a1-8d9ad38b7645|2.0|8605|8905|5112|Y|
2013.0|NW|BI|0146802f-d966-465d-890f-2e923b2effe7|2.0|8629|8929|5129|Y|
2013.0|NW|BR|6bd36028-1ba0-46f5-a5fa-fc32f0ce0a12|2.0|8601|8907|5117|Y|
2013.0|NW|BX|0299e143-d7f7-4e6b-a98e-c6b38df9463d|2.0|8640|8945|5117|Y|
2013.0|NW|BY|83ddba27-bfd1-4026-96ff-837380fc25f6|2.0|8641|||Y|
2013.0|NW|C1|9eea4a3f-67b7-4853-8b4c-43f21d63ab23|2.0|8627|8927|5127|Y|
2013.0|NW|C2|42a2f487-6d81-4b85-87f4-fce6f85e3a23|2.0|8628|8928|5128|Y|
2013.0|NW|CF|76c5d9c8-0a30-4da4-9375-d752ef9bc84e|2.0|8611|8910|5115|Y|
2013.0|NW|CL|c1f56fa7-c586-40db-8426-6db48a94bb76|2.0|9603|||Y|
2013.0|NW|CM|3101815c-0324-452d-95d8-d67987e1f38c|2.0|8610|8910|5115|Y|
2013.0|NW|CO|627c9443-72d4-4c54-bd7a-fe238fac7f40|2.0||||Y|
2013.0|NW|CP|4c512ef0-7534-46ee-90ec-5e36be3a525a|2.0||||Y|
2013.0|NW|ES|15d8c42d-4c67-40f2-9271-a7bb9eb22420|2.0|8630|8930|5156|Y|
2013.0|NW|IF|82efc532-3450-4ab3-a18b-549567a5324e|2.0|8604|8904|5157|Y|
2013.0|NW|LA|25075ba3-7942-4435-9333-3282db9d8065|2.0|8603|||Y|
2013.0|NW|LE|ba586eb7-a58f-4e06-ba89-298829ac5b29|2.0|8608|8908|5158|Y|
2013.0|NW|LF|aed6fc2d-1263-4f4a-b737-5562fd0121a1|2.0|8614|8913|5159|Y|
2013.0|NW|LI|f51cd68d-860b-4cc0-b99e-c90abc890bb0|2.0|8613|8913|5159|Y|
2013.0|NW|LR|3f61f06d-13dd-45e3-a5b8-d1261991bac4|2.0|8665|8965|5119|Y|
2013.0|NW|UC|85100bfc-c397-421b-af72-f3965ae9364b|2.0|8618|8933|5133|Y|
2013.0|NW|UF|133bd1e4-d22c-4022-817b-dc739963f3a6|2.0|8619|8933|5133|Y|
2013.0|NW|UO|dc88fae5-e4dc-4fa0-b2da-537812a226f7|2.0||||Y|
2013.0|SB|AM|5bc8d753-9095-4110-b2b7-557789d86d6c|2.0|8615|||Y|
2013.0|SB|BD|9adb608c-b7d7-4d05-a2fd-e93a598c1cfd|2.0|8601|8901|5112|Y|
2013.0|SB|BF|781d4568-5e06-4309-89e6-fde77346bedb|2.0|8605|8905|5112|Y|
