ent_typ_cd|entity_id|obj_id|ver_nbr|actv_ind|last_updt_dt|
PERSON|KFS4052|KFS4052-PERSON|1.0|Y|20121207232958|
PERSON|KFS4053|KFS4053-PERSON|1.0|Y|20121207232958|
PERSON|KFS4054|KFS4054-PERSON|1.0|Y|20121207232958|
PERSON|KFS4055|KFS4055-PERSON|1.0|Y|20121207232958|
PERSON|KFS4056|KFS4056-PERSON|1.0|Y|20121207232958|
PERSON|KFS4057|KFS4057-PERSON|1.0|Y|20121207232958|
PERSON|KFS4058|KFS4058-PERSON|1.0|Y|20121207232958|
PERSON|KFS4059|KFS4059-PERSON|1.0|Y|20121207232958|
PERSON|KFS4060|KFS4060-PERSON|1.0|Y|20121207232958|
PERSON|KFS4061|KFS4061-PERSON|1.0|Y|20121207232958|
PERSON|KFS4062|KFS4062-PERSON|1.0|Y|20121207232958|
PERSON|KFS4063|KFS4063-PERSON|1.0|Y|20121207232958|
PERSON|KFS4064|KFS4064-PERSON|1.0|Y|20121207232958|
PERSON|KFS4065|KFS4065-PERSON|1.0|Y|20121207232958|
PERSON|KFS4066|KFS4066-PERSON|1.0|Y|20121207232958|
PERSON|KFS4067|KFS4067-PERSON|1.0|Y|20121207232958|
PERSON|KFS4068|KFS4068-PERSON|1.0|Y|20121207232958|
PERSON|KFS4069|KFS4069-PERSON|1.0|Y|20121207232958|
PERSON|KFS4070|KFS4070-PERSON|1.0|Y|20121207232958|
PERSON|KFS4071|KFS4071-PERSON|1.0|Y|20121207232958|
PERSON|KFS4072|KFS4072-PERSON|1.0|Y|20121207232958|
PERSON|KFS4073|KFS4073-PERSON|1.0|Y|20121207232958|
PERSON|KFS4074|KFS4074-PERSON|1.0|Y|20121207232958|
PERSON|KFS4075|KFS4075-PERSON|1.0|Y|20121207232958|
PERSON|KFS4076|KFS4076-PERSON|1.0|Y|20121207232958|
PERSON|KFS4077|KFS4077-PERSON|1.0|Y|20121207232958|
PERSON|KFS4078|KFS4078-PERSON|1.0|Y|20121207232958|
PERSON|KFS4079|KFS4079-PERSON|1.0|Y|20121207232958|
PERSON|KFS4080|KFS4080-PERSON|1.0|Y|20121207232958|
PERSON|KFS4081|KFS4081-PERSON|1.0|Y|20121207232958|
PERSON|KFS4082|KFS4082-PERSON|1.0|Y|20121207232958|
PERSON|KFS4083|KFS4083-PERSON|1.0|Y|20121207232958|
PERSON|KFS4084|KFS4084-PERSON|1.0|Y|20121207232958|
PERSON|KFS4085|KFS4085-PERSON|1.0|Y|20121207232958|
PERSON|KFS4086|KFS4086-PERSON|1.0|Y|20121207232958|
PERSON|KFS4087|KFS4087-PERSON|1.0|Y|20121207232958|
PERSON|KFS4088|KFS4088-PERSON|1.0|Y|20121207232958|
PERSON|KFS4089|KFS4089-PERSON|1.0|Y|20121207232958|
PERSON|KFS4090|KFS4090-PERSON|1.0|Y|20121207232958|
PERSON|KFS4091|KFS4091-PERSON|1.0|Y|20121207232958|
PERSON|KFS4092|KFS4092-PERSON|1.0|Y|20121207232958|
PERSON|KFS4093|KFS4093-PERSON|1.0|Y|20121207232958|
PERSON|KFS4094|KFS4094-PERSON|1.0|Y|20121207232958|
PERSON|KFS4095|KFS4095-PERSON|1.0|Y|20121207232958|
PERSON|KFS4096|KFS4096-PERSON|1.0|Y|20121207232958|
PERSON|KFS4097|KFS4097-PERSON|1.0|Y|20121207232958|
PERSON|KFS4098|KFS4098-PERSON|1.0|Y|20121207232958|
PERSON|KFS4099|KFS4099-PERSON|1.0|Y|20121207232958|
PERSON|KFS4100|KFS4100-PERSON|1.0|Y|20121207232958|
PERSON|KFS4101|KFS4101-PERSON|1.0|Y|20121207232958|
PERSON|KFS4102|KFS4102-PERSON|1.0|Y|20121207232958|
PERSON|KFS4103|KFS4103-PERSON|1.0|Y|20121207232958|
PERSON|KFS4104|KFS4104-PERSON|1.0|Y|20121207232958|
PERSON|KFS4105|KFS4105-PERSON|1.0|Y|20121207232958|
PERSON|KFS4106|KFS4106-PERSON|1.0|Y|20121207232958|
PERSON|KFS4107|KFS4107-PERSON|1.0|Y|20121207232958|
PERSON|KFS4108|KFS4108-PERSON|1.0|Y|20121207232958|
PERSON|KFS4109|KFS4109-PERSON|1.0|Y|20121207232958|
PERSON|KFS4110|KFS4110-PERSON|1.0|Y|20121207232958|
PERSON|KFS4111|KFS4111-PERSON|1.0|Y|20121207232958|
PERSON|KFS4112|KFS4112-PERSON|1.0|Y|20121207232958|
PERSON|KFS4113|KFS4113-PERSON|1.0|Y|20121207232958|
PERSON|KFS4114|KFS4114-PERSON|1.0|Y|20121207232958|
PERSON|KFS4115|KFS4115-PERSON|1.0|Y|20121207232958|
PERSON|KFS4116|KFS4116-PERSON|1.0|Y|20121207232958|
SYSTEM|1|5B1B6B919CCB6496E0404F8189D822F2|1.0|Y|20081107094902|
SYSTEM|KFS2|KFS2-SYSTEM|1.0|Y|20121207232856|
