fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|
BL|0211603|1D5F9493A27F9052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211604|1D5F9493A2809052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211605|1D5F9493A2819052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211606|1D5F9493A2829052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211607|1D5F9493A2839052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211608|1D5F9493A2849052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211609|1D5F9493A2859052E043814FD8819052|1.0|NIH-NIMH/ R01 MH062555-04/XXXXX|4318506633|3889504703|4318506633|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010402000000|20010401000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|L|Y|Y|Y|Y|N|93.242|N|N|
BL|0211701|1D5F9493A2869052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211702|1D5F9493A2879052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211703|1D5F9493A2889052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211704|1D5F9493A2899052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211705|1D5F9493A28A9052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211706|1D5F9493A28B9052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211707|1D5F9493A28C9052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211708|1D5F9493A28D9052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211709|1D5F9493A28E9052E043814FD8819052|1.0|XXXXX - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|O|Y|N|N|N|N||N|N|
BL|0211801|1D5F9493A28F9052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211802|1D5F9493A2909052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211803|1D5F9493A2919052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211804|1D5F9493A2929052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211805|1D5F9493A2939052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211806|1D5F9493A2949052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211807|1D5F9493A2959052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211808|1D5F9493A2969052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211809|1D5F9493A2979052E043814FD8819052|1.0|NIH-NINDS/ R29 NS037555-05/ XXXXX|4318506633|3889504703|1732407799|PSY|NA|BL|FEDERJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010108000000|20001201000000||BL|2331489|||||UA|6812756|21||092|BL|1023287|N|O|O|Y|Y|Y|Y|N|93.853|N|N|
BL|0211901|1D5F9493A2989052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211902|1D5F9493A2999052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211903|1D5F9493A29A9052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211904|1D5F9493A29B9052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211905|1D5F9493A29C9052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211906|1D5F9493A29D9052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211907|1D5F9493A29E9052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211908|1D5F9493A29F9052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0211909|1D5F9493A2A09052E043814FD8819052|1.0|XXXXX-RIP-PSYCHOLOGY|1860703812|3889504703|4146202628|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|1101 E. 10TH ST., PSYCH. 325|47405|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212001|1D5F9493A2A19052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212002|1D5F9493A2A29052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212003|1D5F9493A2A39052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212004|1D5F9493A2A49052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212005|1D5F9493A2A59052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212006|1D5F9493A2A69052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212007|1D5F9493A2A79052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212008|1D5F9493A2A89052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|0212009|1D5F9493A2A99052E043814FD8819052|1.0|ANIMAL CARE FACILITY-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19930702000000|19930702000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|1031400|10B3C1BDE85C8F96E043814FD8818F96|2.0|PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|BA|6044900|20060405000000|19930701000000||BL|2331489|||||BL|2231408||||||N|O|C|N|Y|N|N|N||N|N|
BL|1031420|014C92B069DAA16EE043814FD881A16E|1.0|CENTER FOR ANIMAL BEHAVIOR|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19940331000000|19940321000000||BL|2331489|||||BL|1031420||||||N|C|C|N|N|N|N|N||N|N|
BL|1031467|014C92B069DBA16EE043814FD881A16E|1.0|DIST PROFESSORSHIP-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|KIRKWOOD 104|47405|IU||19930701000000|19930701000000|19950317000000|BL|2331489|||||BL|1023287||||||N|C|C|N|Y|N|N|N||N|N|
BL|1031497|014C92B069DCA16EE043814FD881A16E|1.0|PSYCHOLOGY - EQUIP|4318506633|3889504703|4318506633|PSY|NA|BL|GENFND|Y|IN|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19930701000000|19930701000000||BL|2331489|||||BL|1023287||||||N|C|C|Y|Y|N|N|N||N|N|
BL|1912201|293874098347|1.0|PARKING OPERATION|3771403079|4219606069|3771403079|PARK|RA|BL|AUXENT|Y|AUX|U||BLOOMINGTON|IN|Franklin Hall 006|47405|BL||19760701000000|19760701000000||||||||BA|6044900||||||N|O|N|N|N|N|N|N||N|N|
BL|2131401|2A232095-B889-734C-7F5D-D3EC14A9CA77|2.0|PSYCH-HELLER-BARTHOLOMEW||||PSY||BL||N||||BLOOMINGTON|IN|PSYCH 122|47405||||19960620000000|20030526000000|BL|2331489|||||BL|2231425||||||N|O|N|N|N|N|N|N||N|Y|
BL|2220090|014C92B06C1BA16EE043814FD881A16E|1.0|FAC RES S. BREHM|4318506633|2802202597|4642409981|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|BRYAN HALL|47405|||20040105000000|20040105000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231401|014C92B069DEA16EE043814FD881A16E|1.0|ALBERTS-RIP-PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231402|014C92B069DFA16EE043814FD881A16E|1.0|CHAIR'S RESEARCH INITIATIVES|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|||19920618000000|19950518000000||BL|2331489|||||BL|1023287||||||N|L|H|Y|N|N|N|N||N|N|
BL|2231404|014C92B069E0A16EE043814FD881A16E|1.0|BATES-RIP-PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19921209000000|19921209000000|20050131000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231405|014C92B069E1A16EE043814FD881A16E|1.0|FAC RES-BATES-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19891214000000|19891214000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231406|014C92B069E2A16EE043814FD881A16E|1.0|CHERTKOFF-FAC RES-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19920618000000|19920618000000||BL|2331489|||||BL|1023287||||||N|O|L|Y|N|N|N|N||N|N|
BL|2231407|014C92B069E3A16EE043814FD881A16E|1.0|BINGHAM-FAC RES-PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19920618000000|19920618000000||BL|2331489|||||BL|1023287||||||N|O|C|Y|N|N|N|N||N|N|
BL|2231408|014C92B069E4A16EE043814FD881A16E|1.0|BUSEY FAC RES PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|N|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|UA|6612160|19940621000000|19940621000000||BL|2331489|||||BL|1023287||||||N|N|O|Y|N|N|N|N||N|N|
BL|2231409|014C92B069E5A16EE043814FD881A16E|1.0|RES - BOWDLE - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990121000000|19990121000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231410|014C92B069E6A16EE043814FD881A16E|1.0|PSYCHOLOGY UNDERGRADUATE RESEARCH|4318506633|3889504703|1793008100|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19961017000000|19961017000000|19990308000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231411|014C92B069E7A16EE043814FD881A16E|1.0|FAC RES - ESTES - PSY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405|||19990716000000|19990716000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231412|014C92B069E8A16EE043814FD881A16E|1.0|HOLTZWORTH-MUNROE A FAC RES|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231413|014C92B069E9A16EE043814FD881A16E|1.0|PSYCHOLOGY MINORITY RESEARCH|1793008100|3889504703|6110703327|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|||19900101000000|19900101000000|19980316000000|BL|1031499|||||BL|1023287||||||N|C|C|Y|N|N|N|N||N|Y|
BL|2231414|014C92B069EAA16EE043814FD881A16E|1.0|COHEN-FAC RES-PSYCHOLOGY|3889504703|3792801722||PSY|NA|BL|DFRES|N|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|UA|6612160|19920619000000|19920619000000|19960115000000|BL|1031499|||||BL|1023287||||||N|O|N|N|N|N|N|N||N|Y|
BL|2231415|014C92B069EBA16EE043814FD881A16E|1.0|CRAIG-RIP-PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19921209000000|19921209000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|2231416|014C92B069ECA16EE043814FD881A16E|1.0|FAC RES - FROMMER - PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19920619000000|19920619000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231419|014C92B06BD1A16EE043814FD881A16E|1.0|FAC RES - GOLD - PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSY 124|47405|||20010709000000|20010709000000||||||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231423|014C92B069EDA16EE043814FD881A16E|1.0|HETRICK - FAC RES - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19990401000000|19990401000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231424|014C92B069EEA16EE043814FD881A16E|1.0|FARLEY-FAC RES-PSYCHOLOGY|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19930802000000|19930802000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231425|014C92B069EFA16EE043814FD881A16E|1.0|FAC RES-FAZIO-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19901228000000|19901228000000|20020328000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231426|014C92B069F0A16EE043814FD881A16E|1.0|FAZIO-RIP-PSYCHOLOGY|3889504703|6207703270||PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19921209000000|19921209000000|20020326000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2231428|014C92B069F1A16EE043814FD881A16E|1.0|FROMMER-RIP-PSYCHOLOGY|3889504703|3792801722||PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19921209000000|19921209000000|19960115000000|BL|1031499|||||BL|1023287||||||N|O|N|N|N|N|N|N||N|Y|
BL|2231429|014C92B069F2A16EE043814FD881A16E|1.0|GAVANSKI-FAC RES-PSYCHOLOGY|5166508090|3792801722||PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19930421000000|19930421000000|19950216000000|BL|1031499|||||BL|1023287||||||N|O|O|N|N|N|N|N||N|Y|
BL|2231430|014C92B069F3A16EE043814FD881A16E|1.0|CHAIR'S CONTINGENCY FUND|3889504703|3792801722||PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|Psychology|47405-1301|IU||19920619000000|19920619000000|19980309000000|BL|2331415|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2231431|014C92B069F4A16EE043814FD881A16E|1.0|GARRAGHTY-FAC RES-PSYCHOLOG|4318506633|3889504703|4318506633|PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920429000000|19920429000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2231432|014C92B069F5A16EE043814FD881A16E|1.0|GARRAGHTY-RIP-PSYCHOLOGY|3889504703|3792801722||PSY|NA|BL|DFRES|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19930118000000|19930118000000|19951101000000|BL|1031499|||||BL|1023287||||||N|O|L|N|N|N|N|N||N|Y|
