univ_fiscal_yr|fin_series_id|awrd_icr_entry_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|trn_debit_crdt_cd|awrd_icr_rate_pct|acct_icr_rate_actv_ind|
2012.0|029|1.0|B73DD24B-EF26-F7BD-B711-AECC2A14F1E2|2.0|@|@|@|5500|---|D|13.0|Y|
2012.0|029|2.0|D6C4CC6A-DFD1-1A5A-D3EE-3DC8C59C998D|2.0|#|#|-----|1803|---|C|13.0|Y|
2012.0|030|1.0|46153B3A-1AA9-92F7-5C1B-C5F67E68B97B|2.0|@|@|@|5500|---|D|14.0|Y|
2012.0|030|2.0|F58585C0-989D-3729-29ED-764E99E55993|2.0|#|#|-----|1803|---|C|14.0|Y|
2012.0|031|1.0|EC3A5660-D1AC-B79A-F3BF-80DB6EBEF59B|2.0|@|@|@|5500|---|D|15.0|Y|
2012.0|031|2.0|31A68D2C-92D4-093B-3866-FF3960D94EC1|2.0|#|#|-----|1803|---|C|15.0|Y|
2012.0|032|1.0|57058238-B762-0739-8699-2E5198FF4407|2.0|@|@|@|5500|---|D|15.92|Y|
2012.0|032|2.0|3DA54CCD-559B-978B-CD26-6D0554F8294F|2.0|#|#|-----|1803|---|C|15.92|Y|
2012.0|033|1.0|D50B02D0-3832-0176-F4A5-A3D72B1CF8F2|2.0|@|@|@|5500|---|D|16.0|Y|
2012.0|033|2.0|9F926458-9EB6-B8C6-1038-52C9DE641E6E|2.0|#|#|-----|1803|---|C|16.0|Y|
2012.0|034|1.0|8BD9B26A-5334-2C95-2059-11DA59B3AE48|2.0|@|@|@|5500|---|D|16.19|Y|
2012.0|034|2.0|4270FD54-7EE4-5208-DAA8-BB20AB3CF969|2.0|#|#|-----|1803|---|C|16.19|Y|
2012.0|035|1.0|20D71521-9FEF-896B-88FC-75225E0A0A2D|2.0|@|@|@|5500|---|D|17.0|Y|
2012.0|035|2.0|15CCA287-4EFD-601E-6384-62F85709984B|2.0|#|#|-----|1803|---|C|17.0|Y|
2012.0|036|1.0|F1F1590D-ECE1-E4EC-DBBE-F51D15076B86|2.0|@|@|@|5500|---|D|17.33|Y|
2012.0|036|2.0|0223CA8C-53ED-C835-54A2-EEF2E095E466|2.0|#|#|-----|1803|---|C|17.33|Y|
2012.0|037|1.0|6C8D173D-3E18-2B98-AAEF-451E309FFEE2|2.0|@|@|@|5500|---|D|17.34|Y|
2012.0|037|2.0|DE6403FC-7CD1-491F-6252-E0EF8C4D04B1|2.0|#|#|-----|1803|---|C|17.34|Y|
2012.0|038|1.0|76DF0162-AB36-7280-DCCF-F32AC71310C2|2.0|@|@|@|5500|---|D|17.44|Y|
2012.0|038|2.0|0E463A2C-A972-1E26-A663-C0500F13D4C6|2.0|#|#|-----|1803|---|C|17.44|Y|
2012.0|039|1.0|EA4C214A-DD98-D747-5241-BAA02A12B447|2.0|@|@|@|5500|---|D|18.0|Y|
2012.0|039|2.0|EE462507-36ED-18B7-A040-C185A333AC83|2.0|#|#|-----|1803|---|C|18.0|Y|
2012.0|040|1.0|E60EBB81-F501-EEDA-113B-4E8F9BF482E3|2.0|@|@|@|5500|---|D|18.18|Y|
2012.0|040|2.0|91D481A2-8FEA-A2F1-7260-3260017064E6|2.0|#|#|-----|1803|---|C|18.18|Y|
2012.0|041|1.0|7E1ED667-F946-E2AF-93B4-8B1363C8C6F0|2.0|@|@|@|5500|---|D|20.0|Y|
2012.0|041|2.0|FC2D476F-4109-EF63-1244-FC0F1D781993|2.0|#|#|-----|1803|---|C|20.0|Y|
2012.0|042|1.0|C7575FDB-2149-BEB0-EA32-E22441DF4BBC|2.0|@|@|@|5500|---|D|20.12|Y|
2012.0|042|2.0|0F08A41F-1C64-E8BE-8D74-F02DC3CB3089|2.0|#|#|-----|1803|---|C|20.12|Y|
2012.0|043|1.0|871B460A-9F12-22E0-BB0E-6A01E5A1CE7C|2.0|@|@|@|5500|---|D|20.6|Y|
2012.0|043|2.0|9D82E794-0457-6B94-D85B-FF64387FDACE|2.0|#|#|-----|1803|---|C|20.6|Y|
2012.0|044|1.0|27D2AA8E-B705-D19D-6FA3-777852BFCF6E|2.0|@|@|@|5500|---|D|20.66|Y|
2012.0|044|2.0|2891092C-C241-490C-A4AB-8C1CD1C151E6|2.0|#|#|-----|1803|---|C|20.66|Y|
2012.0|045|1.0|4BF75C41-07C6-A316-5B63-717B75E0D17C|2.0|@|@|@|5500|---|D|20.73|Y|
2012.0|045|2.0|6497B950-1F84-5C7D-9613-54516A5F2B66|2.0|#|#|-----|1803|---|C|20.73|Y|
2012.0|046|1.0|54C4C4B0-D231-9992-0AFD-FA0A4BA7F502|2.0|@|@|@|5500|---|D|21.33|Y|
2012.0|046|2.0|65E87782-3BAD-25D1-DC3C-FBD563EB154F|2.0|#|#|-----|1803|---|C|21.33|Y|
2012.0|047|1.0|D226A86D-B6BE-A1F8-51CE-F40A4DD507D7|2.0|@|@|@|5500|---|D|21.8|Y|
2012.0|047|2.0|EE263E13-7D21-C4F9-1568-78BACE6591B1|2.0|#|#|-----|1803|---|C|21.8|Y|
2012.0|048|1.0|FA2E0373-29BF-5827-386E-FE98D591022D|2.0|@|@|@|5500|---|D|22.0|Y|
2012.0|048|2.0|97B1C4CA-E1E3-8BA9-5A47-9E0053D78A76|2.0|#|#|-----|1803|---|C|22.0|Y|
2012.0|049|1.0|9526ED07-5F42-E052-2478-D4A9B9C6BCE9|2.0|@|@|@|5500|---|D|22.26|Y|
2012.0|049|2.0|C829DA7E-7B6E-C38D-12A7-7AA5405AFAEA|2.0|#|#|-----|1803|---|C|22.26|Y|
2012.0|050|1.0|C20C403A-2295-5A5A-A4F9-0BF8C1610C11|2.0|@|@|@|5500|---|D|23.0|Y|
2012.0|050|2.0|267412E4-605B-9621-B69E-D5515C1ACB95|2.0|#|#|-----|1803|---|C|23.0|Y|
2012.0|051|1.0|446415F8-A2D1-B26D-FA7A-0A8B7888E32C|2.0|@|@|@|5500|---|D|23.5|Y|
2012.0|051|2.0|3026F6E9-4B7B-F5DE-2169-90C2CCB9A9FE|2.0|#|#|-----|1803|---|C|23.5|Y|
2012.0|052|1.0|CF47B669-857F-DBA4-3B8D-B718D538A61B|2.0|@|@|@|5500|---|D|23.73|Y|
2012.0|052|2.0|D764BF02-039D-AAD6-637E-6C0BDEFC5DAA|2.0|#|#|-----|1803|---|C|23.73|Y|
2012.0|053|1.0|46A9F412-EF98-91E2-FAF1-F6D10825DCD9|2.0|@|@|@|5500|---|D|24.2|Y|
2012.0|053|2.0|6023C80A-DBED-FFA9-C2A4-DD032555143B|2.0|#|#|-----|1803|---|C|24.2|Y|
2012.0|054|1.0|4FD221B7-0043-0738-817B-831F03F1F43B|2.0|@|@|@|5500|---|D|25.0|Y|
2012.0|054|2.0|1F5073F4-DA6A-7CE6-E599-90EC0EE13561|2.0|#|#|-----|1803|---|C|25.0|Y|
2012.0|055|1.0|68B2DF17-B69E-AE2E-4162-E3DBBE90BACE|2.0|@|@|@|5500|---|D|25.3|Y|
2012.0|055|2.0|CD999BC7-30EF-2AF2-7344-560B0A44C59B|2.0|#|#|-----|1803|---|C|25.3|Y|
2012.0|056|1.0|438073D6-7DD9-8B72-6A0A-73DF6294A3E0|2.0|@|@|@|5500|---|D|26.0|Y|
2012.0|056|2.0|40A8A937-E9F2-0491-AE7D-4D815DB45305|2.0|#|#|-----|1803|---|C|26.0|Y|
2012.0|057|1.0|E883243B-F4D5-2EA7-AD0E-C2BCAC9EAD79|2.0|@|@|@|5500|---|D|26.2|Y|
2012.0|057|2.0|82FF24E4-A9C1-B4B0-CED1-8AF0DD3D5C3C|2.0|#|#|-----|1803|---|C|26.2|Y|
2012.0|058|1.0|82EB91CA-8A47-FC25-8914-93CBA7DCCD6B|2.0|@|@|@|5500|---|D|26.4|Y|
2012.0|058|2.0|B5244E33-7B06-9382-6575-68BB7826EF75|2.0|#|#|-----|1803|---|C|26.4|Y|
2012.0|059|1.0|452667C3-9842-13B0-19CC-69E8E10EB2D0|2.0|@|@|@|5500|---|D|26.5|Y|
2012.0|059|2.0|9CB0A985-CDD3-15C2-01F3-890054255D1A|2.0|#|#|-----|1803|---|C|26.5|Y|
2012.0|060|1.0|2B28A236-45D6-B717-C2A7-836A2E45AF19|2.0|@|@|@|5500|---|D|27.0|Y|
2012.0|060|2.0|CF85994E-E4BB-EF2F-DD1B-BB6F12877FF3|2.0|#|#|-----|1803|---|C|27.0|Y|
2012.0|061|1.0|E3151416-4E4A-BCBC-38A3-A4C90462F9F4|2.0|@|@|@|5500|---|D|27.3|Y|
2012.0|061|2.0|1B6CD70A-961A-3DE7-57EF-01179D57D3CB|2.0|#|#|-----|1803|---|C|27.3|Y|
2012.0|062|1.0|EC95F4FE-F282-CBC7-267D-D9A2B8603BD9|2.0|@|@|@|5500|---|D|27.7|Y|
2012.0|062|2.0|B8E6D712-9A37-33CE-BF53-10A68E55A91F|2.0|#|#|-----|1803|---|C|27.7|Y|
2012.0|063|1.0|516E5D1D-64EA-4953-6506-B4AED0145B6E|2.0|@|@|@|5500|---|D|28.0|Y|
2012.0|063|2.0|D7543408-F361-AB06-FA0C-DFD868949643|2.0|#|#|-----|1803|---|C|28.0|Y|
2012.0|064|1.0|1D1C69CB-6C13-8513-0145-8C1B5CB18663|2.0|@|@|@|5500|---|D|28.66|Y|
2012.0|064|2.0|F0EF8679-646E-2B2D-D12C-C2BD6F2A2593|2.0|#|#|-----|1803|---|C|28.66|Y|
2012.0|065|1.0|C082BCB4-B94D-5439-8D21-57BED241EC5C|2.0|@|@|@|5500|---|D|28.76|Y|
2012.0|065|2.0|2E33B606-5635-B4A6-1C75-0690EBCFE3BD|2.0|#|#|-----|1803|---|C|28.76|Y|
2012.0|066|1.0|B2BC9418-1934-5D30-7DB4-AA42456A4105|2.0|@|@|@|5500|---|D|28.8|Y|
2012.0|066|2.0|3E467246-BC73-42DA-BAC2-0A3811863FC7|2.0|#|#|-----|1803|---|C|28.8|Y|
2012.0|067|1.0|B85911D1-FA39-C57F-E75C-B2E3AA16E5FC|2.0|@|@|@|5500|---|D|29.0|Y|
2012.0|067|2.0|A0DE8238-B1E1-EDC7-D568-1B4739CD8102|2.0|#|#|-----|1803|---|C|29.0|Y|
2012.0|068|1.0|1221D424-DD2D-A602-29D6-866189F47294|2.0|@|@|@|5500|---|D|30.0|Y|
2012.0|068|2.0|DBB75288-8DD2-CB53-42B9-65F039083198|2.0|#|#|-----|1803|---|C|30.0|Y|
2012.0|069|1.0|8D7C0B99-FF77-88A5-1F55-44553FEBE22E|2.0|@|@|@|5500|---|D|30.1|Y|
2012.0|069|2.0|EEC039C9-725E-E415-78D3-D156B81CD9A9|2.0|#|#|-----|1803|---|C|30.1|Y|
2012.0|070|1.0|934C91D7-09F7-4462-651A-9F4111C3FDA8|2.0|@|@|@|5500|---|D|30.2|Y|
2012.0|070|2.0|EE0C6934-E4B7-3046-0B1A-B43F10C24A41|2.0|#|#|-----|1803|---|C|30.2|Y|
2012.0|071|1.0|B1DC41B2-714B-F11A-34E2-B815AA96D79E|2.0|@|@|@|5500|---|D|30.7|Y|
2012.0|071|2.0|791763B9-3DB9-E0D8-2D63-5DF090FBEB5D|2.0|#|#|-----|1803|---|C|30.7|Y|
2012.0|072|1.0|181055FA-7BB0-5491-E514-5BDD9D08917B|2.0|@|@|@|5500|---|D|31.0|Y|
2012.0|072|2.0|33EFEDA5-47E9-9CA1-0CDF-3762F2EF06A7|2.0|#|#|-----|1803|---|C|31.0|Y|
2012.0|073|1.0|6DF0E8A6-F86D-AB95-1E95-95EB1D9A66E1|2.0|@|@|@|5500|---|D|31.3|Y|
2012.0|073|2.0|EEF873C0-BA2F-B400-7CCA-99F8683E7EB3|2.0|#|#|-----|1803|---|C|31.3|Y|
2012.0|074|1.0|1BF59161-B764-45C7-D1C9-70AAAD227CFE|2.0|@|@|@|5500|---|D|31.33|Y|
2012.0|074|2.0|5513BAFB-EB42-CA09-1273-68808564CF95|2.0|#|#|-----|1803|---|C|31.33|Y|
2012.0|075|1.0|CF5399D1-5166-A52C-9B0C-74F8EA223DDA|2.0|@|@|@|5500|---|D|31.48|Y|
2012.0|075|2.0|8625FAEB-8F52-BDA2-2F70-C676C45EB5CE|2.0|#|#|-----|1803|---|C|31.48|Y|
2012.0|076|1.0|C59CAEE5-5961-9BC4-43F7-6D423C56EAE6|2.0|@|@|@|5500|---|D|31.5|Y|
2012.0|076|2.0|BDA0D4FF-C6A1-4033-D0F9-6AB3E7A84AA7|2.0|#|#|-----|1803|---|C|31.5|Y|
2012.0|077|1.0|32D34D32-B433-DA6C-279C-90E80A60772B|2.0|@|@|@|5500|---|D|32.0|Y|
2012.0|077|2.0|87155943-1C42-E4CE-ABDB-EB91F5782827|2.0|#|#|-----|1803|---|C|32.0|Y|
2012.0|078|1.0|5A0436A5-3453-EF19-93F6-EF284F269C68|2.0|@|@|@|5500|---|D|32.57|Y|
2012.0|078|2.0|D4867CF3-132D-49CE-C038-05FF6CF4EE10|2.0|#|#|-----|1803|---|C|32.57|Y|
2012.0|079|1.0|47A6DA43-ADE1-82FA-3FB5-6918A6950980|2.0|@|@|@|5500|---|D|32.8|Y|
2012.0|079|2.0|FC750F3B-7310-4F83-48D7-DFEA22B7577E|2.0|#|#|-----|1803|---|C|32.8|Y|
2012.0|080|1.0|BEDD5320-ADE6-33C7-8C25-0DFD1C3B2142|2.0|@|@|@|5500|---|D|37.75|Y|
2012.0|080|2.0|13A50B1C-DFA1-EE05-52B3-23AD2954A5F3|2.0|#|#|-----|1803|---|C|37.75|Y|
2012.0|081|1.0|84656FFC-455B-65D9-202D-AEA5C44FD24E|2.0|@|@|@|5500|---|D|39.2|Y|
2012.0|081|2.0|EAE3023E-ACDC-4B07-857B-E8426E76E05E|2.0|#|#|-----|1803|---|C|39.2|Y|
2012.0|082|1.0|1868DB99-7E46-A02D-451C-EF0F3A389E5C|2.0|@|@|@|5500|---|D|40.0|Y|
2012.0|082|2.0|22F488F0-6682-DAB7-85F6-51D2083A8E0C|2.0|#|#|-----|1803|---|C|40.0|Y|
2012.0|083|1.0|7CB410DE-A0A3-6307-0EF3-FECD32F37CF9|2.0|@|@|@|5500|---|D|41.0|Y|
2012.0|083|2.0|2A676423-E930-1670-5F3E-33287ADB5541|2.0|#|#|-----|1803|---|C|41.0|Y|
2012.0|084|1.0|BEEFCD63-A4DD-5A8E-B227-01C84852FBDE|2.0|@|@|@|5500|---|D|42.2|Y|
2012.0|084|2.0|B944F2BA-CEA0-C813-123F-FB88EDF4BA54|2.0|#|#|-----|1803|---|C|42.2|Y|
2012.0|085|1.0|AD7F2A1A-3F36-2307-28B6-2363437D4E4E|2.0|@|@|@|5500|---|D|43.0|Y|
2012.0|085|2.0|53F6167A-B478-B02A-51FD-479C29AF3CC2|2.0|#|#|-----|1803|---|C|43.0|Y|
2012.0|086|1.0|05E1648E-6EF3-7633-766D-F995387E03EE|2.0|@|@|@|5500|---|D|44.0|Y|
2012.0|086|2.0|C5EF4F58-0F67-EAB3-99E6-25BF328FA13C|2.0|#|#|-----|1803|---|C|44.0|Y|
2012.0|087|1.0|588A7CD0-95E4-349A-5D44-A5298AA81630|2.0|@|@|@|5500|---|D|45.0|Y|
2012.0|087|2.0|E41C8BB7-2575-BCB0-3F9D-13BB8EB3DB53|2.0|#|#|-----|1803|---|C|45.0|Y|
2012.0|088|1.0|4F6B927F-3355-64BB-2229-E43FCFC5A48E|2.0|@|@|@|5500|---|D|46.0|Y|
2012.0|088|2.0|A35EBEC9-7BB5-B2E9-F15E-BBBF732585B9|2.0|#|#|-----|1803|---|C|46.0|Y|
2012.0|089|1.0|67F27344-7758-1DB1-9AC6-1D46D3AC8E75|2.0|@|@|@|5500|---|D|47.0|Y|
2012.0|089|2.0|565F2AE3-5206-04BA-344D-B9BFDCCC103C|2.0|#|#|-----|1803|---|C|47.0|Y|
2012.0|090|1.0|A45E924C-4E65-CECE-214B-2C62B0D66230|2.0|@|@|@|5500|---|D|47.1|Y|
2012.0|090|2.0|C86FD602-D7E2-621D-3593-113AA35FBC27|2.0|#|#|-----|1803|---|C|47.1|Y|
2012.0|091|1.0|9A9220AD-B0B6-3B79-0AF2-ADAC82199075|2.0|@|@|@|5500|---|D|47.5|Y|
2012.0|091|2.0|98E92D25-89E7-C351-0A4D-A2E41D709AF0|2.0|#|#|-----|1803|---|C|47.5|Y|
2012.0|092|1.0|6547EE74-BE34-15F3-CE53-27D56D541B78|2.0|@|@|@|5500|---|D|49.0|Y|
2012.0|092|2.0|C5E31799-6359-5B5B-B90B-A5EA346CC802|2.0|#|#|-----|1803|---|C|49.0|Y|
2012.0|093|1.0|BA987344-99DE-9981-15A0-6921E590D0B4|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|093|2.0|9508E2F2-7896-0A33-ABDB-C1E8F5449FE5|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|094|1.0|092D0317-1821-3C3A-B972-C6BC32AB89DB|2.0|@|@|@|5500|---|D|51.0|Y|
2012.0|094|2.0|B4EB1C73-90DD-2929-7080-F1006ADE8B9F|2.0|#|#|-----|1803|---|C|51.0|Y|
2012.0|095|1.0|561CDCAF-5A8D-53C5-3973-0BBE8748B033|2.0|@|@|@|5500|---|D|51.25|Y|
2012.0|095|2.0|9EB1C52B-D85D-DEC6-95A7-59A306E9B0F3|2.0|#|#|-----|1803|---|C|51.25|Y|
2012.0|096|1.0|D967057F-DEED-CCA9-A9BB-4A59E4507D1C|2.0|@|@|@|5500|---|D|51.8|Y|
2012.0|096|2.0|E990ABFC-59A3-B13A-9440-2B64CEBE8250|2.0|#|#|-----|1803|---|C|51.8|Y|
2012.0|097|1.0|721A7F34-272E-7A3A-9A86-6A41061E0133|2.0|@|@|@|5500|---|D|52.0|Y|
2012.0|097|2.0|8B69A3D1-C2E4-7A42-F461-76B62F36194B|2.0|#|#|-----|1803|---|C|52.0|Y|
2012.0|098|1.0|F4226531-4565-03E6-3559-1CEFA4F0B2D8|2.0|@|@|@|5500|---|D|52.5|Y|
2012.0|098|2.0|D4BE1F53-06BB-3DA9-38E5-95B4EFDDD624|2.0|#|#|-----|1803|---|C|52.5|Y|
2012.0|099|1.0|2C775C0B-EFEF-C014-74D8-0EB89ECE8112|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|099|2.0|2537E6C6-21F1-8B5F-0BCF-BA486E9F3579|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|100|1.0|829B312F-CCEA-FE2D-F00B-8C9568C0D113|2.0|@|@|@|5500|---|D|53.0|Y|
2012.0|100|2.0|C2535BF9-D794-5FFA-1180-053F72FEDD2D|2.0|#|#|-----|1803|---|C|53.0|Y|
2012.0|101|1.0|993C4E94-2C8D-8B9D-2830-9B03BFE1A59C|2.0|@|@|@|5500|---|D|64.5|Y|
2012.0|101|2.0|05C64379-C141-5CF6-FF16-0FF8F72E390D|2.0|#|#|-----|1803|---|C|64.5|Y|
2012.0|102|1.0|C279AAE7-9C00-1A01-D03E-B99673BDBF30|2.0|@|@|@|5500|---|D|70.0|Y|
2012.0|102|2.0|23BE8E67-83C1-5650-7A63-C84361C40C5A|2.0|#|#|-----|1803|---|C|70.0|Y|
2012.0|103|1.0|E75D566B-4D6A-A49A-79B4-AA3FFFE46136|2.0|@|@|@|5500|---|D|72.6|Y|
2012.0|103|2.0|3E53F283-2F0C-A21B-AC33-24053A857F2B|2.0|#|#|-----|1803|---|C|72.6|Y|
2012.0|104|1.0|21490E3A-C216-1376-0EFA-B589EEFC7A94|2.0|@|@|@|5500|---|D|33.1|Y|
2012.0|104|2.0|2D7C6830-84AA-593D-9ED6-237924361FC8|2.0|#|#|-----|1803|---|C|33.1|Y|
2012.0|105|1.0|42556E55-83B3-D67C-6CDA-59E6B7598E80|2.0|@|@|@|5500|---|D|52.9|Y|
2012.0|105|2.0|7FD0F22E-D3E6-CDCA-778A-44CFD6AEAEEC|2.0|#|#|-----|1803|---|C|52.9|Y|
2012.0|106|1.0|B3B9ADB1-5147-1832-5A63-D50E62DC7904|2.0|@|@|@|5500|---|D|8.43|Y|
2012.0|106|2.0|7B65EDC8-A4A7-2D2A-B72B-D14FF87DB9C1|2.0|#|#|-----|1803|---|C|8.43|Y|
2012.0|107|1.0|A6C61FA2-E303-C1BB-8438-5FE14253CFDC|2.0|@|@|@|5500|---|D|25.54|Y|
2012.0|107|2.0|1DD084F5-1E23-5CBD-C7B8-84B5D0DA0A0D|2.0|#|#|-----|1803|---|C|25.54|Y|
2012.0|108|1.0|437F385A-2250-04FD-D086-FDAD824DE4F8|2.0|@|@|@|5500|---|D|5.8|Y|
2012.0|108|2.0|49439F88-1571-4C20-48A5-896EE0C2E4D0|2.0|#|#|-----|1803|---|C|5.8|Y|
2012.0|109|1.0|117B9B03-96A9-D052-D73F-FF97AADBE197|2.0|@|@|@|5500|---|D|44.79|Y|
2012.0|109|2.0|22F29513-9D69-61D8-6B8D-EF46B729F402|2.0|#|#|-----|1803|---|C|44.79|Y|
2012.0|110|1.0|346E5488-12DF-CC01-2285-07A9F8A36D1A|2.0|@|@|@|5500|---|D|49.5|Y|
2012.0|110|2.0|206838FF-A1F6-F104-383F-6E98F13D60C1|2.0|#|#|-----|1803|---|C|49.5|Y|
2012.0|111|1.0|7D61409A-D096-6A3B-5679-4691015764A6|2.0|@|@|@|5500|---|D|20.31|Y|
2012.0|111|2.0|29331AF1-DF03-E666-4C7F-E4D627017A5B|2.0|#|#|-----|1803|---|C|20.31|Y|
2012.0|112|1.0|EBBF3EF5-9176-4FFA-2526-E710986F488F|2.0|@|@|@|5500|---|D|24.62|Y|
2012.0|112|2.0|B348FAFE-E348-4595-5354-674628343ED3|2.0|#|#|-----|1803|---|C|24.62|Y|
2012.0|113|1.0|24662D4C-4D21-F64A-2A73-22AF46383969|2.0|@|@|@|5500|---|D|54.0|Y|
2012.0|113|2.0|D8AB4B7C-597C-C92A-05B2-46720B782B15|2.0|#|#|-----|1803|---|C|54.0|Y|
2012.0|114|1.0|A8744EDD-88ED-A803-A823-EC196F4C4B9B|2.0|@|@|@|5500|---|D|30.4|Y|
2012.0|114|2.0|F3E377E0-470E-9A7E-09C4-2F0A22DEE2A2|2.0|#|#|-----|1803|---|C|30.4|Y|
2012.0|115|1.0|9FBD0F1B-B927-02E7-6497-284DEB719DD4|2.0|@|@|@|5500|---|D|52.7|Y|
2012.0|115|2.0|1C85EF6C-2E2F-322D-20AE-C5B6744354F0|2.0|#|#|-----|1803|---|C|52.7|Y|
2012.0|116|1.0|06054039-3B0A-6F56-6814-7142C9248EA8|2.0|@|@|@|5500|---|D|26.0|Y|
2012.0|116|2.0|27D4EEF0-D77F-D296-C86D-D2C288BED675|2.0|#|#|-----|1803|---|C|26.0|Y|
2012.0|117|1.0|77F988A1-E5F0-0B37-75E4-294AB8B0D1F5|2.0|@|@|@|5500|---|D|25.3|Y|
2012.0|117|2.0|AC9046B0-BE99-0440-182D-0BBCA616D8D9|2.0|#|#|-----|1803|---|C|25.3|Y|
2012.0|118|1.0|C0B700F9-AEE5-8C2D-E9B9-4957F5C12FDE|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|118|2.0|0E2C2352-7EAF-B688-C14E-B41D3BAD5F16|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|119|1.0|CBEA7CA3-AB1E-896E-823B-F91DFD06BA98|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|119|2.0|59C6F8BD-46D9-ECCD-37AC-224B6ABC417A|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|120|1.0|465A558F-1B6A-FEA5-9FB1-64E48CCDD772|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|120|2.0|D605AD65-05F3-5DB7-3C10-AE63868E84F1|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|121|1.0|691D6FA9-3428-9E82-ED08-B2DD4C9FFE37|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|121|2.0|D782D575-7FCA-08A9-3E51-6D58A6EDA392|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|122|1.0|5E23A7DA-51A4-C261-4237-7B37C975BB35|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|122|2.0|D25DAF85-A2AB-1DDF-0BDA-3EEFA2CB4602|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|123|1.0|C6D1CCA1-3EC9-CBA5-5711-0B98BD13C3E1|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|123|2.0|06BB5BED-DB66-375B-E1B6-71138F981CCE|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|124|1.0|C4A91AF7-4CAD-FA9D-160A-117015BDEC15|2.0|@|@|@|5500|---|D|8.43|Y|
2012.0|124|2.0|004E0A7B-4639-6B73-DC33-D7EFC177E621|2.0|#|#|-----|1803|---|C|8.43|Y|
2012.0|125|1.0|F858AFC4-E895-71EC-D07B-4655185640B4|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|125|2.0|31350A7D-AF20-2A7D-DD9A-B2B4D6325566|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|126|1.0|FF68F292-FD65-927E-0512-F093F47625CB|2.0|@|@|@|5500|---|D|50.0|Y|
2012.0|126|2.0|B7D245FB-D826-31AD-5337-17C076B1A5CE|2.0|#|#|-----|1803|---|C|50.0|Y|
2012.0|127|1.0|CD74EA5B-E331-E6F8-DB60-C392B3D63EA8|2.0|@|@|@|5500|---|D|35.0|Y|
2012.0|127|2.0|E9C93DBD-E41C-09EC-2E61-6DD8C78505AE|2.0|#|#|-----|1803|---|C|35.0|Y|
2012.0|128|1.0|1358A6C3-6A10-78C9-390B-63DB91C4C697|2.0|@|@|@|5500|---|D|20.5|Y|
2012.0|128|2.0|15FAC88D-BFBC-1130-CCB1-DFC493DF7CAA|2.0|#|#|-----|1803|---|C|20.5|Y|
2012.0|129|1.0|F5A90A60-A658-96B1-53B3-F47FBC115A46|2.0|@|@|@|5500|---|D|2.0|Y|
2012.0|129|2.0|FE06A28D-F95F-51E6-5E8F-540EB11FCF2D|2.0|#|#|-----|1803|---|C|2.0|Y|
2012.0|130|1.0|240B830F-DAA4-BFFF-CCEA-F76D0D6A2E7E|2.0|@|@|@|5500|---|D|33.6|Y|
2012.0|130|2.0|97ED7151-3585-9D1A-9BB5-E70045D83C62|2.0|#|#|-----|1803|---|C|33.6|Y|
2012.0|131|1.0|565FD775-61E1-B02E-884B-AC833A362013|2.0|@|@|@|5500|---|D|30.4|Y|
2012.0|131|2.0|010B1E61-3BF7-FC37-5B7C-96ACFC2E69FE|2.0|#|#|-----|1803|---|C|30.4|Y|
2013.0|000|1.0|83a68386-54ab-4e4f-bb3d-f4b20171ec26|2.0|@|@|@|5500|---|D|0.0|Y|
2013.0|000|2.0|33a84845-97a6-4111-869c-093834514bb8|2.0|#|#|-----|1803|---|C|0.0|Y|
2013.0|001|1.0|cacaa1a9-37ee-444f-89e7-a0aac24e7b9f|2.0|@|@|@|5500|---|D|3.13|Y|
2013.0|001|2.0|4fed4b7e-eae3-4f11-ba1f-1cb8c1f796d0|2.0|#|#|-----|1803|---|C|3.13|Y|
2013.0|002|1.0|b1bd79ef-5212-4d6d-8fad-9a581ef7753e|2.0|@|@|@|5500|---|D|3.8|Y|
2013.0|002|2.0|ff17ac5c-598c-4157-b080-269a7e7e5b3a|2.0|#|#|-----|1803|---|C|2.0|Y|
2013.0|002|3.0|75138e4a-bc21-46d7-af86-d09ae6cc33dd|2.0|BL|1031400|-----|1803|---|C|1.8|Y|
2013.0|003|1.0|14c9b061-912a-4c72-a532-f8318323b850|2.0|@|@|@|5500|---|D|4.0|Y|
