cptlast_nbr|obj_id|ver_nbr|cptlast_desc|cptlast_typ_cd|cptlast_cond_cd|cptlast_crt_dt|cptlast_receive_dt|cptlast_ln_rtrn_dt|cptlast_loan_dt|ast_expctreturn_dt|fdoc_post_prd_cd|fdoc_post_yr|org_owner_acct_nbr|org_owner_coa_cd|cptlast_vendor_nm|cptlast_acq_typ_cd|cptlast_totcst_amt|cptlast_rplc_amt|cptlast_sale_prc|ast_est_sell_prc|cptlast_salvag_amt|campus_cd|bldg_cd|bldg_room_nbr|bldg_sub_room_nbr|ast_retir_coa_cd|ast_retir_acct_nbr|ast_retire_reas_cd|ast_retir_prd_cd|ast_retir_fscl_yr|cash_rcpt_fdoc_nbr|ast_depr_mthd1_cd|ast_estfabrcmpl_dt|ast_fabresttot_amt|trnfr_fnd_fdoc_nbr|ast_invn_stat_cd|cptlast_tag_nbr|cptlast_lstinvn_dt|org_invn_nm|cptlast_oldtag_nbr|cptlast_mfr_nm|cptlast_mfrmdl_nbr|cptlast_serial_nbr|ast_rep_unvl_id|cg_agency_nbr|ast_pd_case_nbr|ast_invn_scan_cd|cptl_ast_in_srvc_dt|cptl_ast_gov_tag_nbr|cptl_ast_ntl_stock_nbr|cptl_ast_land_cnty_nm|cptl_ast_land_acrg_sz|cptl_ast_land_prcl_nbr|cptl_ast_depr_dt|fin_obj_sub_typ_cd|ast_fabr_est_retn_yrs|
34922.0|45086F423EE3C1AAE043814FD881C1AA|1.0|SAMPLER DUAL TRACE DELAYED SWEEP TAG LOCATED NEAR SN#|318|G|19821119000000|||||07|2009.0|1024797|BL|WICK CORPORATION|N|5079.0|0.0|||0.0|BL|BL072|A409||||||||SL||||A|IU011196|20060712141130|LOUISE K WICK|548806|WICK CORPORATION|7S14|B101547||||1|19821119000000||||||19821119000000|||
35781.0|45086F423EE4C1AAE043814FD881C1AA|1.0|PHOTOMICROSCOPE - USED W/POWER SUPPLY IU#544052|403|G|19821219000000|||||07|2009.0|1024697|BL|CLAIR CORPORATION|N|28716.0|0.0|||0.0|BL|BL101|100||||||||SL||||A|IU011822|20060910125215|OLIVE D CLAIR|544051|CLAIR CORPORATION|NONE|H472190||||1|19821219000000||||||19821219000000|||
35782.0|45086F423EE5C1AAE043814FD881C1AA|1.0|POWER SUPPLY FOR MICROSCOPE IU544051|426|G|19821219000000|||||07|2009.0|1024697|BL|ZELAYA CORPORATION|N|8329.0|0.0|||0.0|BL|BL101|100||||||||SL||||A|IU011823|20060910125230|CATHERINE P ZELAYA|544052|ZELAYA CORPORATION|NONE|47208||||1|19821219000000||||||19821219000000|||
35954.0|45086F423EE6C1AAE043814FD881C1AA|1.0|PUMP DIFFERENTAL TAG LOCATED ABOVE MFG PLATE|430|G|19821119000000|||||07|2009.0|1024797|BL|SIROIS CORPORATION|N|7517.0|0.0||0.0|0.0|BL|BL072|A254||||||||SL||||A|IU011176|20060713081835|MURRAY L SIROIS|548803|SIROIS CORPORATION|0185F042|D038||||1|19821119000000||||||19821119000000|||
36053.0|45086F423EE7C1AAE043814FD881C1AA|1.0|PHYSIOGRAPH WITH ACCESSORIES TAG LOCATED INSIDE NEAR MFG PLATE|4|G|19820919000000|||||07|2009.0|1024697|BL|PILKINGTON COMPANY|N|10885.0|0.0|||0.0|BL|BL109|099||||5|05|2007.0||SL||||R|IU011720|20051025000000|EMERSON S PILKINGTON|519153|PILKINGTON COMPANY|MK111 S|214PF||||1|19820919000000||||||19820919000000|||
36054.0|45086F423EE8C1AAE043814FD881C1AA|1.0|PHYSIOGRAPH WITH ACCESSORIES TAG LOCATED INSIDE NEAR MFG PLATE|4|G|19820919000000|||||07|2009.0|1024697|BL|CORMIER COMPANY|N|10885.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011828|20060909104821|GIL D CORMIER|519154|CORMIER COMPANY|MK111 S|217PF||||1|19820919000000||||||19820919000000|||
36055.0|45086F423EE9C1AAE043814FD881C1AA|1.0|PHYSIOGRAPH WITH ACCESSORIES TAG LOCATED INSIDE NEAR MFG PLATE|4|G|19820919000000|||||07|2009.0|1024697|BL|PAYNE COMPANY|N|10885.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011829|20060909104841|ARLENE D PAYNE|519155|PAYNE COMPANY|MK111 S|216PF||||1|19820919000000||||||19820919000000|||
36375.0|45086F423EEAC1AAE043814FD881C1AA|1.0|CENTRIFUGE W/ACCESS AND ROTOR MODEL JA10|333|G|19810619000000|||||07|2009.0|1024697|BL|RICHARDS CORPORATION|N|8674.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010116|20060909074130|JANNA E RICHARDS|545226|RICHARDS CORPORATION|J2 21|NONE VISIBLE||||1|19810619000000||||||19810619000000|||
37441.0|45086F423EEBC1AAE043814FD881C1AA|1.0|PUMP WITH COMPRESSOR AND GAUGE SN# 8A34404 TAG LOCATED ON COMPRESSOR|430|G|19830119000000|||||07|2009.0|1024797|BL|MOE CORPORATION|N|8366.0|0.0|||0.0|BX||||||||||SL||||A|IU011190|20070116000000|MARCELLA J MOE|544472|MOE CORPORATION|8032224|7L825530||||1|19830119000000||||||19830119000000|||
37616.0|45086F423EECC1AAE043814FD881C1AA|1.0|SPECTROMETER W/ACCESSORIES TAG LOCATED ON END|401|G|19830219000000|||||07|2009.0|1024797|BL|FAISON INDUSTRIES|N|5019.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU020248|20061019000000|BARRY O FAISON|544478|FAISON INDUSTRIES|1680B|1604||||1|19830219000000||||||19830219000000|||
37742.0|45086F423EEDC1AAE043814FD881C1AA|1.0|COUPLED PLASMA SYSTEM WITH RF GENERATOR AUTO POWER CONTROL PHASE DETECTOR AND ICP CABLE; Original account number was 53-247-56. Owner set to INU in CAMS microfiche title transferred to IU|375|G|19830319000000|||||07|2009.0|1024797|BL|YOUNTS CORPORATION|N|10000.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU011125|20060719081352|RUTHIE I YOUNTS|544845|YOUNTS CORPORATION|HFP2500F|2897||||1|19830319000000||||||19830319000000|||
38014.0|45086F423EEEC1AAE043814FD881C1AA|1.0|LASER F CENTER|304|G|19830319000000|||||07|2009.0|1024797|BL|SWART CORPORATION|N|49614.0|0.0||0.0|0.0|BL|BL071|235||||||||SL||||A|IU010965|20060717132945|JOY I SWART|544662|SWART CORPORATION|FCL 20|B7261252||||1|19830319000000||||||19830319000000|||
38021.0|45086F423EEFC1AAE043814FD881C1AA|1.0|VARIAN CHROMATOGARPH GAS-GOVERNMENT TAG 7-27-88 TAG LOCATED ON FRONT NEAR BOTTOM; Original account number was 53-247-01.|334|G|19830319000000|||||07|2009.0|1024797|BL|BERRIOS CORPORATION|N|11695.0|0.0|||0.0|BX||||||||||SL||||A|IU011193|20070116000000|OLIVE D BERRIOS|544663|BERRIOS CORPORATION|3700|9713305813||11510||1|19830319000000||||||19830319000000|||
38797.0|45086F423EF0C1AAE043814FD881C1AA|1.0|HELIUM DEWAR 886 COMPLETE WITH PREAMPLIFIER 600C|319|G|19830419000000|||||07|2009.0|1024797|BL|HARRIGAN CORPORATION|N|6752.0|0.0||0.0|0.0|BL|BL072|A254||||||||SL||||A|IU011177|20061018000000|JOSIE Q HARRIGAN|543107|HARRIGAN CORPORATION|RN-6C|600||||1|19830419000000||||||19830419000000|||
39218.0|45086F423EF1C1AAE043814FD881C1AA|1.0|GAS CHROMATOGRAPH WITH BASE UNIT / ELECTROMETER / KIT FOR ON COLUMN INJECTOR|334|G|19830619000000|||||07|2009.0|1024797|BL|LOZIER INSTRUMENTS|N|12907.0|0.0|||0.0|BL|BL071|103||||||||SL||||A|IU010143|20060718072230|ELENA E LOZIER|535653|LOZIER INSTRUMENTS|460|190870||||1|19830619000000||||||19830619000000|||
40732.0|45086F423EF2C1AAE043814FD881C1AA|1.0|MASS RANGE WITH FILAMENTS|435|G|19830919000000|||||07|2009.0|1024797|BL|MAGNESS CORPORATION|N|5092.0|0.0|||0.0|BL|BL071|133||||||||SL||||A|IU010906|20060717142503|SEBASTIAN R MAGNESS|535696|MAGNESS CORPORATION|1000|3100||||1|19830919000000||||||19830919000000|||
41467.0|45086F423EF3C1AAE043814FD881C1AA|1.0|AIRFUGE ULTRACENTRIFUGE WITH TUBES / ROTOR AND TUBE RACK|333|G|19831019000000|||||07|2009.0|1024697|BL|HILL CORPORATION|N|5953.0|0.0|||0.0|BL|BL109|099||||||||SL||||S|IU010017|20060919134414|WENDY R HILL|535295|HILL CORPORATION|350624|SA2588||||1|19831019000000||||||19831019000000|||
41605.0|45086F423EF4C1AAE043814FD881C1AA|1.0|REFRIGERATED CENTRIFUGE WITH 3 ROTORS|333|G|19831019000000|||||07|2009.0|1024697|BL|LOW COMPANY|N|15165.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011837|20060910114546|DEXTER L LOW|535017|LOW COMPANY|RC5B|8300678||||1|19831019000000||||||19831019000000|||
43355.0|45086F423EF5C1AAE043814FD881C1AA|1.0|TABLE|301|E|19840119000000|||||07|2009.0|1024697|BL|RAINS CORPORATION|N|69215.0|0.0|||0.0|BL|BL109|099||||||||SL||||S|IU011811|20060909073940|MALCOLM Z RAINS|552226|RAINS CORPORATION|BAF400D|BBP02001/603||||1|19840119000000||||||19840119000000|||
46189.0|45086F423EF6C1AAE043814FD881C1AA|1.0|VG INST HIGH SENSITIVITY|301|G|19840619000000|||||07|2009.0|1024797|BL|MACKAY INSTRUMENTS|N|17015.0|0.0|||0.0|BL|BL072|A254||||||||SL||||A|IU011458|20060713081720|LETHA Y MACKAY|554805|MACKAY INSTRUMENTS|QXK300|||||1|19840619000000||||||19840619000000|||
46337.0|45086F423EF7C1AAE043814FD881C1AA|1.0|MICROMANIPULATOR RH OPERATION|494|G|19840619000000|||||07|2009.0|1024697|BL|BURNS CORPORATION|N|5098.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010098|20060909111517|CHRISTA M BURNS|553052|BURNS CORPORATION|520137|045511||||1|19840619000000||||||19840619000000|||
46452.0|45086F423EF8C1AAE043814FD881C1AA|1.0|CHROMATOGRAPH LIQUID|334|G|19840619000000|||||07|2009.0|1024697|BL|SUMMERS CORPORATION|N|16000.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009622|20060909105805|BETHANY C SUMMERS|553040|SUMMERS CORPORATION|50205201|3716||||1|19840619000000||||||19840619000000|||
46839.0|45086F423EF9C1AAE043814FD881C1AA|1.0|CENTRIFUGE|333|G|19840719000000|||||07|2009.0|1024697|BL|RAGIN CORPORATION|N|35730.0|0.0||0.0|0.0|BL|BL109|099||||||||SL||||A|IU010100|20060910101306|LEANNA Y RAGIN|553058|RAGIN CORPORATION|LBM70|7F445||||1|19840719000000||||||19840719000000|||
47129.0|45086F423EFAC1AAE043814FD881C1AA|1.0|LASER WITH ETALON / NARROWING ACC / GENERATOR / SEPARATOR / DYE LASER / AMP / PREAMP|304|G|19840819000000|||||02|2009.0|1024797|BL|BENEDETTO CORPORATION|N|102192.0|0.0||0.0|0.0|BL|BL072|A254||||||||SL||||A|IU011183|20060713082641|IVORY P BENEDETTO|556371|BENEDETTO CORPORATION|DCR2A|3238||||1|19840819000000||||||19840819000000|||
48198.0|45086F423EFBC1AAE043814FD881C1AA|1.0|TRANSIAC DIGITIZING SYSTEM|301|E|19841019000000|||||07|2009.0|1024797|BL|WIENER CORPORATION|N|8553.0|0.0|||0.0|BL|BL072|A254||||||||SL||||A|N|20061018000000|ERICKA K WIENER||WIENER CORPORATION|2001S|136|||||19841019000000||||||19841019000000|||
48477.0|45086F423EFCC1AAE043814FD881C1AA|1.0|VACUUM CHAMBER STAINLESS STEEL, CUSTOM MADE|301|G|19841119000000|||||07|2009.0|1024797|BL|OATES CORPORATION|N|12702.0|0.0||0.0|0.0|BL|BL071|205||||||||SL||||A|IU010912|20070116000000|ROBBIE X OATES|559037|OATES CORPORATION||||||1|19841119000000||||||19841119000000|||
48607.0|45086F423EFDC1AAE043814FD881C1AA|1.0|PUMP IS ATTACHED TO VACUUM CHAMBER IU559037|387|G|19841119000000|||||07|2009.0|1024797|BL|LUGO CORPORATION|N|6603.0|0.0|||0.0|BL|BL071|205||||||||SL||||A|IU010913|20070116000000|MARGARITA B LUGO|559038|LUGO CORPORATION|250M|||||1|19841119000000||||||19841119000000|||
49100.0|45086F423EFEC1AAE043814FD881C1AA|1.0|ROTOR LOC CARD 0408|485|E|19841219000000|||||07|2009.0|1024697|BL|GROSS CORPORATION|N|7410.0|0.0|||0.0|BL|BL101|102||||||||SL||||A|N|20061003000000|BRYCE O GROSS||GROSS CORPORATION|SW41|5225|||||19841219000000||||||19841219000000|||
49175.0|45086F423EFFC1AAE043814FD881C1AA|1.0|GROWTH CHAMBER WITH OPTIONS LOC CARD 0216|300|G|19841219000000|||||07|2009.0|1024697|BL|WHITACRE COMPANY|N|25810.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011840|20060910120415|BOBBY N WHITACRE|553096|WHITACRE COMPANY|PGW36|814231U||||1|19841219000000||||||19841219000000|||
49185.0|4840C09E326497D9E0404F8189D81930|1.0|MICROSCOPE W/ACCESSORIES LOC CARD 0414|403|G|19841219000000|||||07|2009.0|1024697|BL|ZUCKER CORPORATION|N|40817.0|0.0|||0.0|BL|BL109|099||||9|01|2008.0||SL||||R|IU010099|20060909111536|LATOYA H ZUCKER|553152|ZUCKER CORPORATION|ICM405|||||1||||||||||
49643.0|45086F423F00C1AAE043814FD881C1AA|1.0|MICROPUMP|430|G|19850119000000|||||07|2009.0|1024797|BL|BAY COMPANY|N|5527.0|0.0|||0.0|BX||||||||||SL||||A|IU011191|20070116000000|JEREMIAH K BAY|559571|BAY COMPANY|ULC500|131507||||1|19850119000000||||||19850119000000|||
50005.0|589A3E92EC637996E0404F8189D87A1C|1.0|computer|223|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88805||||||||||||||||||||
50006.0|589A3E92EC647996E0404F8189D87A1C|1.0|computer|223|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88806||||||||||||||||||||
50007.0|589A3E92EC657996E0404F8189D87A1C|1.0|computer|223|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88807||||||||||||||||||||
50008.0|589A3E92EC667996E0404F8189D87A1C|1.0|computer|223|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88808||||||||||||||||||||
50009.0|589A3E92EC677996E0404F8189D87A1C|1.0|computer|223|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88809||||||||||||||||||||
50010.0|589A3E92EC687996E0404F8189D87A1C|1.0|computer|223|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88810||||||||||||||||||||
50011.0|589A3E92EC697996E0404F8189D87A1C|1.0|oscilliscope|410|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88811||||||||||||||||||||
50012.0|589A3E92EC6A7996E0404F8189D87A1C|1.0|counter, blood cells|07321|E|||||||2009.0|1024700|BL||A||||||BL|BL071|||||||||||||N|IU88812||||||||||||||||||||
50013.0|589A3E92EC6B7996E0404F8189D87A1C|1.0|Computer, server|206|E|||||||2009.0|1042900|BL||A||||||BL|BL058|||||||||||||N|IU88813||||||||||||||||||||
50015.0|589A3E92EC6D7996E0404F8189D87A1C|1.0|Journals|30000|E|||||||2009.0|1292016|IN||A||||||IN|IN088|||||||||||||N|IU88815||||||||||||||||||||
50016.0|589A3E92EC6E7996E0404F8189D87A1C|1.0|Journals|30000|E|||||||2009.0|1292016|IN||A||||||IN|IN088|||||||||||||N|IU88816||||||||||||||||||||
50017.0|589A3E92EC6F7996E0404F8189D87A1C|1.0|Chairs, dental|183|E|||||||2009.0|1292016|IN||A||||||IN|IN033A|||||||||||||N|IU88817||||||||||||||||||||
50018.0|589A3E92EC707996E0404F8189D87A1C|1.0|Chairs, dental|183|E|||||||2009.0|1292016|IN||A||||||IN|IN033A|||||||||||||N|IU88818||||||||||||||||||||
50019.0|589A3E92EC717996E0404F8189D87A1C|1.0|Chairs, dental|183|E|||||||2009.0|1292016|IN||A||||||IN|IN033A|||||||||||||N|IU88819||||||||||||||||||||
50026.0|589A3E92EC787996E0404F8189D87A1C|1.0|Router|220|E|||||||2009.0|0211101|BL||A||||||BL|BL109|||||||||||||N|IU88826||||||||||||||||||||
50027.0|589A3E92EC797996E0404F8189D87A1C|1.0|Router|220|E|||||||2009.0|0211101|BL||A||||||BL|BL109|||||||||||||N|IU88827||||||||||||||||||||
50029.0|589A3E92EC7B7996E0404F8189D87A1C|1.0|Tracy Time|237|E|||||||2009.0|1912201|UA||A||||||IN|IN048|||||||||||||N|IU88829||||||||||||||||||||
50030.0|589A3E92EC7C7996E0404F8189D87A1C|1.0|Tracy Time|237|E|||||||2009.0|1912201|UA||A||||||IN|IN048|||||||||||||N|IU88830||||||||||||||||||||
50036.0|589A3E92EC827996E0404F8189D87A1C|1.0|Laboratory Presses|314|E|||||||2009.0|2231479|BL||A||||||BL|BL025B|||||||||||||N|IU88837||||||||||||||||||||
50038.0|589A3E92EC847996E0404F8189D87A1C|1.0|computer monitor|407|E|||||||2009.0|1024700|BL||A||||||BL|BL013|||||||||||||N|IU88839||||||||||||||||||||
50039.0|589A3E92EC857996E0404F8189D87A1C|1.0|computer monitor|407|E|||||||2009.0|1024700|BL||A||||||BL|BL013|||||||||||||N|IU88840||||||||||||||||||||
50528.0|45086F423F01C1AAE043814FD881C1AA|1.0|LOGIC ANALYZER|320|G|19850319000000|||||07|2009.0|1024797|BL|MCDOUGALD CORPORATION|N|6528.0|0.0|||0.0|BL|BL072|A407||||||||SL||||A|IU011200|20060712140839|HAROLD I MCDOUGALD|560572|MCDOUGALD CORPORATION|318S1|0301123||||1|19850319000000||||||19850319000000|||
51262.0|45086F423F02C1AAE043814FD881C1AA|1.0|CRYOTORR 8 PUMP WITH ADSORBER|430|G|19850419000000|||||07|2009.0|1024797|BL|PITTMAN CORPORATION|N|7140.0|0.0|||0.0|BL|BL072|A254||||||||SL||||A|IU011437|20061018000000|MARINA Z PITTMAN|560600|PITTMAN CORPORATION|8033067|8K48223||||1|19850419000000||||||19850419000000|||
51409.0|45086F423F03C1AAE043814FD881C1AA|1.0|SPECTROGRAPH-GOVERNMENT TAG 7-27-88|401|G|19850419000000|||||07|2009.0|1024797|BL|GROW CORPORATION|N|20000.0|0.0|||0.0|BL|BL609C|100||||||||SL||||A|IU011460|20070116000000|CHARLOTTE R GROW|560779|GROW CORPORATION|75000|64361||52300||0|19850419000000||||||19850419000000|||
51541.0|45086F423F04C1AAE043814FD881C1AA|1.0|LASER NITROGEN USED BY REILLY|304|G|19850419000000|||||07|2009.0|1024797|BL|CONROY CORPORATION|N|10060.0|0.0|||0.0|BL|BL072|A254||||||||SL||||A|IU011166|20060713082952|CLAUDE K CONROY|560778|CONROY CORPORATION|LN1000|84029LW10||||1|19850419000000||||||19850419000000|||
53175.0|45086F423F05C1AAE043814FD881C1AA|1.0|MICROSCOPE|403|P|19850719000000|||||07|2009.0|1024600|BL|FAVELA CORPORATION|N|6173.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010119|20080129095529||562559|FAVELA CORPORATION|NONE|471703||||1|19850719000000||||||19850719000000|||
54049.0|45086F423F06C1AAE043814FD881C1AA|1.0|PUMP W/CONTROLLER;  Original account number was 53-247-56. Owner set to INU in CAMS microfiche title transferred to IU|430|G|19850919000000|||||07|2009.0|1024797|BL|WENTZ COMPANY|N|5119.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU011140|20060719082004|GUS N WENTZ|562835|WENTZ COMPANY|LC5000|137676||||1|19850919000000||||||19850919000000|||
54161.0|45086F423F07C1AAE043814FD881C1AA|1.0|MICROSCOPE FOR BRIGHTFIELD/PHASE CONTRAST/EPI FLUORESCENCE 721|403|G|19850919000000|||||07|2009.0|1024697|BL|KITCHENS CORPORATION|N|7404.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011818|20060909094400|CORINE E KITCHENS|553056|KITCHENS CORPORATION|721|||||1|19850919000000||||||19850919000000|||
54162.0|45086F423F08C1AAE043814FD881C1AA|1.0|MICROSCOPE WITH ACCESSORIES|403|P|19850919000000|||||07|2009.0|1024697|BL|FABER CORPORATION|N|7404.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011819|20060909094446|VITO A FABER|553057|FABER CORPORATION|721|||||1|19850919000000||||||19850919000000|||
54268.0|45086F423F09C1AAE043814FD881C1AA|1.0|ION CHAMBER; Government Owned Equipment.  Original account number was 53-247-73.|301|G|19850919000000|||||07|2009.0|1024797|BL|DANN CORPORATION|N|14645.0|0.0||0.0|0.0|BL|BL072|A254||||||||SL||||A|IU011434|20061018000000|LUTHER F DANN|565534|DANN CORPORATION|NONE|NONE||||1|19850919000000||||||19850919000000|||
54273.0|45086F423F0AC1AAE043814FD881C1AA|1.0|MASS SPECTROMETER|301|G|19850919000000|||||07|2009.0|1024797|BL|MOOREFIELD CORPORATION|N|6021.0|0.0|||0.0|BL|BL071|234||||||||SL||||A|IU010964|20061127000000|TEDDY X MOOREFIELD|568110|MOOREFIELD CORPORATION|BKM04252|||||1|19850919000000||||||19850919000000|||
55332.0|45086F423F0BC1AAE043814FD881C1AA|1.0|OSCILLOSCOPE|410|G|19851019000000|||||07|2009.0|1024797|BL|CADDELL COMPANY|N|9820.0|0.0||0.0|0.0|BL|BL072|A125||||||||SL||||A|IU010948|20060718080140|CONNIE O CADDELL|565528|CADDELL COMPANY|NIC320|86H00273||||1|19851019000000||||||19851019000000|||
55902.0|45086F423F0CC1AAE043814FD881C1AA|1.0|UNISCAN II DISPLAY SONOGRAPH|301|G|19851119000000|||||07|2009.0|1024697|BL|VOGT CORPORATION|N|7275.0|0.0|||0.0|BL|BL109|099||||4|04|2007.0||SL||||R|IU009672|20041019000000|JAMAL P VOGT|553310|VOGT CORPORATION|4600|UN00180885ATS||||1|19851119000000||||||19851119000000|||
56287.0|45086F423F0DC1AAE043814FD881C1AA|1.0|ULTRACENTRIFUGE WITH 70.1II ROTOR SN1485|333|G|19851219000000|||||07|2009.0|1024697|BL|LAUGHLIN CORPORATION|N|55342.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009676|20060910105513|ANNMARIE D LAUGHLIN|565608|LAUGHLIN CORPORATION|L8M70|7H526||||1|19851219000000||||||19851219000000|||
57132.0|45086F423F0EC1AAE043814FD881C1AA|1.0|CENTRIFUGE|333|G|19860119000000|||||07|2009.0|1024697|BL|RADER CORPORATION|N|11331.0|0.0|||0.0|BL|BL101|100||||||||SL||||A|IU010003|20060910130417|JANA C RADER|553364|RADER CORPORATION|J221|4213||||1|19860119000000||||||19860119000000|||
57590.0|45086F423F0FC1AAE043814FD881C1AA|1.0|MICROSCOPE, LOC CARD 0784|403|G|19860219000000|||||07|2009.0|1024697|BL|BICKFORD CORPORATION|N|13904.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010110|20060910101429|TERRA Z BICKFORD|553346|BICKFORD CORPORATION|BHSF|918427||||1|19860219000000||||||19860219000000|||
57798.0|45086F423F10C1AAE043814FD881C1AA|1.0|PRECISION TOOLROOM LATHE WITH ENGLISH METRIC GEARING WITH SEADY AND FOLLOW REST CAPACITY|665|G|19860219000000|||||07|2009.0|1024797|BL|OROURKE CORPORATION|N|53595.0|0.0|||0.0|BL|BL072|A019||||||||SL||||A|IU011111|20060714080759|GENE Y OROURKE|568124|OROURKE CORPORATION|10EE|53552||||1|19860219000000||||||19860219000000|||
57927.0|45086F423F11C1AAE043814FD881C1AA|1.0|MICROSCOPE/ACCESSORIES|403|G|19860219000000|||||07|2009.0|1024697|BL|SUAZO CORPORATION|N|7696.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010109|20060910101503|CLIFTON H SUAZO|664024|SUAZO CORPORATION|IMT2|412030||||1|19860219000000||||||19860219000000|||
58104.0|45086F423F12C1AAE043814FD881C1AA|1.0|ROTOR|485|E|19860319000000|||||07|2009.0|1024697|BL|GROSSMAN CORPORATION|N|6928.0|0.0|||0.0|BL|BL101|102||||||||SL||||A|N|20061003000000|FANNY K GROSSMAN||GROSSMAN CORPORATION|VTI80|684|||||19860319000000||||||19860319000000|||
58388.0|45086F423F13C1AAE043814FD881C1AA|1.0|SPECTROMETER, INFRARED|401|G|19860319000000|||||07|2009.0|1024797|BL|PARRETT CORPORATION|N|11409.0|0.0|||0.0|BL|BL071|147A||||||||SL||||A|IU010178|20060816000000|JONI O PARRETT|568302|PARRETT CORPORATION|1310|132456||||1|19860319000000||||||19860319000000|||
59039.0|45086F423F14C1AAE043814FD881C1AA|1.0|SHAKER WITH TRAYS, LOC CARD 0843|2|G|19860419000000|||||07|2009.0|1024697|BL|WINNER CORPORATION|N|14000.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011832|20060909111916|RAYMUNDO B WINNER|553363|WINNER CORPORATION|G53|6803107||||1|19860419000000||||||19860419000000|||
60018.0|45086F423F15C1AAE043814FD881C1AA|1.0|SPECTROPHOTOMETER W/VIDEO COPIER ACCESS/HI RESOLUTION GRAPHICS|454|G|19860619000000|||||07|2009.0|1024697|BL|BRANTLEY CORPORATION|N|7178.0|0.0|||0.0|BL|BL109|099||||4|03|2007.0||SL||||R|IU011849|20041123000000|TERRIE D BRANTLEY|565158|BRANTLEY CORPORATION|DU7|4183479||||1|19860619000000||||||19860619000000|||
60724.0|45086F423F16C1AAE043814FD881C1AA|1.0|CHROMATOGRAPH, GAS|334|G|19860719000000|||||07|2009.0|1024797|BL|CLEGHORN CORPORATION|N|14699.0|0.0|||0.0|BL|BL071|A326||||||||SL||||A|IU011026|20060713074516|SAMUEL A CLEGHORN|664035|CLEGHORN CORPORATION|8500|040708||||1|19860719000000||||||19860719000000|||
61150.0|45086F423F17C1AAE043814FD881C1AA|1.0|MICROSCOPE, LOC CARD 881|403|G|19860819000000|||||07|2009.0|1024697|BL|CATLETT CORPORATION|N|7034.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011721|20060909083151|DERRICK H CATLETT|553621|CATLETT CORPORATION||975637||||1|19860819000000||||||19860819000000|||
62066.0|45086F423F18C1AAE043814FD881C1AA|1.0|AREA METER|401|G|19860919000000|||||07|2009.0|1024697|BL|BYERS CORPORATION|N|6457.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011814|20060909085328|HOLLIS N BYERS|553465|BYERS CORPORATION|LI3100|LAM621||||1|19860919000000||||||19860919000000|||
62309.0|45086F423F19C1AAE043814FD881C1AA|1.0|AMINCO PRESS|301|G|19861019000000|||||07|2009.0|1024697|BL|EVAN INSTRUMENTS|N|5410.0|0.0|||0.0|BL|BL101|214||||||||SL||||A|IU010047|20060910134449|CALEB A EVAN|553445|EVAN INSTRUMENTS|FA078|8607168||||1|19861019000000||||||19861019000000|||
62883.0|45086F423F1AC1AAE043814FD881C1AA|1.0|MICROSCOPE BINOC STANDARD 16 H470916, 9902 ACCT 5024510 PO19081636|403|G|19861019000000|||||07|2009.0|1024697|BL|PLUMLEE CORPORATION|N|6410.0|0.0|||0.0|BL|BL101|102||||||||SL||||A|IU010104|20060910130803|KAYLA G PLUMLEE|664022|PLUMLEE CORPORATION|16|04705||||1|19861019000000||||||19861019000000|||
64695.0|45086F423F1BC1AAE043814FD881C1AA|1.0|INCUBATOR SHAKER - KING SIZE W/PLATFORM|383|G|19861219000000|||||07|2009.0|1024697|BL|MEEKS CORPORATION|N|5532.0|0.0|||0.0|BL|BL101|330||||||||SL||||A|IU009701|20060911153532|TABATHA T MEEKS|553477|MEEKS CORPORATION|G25|6810608||||1|19861219000000||||||19861219000000|||
