fin_coa_cd|org_cd|obj_id|ver_nbr|org_mgr_unvl_id|org_nm|rc_cd|org_phys_cmp_cd|org_typ_cd|org_dflt_acct_nbr|org_ln1_addr|org_ln2_addr|org_city_nm|org_state_cd|org_zip_cd|org_cntry_cd|org_begin_dt|org_end_dt|rpts_to_fin_coa_cd|rpts_to_org_cd|org_active_cd|org_in_fp_cd|org_plnt_acct_nbr|cmp_plnt_acct_nbr|org_plnt_coa_cd|cmp_plnt_coa_cd|
BA|GRDR|014F3DAF7F96A448E043814FD28EA448|1.0|3584609748|GRESHAM FOOD COURT|80|BL|O|6031226|400 FEE LANE||BLOOMINGTON|IN|47405|US|20000612000000||BA|FSDR|Y|N|9531226|9531226|BA|BA|
BA|GRSB|014F3DAF75BAA448E043814FD28EA448|1.0|3570803537|GRESHAM SNACK BAR|80|BL|O|6031228|80L N. JORDAN||BLOOMINGTON|IN|47405|US|20960319000000|20980209000000|BA|CAFE|N|N|9531200|9531200|BA|BA|
BA|HALL|014F3DAF75BBA448E043814FD28EA448|1.0|3584609748|HALLS OF RESIDENCE|80|BL|O|6030000|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|RPAS|Y|N|9530000|9530000|BA|BA|
BA|HCAH|014F3DAF75BCA448E043814FD28EA448|1.0|3584609748|HILLCREST APTS|80|BL|N|6030551|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990406000000||BA|CLSH|Y|N|9531900|9531900|BA|BA|
BA|HCBR|014F3DAF75BDA448E043814FD28EA448|1.0|3570803537|HILLCREST BLDG REPAIR|80|BL|N|9243191|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9531900|9531900|BA|BA|
BA|HCER|014F3DAF75BEA448E043814FD28EA448|1.0|3570803537|HILLCREST EQUIP REPL|80|BL|N|9243190|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9531900|9531900|BA|BA|
BA|HCMM|014F3DAF75BFA448E043814FD28EA448|1.0|5653408083|CABLE TV ~ ATM|80|BL|S|6030000|10TH ~ BYPASS||BLOOMINGTON|IN|47405|US|20011106000000||BA|ACSS|Y|N|9539800|9539800|BA|BA|
BA|HCNS|014F3DAF75C0A448E043814FD28EA448|1.0|2663206846|HOOSIER COURT NURSERY SCHOOL|26|BL|O||EDUCATION 4145||BLOOMINGTON|IN|47405|US|20930701000000|20010630000000|BL|EADM|N|N|9520026|9520000|BL|BL|
BA|HOUS|014F3DAF75C1A448E043814FD28EA448|1.0|3584609748|SINGLE HOUSING|80|BL|N|6030600|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|HALL|Y|N|9520080|9520000|BL|BL|
BA|HRZN|014F3DAF75C2A448E043814FD28EA448|1.0|4988506457|BUSINESS HORIZONS|24|BL|O|6042100|BUSINESS 333||BLOOMINGTON|IN|47405|US|20930701000000|20001025000000|BL|BUS|N|N|9520024|9520000|BL|BL|
BA|HTAC|014F3DAF75C3A448E043814FD28EA448|1.0|3584609748|HONORS THEMATIC COMMUNITY|80|BL|O|6047500|801 N. JORDAN AVE.||BLOOMINGTON|IN|47405|US|20990514000000|20030320000000|BA|ACAC|N|N|9520080|9520000|BL|BL|
BA|IAAC|014F3DAF75C4A448E043814FD28EA448|1.0|3584609748|INTERNATIONAL AFFAIRS GLOBAL MARKETS|80|BL|O|6047500|801 N. JORDAN AVE.||BLOOMINGTON|IN|47405|US|20990514000000|20030320000000|BA|ACAC|N|N|9520080|9520000|BL|BL|
BA|IDS|014F3DAF75C5A448E043814FD28EA448|1.0|5927407565|INDIANA DAILY STUDENT|50|BL|P|6044000|ERNIE PYLE 120||BLOOMINGTON|IN|47405|US|20930701000000||BL|JOUR|Y|N|9544100|9520000|BA|BL|
BA|IMAU|014F3DAF8001A448E043814FD28EA448|1.0|5949304259|INDIANA MEMORIAL UNION|80|BL|O|6040000|900 E SEVENTH STREET||BLOOMINGTON|IN|47405|US|20010122000000||BA|AXOP|Y|N|9540000|9540000|BA|BA|
BA|IMBI|014F3DAF75C6A448E043814FD28EA448|1.0|4052406505|INDIANA MOLECULAR BIOLOGY INSTITUTE|64|BL|O|9245500|BRYAN HALL||BLOOMINGTON|IN|47405|US|20971024000000||BL|RUGS|Y|N|9520064|9520000|BL|BL|
BA|IMCB|014F3DAF75C7A448E043814FD28EA448|1.0|5393601315|INSTITUTE FOR MOLECULAR/CELLULAR|64|BL|O|9245500|JORDAN HALL||BLOOMINGTON|IN|47405|US|20960112000000|20000201000000|BL|RUGS|N|N|9542900|9520000|BL|BL|
BA|IMU|014F3DAF75C8A448E043814FD28EA448|1.0|5299507056|INDIANA MEMORIAL UNION|80|BL|E|6040000|IMU||BLOOMINGTON|IN|47405|US|20971001000000||BA|IMUC|Y|N|9540000|9540000|BA|BA|
BA|IMUC|014F3DAF75C9A448E043814FD28EA448|1.0|5299507056|IMU CONSOLIDATED|80|BL|O|6040000|900 EAST SEVENTH STREET||BLOOMINGTON|IN|47405|US|20970925000000||BA|IMAU|Y|N|9540000|9540000|BA|BA|
BA|INAC|014F3DAF75CAA448E043814FD28EA448|1.0|3584609748|RPAS INTRNTL CENTER ACADEMIC SUPPORT|80|BL|O|6031227|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20980206000000||BA|ACAC|Y|N|9531227|9531227|BA|BA|
BA|INTD|014F3DAF80AFA448E043814FD28EA448|1.0|3584609748|RPAS INTERIOR DESIGN|80|BL|O|6039300|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20020701000000||BA|FURN|Y|N|9539400|9539400|BA|BA|
BA|IUHC|014F3DAF75CBA448E043814FD28EA448|1.0|4179703037|IU HEALTH CENTER|70|BL|S|6048400|600 N JORDAN||BLOOMINGTON|IN|47405|US|20930701000000||BL|SSER|Y|N|9548400|9548400|BA|BA|
BA|IUPB|014F3DAF8027A448E043814FD28EA448|1.0|2660204297|IU PRESS BOOKS|80|BL|O|6041500|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20010504000000||BA|IUPR|Y|N|9541500|9520000|BA|BL|
BA|IUPJ|014F3DAF75CCA448E043814FD28EA448|1.0|2660204297|IU PRESS JOURNALS|80|BL|O|6041600|BRYAN HALL||BLOOMINGTON|IN|47405|US|20960306000000||BA|IUPR|Y|N|9541600|9520000|BA|BL|
BA|IUPR|014F3DAF75CDA448E043814FD28EA448|1.0|4186602347|INDIANA UNIVERSITY PRESS|80|BL|P|6041500|BRYAN HALL||BLOOMINGTON|IN|47405|US|20930701000000||BL|BUDG|Y|N|9500001|9500001|BA|BA|
BA|JHDR|014F3DAF8165A448E043814FD28EA448|1.0|5627305015|JORDAN HALL DINING|80|BL|N|6037200|801 N JORDAN||BLOOMINGTON|IN|47405|US|20040112000000||BA|CAFE|Y|N|9537200|9537200|BA|BA|
BA|KUL|014F3DAF81D7A448E043814FD28EA448|1.0|5331903365|KUALI PROJECT|94|BL|N|6044900|400 E 7TH STREET||BLOOMINGTON|IN|47405|US|20050517000000||UA|VPIT|Y|N|||||
BA|LARS|014F3DAF75CEA448E043814FD28EA448|1.0|4052406505|LABORATORY ANIMAL RESOURCES|64|BL|O|1042900|BRYAN HALL 104||BLOOMINGTON|IN|47405|US|20930701000000|20001031000000|BL|RUGS|N|N|9520064|9520000|BL|BL|
BA|LLAC|014F3DAF75CFA448E043814FD28EA448|1.0|3584609748|RPAS LIVING LRNG CENTER ACADEMIC SUPPORT|80|BL|O|6030554|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20980206000000||BA|ACAC|Y|N|9530554|9530554|BA|BA|
BA|LOGE|014F3DAF75D0A448E043814FD28EA448|1.0|3584609748|RPAS LAUNDRY OPERATIONS|80|BL|O|6039000|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990930000000||BA|HALL|Y|N|9539000|9539000|BA|BA|
BA|MADR|014F3DAF8167A448E043814FD28EA448|1.0|5627305015|MUSICAL ARTS CTR DINING|80|BL|N|6037300|801 N JORDAN||BLOOMINGTON|IN|47405|US|20030903000000||BA|CAFE|Y|N|9537300|9537300|BA|BA|
BA|MAGE|014F3DAF75D1A448E043814FD28EA448|1.0|3584609748|HALLS MAINTENANCE|80|BL|O|6030003|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990930000000||BA|MANT|Y|N|9530003|9530003|BA|BA|
BA|MANT|014F3DAF75D2A448E043814FD28EA448|1.0|4075208273|MAINTENANCE OPERATIONS|80|BL|O|6030003|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990930000000||BA|RPAS|Y|N|9530000|9530000|BA|BA|
BA|MARR|014F3DAF75D3A448E043814FD28EA448|1.0|5299507056|INDIANA MEMORIAL UNION MARRIOTT|80|BL|E|6040100|IMU||BLOOMINGTON|IN|47405|US|20971001000000||BA|IMUC|Y|N|9540000|9540000|BA|BA|
BA|MAXI|014F3DAF75D4A448E043814FD28EA448|1.0|5653408083|MAXI|80|BL|O|6622503|10TH ~ BYPASS||BLOOMINGTON|IN|47405|US|20011106000000||BA|CODS|Y|N|9522503|9522503|BA|BA|
BA|MIGE|014F3DAF75D5A448E043814FD28EA448|1.0|3570803537|HALLS INVENTORY|80|BL|N|6039200|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20000407000000|BA|HALL|N|N|9520080|9520000|BL|BL|
BA|MISC|014F3DAF75D6A448E043814FD28EA448|1.0|5065306127|OTHER ACCOUNTS|80|BL|N|6030000|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20950221000000|20000428000000|BA|HALL|N|N|9520080|9520000|BL|BL|
BA|MISU|014F3DAF75D7A448E043814FD28EA448|1.0|3570803537|HALLS INVENTORY|80|BL|N|6039200|801 N JORDAN||BLOOMINGTON|IN|47401|US|20940801000000|20000407000000|BA|HALL|N|N|9520080|9520000|BL|BL|
BA|MKGE|014F3DAF75D8A448E043814FD28EA448|1.0|3584609748|RPAS MARKETING|80|BL|O|6030000|801 N JORDAN||BLOOMINGTON|IN|47405|US|20991001000000||BA|CAGE|Y|N|9530045|9530045|BA|BA|
BA|MKTG|014F3DAF8002A448E043814FD28EA448|1.0|3002005569|MARKETING SERVICES|80|BL|O|6041400|600 N. ROGERS||BLOOMINGTON|IN|47405|US|20010122000000||BA|AXOP|Y|N|9541400|9541400|BA|BA|
BA|MLDR|014F3DAF816DA448E043814FD28EA448|1.0|5627305015|MAIN LIBRARY DINING|80|BL|N|6037500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20040112000000||BA|CAFE|Y|N|9537500|9537500|BA|BA|
BA|MLER|014F3DAF75D9A448E043814FD28EA448|1.0|3570803537|HALLS LAUNDRY EQUIP REPL|80|BL|N|9243900|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9539000|9539000|BA|BA|
BA|MLGE|014F3DAF75DAA448E043814FD28EA448|1.0|5840802300|HALLS LAUNDRY OPERATION|80|BL|N|6039000|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9539000|9539000|BA|BA|
BA|MLSU|014F3DAF75DBA448E043814FD28EA448|1.0|5840802300|HALLS LAUNDRY OPERATIONS-SUB|80|BL|N|6039001|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9520080|9520000|BL|BL|
BA|MNBR|014F3DAF75DCA448E043814FD28EA448|1.0|3570803537|MCNUTT QUAD BLDG REPAIR|80|BL|N|9243351|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9533500|9533500|BA|BA|
BA|MNDR|014F3DAF75DDA448E043814FD28EA448|1.0|3584609748|MCNUTT QUAD DINING ROOM|80|BL|N|6033529|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|CAFE|Y|N|9533529|9533529|BA|BA|
BA|MNER|014F3DAF75DEA448E043814FD28EA448|1.0|3570803537|MCNUTT EQUIP REPL|80|BL|N|9243351|BRYAN 100||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9533500|9533500|BA|BA|
BA|MNSH|014F3DAF75DFA448E043814FD28EA448|1.0|3584609748|MCNUTT QUAD RESIDENCE|80|BL|N|6033528|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|HOUS|Y|N|9533528|9533528|BA|BA|
BA|MOTR|014F3DAF75E0A448E043814FD28EA448|1.0|5240003343|MOTOR POOL|80|BL|T|6628000|801 N. RANGE RD.||BLOOMINGTON|IN|47405|US|20930701000000||BA|TRAN|Y|N|9528000|9528000|BA|BA|
BA|MPAD|014F3DAF807EA448E043814FD28EA448|1.0|5240003343|MOTOR POOL ADMINISTRATION|80|BL|O|6628000|RANGE LINE ROAD||BLOOMINGTON|IN|47405|US|20011026000000||BA|MPOP|Y|N|9528000|9528000|BA|BA|
BA|MPDR|014F3DAF807FA448E043814FD28EA448|1.0|5240003343|MOTOR POOL DAILY RENTALS|80|BL|O|6628000|RANGE LINE ROAD||BLOOMINGTON|IN|47405|US|20011026000000||BA|MPOP|Y|N|9528030|9528030|BA|BA|
BA|MPLS|014F3DAF807CA448E043814FD28EA448|1.0|5240003343|MOTOR POOL LEASED FLEET|80|BL|O|6628000|RANGE LINE ROAD||BLOOMINGTON|IN|47405|US|20011026000000||BA|MPOP|Y|N|9528020|9528020|BA|BA|
BA|MPOP|014F3DAF816EA448E043814FD28EA448|1.0|5240003343|MOTOR POOL OPERATIONS|80|BL|T|6628000|801 N RANGE RD||BLOOMINGTON|IN|47405|US|20040323000000||BA|MOTR|Y|N|9528000|9528000|BA|BA|
BA|MPSV|014F3DAF8080A448E043814FD28EA448|1.0|5240003343|MOTOR POOL SERVICE GARAGE|80|BL|O|6628000|RANGE LINE ROAD||BLOOMINGTON|IN|47405|US|20011026000000||BA|MPOP|Y|N|9528010|9528010|BA|BA|
BA|MSGE|014F3DAF75E1A448E043814FD28EA448|1.0|4189509424|HALLS SEWING ROOM|80|BL|N|6039400|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9539400|9539400|BA|BA|
BA|MSSU|014F3DAF75E2A448E043814FD28EA448|1.0|4189509424|HALLS SEWING ROOM SUB|80|BL|N|6039401|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9520080|9520000|BL|BL|
BA|MUGE|014F3DAF75E3A448E043814FD28EA448|1.0|4189509424|HALLS UPHOLSTERY|80|BL|N|6039500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9539500|9539500|BA|BA|
BA|MUSU|014F3DAF75E4A448E043814FD28EA448|1.0|4189509424|HALLS UPHOLSTERY SHOP SUB|80|BL|N|6039501|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9520080|9520000|BL|BL|
BA|NCAR|014F3DAF7FF6A448E043814FD28EA448|1.0|5009908085|NATIONAL CTR ON ACCESSIBLITY|28|BL|O|6042200|HPER||BLOOMINGTON|IN|47405|US|20001102000000||BL|BRAD|Y|N|9542200|9542200|BA|BA|
BA|PAAC|014F3DAF75E5A448E043814FD28EA448|1.0|3584609748|PERFORMING ARTS THEMATIC UNIT|80|BL|O|6047500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20991001000000|20030320000000|BA|ACAC|N|N|9547500|9547500|BA|BA|
BA|PARK|014F3DAF75E6A448E043814FD28EA448|1.0|3771403079|PARKING SERVICES|80|BL|T|6044900|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20930701000000||BA|TRAN|Y|N|9544900|9544900|BA|BA|
BA|PCON|014F3DAF75E7A448E043814FD28EA448|1.0|5299507056|INDIANA MEMORIAL UNION POPULAR CONCERTS|80|BL|O|6045000|IMU||BLOOMINGTON|IN|47405|US|20930701000000||BA|IMU|Y|N|9520080|9520000|BL|BL|
BA|PHOT|014F3DAF75E8A448E043814FD28EA448|1.0|5653408083|FILM SERVICES|80|BL|O|6042703|10TH ~ BYPASS||BLOOMINGTON|IN|47405|US|20011106000000|20021106000000|BA|AXOP|N|N|||||
BA|PHYP|014F3DAF75E9A448E043814FD28EA448|1.0|4640605151|PHYSICAL PLANT (SERVICES)|82|BL|F|6626024|SERVICE||BLOOMINGTON|IN|47405|US|20930701000000||BL|PHYP|Y|N|9526000|9520000|BA|BL|
BA|POGE|014F3DAF75EAA448E043814FD28EA448|1.0|3584609748|RPAS PARKING OPERATIONS|80|BL|O|6039000|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990930000000||BA|HALL|Y|N|9539600|9539600|BA|BA|
BA|PRES|014F3DAF8006A448E043814FD28EA448|1.0|4603906716|AUDITORIUM PRESENTS|80|BL|O|6041400|IMU||BLOOMINGTON|IN|47405|US|20010205000000||BA|AUTM|Y|N|9541400|9520000|BA|BL|
BA|PRGE|014F3DAF75EBA448E043814FD28EA448|1.0|4075208273|RPAS GENERAL PROGRAMMING SUPPORT|80|BL|O|6047500|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20981030000000||BA|CENT|Y|N|9547500|9547500|BA|BA|
BA|PSTO|014F3DAF75ECA448E043814FD28EA448|1.0|4640605151|PHYSICAL PLANT STORES|82|BL|O||SERVICE||BLOOMINGTON|IN|47405|US|20930701000000||BA|PHYP|Y|N|9526100|9520000|BA|BL|
BA|RBAH|014F3DAF75EDA448E043814FD28EA448|1.0|3584609748|REDBUD HILL APARTMENTS 4|80|BL|N|6031500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|APTS|Y|N|9531500|9531500|BA|BA|
BA|RBBR|014F3DAF75EEA448E043814FD28EA448|1.0|3570803537|REDBUD APTS BLDG REPAIR|80|BL|N|9243151|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9531500|9531500|BA|BA|
BA|RBER|014F3DAF75EFA448E043814FD28EA448|1.0|3570803537|REDBUD APTS EQUIP REPAIR|80|BL|N|9243150|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9531500|9531500|BA|BA|
BA|REBR|014F3DAF75F0A448E043814FD28EA448|1.0|3570803537|READ HALL BLDG REPAIR|80|BL|N|9243501|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9535000|9535000|BA|BA|
BA|REDR|014F3DAF75F1A448E043814FD28EA448|1.0|3584609748|READ HALL DINING ROOM|80|BL|N|6035093|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|CAFE|Y|N|9535093|9535093|BA|BA|
BA|REER|014F3DAF75F2A448E043814FD28EA448|1.0|3570803537|READ HALL EQUIP REPL|80|BL|N|9243500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9535000|9535000|BA|BA|
BA|REFE|014F3DAF75F3A448E043814FD28EA448|1.0|4075208273|DINING SERVICES RETAIL OPERATIONS|80|BL|O|6030823|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20980206000000|20000428000000|BA|CAFE|N|N|||||
BA|RESA|014F3DAF75F4A448E043814FD28EA448|1.0|3584609748|RESIDENCE LIFE-AUXILIARY|80|BL|O|6047500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20930701000000||BL|RESL|Y|N|9520080|9520000|BL|BL|
BA|RESB|014F3DAF75F5A448E043814FD28EA448|1.0|3570803537|READ SNACK BAR|80|BL|O|6035094|80L N. JORDAN||BLOOMINGTON|IN|47405|US|20960319000000|20980209000000|BA|CAFE|N|N|9535000|9535000|BA|BA|
BA|RESH|014F3DAF75F6A448E043814FD28EA448|1.0|3584609748|READ HALL RESIDENCE|80|BL|N|6035092|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|HOUS|Y|N|9535092|9535092|BA|BA|
BA|RESL|014F3DAF75F7A448E043814FD28EA448|1.0|2539200452|RESIDENCE LIFE|80|BL|O|6047500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20930701000000|20991122000000|BA|RPAS|N|N|9520080|9520000|BL|BL|
BA|RMAH|014F3DAF75F8A448E043814FD28EA448|1.0|3584609748|RPAS RUBY MASON APT|80|BL|O|6034500|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20990406000000||BA|ACSH|Y|N|9534500|9534500|BA|BA|
BA|RMBR|014F3DAF75F9A448E043814FD28EA448|1.0|3570803537|RUBY MASON BLDG REPAIR|80|BL|N|9243451|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9534500|9534500|BA|BA|
BA|RMER|014F3DAF75FAA448E043814FD28EA448|1.0|3570803537|RUBY MASON EQUIP REPL|80|BL|N|9243450|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9534500|9534500|BA|BA|
BA|RMSH|014F3DAF75FBA448E043814FD28EA448|1.0|5253907165|MASON HALL|80|BL|N|6034500|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20000407000000|BA|HOUS|N|N|9534500|9534500|BA|BA|
BA|ROAH|014F3DAF75FCA448E043814FD28EA448|1.0|3584609748|ROWE HOUSING|80|BL|N|9530537|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000|20030703000000|BA|APTS|N|N|9530537|9530537|BA|BA|
BA|RPAS|014F3DAF75FDA448E043814FD28EA448|1.0|3236004643|RESIDENTIAL PROGRAMS ~ SERV|80|BL|S|6030000|801 N JORDAN||BLOOMINGTON|IN|47405|US|20970820000000||BA|AXOP|Y|N|9520080|9520000|BL|BL|
BA|RPSL|014F3DAF8016A448E043814FD28EA448|1.0|3584609748|RESIDENTIAL PROGRAMS ~ SERVICES LIBRARY|80|BL|O|6047500|N. JORDAN AVE.||BLOOMINGTON|IN|47405|US|20010315000000||BA|PRGE|Y|N|9547530|9547530|BA|BA|
BA|SCER|014F3DAF75FEA448E043814FD28EA448|1.0|1257605304|HALLS STDNT COMP-EQUIP REPL|80|BL|N|9243800|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9538000|9538000|BA|BA|
BA|SCGE|014F3DAF75FFA448E043814FD28EA448|1.0|3584609748|HALLS STUDENT COMPUTING|80|BL|N|6038000|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|CENT|Y|N|9538000|9538000|BA|BA|
BA|SCSU|014F3DAF7600A448E043814FD28EA448|1.0|1257605304|HALLS STUDENT COMPUTING SUB|80|BL|N|6038001|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|MISC|N|N|9520080|9520000|BL|BL|
BA|SEWG|014F3DAF7601A448E043814FD28EA448|1.0|3584609748|RPAS SEWING SHOP|80|BL|O|6039400|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20980206000000||BA|FURN|Y|N|9539400|9539400|BA|BA|
BA|SHOW|014F3DAF7602A448E043814FD28EA448|1.0|1817304397|AUDITORIUM SHOWS|80|BL|N|6041401|AUDORIUM||BLOOMINGTON|IN|47405|US|20960205000000|20030807000000|BA|AUTM|N|N|9520080|9520000|BL|BL|
BA|SMDR|014F3DAF8164A448E043814FD28EA448|1.0|5627305015|SCHOOL OF MUSIC DINING|80|BL|N|6037100|801 N JORDAN||BLOOMINGTON|IN|47405|US|20040112000000||BA|CAFE|Y|N|9537100|9537100|BA|BA|
BA|SPDR|014F3DAF8166A448E043814FD28EA448|1.0|5627305015|SPEA DINING|80|BL|N|6037400|801 N JORDAN||BLOOMINGTON|IN|47405|US|20030903000000||BA|CAFE|Y|N|9537400|9537400|BA|BA|
BA|STPR|014F3DAF7603A448E043814FD28EA448|1.0|3584609748|STUDENT PROGRAMMING|80|BL|O|6047500|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20981030000000||BA|PRGE|Y|N|9547510|9547510|BA|BA|
BA|TEBR|014F3DAF7604A448E043814FD28EA448|1.0|3570803537|TETER QUAD BLDG REPAIR|80|BL|N|9243551|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9535500|9535500|BA|BA|
BA|TEDR|014F3DAF7605A448E043814FD28EA448|1.0|3584609748|HOFFMAN DINING ROOM|80|BL|N|9535583|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000|20030703000000|BA|CAFE|N|N|9535583|9535583|BA|BA|
BA|TEER|014F3DAF7606A448E043814FD28EA448|1.0|3570803537|TETER QUAD EQUIP REPL|80|BL|N|9243550|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9535500|9535500|BA|BA|
BA|TEGE|014F3DAF815DA448E043814FD28EA448|1.0|5627305015|RPAS TECHNOLOGY|80|BL|O|6030065|801 N JORDAN||BLOOMINGTON|IN|47405|US|20030918000000||BA|CAGE|Y|N|9530065|9530065|BA|BA|
BA|TELA|014F3DAF7607A448E043814FD28EA448|1.0|4052406505|TELEPHONE SERVICES - HALLS|66|BL|O|9541000|2715  E. 10TH STREET||BLOOMINGTON|IN|47408|US|20970227000000||BA|COMM|Y|N|9541000|9520000|BA|BL|
BA|TELB|014F3DAF7608A448E043814FD28EA448|1.0|4052406505|TELEPHONE SERVICES - OUTSIDE|66|BL|O|9541100|2715 E. 10TH STREET||BLOOMINGTON|IN|47408|US|20970227000000||BA|COMM|Y|N|9541100|9520000|BA|BL|
BA|TELC|014F3DAF7609A448E043814FD28EA448|1.0|4052406505|TELECOMMUNICATIONS|66|BL|O|9120024|2715 E. 10TH STREET||BLOOMINGTON|IN|47408|US|20970227000000||BA|COMM|Y|N|9521000|9520000|BA|BL|
BA|TESH|014F3DAF760AA448E043814FD28EA448|1.0|3584609748|NELLIE TETER QUAD GEN|80|BL|N|6035582|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|HOUS|Y|N|9535582|9535582|BA|BA|
BA|THTR|014F3DAF760BA448E043814FD28EA448|1.0|1817304397|AUDITORIUM THEATRE|80|BL|N|6041401|AUDITORIUM||BLOOMINGTON|IN|47405|US|20960205000000|20030807000000|BA|AUTM|N|N|9520080|9520000|BL|BL|
BA|TRAN|014F3DAF7FAEA448E043814FD28EA448|1.0|4219606069|TRANSPORTATION|80|BL|O|6044900|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20000921000000||BA|AXOP|Y|N|9544900|9544900|BA|BA|
BA|TTAH|014F3DAF760CA448E043814FD28EA448|1.0|3584609748|TULIP TREE HOUSE|80|BL|N|6035800|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|APTS|Y|N|9535800|9535800|BA|BA|
BA|TTBR|014F3DAF760DA448E043814FD28EA448|1.0|3570803537|TULIP TREE BUILD REPAIR|80|BL|N|9243581|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9535800|9535800|BA|BA|
BA|TTER|014F3DAF760EA448E043814FD28EA448|1.0|3570803537|TULIP TREE EQUIP REPL|80|BL|N|9243580|801 N JORDAN||BLOOMINGTON|IN|47405|US|20940801000000|20980211000000|BA|HALL|N|N|9535800|9535800|BA|BA|
BA|UAAH|014F3DAF760FA448E043814FD28EA448|1.0|3584609748|UNIVERSITY APTS|80|BL|N|6034087|801 N JORDAN||BLOOMINGTON|IN|47405|US|20990329000000||BA|APTS|Y|N|9534087|9534087|BA|BA|
BA|UPHO|014F3DAF7610A448E043814FD28EA448|1.0|3584609748|RPAS UPHOLSTERY SHOP|80|BL|O|6039500|801 N. JORDAN||BLOOMINGTON|IN|47405|US|20980206000000||BA|FURN|Y|N|9539500|9539500|BA|BA|
