nmspc_cd|cmpnt_clss|prprty_nm|obj_id|ver_nbr|fnctnl_field_descr|active_ind|
KFS-AR|org.kuali.kfs.module.ar.businessobject.CustomerType|customerTypeCode|5D06BF993E1E7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.CustomerType|customerTypeDescription|5D06BF993E1F7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|documentNumber|5D06BF993E217808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|financialDocumentReferenceInvoiceNumber|5D06BF993E227808E0404F8189D80667|1.0|References the invoice number that is being paid.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|invoiceItemAppliedAmount|5D06BF993E237808E0404F8189D80667|1.0|The amount of the item that is being applied for payment.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|invoiceItemNumber|5D06BF993E247808E0404F8189D80667|1.0|Item number is assigned when a line of item is added. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|paidAppliedItemNumber|5D06BF993E257808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|universityFiscalPeriodCode|5D06BF993E267808E0404F8189D80667|1.0|The code assigned to a subdivision of the Fiscal Year. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoicePaidApplied|universityFiscalYear|5D06BF993E277808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.  2) Defines the active fiscal years to which general ledger entries can be posted. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|active|5D06BF993E3C7808E0404F8189D80667|1.0|The flag in a maintenance table that determines if a particular record (table row value) is available for use or not.? Typically, inactive values may not be used on transactions or assigned as attributes in other tables.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|customer.customerName|5D06BF993E317808E0404F8189D80667|1.0|Tha name of the customer/organi-zation.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|customerNumber|5D06BF993E307808E0404F8189D80667|1.0|A specific number assigned to identify each vendor/organization as a customer.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentInitiatorUser.personName|5D06BF993E3A7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentInitiatorUser.personUserIdentifier|5D06BF993E397808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentInitiatorUserIdentifier|5D06BF993E377808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentInitiatorUserPersonUserIdentifier|5D06BF993E387808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentLastCreateDate|5D06BF993E3B7808E0404F8189D80667|1.0|The date when the last document recurrence was created. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentRecurrenceBeginDate|5D06BF993E327808E0404F8189D80667|1.0|The date when the document recurrence begins. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentRecurrenceEndDate|5D06BF993E337808E0404F8189D80667|1.0|The date when the document recurrence ends. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentRecurrenceIntervalCode|5D06BF993E357808E0404F8189D80667|1.0|The document recurrence interval code defines the frequency of the recurrence. [INCOMPLETE] |Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|documentTotalRecurrenceNumber|5D06BF993E347808E0404F8189D80667|1.0|Total number of recurrences a document will create. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|invoiceNumber|5D06BF993E2F7808E0404F8189D80667|1.0|The number that identifies an Invoice. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.InvoiceRecurrence|workgroupName|5D06BF993E367808E0404F8189D80667|1.0|The name that uniquely identifies the workgroup for which the document recurrences will route to. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|batchSequenceNumber|5D06BF993E3D7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|billingDate|5D06BF993E3E7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|customerNumber|5D06BF993E3F7808E0404F8189D80667|1.0|The number a vendor uses to identify the institution or organization as a customer. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|customerPaymentMediumCode|5D06BF993E407808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|financialDocumentReferenceInvoiceNumber|5D06BF993E417808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|invoicePaidOrAppliedAmount|5D06BF993E427808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|invoiceSequenceNumber|5D06BF993E437808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|invoiceTotalAmount|5D06BF993E447808E0404F8189D80667|1.0|The total dollar amount of the invoice to be processed. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|lockboxNumber|5D06BF993E457808E0404F8189D80667|1.0|Lockbox is a service provided by a bank to streamline the payment processes of an institution. Essentially, a lockbox is a post office box that the bank establishes and controls for an institution. The customers send their payments directly to this lockbox. The bank opens all correspondence, deposits the checks into designated accounts, and provides daily reports of deposit information. The institution receives a single daily electronic file of all remittance detail. The institution imports this file to update its accounts receivable system. INCOMPLETE: This information was taken from the ""Lockbox"" definition in the glossary.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|processedInvoiceDate|5D06BF993E467808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.Lockbox|scannedInvoiceDate|5D06BF993E477808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedDistribution|documentNumber|5D06BF993E487808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedDistribution|financialDocumentLineAmount|5D06BF993E497808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedDistribution|paidAppliedItemNumber|5D06BF993E4A7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedDistribution|referenceFinancialDocumentNumber|5D06BF993E4B7808E0404F8189D80667|1.0|The Document Number of the source system.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedDistribution|universityFiscalPeriodCode|5D06BF993E4C7808E0404F8189D80667|1.0|The code assigned to a subdivision of the Fiscal Year. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedDistribution|universityFiscalYear|5D06BF993E4D7808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.  2) Defines the active fiscal years to which general ledger entries can be posted. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedHolding|customerNumber|5D06BF993E547808E0404F8189D80667|1.0|The number a vendor uses to identify the institution or organization as a customer. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedHolding|financialDocumentLineAmount|5D06BF993E557808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonAppliedHolding|referenceFinancialDocumentNumber|5D06BF993E567808E0404F8189D80667|1.0|The Document Number of the source system.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|accountNumber|5D06BF993E577808E0404F8189D80667|1.0|A unique number that identifies a pool of funds assigned to a specific institution entity for a specific function.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|chartOfAccountsCode|5D06BF993E587808E0404F8189D80667|1.0|The code that uniquely identifies the chart of accounts. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|documentNumber|5D06BF993E597808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|financialDocumentLineAmount|5D06BF993E5A7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|financialDocumentLineNumber|5D06BF993E5B7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|financialDocumentOverrideCode|5D06BF993E5C7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|financialDocumentPostingYear|5D06BF993E5D7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|financialObjectCode|5D06BF993E5E7808E0404F8189D80667|1.0|A four character code assigned to transactions to classify the transaction as a specific income, expense, asset, liability or fund balance transaction. Global functionality is available for this document. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|financialSubObjectCode|5D06BF993E5F7808E0404F8189D80667|1.0|The identifier to further partition the financial activity of an Account, expressed as a 5-character code. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|projectCode|5D06BF993E607808E0404F8189D80667|1.0|Identifies particular transactions that might span multiple accounts. |Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoiced|subAccountNumber|5D06BF993E617808E0404F8189D80667|1.0|The code that defines the sub-account. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoicedDistribution|documentNumber|5D06BF993E627808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoicedDistribution|financialDocumentLineAmount|5D06BF993E637808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoicedDistribution|financialDocumentLineNumber|5D06BF993E647808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.NonInvoicedDistribution|referenceFinancialDocumentNumber|5D06BF993E657808E0404F8189D80667|1.0|The Document Number of the source system.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|chartOfAccountsCode|5D06BF993E8B7808E0404F8189D80667|1.0|An alphanumeric value that uniquely identifies a single chart. [INCOMPLETE] : This information was taken from the definition of ""Chart Code"" in the glossary.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceAccountNumber|5D06BF993E8C7808E0404F8189D80667|1.0|The code that defines the sub-account. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceChartOfAccountsCode|5D06BF993E8D7808E0404F8189D80667|1.0|The code that uniquely identifies the chart of accounts. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceFinancialObjectCode|5D06BF993E8E7808E0404F8189D80667|1.0|A four character code assigned to transactions to classify the transaction as a specific income, expense, asset, liability or fund balance transaction. Global functionality is available for this document. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceFinancialSubObjectCode|5D06BF993E8F7808E0404F8189D80667|1.0|An optional element of the accounting string related to the university object code that allows you to create finer distinctions within a particular object code for a specific account (for example, income and expense class). [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceOrganizationReferenceIdentifier|5D06BF993E907808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceProjectCode|5D06BF993E917808E0404F8189D80667|1.0|Identifies particular transactions that might span multiple accounts. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultInvoiceSubAccountNumber|5D06BF993E927808E0404F8189D80667|1.0|The code that defines the sub-account. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentAccountNumber|5D06BF993E937808E0404F8189D80667|1.0|The code that defines the sub-account. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentChartOfAccountsCode|5D06BF993E947808E0404F8189D80667|1.0|The code that uniquely identifies the chart of accounts. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentFinancialObjectCode|5D06BF993E987808E0404F8189D80667|1.0|A four character code assigned to transactions to classify the transaction as a specific income, expense, asset, liability or fund balance transaction. Global functionality is available for this document. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentFinancialSubObjectCode|5D06BF993E997808E0404F8189D80667|1.0|An optional element of the accounting string related to the university object code that allows you to create finer distinctions within a particular object code for a specific account (for example, income and expense class). [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentOrganizationReferenceIdentifier|5D06BF993E957808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentProjectCode|5D06BF993E967808E0404F8189D80667|1.0|Identifies particular transactions that might span multiple accounts. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|defaultPaymentSubAccountNumber|5D06BF993E977808E0404F8189D80667|1.0|The code that defines the sub-account. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|organization.codeAndDescription|5D06BF993E9B7808E0404F8189D80667|1.0|Represents a unique identifier assigned to units at many different levels within the institution (for example, department, responsibility center, and campus). [INCOMPLETE] : This information was taken from the definiton of ""Organization Code"" in the glossary.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|organizationAccountingDefaultViewer|5D06BF993E8A7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|organizationCode|5D06BF993E9A7808E0404F8189D80667|1.0|Represents a unique identifier assigned to units at many different levels within the institution (for example, department, responsibility center, and campus). INCOMPLETE: This information was taken from the definiton of ""Organization Code"" in the glossary.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|organizationLateChargeObjectCode|5D06BF993E9C7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|universityFiscalYear|5D06BF993EA47808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.  2) Defines the active fiscal years to which general ledger entries can be posted.|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|writeoffAccountNumber|5D06BF993E9E7808E0404F8189D80667|1.0|The code that defines the sub-account. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|writeoffChartOfAccountsCode|5D06BF993E9D7808E0404F8189D80667|1.0|The code that uniquely identifies the chart of accounts. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|writeoffFinancialObjectCode|5D06BF993EA07808E0404F8189D80667|1.0|A four character code assigned to transactions to classify the transaction as a specific income, expense, asset, liability or fund balance transaction. Global functionality is available for this document. [INCOMPLETE]|Y|
KFS-AR|org.kuali.kfs.module.ar.businessobject.OrganizationAccountingDefault|writeoffFinancialSubObjectCode|5D06BF993EA17808E0404F8189D80667|1.0|An optional element of the accounting string related to the university object code that allows you to create finer distinctions within a particular object code for a specific account (for example, income and expense class). [INCOMPLETE]|Y|
