cg_cfda_nbr|obj_id|ver_nbr|cg_cfda_pgm_ttl_nm|cg_cfda_maint_typ_id|row_actv_ind|
64.014|237D10FAA858C0B0E043814FD881C0B0|1.0|Veterans State Domiciliary Care|AUTOMATIC|Y|
64.015|237D10FAA859C0B0E043814FD881C0B0|1.0|Veterans State Nursing Home Care|AUTOMATIC|Y|
64.016|237D10FAA85AC0B0E043814FD881C0B0|1.0|Veterans State Hospital Care|AUTOMATIC|Y|
64.018|237D10FAA85BC0B0E043814FD881C0B0|1.0|Sharing Specialized Medical Resources|AUTOMATIC|Y|
64.019|237D10FAA85CC0B0E043814FD881C0B0|1.0|Veterans Rehabilitation_Alcohol and Drug Dependence|AUTOMATIC|Y|
64.022|237D10FAA85DC0B0E043814FD881C0B0|1.0|Veterans Home Based Primary Care|AUTOMATIC|Y|
64.024|237D10FAA85EC0B0E043814FD881C0B0|1.0|VA Homeless Providers Grant and Per Diem Program|AUTOMATIC|Y|
64.100|237D10FAA85FC0B0E043814FD881C0B0|1.0|Automobiles and Adaptive Equipment for Certain Disabled Veterans and Members of the Armed Forces|AUTOMATIC|Y|
64.101|237D10FAA860C0B0E043814FD881C0B0|1.0|Burial Expenses Allowance for Veterans|AUTOMATIC|Y|
64.102|237D10FAA861C0B0E043814FD881C0B0|1.0|Compensation for Service-Connected Deaths for Veterans' Dependents|AUTOMATIC|Y|
64.103|237D10FAA862C0B0E043814FD881C0B0|1.0|Life Insurance for Veterans|AUTOMATIC|Y|
64.104|237D10FAA863C0B0E043814FD881C0B0|1.0|Pension for Non-Service-Connected Disability for Veterans|AUTOMATIC|Y|
64.105|237D10FAA864C0B0E043814FD881C0B0|1.0|Pension to Veterans Surviving Spouses, and Children|AUTOMATIC|Y|
64.106|237D10FAA865C0B0E043814FD881C0B0|1.0|Specially Adapted Housing for Disabled Veterans|AUTOMATIC|Y|
64.109|237D10FAA866C0B0E043814FD881C0B0|1.0|Veterans Compensation for Service-Connected Disability|AUTOMATIC|Y|
64.110|237D10FAA867C0B0E043814FD881C0B0|1.0|Veterans Dependency and Indemnity Compensation for Service-Connected Death|AUTOMATIC|Y|
64.114|237D10FAA868C0B0E043814FD881C0B0|1.0|Veterans Housing_Guaranteed and Insured Loans|AUTOMATIC|Y|
64.115|237D10FAA869C0B0E043814FD881C0B0|1.0|Veterans Information and Assistance|AUTOMATIC|Y|
64.116|237D10FAA86AC0B0E043814FD881C0B0|1.0|Vocational Rehabilitation for Disabled Veterans|AUTOMATIC|Y|
64.117|237D10FAA86BC0B0E043814FD881C0B0|1.0|Survivors and Dependents Educational Assistance|AUTOMATIC|Y|
64.118|237D10FAA86CC0B0E043814FD881C0B0|1.0|Veterans Housing_Direct Loans for Certain Disabled Veterans|AUTOMATIC|Y|
64.119|237D10FAA86DC0B0E043814FD881C0B0|1.0|Veterans Housing_Manufactured Home Loans|AUTOMATIC|Y|
64.120|237D10FAA86EC0B0E043814FD881C0B0|1.0|Post-Vietnam Era Veterans' Educational Assistance|AUTOMATIC|Y|
64.123|237D10FAA86FC0B0E043814FD881C0B0|1.0|Vocational Training for Certain Veterans Receiving VA Pension|AUTOMATIC|Y|
64.124|237D10FAA870C0B0E043814FD881C0B0|1.0|All-Volunteer Force Educational Assistance|AUTOMATIC|Y|
64.125|237D10FAA871C0B0E043814FD881C0B0|1.0|Vocational and Educational Counseling for Servicemembers and Veterans|AUTOMATIC|Y|
64.126|237D10FAA872C0B0E043814FD881C0B0|1.0|Native American Veteran Direct Loan Program|AUTOMATIC|Y|
64.127|237D10FAA873C0B0E043814FD881C0B0|1.0|Monthly Allowance for Children of Vietnam Veterans Born with Spina Bifida|AUTOMATIC|Y|
64.128|237D10FAA874C0B0E043814FD881C0B0|1.0|Vocational Training and Rehabilitation for Vietnam Veterans' Children with Spina Bifida or Other Covered Birth Defects|AUTOMATIC|Y|
64.201|237D10FAA875C0B0E043814FD881C0B0|1.0|National Cemeteries|AUTOMATIC|Y|
64.202|237D10FAA876C0B0E043814FD881C0B0|1.0|Procurement of Headstones and Markers and/or Presidential Memorial Certificates|AUTOMATIC|Y|
64.203|237D10FAA877C0B0E043814FD881C0B0|1.0|State Cemetery Grants|AUTOMATIC|Y|
66.|237D10FAAB36C0B0E043814FD881C0B0|1.0||MANUAL|Y|
66.001|237D10FAA878C0B0E043814FD881C0B0|1.0|Air Pollution Control Program Support|AUTOMATIC|Y|
66.009|237D10FAA879C0B0E043814FD881C0B0|1.0|Air Information Center|AUTOMATIC|Y|
66.032|237D10FAA87AC0B0E043814FD881C0B0|1.0|State Indoor Radon Grants|AUTOMATIC|Y|
66.033|237D10FAA87BC0B0E043814FD881C0B0|1.0|Ozone Transport|AUTOMATIC|Y|
66.034|237D10FAA87CC0B0E043814FD881C0B0|1.0|Surveys Studies, Investigations Demonstrations and Special Purpose Activities Relating to the Clean Air Act|AUTOMATIC|Y|
66.305|237D10FAA87DC0B0E043814FD881C0B0|1.0|Compliance Assistance_Support for Services to the Regulated Community and Other Assistance Providers|AUTOMATIC|Y|
66.306|237D10FAAB78C0B0E043814FD881C0B0|1.0|Environmental Justice Collaborative Problem-Solving Grants Program|AUTOMATIC|Y|
66.418|237D10FAA87EC0B0E043814FD881C0B0|1.0|Construction Grants for Wastewater Treatment Works|AUTOMATIC|Y|
66.419|237D10FAA87FC0B0E043814FD881C0B0|1.0|Water Pollution Control State and Interstate Program Support|AUTOMATIC|Y|
66.424|237D10FAA880C0B0E043814FD881C0B0|1.0|Surveys, Studies, Demonstrations and Special Purpose Grants - Section 1442 of the Safe Drinking Water Act|AUTOMATIC|Y|
66.432|237D10FAA881C0B0E043814FD881C0B0|1.0|State Public Water System Supervision|AUTOMATIC|Y|
66.433|237D10FAA882C0B0E043814FD881C0B0|1.0|State Underground Water Source Protection|AUTOMATIC|Y|
66.436|237D10FAA883C0B0E043814FD881C0B0|1.0|Surveys, Studies, Investigations, Demonstrations, and Training Grants and Cooperative Agreements - Section 104(b)(3) of the Clean Water Act|AUTOMATIC|Y|
66.437|237D10FAAB79C0B0E043814FD881C0B0|1.0|Long Island Sound Program|AUTOMATIC|Y|
66.439|237D10FAA884C0B0E043814FD881C0B0|1.0|Targeted Watershed Grants|AUTOMATIC|Y|
66.454|237D10FAA885C0B0E043814FD881C0B0|1.0|Water Quality Management Planning|AUTOMATIC|Y|
66.456|237D10FAA886C0B0E043814FD881C0B0|1.0|National Estuary Program|AUTOMATIC|Y|
66.458|237D10FAA887C0B0E043814FD881C0B0|1.0|Capitalization Grants for Clean Water State Revolving Funds|AUTOMATIC|Y|
66.460|237D10FAA888C0B0E043814FD881C0B0|1.0|Nonpoint Source Implementation Grants|AUTOMATIC|Y|
66.461|237D10FAA889C0B0E043814FD881C0B0|1.0|Wetland Program Grants|AUTOMATIC|Y|
66.463|237D10FAA88AC0B0E043814FD881C0B0|1.0|Water Quality Cooperative Agreements|AUTOMATIC|Y|
66.466|237D10FAA88BC0B0E043814FD881C0B0|1.0|Chesapeake Bay Program|AUTOMATIC|Y|
66.467|237D10FAA88CC0B0E043814FD881C0B0|1.0|Wastewater Operator Training Grant Program (Technical Assistance)|AUTOMATIC|Y|
66.468|237D10FAA88DC0B0E043814FD881C0B0|1.0|Capitalization Grants for Drinking Water State Revolving Funds|AUTOMATIC|Y|
66.469|237D10FAA88EC0B0E043814FD881C0B0|1.0|Great Lakes Program|AUTOMATIC|Y|
66.471|237D10FAA88FC0B0E043814FD881C0B0|1.0|State Grants to Reimburse Operators of Small Water Systems for Training and Certification Costs|AUTOMATIC|Y|
66.472|237D10FAA890C0B0E043814FD881C0B0|1.0|Beach Monitoring and Notification Program Implementation Grants|AUTOMATIC|Y|
66.473|237D10FAA891C0B0E043814FD881C0B0|1.0|Direct Implementation Tribal Cooperative Agreements|AUTOMATIC|Y|
66.474|237D10FAA892C0B0E043814FD881C0B0|1.0|Water Protection Grants to the States|AUTOMATIC|Y|
66.475|237D10FAA893C0B0E043814FD881C0B0|1.0|Gulf of Mexico Program|AUTOMATIC|Y|
66.476|237D10FAA894C0B0E043814FD881C0B0|1.0|Security Planning Grants for Large Drinking Water Utilities|AUTOMATIC|Y|
66.477|237D10FAA895C0B0E043814FD881C0B0|1.0|Vulnerability Assessments and Related Security Improvements at Large Privately-Owned Community Drinking Water Utilities|AUTOMATIC|Y|
66.478|237D10FAA896C0B0E043814FD881C0B0|1.0|Water Security Training and Technical Assistance|AUTOMATIC|Y|
66.500|237D10FAA897C0B0E043814FD881C0B0|1.0|Environmental Protection_Consolidated Research|AUTOMATIC|Y|
66.508|237D10FAA898C0B0E043814FD881C0B0|1.0|Senior Environmental Employment Program|AUTOMATIC|Y|
66.509|237D10FAA899C0B0E043814FD881C0B0|1.0|Science To Achieve Results (STAR) Program|AUTOMATIC|Y|
66.510|237D10FAA89AC0B0E043814FD881C0B0|1.0|Surveys, Studies, Investigations and Special Purpose Grants within the Office of Research and Development|AUTOMATIC|Y|
66.511|237D10FAA89BC0B0E043814FD881C0B0|1.0|Office of Research and Development Consolidated Research|AUTOMATIC|Y|
66.513|237D10FAAB7AC0B0E043814FD881C0B0|1.0|Greater Research Opportunities Fellowship Program|AUTOMATIC|Y|
66.514|237D10FAAB7BC0B0E043814FD881C0B0|1.0|Science To Achieve Results (STAR) Fellowship Program|AUTOMATIC|Y|
66.515|237D10FAAB7CC0B0E043814FD881C0B0|1.0|Greater Opportunities Research Program|AUTOMATIC|Y|
66.516|237D10FAAB7DC0B0E043814FD881C0B0|1.0|P3 Award: National Student Design Competition for Sustainability|AUTOMATIC|Y|
66.600|237D10FAA89CC0B0E043814FD881C0B0|1.0|Environmental Protection Consolidated Grants-Program Support|AUTOMATIC|Y|
66.604|237D10FAA89DC0B0E043814FD881C0B0|1.0|Environmental Justice Hazardous Substances Research Small Grants to Community Groups|AUTOMATIC|Y|
66.605|237D10FAA89EC0B0E043814FD881C0B0|1.0|Performance Partnership Grants|AUTOMATIC|Y|
66.606|237D10FAA89FC0B0E043814FD881C0B0|1.0|Surveys, Studies, Investigations and Special Purpose Grants|AUTOMATIC|Y|
66.607|237D10FAA8A0C0B0E043814FD881C0B0|1.0|Training and Fellowships for the Environmental Protection Agency|AUTOMATIC|Y|
66.608|237D10FAA8A1C0B0E043814FD881C0B0|1.0|Environmental Information Exchange Network Grant Program|AUTOMATIC|Y|
66.609|237D10FAA8A2C0B0E043814FD881C0B0|1.0|Protection of Children and Older Adults (Elderly) from Environmental Health Risks|AUTOMATIC|Y|
66.610|237D10FAA8A3C0B0E043814FD881C0B0|1.0|Surveys, Studies, Investigations and Special Purpose Grants within the Office of the Administrator|AUTOMATIC|Y|
66.611|237D10FAA8A4C0B0E043814FD881C0B0|1.0|Environmental Policy and Innovation Grants|AUTOMATIC|Y|
66.700|237D10FAA8A5C0B0E043814FD881C0B0|1.0|Consolidated Pesticide Enforcement Cooperative Agreements|AUTOMATIC|Y|
66.701|237D10FAA8A6C0B0E043814FD881C0B0|1.0|Toxic Substances Compliance Monitoring Cooperative Agreements|AUTOMATIC|Y|
66.707|237D10FAA8A7C0B0E043814FD881C0B0|1.0|TSCA Title IV State Lead Grants Certification of Lead_Based Paint Professionals|AUTOMATIC|Y|
66.708|237D10FAA8A8C0B0E043814FD881C0B0|1.0|Pollution Prevention Grants Program|AUTOMATIC|Y|
66.709|237D10FAA8A9C0B0E043814FD881C0B0|1.0|Capacity Building Grants and Cooperative Agreements for States and Tribes|AUTOMATIC|Y|
66.714|237D10FAA8AAC0B0E043814FD881C0B0|1.0|Pesticide Environmental Stewardship _Regional Grants|AUTOMATIC|Y|
66.715|237D10FAA8ABC0B0E043814FD881C0B0|1.0|Childhood Blood-Lead Screening and Lead Awareness (Educational) Outreach for Indian Tribes|AUTOMATIC|Y|
66.716|237D10FAA8ACC0B0E043814FD881C0B0|1.0|Surveys, Studies, Investigations, Training Demonstrations and Educational Outreach|AUTOMATIC|Y|
66.717|237D10FAA8ADC0B0E043814FD881C0B0|1.0|Source Reduction Assistance|AUTOMATIC|Y|
66.801|237D10FAA8AEC0B0E043814FD881C0B0|1.0|Hazardous Waste Management State Program Support|AUTOMATIC|Y|
66.802|237D10FAA8AFC0B0E043814FD881C0B0|1.0|Superfund State, Political Subdivision, and Indian Tribe Site_Specific Cooperative Agreements|AUTOMATIC|Y|
66.804|237D10FAA8B0C0B0E043814FD881C0B0|1.0|State and Tribal Underground Storage Tanks Program|AUTOMATIC|Y|
66.805|237D10FAA8B1C0B0E043814FD881C0B0|1.0|Leaking Underground Storage Tank Trust Fund Program|AUTOMATIC|Y|
66.806|237D10FAA8B2C0B0E043814FD881C0B0|1.0|Superfund Technical Assistance Grants (TAG) for Community Groups at National Priority List (NPL) Sites|AUTOMATIC|Y|
66.807|237D10FAA8B3C0B0E043814FD881C0B0|1.0|Superfund Innovative Technology Evaluation Program|AUTOMATIC|Y|
66.808|237D10FAA8B4C0B0E043814FD881C0B0|1.0|Solid Waste Management Assistance|AUTOMATIC|Y|
66.809|237D10FAA8B5C0B0E043814FD881C0B0|1.0|Superfund State and Indian Tribe Core Program Cooperative Agreements|AUTOMATIC|Y|
66.810|237D10FAA8B6C0B0E043814FD881C0B0|1.0|Chemical Emergency Preparedness and Prevention (CEPP) Technical Assistance Grants Program|AUTOMATIC|Y|
66.812|237D10FAA8B7C0B0E043814FD881C0B0|1.0|Tribal Hazardous Waste Grants|AUTOMATIC|Y|
66.813|237D10FAA8B8C0B0E043814FD881C0B0|1.0|Alternative or Innovative Treatment Technology Research, Demonstration, Training, and Hazardous Substance Research Grants|AUTOMATIC|Y|
66.814|237D10FAA8B9C0B0E043814FD881C0B0|1.0|Brownfields Training, Research, and Technical Assistance Grants and Cooperative Agreements|AUTOMATIC|Y|
66.815|237D10FAA8BAC0B0E043814FD881C0B0|1.0|Brownfield Job Training Cooperative Agreements|AUTOMATIC|Y|
66.816|237D10FAA8BBC0B0E043814FD881C0B0|1.0|Headquarter and Regional Underground Storage Tanks Program|AUTOMATIC|Y|
66.817|237D10FAA8BCC0B0E043814FD881C0B0|1.0|State and Tribal Response Program Grants|AUTOMATIC|Y|
66.818|237D10FAA8BDC0B0E043814FD881C0B0|1.0|Brownfields Assessment and Cleanup Cooperative Agreements|AUTOMATIC|Y|
66.926|237D10FAA8BEC0B0E043814FD881C0B0|1.0|Indian Environmental General Assistance Program (GAP)|AUTOMATIC|Y|
66.931|237D10FAA8BFC0B0E043814FD881C0B0|1.0|International Financial Assistance Projects Sponsored by the Office of International Affairs|AUTOMATIC|Y|
66.950|237D10FAA8C0C0B0E043814FD881C0B0|1.0|Environmental Education and Training Program|AUTOMATIC|Y|
66.951|237D10FAA8C1C0B0E043814FD881C0B0|1.0|Environmental Education Grants|AUTOMATIC|Y|
68.|237D10FAAB37C0B0E043814FD881C0B0|1.0||MANUAL|Y|
68.001|237D10FAA8C2C0B0E043814FD881C0B0|1.0|National Gallery of Art Extension Service|AUTOMATIC|Y|
70.|237D10FAAB38C0B0E043814FD881C0B0|1.0||MANUAL|Y|
70.002|237D10FAA8C3C0B0E043814FD881C0B0|1.0|Foreign Investment Financing|AUTOMATIC|Y|
70.003|237D10FAA8C4C0B0E043814FD881C0B0|1.0|Foreign Investment Insurance|AUTOMATIC|Y|
77.|237D10FAAB39C0B0E043814FD881C0B0|1.0||MANUAL|Y|
77.001|237D10FAA8C5C0B0E043814FD881C0B0|1.0|Radiation Control_Training Assistance and Advisory Counseling|AUTOMATIC|Y|
77.005|237D10FAA8C6C0B0E043814FD881C0B0|1.0|Financial Assistance for NRC Local Public Document Rooms (LPDRs)|AUTOMATIC|Y|
78.|237D10FAAB3AC0B0E043814FD881C0B0|1.0||MANUAL|Y|
78.004|237D10FAA8C7C0B0E043814FD881C0B0|1.0|Commodity Futures Reparations Claims|AUTOMATIC|Y|
81.|237D10FAAB3BC0B0E043814FD881C0B0|1.0||MANUAL|Y|
81.003|237D10FAA8C8C0B0E043814FD881C0B0|1.0|Granting of Patent Licenses|AUTOMATIC|Y|
81.022|237D10FAA8C9C0B0E043814FD881C0B0|1.0|Used Energy-Related Laboratory Equipment Grants|AUTOMATIC|Y|
81.036|237D10FAA8CAC0B0E043814FD881C0B0|1.0|Inventions and Innovations|AUTOMATIC|Y|
81.039|237D10FAA8CBC0B0E043814FD881C0B0|1.0|National Energy Information Center|AUTOMATIC|Y|
81.041|237D10FAA8CCC0B0E043814FD881C0B0|1.0|State Energy Program|AUTOMATIC|Y|
81.042|237D10FAA8CDC0B0E043814FD881C0B0|1.0|Weatherization Assistance for Low-Income Persons|AUTOMATIC|Y|
81.049|237D10FAA8CEC0B0E043814FD881C0B0|1.0|Office of Science Financial Assistance Program|AUTOMATIC|Y|
81.057|237D10FAA8CFC0B0E043814FD881C0B0|1.0|University Coal Research|AUTOMATIC|Y|
81.064|237D10FAA8D0C0B0E043814FD881C0B0|1.0|Office of Scientific and Technical Information|AUTOMATIC|Y|
81.065|237D10FAA8D1C0B0E043814FD881C0B0|1.0|Nuclear Waste Disposal Siting|AUTOMATIC|Y|
81.079|237D10FAAB7EC0B0E043814FD881C0B0|1.0|Regional Biomass Energy Programs|AUTOMATIC|Y|
81.082|237D10FAA8D2C0B0E043814FD881C0B0|1.0|Management and Technical Assistance for Minority Business Enterprises|AUTOMATIC|Y|
81.086|237D10FAA8D3C0B0E043814FD881C0B0|1.0|Conservation Research and Development|AUTOMATIC|Y|
81.087|237D10FAA8D4C0B0E043814FD881C0B0|1.0|Renewable Energy Research and Development|AUTOMATIC|Y|
81.089|237D10FAA8D5C0B0E043814FD881C0B0|1.0|Fossil Energy Research and Development|AUTOMATIC|Y|
81.104|237D10FAA8D6C0B0E043814FD881C0B0|1.0|Office of Environmental Cleanup and Acceleration|AUTOMATIC|Y|
81.105|237D10FAA8D7C0B0E043814FD881C0B0|1.0|National Industrial Competitiveness through Energy, Environment, and Economics|AUTOMATIC|Y|
81.106|237D10FAA8D8C0B0E043814FD881C0B0|1.0|Transport of Transuranic Wastes to the Waste Isolation Pilot Plant: States and Tribal Concerns, Proposed Solutions|AUTOMATIC|Y|
81.108|237D10FAA8D9C0B0E043814FD881C0B0|1.0|Epidemiology and Other Health Studies Financial Assistance Program|AUTOMATIC|Y|
81.112|237D10FAA8DAC0B0E043814FD881C0B0|1.0|Stewardship Science Grant Program|AUTOMATIC|Y|
81.113|237D10FAA8DBC0B0E043814FD881C0B0|1.0|Defense Nuclear Nonproliferation Research|AUTOMATIC|Y|
81.114|237D10FAA8DCC0B0E043814FD881C0B0|1.0|University Reactor Infrastructure and Education Support|AUTOMATIC|Y|
81.116|237D10FAA8DDC0B0E043814FD881C0B0|1.0|Science and Engineering Training to Support Diversity-Related Programs|AUTOMATIC|Y|
81.117|237D10FAA8DEC0B0E043814FD881C0B0|1.0|Energy Efficiency and Renewable Energy Information Dissemination, Outreach, Training and Technical Analysis/Assistance|AUTOMATIC|Y|
81.119|237D10FAA8DFC0B0E043814FD881C0B0|1.0|State Energy Program Special Projects|AUTOMATIC|Y|
81.121|237D10FAA8E0C0B0E043814FD881C0B0|1.0|Nuclear Energy Research, Development and Demonstration|AUTOMATIC|Y|
84.|237D10FAAB3CC0B0E043814FD881C0B0|1.0||MANUAL|Y|
84.002|237D10FAA8E1C0B0E043814FD881C0B0|1.0|Adult Education_State Grant Program|AUTOMATIC|Y|
84.004|237D10FAA8E2C0B0E043814FD881C0B0|1.0|Civil Rights Training and Advisory Services|AUTOMATIC|Y|
84.007|237D10FAA8E3C0B0E043814FD881C0B0|1.0|Federal Supplemental Educational Opportunity Grants|AUTOMATIC|Y|
84.010|237D10FAA8E4C0B0E043814FD881C0B0|1.0|Title I Grants to Local Educational Agencies|AUTOMATIC|Y|
84.011|237D10FAA8E5C0B0E043814FD881C0B0|1.0|Migrant Education_State Grant Program|AUTOMATIC|Y|
84.013|237D10FAA8E6C0B0E043814FD881C0B0|1.0|Title I Program for Neglected and Delinquent Children|AUTOMATIC|Y|
84.015|237D10FAA8E7C0B0E043814FD881C0B0|1.0|National Resource Centers and Fellowships Program for Language and Area or Language and International Studies|AUTOMATIC|Y|
84.016|237D10FAA8E8C0B0E043814FD881C0B0|1.0|Undergraduate International Studies and Foreign Language Programs|AUTOMATIC|Y|
84.017|237D10FAA8E9C0B0E043814FD881C0B0|1.0|International Research and Studies|AUTOMATIC|Y|
84.018|237D10FAA8EAC0B0E043814FD881C0B0|1.0|Overseas Programs_Special Bilateral Projects|AUTOMATIC|Y|
84.019|237D10FAA8EBC0B0E043814FD881C0B0|1.0|Overseas_Faculty Research Abroad|AUTOMATIC|Y|
84.021|237D10FAA8ECC0B0E043814FD881C0B0|1.0|Overseas_Group Projects Abroad|AUTOMATIC|Y|
84.022|237D10FAA8EDC0B0E043814FD881C0B0|1.0|Overseas_Doctoral Dissertation|AUTOMATIC|Y|
84.027|237D10FAA8EEC0B0E043814FD881C0B0|1.0|Special Education_Grants to States|AUTOMATIC|Y|
84.031|237D10FAA8EFC0B0E043814FD881C0B0|1.0|Higher Education_Institutional Aid|AUTOMATIC|Y|
84.032|237D10FAA8F0C0B0E043814FD881C0B0|1.0|Federal Family Education Loans|AUTOMATIC|Y|
84.033|237D10FAA8F1C0B0E043814FD881C0B0|1.0|Federal Work-Study Program|AUTOMATIC|Y|
84.037|237D10FAA8F2C0B0E043814FD881C0B0|1.0|Perkins Loan Cancellations|AUTOMATIC|Y|
84.038|237D10FAA8F3C0B0E043814FD881C0B0|1.0|Federal Perkins Loan Program_Federal Capital Contributions|AUTOMATIC|Y|
84.040|237D10FAA8F4C0B0E043814FD881C0B0|1.0|Impact Aid_Facilities Maintenance|AUTOMATIC|Y|
84.041|237D10FAA8F5C0B0E043814FD881C0B0|1.0|Impact Aid|AUTOMATIC|Y|
84.042|237D10FAA8F6C0B0E043814FD881C0B0|1.0|TRIO_Student Support Services|AUTOMATIC|Y|
84.044|237D10FAA8F7C0B0E043814FD881C0B0|1.0|TRIO_Talent Search|AUTOMATIC|Y|
84.047|237D10FAA8F8C0B0E043814FD881C0B0|1.0|TRIO_Upward Bound|AUTOMATIC|Y|
84.048|237D10FAA8F9C0B0E043814FD881C0B0|1.0|Vocational Education_Basic Grants to States|AUTOMATIC|Y|
84.051|237D10FAA8FAC0B0E043814FD881C0B0|1.0|Vocational Education_National Programs|AUTOMATIC|Y|
84.060|237D10FAA8FBC0B0E043814FD881C0B0|1.0|Indian Education_Grants to Local Educational Agencies|AUTOMATIC|Y|
84.063|237D10FAA8FCC0B0E043814FD881C0B0|1.0|Federal Pell Grant Program|AUTOMATIC|Y|
84.066|237D10FAA8FDC0B0E043814FD881C0B0|1.0|TRIO_Educational Opportunity Centers|AUTOMATIC|Y|
84.069|237D10FAA8FEC0B0E043814FD881C0B0|1.0|Leveraging Educational Assistance Partnership|AUTOMATIC|Y|
84.083|237D10FAA8FFC0B0E043814FD881C0B0|1.0|Women's Educational Equity Act Program|AUTOMATIC|Y|
84.101|237D10FAA900C0B0E043814FD881C0B0|1.0|Vocational Education_Indians Set-aside|AUTOMATIC|Y|
84.103|237D10FAA901C0B0E043814FD881C0B0|1.0|Higher Education_TRIO Staff Training Program|AUTOMATIC|Y|
84.116|237D10FAA902C0B0E043814FD881C0B0|1.0|Fund for the Improvement of Postsecondary Education|AUTOMATIC|Y|
84.120|237D10FAA903C0B0E043814FD881C0B0|1.0|Minority Science and Engineering Improvement|AUTOMATIC|Y|
84.126|237D10FAA904C0B0E043814FD881C0B0|1.0|Rehabilitation Services_Vocational Rehabilitation Grants to States|AUTOMATIC|Y|
84.128|237D10FAA905C0B0E043814FD881C0B0|1.0|Rehabilitation Services_Service Projects|AUTOMATIC|Y|
84.129|237D10FAA906C0B0E043814FD881C0B0|1.0|Rehabilitation Long-Term Training|AUTOMATIC|Y|
84.132|237D10FAA907C0B0E043814FD881C0B0|1.0|Centers for Independent Living|AUTOMATIC|Y|
84.133|237D10FAA908C0B0E043814FD881C0B0|1.0|National Institute on Disability and Rehabilitation Research|AUTOMATIC|Y|
84.141|237D10FAA909C0B0E043814FD881C0B0|1.0|Migrant Education_High School Equivalency Program|AUTOMATIC|Y|
84.144|237D10FAA90AC0B0E043814FD881C0B0|1.0|Migrant Education_Coordination Program|AUTOMATIC|Y|
84.145|237D10FAA90BC0B0E043814FD881C0B0|1.0|Federal Real Property Assistance Program|AUTOMATIC|Y|
84.149|237D10FAA90CC0B0E043814FD881C0B0|1.0|Migrant Education_College Assistance Migrant Program|AUTOMATIC|Y|
84.153|237D10FAA90DC0B0E043814FD881C0B0|1.0|Business and International Education Projects|AUTOMATIC|Y|
84.160|237D10FAA90EC0B0E043814FD881C0B0|1.0|Training Interpreters for Individuals who are Deaf and Individuals who are Deaf-Blind|AUTOMATIC|Y|
84.161|237D10FAA90FC0B0E043814FD881C0B0|1.0|Rehabilitation Services_Client Assistance Program|AUTOMATIC|Y|
84.165|237D10FAA910C0B0E043814FD881C0B0|1.0|Magnet Schools Assistance|AUTOMATIC|Y|
84.168|237D10FAA911C0B0E043814FD881C0B0|1.0|Eisenhower Professional Development_Federal Activities|AUTOMATIC|Y|
84.169|237D10FAA912C0B0E043814FD881C0B0|1.0|Independent Living_State Grants|AUTOMATIC|Y|
84.170|237D10FAA913C0B0E043814FD881C0B0|1.0|Javits Fellowships|AUTOMATIC|Y|
84.173|237D10FAA914C0B0E043814FD881C0B0|1.0|Special Education_Preschool Grants|AUTOMATIC|Y|
84.177|237D10FAA915C0B0E043814FD881C0B0|1.0|Rehabilitation Services_Independent Living Services for Older Individuals Who are Blind|AUTOMATIC|Y|
84.181|237D10FAA916C0B0E043814FD881C0B0|1.0|Special Education_Grants for Infants and Families with Disabilities|AUTOMATIC|Y|
84.184|237D10FAA917C0B0E043814FD881C0B0|1.0|Safe and Drug-Free Schools and Communities_National Programs|AUTOMATIC|Y|
84.185|237D10FAA918C0B0E043814FD881C0B0|1.0|Byrd Honors Scholarships|AUTOMATIC|Y|
84.186|237D10FAA919C0B0E043814FD881C0B0|1.0|Safe and Drug-Free Schools and Communities_State Grants|AUTOMATIC|Y|
84.187|237D10FAA91AC0B0E043814FD881C0B0|1.0|Supported Employment Services for Individuals with Severe Disabilities|AUTOMATIC|Y|
84.191|237D10FAA91BC0B0E043814FD881C0B0|1.0|Adult Education_National Leadership Activities|AUTOMATIC|Y|
84.195|237D10FAA91CC0B0E043814FD881C0B0|1.0|Bilingual Education_Professional Development|AUTOMATIC|Y|
84.196|237D10FAA91DC0B0E043814FD881C0B0|1.0|Education for Homeless Children and Youth|AUTOMATIC|Y|
84.200|237D10FAA91EC0B0E043814FD881C0B0|1.0|Graduate Assistance in Areas of National Need|AUTOMATIC|Y|
84.203|237D10FAA91FC0B0E043814FD881C0B0|1.0|Star Schools|AUTOMATIC|Y|
84.206|237D10FAA920C0B0E043814FD881C0B0|1.0|Javits Gifted and Talented Students Education Grant Program|AUTOMATIC|Y|
84.209|237D10FAA921C0B0E043814FD881C0B0|1.0|Native Hawaiian Family Based Education Centers|AUTOMATIC|Y|
84.210|237D10FAA922C0B0E043814FD881C0B0|1.0|Native Hawaiian Gifted and Talented|AUTOMATIC|Y|
84.213|237D10FAA923C0B0E043814FD881C0B0|1.0|Even Start_State Educational Agencies|AUTOMATIC|Y|
84.214|237D10FAA924C0B0E043814FD881C0B0|1.0|Even Start_Migrant Education|AUTOMATIC|Y|
84.215|237D10FAA925C0B0E043814FD881C0B0|1.0|Fund for the Improvement of Education|AUTOMATIC|Y|
84.217|237D10FAA926C0B0E043814FD881C0B0|1.0|TRIO_McNair Post-Baccalaureate Achievement|AUTOMATIC|Y|
84.220|237D10FAA927C0B0E043814FD881C0B0|1.0|Centers for International Business Education|AUTOMATIC|Y|
