pur_comm_cd|obj_id|ver_nbr|pur_comm_desc|pur_sales_tax_ind|itm_rstrc_ind|snstv_dta_cd|dobj_maint_cd_actv_ind|
3113|486D34788825C267E0404F8189D8349E|1.0|Sugar and Confectionery Product Manufacturing|Y|N||Y|
31131|486D34788991C267E0404F8189D8349E|1.0|Sugar Manufacturing|Y|N||Y|
311311|486D34788C96C267E0404F8189D8349E|1.0|Sugarcane Mills|N|N||Y|
311312|486D34788C97C267E0404F8189D8349E|1.0|Cane Sugar Refining|N|N||Y|
311313|486D34788C98C267E0404F8189D8349E|1.0|Beet Sugar Manufacturing|N|N||Y|
31132|486D34788992C267E0404F8189D8349E|1.0|Chocolate and Confectionery Manufacturing from Cacao Beans|Y|N||Y|
311320|486D34788C99C267E0404F8189D8349E|1.0|Chocolate and Confectionery Manufacturing from Cacao Beans|N|N||Y|
31133|486D34788993C267E0404F8189D8349E|1.0|Confectionery Manufacturing from Purchased Chocolate|Y|N||Y|
311330|486D34788C9AC267E0404F8189D8349E|1.0|Confectionery Manufacturing from Purchased Chocolate|N|N||Y|
31134|486D34788994C267E0404F8189D8349E|1.0|Nonchocolate Confectionery Manufacturing|Y|N||Y|
311340|486D34788C9BC267E0404F8189D8349E|1.0|Nonchocolate Confectionery Manufacturing|N|N||Y|
3114|486D34788826C267E0404F8189D8349E|1.0|Fruit and Vegetable Preserving and Specialty Food Manufacturing|Y|N||Y|
31141|486D34788995C267E0404F8189D8349E|1.0|Frozen Food Manufacturing|Y|N||Y|
311411|486D34788C9CC267E0404F8189D8349E|1.0|Frozen Fruit, Juice, and Vegetable Manufacturing|N|N||Y|
311412|486D34788C9DC267E0404F8189D8349E|1.0|Frozen Specialty Food Manufacturing|N|N||Y|
31142|486D34788996C267E0404F8189D8349E|1.0|Fruit and Vegetable Canning, Pickling, and Drying|Y|N||Y|
311421|486D34788C9EC267E0404F8189D8349E|1.0|Fruit and Vegetable Canning|N|N||Y|
311422|486D34788C9FC267E0404F8189D8349E|1.0|Specialty Canning|N|N||Y|
311423|486D34788CA0C267E0404F8189D8349E|1.0|Dried and Dehydrated Food Manufacturing|N|N||Y|
3115|486D34788827C267E0404F8189D8349E|1.0|Dairy Product Manufacturing|Y|N||Y|
31151|486D34788997C267E0404F8189D8349E|1.0|Dairy Product (except Frozen) Manufacturing|Y|N||Y|
311511|486D34788CA1C267E0404F8189D8349E|1.0|Fluid Milk Manufacturing|N|N||Y|
311512|486D34788CA2C267E0404F8189D8349E|1.0|Creamery Butter Manufacturing|N|N||Y|
311513|486D34788CA3C267E0404F8189D8349E|1.0|Cheese Manufacturing|N|N||Y|
311514|486D34788CA4C267E0404F8189D8349E|1.0|Dry, Condensed, and Evaporated Dairy Product Manufacturing|N|N||Y|
31152|486D34788998C267E0404F8189D8349E|1.0|Ice Cream and Frozen Dessert Manufacturing|Y|N||Y|
311520|486D34788CA5C267E0404F8189D8349E|1.0|Ice Cream and Frozen Dessert Manufacturing|N|N||Y|
3116|486D34788828C267E0404F8189D8349E|1.0|Animal Slaughtering and Processing|Y|N||Y|
31161|486D34788999C267E0404F8189D8349E|1.0|Animal Slaughtering and Processing|Y|N||Y|
311611|486D34788CA6C267E0404F8189D8349E|1.0|Animal (except Poultry) Slaughtering|N|N||Y|
311612|486D34788CA7C267E0404F8189D8349E|1.0|Meat Processed from Carcasses|N|N||Y|
311613|486D34788CA8C267E0404F8189D8349E|1.0|Rendering and Meat Byproduct Processing|N|N||Y|
311615|486D34788CA9C267E0404F8189D8349E|1.0|Poultry Processing|N|N||Y|
3117|486D34788829C267E0404F8189D8349E|1.0|Seafood Product Preparation and Packaging|Y|N||Y|
31171|486D3478899AC267E0404F8189D8349E|1.0|Seafood Product Preparation and Packaging|Y|N||Y|
311711|486D34788CAAC267E0404F8189D8349E|1.0|Seafood Canning|N|N||Y|
311712|486D34788CABC267E0404F8189D8349E|1.0|Fresh and Frozen Seafood Processing|N|N||Y|
3118|486D3478882AC267E0404F8189D8349E|1.0|Bakeries and Tortilla Manufacturing|Y|N||Y|
31181|486D3478899BC267E0404F8189D8349E|1.0|Bread and Bakery Product Manufacturing|Y|N||Y|
311811|486D34788CACC267E0404F8189D8349E|1.0|Retail Bakeries|N|N||Y|
311812|486D34788CADC267E0404F8189D8349E|1.0|Commercial Bakeries|N|N||Y|
311813|486D34788CAEC267E0404F8189D8349E|1.0|Frozen Cakes, Pies, and Other Pastries Manufacturing|N|N||Y|
31182|486D3478899CC267E0404F8189D8349E|1.0|Cookie, Cracker, and Pasta Manufacturing|Y|N||Y|
311821|486D34788CAFC267E0404F8189D8349E|1.0|Cookie and Cracker Manufacturing|N|N||Y|
311822|486D34788CB0C267E0404F8189D8349E|1.0|Flour Mixes and Dough Manufacturing from Purchased Flour|N|N||Y|
311823|486D34788CB1C267E0404F8189D8349E|1.0|Dry Pasta Manufacturing|N|N||Y|
31183|486D3478899DC267E0404F8189D8349E|1.0|Tortilla Manufacturing|Y|N||Y|
311830|486D34788CB2C267E0404F8189D8349E|1.0|Tortilla Manufacturing|N|N||Y|
3119|486D3478882BC267E0404F8189D8349E|1.0|Other Food Manufacturing|Y|N||Y|
31191|486D3478899EC267E0404F8189D8349E|1.0|Snack Food Manufacturing|Y|N||Y|
311911|486D34788CB3C267E0404F8189D8349E|1.0|Roasted Nuts and Peanut Butter Manufacturing|N|N||Y|
311919|486D34788CB4C267E0404F8189D8349E|1.0|Other Snack Food Manufacturing|N|N||Y|
31192|486D3478899FC267E0404F8189D8349E|1.0|Coffee and Tea Manufacturing|Y|N||Y|
311920|486D34788CB5C267E0404F8189D8349E|1.0|Coffee and Tea Manufacturing|N|N||Y|
31193|486D347889A0C267E0404F8189D8349E|1.0|Flavoring Syrup and Concentrate Manufacturing|Y|N||Y|
311930|486D34788CB6C267E0404F8189D8349E|1.0|Flavoring Syrup and Concentrate Manufacturing|N|N||Y|
31194|486D347889A1C267E0404F8189D8349E|1.0|Seasoning and Dressing Manufacturing|Y|N||Y|
311941|486D34788CB7C267E0404F8189D8349E|1.0|Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing|N|N||Y|
311942|486D34788CB8C267E0404F8189D8349E|1.0|Spice and Extract Manufacturing|N|N||Y|
31199|486D347889A2C267E0404F8189D8349E|1.0|All Other Food Manufacturing|Y|N||Y|
311991|486D34788CB9C267E0404F8189D8349E|1.0|Perishable Prepared Food Manufacturing|N|N||Y|
311999|486D34788CBAC267E0404F8189D8349E|1.0|All Other Miscellaneous Food Manufacturing|N|N||Y|
312|486D347887A8C267E0404F8189D8349E|1.0|Beverage and Tobacco Product Manufacturing|Y|N||Y|
3121|486D3478882CC267E0404F8189D8349E|1.0|Beverage Manufacturing|Y|N||Y|
31211|486D347889A3C267E0404F8189D8349E|1.0|Soft Drink and Ice Manufacturing|Y|N||Y|
312111|486D34788CBBC267E0404F8189D8349E|1.0|Soft Drink Manufacturing|N|N||Y|
312112|486D34788CBCC267E0404F8189D8349E|1.0|Bottled Water Manufacturing|N|N||Y|
312113|486D34788CBDC267E0404F8189D8349E|1.0|Ice Manufacturing|N|N||Y|
31212|486D347889A4C267E0404F8189D8349E|1.0|Breweries|Y|N||Y|
312120|486D34788CBEC267E0404F8189D8349E|1.0|Breweries|N|N||Y|
31213|486D347889A5C267E0404F8189D8349E|1.0|Wineries|Y|N||Y|
312130|486D34788CBFC267E0404F8189D8349E|1.0|Wineries|N|N||Y|
31214|486D347889A6C267E0404F8189D8349E|1.0|Distilleries|Y|N||Y|
312140|486D34788CC0C267E0404F8189D8349E|1.0|Distilleries|N|N||Y|
3122|486D3478882DC267E0404F8189D8349E|1.0|Tobacco Manufacturing|Y|N||Y|
31221|486D347889A7C267E0404F8189D8349E|1.0|Tobacco Stemming and Redrying|Y|N||Y|
312210|486D34788CC1C267E0404F8189D8349E|1.0|Tobacco Stemming and Redrying|N|N||Y|
31222|486D347889A8C267E0404F8189D8349E|1.0|Tobacco Product Manufacturing|Y|N||Y|
312221|486D34788CC2C267E0404F8189D8349E|1.0|Cigarette Manufacturing|N|N||Y|
312229|486D34788CC3C267E0404F8189D8349E|1.0|Other Tobacco Product Manufacturing|N|N||Y|
313|486D347887A9C267E0404F8189D8349E|1.0|Textile Mills|Y|N||Y|
3131|486D3478882EC267E0404F8189D8349E|1.0|Fiber, Yarn, and Thread Mills|Y|N||Y|
31311|486D347889A9C267E0404F8189D8349E|1.0|Fiber, Yarn, and Thread Mills|Y|N||Y|
313111|486D34788CC4C267E0404F8189D8349E|1.0|Yarn Spinning Mills|N|N||Y|
313112|486D34788CC5C267E0404F8189D8349E|1.0|Yarn Texturizing, Throwing, and Twisting Mills|N|N||Y|
313113|486D34788CC6C267E0404F8189D8349E|1.0|Thread Mills|N|N||Y|
3132|486D3478882FC267E0404F8189D8349E|1.0|Fabric Mills|Y|N||Y|
31321|486D347889AAC267E0404F8189D8349E|1.0|Broadwoven Fabric Mills|Y|N||Y|
313210|486D34788CC7C267E0404F8189D8349E|1.0|Broadwoven Fabric Mills|N|N||Y|
31322|486D347889ABC267E0404F8189D8349E|1.0|Narrow Fabric Mills and Schiffli Machine Embroidery|Y|N||Y|
313221|486D34788CC8C267E0404F8189D8349E|1.0|Narrow Fabric Mills|N|N||Y|
313222|486D34788CC9C267E0404F8189D8349E|1.0|Schiffli Machine Embroidery|N|N||Y|
31323|486D347889ACC267E0404F8189D8349E|1.0|Nonwoven Fabric Mills|Y|N||Y|
313230|486D34788CCAC267E0404F8189D8349E|1.0|Nonwoven Fabric Mills|N|N||Y|
31324|486D347889ADC267E0404F8189D8349E|1.0|Knit Fabric Mills|Y|N||Y|
313241|486D34788CCBC267E0404F8189D8349E|1.0|Weft Knit Fabric Mills|N|N||Y|
313249|486D34788CCCC267E0404F8189D8349E|1.0|Other Knit Fabric and Lace Mills|N|N||Y|
3133|486D34788830C267E0404F8189D8349E|1.0|Textile and Fabric Finishing and Fabric Coating Mills|Y|N||Y|
31331|486D347889AEC267E0404F8189D8349E|1.0|Textile and Fabric Finishing Mills|Y|N||Y|
313311|486D34788CCDC267E0404F8189D8349E|1.0|Broadwoven Fabric Finishing Mills|N|N||Y|
313312|486D34788CCEC267E0404F8189D8349E|1.0|Textile and Fabric Finishing (except Broadwoven Fabric) Mills|N|N||Y|
31332|486D347889AFC267E0404F8189D8349E|1.0|Fabric Coating Mills|Y|N||Y|
313320|486D34788CCFC267E0404F8189D8349E|1.0|Fabric Coating Mills|N|N||Y|
314|486D347887AAC267E0404F8189D8349E|1.0|Textile Product Mills|Y|N||Y|
3141|486D34788831C267E0404F8189D8349E|1.0|Textile Furnishings Mills|Y|N||Y|
31411|486D347889B0C267E0404F8189D8349E|1.0|Carpet and Rug Mills|Y|N||Y|
314110|486D34788CD0C267E0404F8189D8349E|1.0|Carpet and Rug Mills|N|N||Y|
31412|486D347889B1C267E0404F8189D8349E|1.0|Curtain and Linen Mills|Y|N||Y|
314121|486D34788CD1C267E0404F8189D8349E|1.0|Curtain and Drapery Mills|N|N||Y|
314129|486D34788CD2C267E0404F8189D8349E|1.0|Other Household Textile Product Mills|N|N||Y|
3149|486D34788832C267E0404F8189D8349E|1.0|Other Textile Product Mills|Y|N||Y|
31491|486D347889B2C267E0404F8189D8349E|1.0|Textile Bag and Canvas Mills|Y|N||Y|
314911|486D34788CD3C267E0404F8189D8349E|1.0|Textile Bag Mills|N|N||Y|
314912|486D34788CD4C267E0404F8189D8349E|1.0|Canvas and Related Product Mills|N|N||Y|
31499|486D347889B3C267E0404F8189D8349E|1.0|All Other Textile Product Mills|Y|N||Y|
314991|486D34788CD5C267E0404F8189D8349E|1.0|Rope, Cordage, and Twine Mills|N|N||Y|
314992|486D34788CD6C267E0404F8189D8349E|1.0|Tire Cord and Tire Fabric Mills|N|N||Y|
314999|486D34788CD7C267E0404F8189D8349E|1.0|All Other Miscellaneous Textile Product Mills|N|N||Y|
315|486D347887ABC267E0404F8189D8349E|1.0|Apparel Manufacturing|Y|N||Y|
3151|486D34788833C267E0404F8189D8349E|1.0|Apparel Knitting Mills|Y|N||Y|
31511|486D347889B4C267E0404F8189D8349E|1.0|Hosiery and Sock Mills|Y|N||Y|
315111|486D34788CD8C267E0404F8189D8349E|1.0|Sheer Hosiery Mills|N|N||Y|
315119|486D34788CD9C267E0404F8189D8349E|1.0|Other Hosiery and Sock Mills|N|N||Y|
31519|486D347889B5C267E0404F8189D8349E|1.0|Other Apparel Knitting Mills|Y|N||Y|
315191|486D34788CDAC267E0404F8189D8349E|1.0|Outerwear Knitting Mills|N|N||Y|
315192|486D34788CDBC267E0404F8189D8349E|1.0|Underwear and Nightwear Knitting Mills|N|N||Y|
3152|486D34788834C267E0404F8189D8349E|1.0|Cut and Sew Apparel Manufacturing|Y|N||Y|
31521|486D347889B6C267E0404F8189D8349E|1.0|Cut and Sew Apparel Contractors|Y|N||Y|
315211|486D34788CDCC267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Apparel Contractors|N|N||Y|
315212|486D34788CDDC267E0404F8189D8349E|1.0|Women's, Girls', and Infants' Cut and Sew Apparel Contractors|N|N||Y|
31522|486D347889B7C267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Apparel Manufacturing|Y|N||Y|
315221|486D34788CDEC267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing|N|N||Y|
315222|486D34788CDFC267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Suit, Coat, and Overcoat Manufacturing|N|N||Y|
315223|486D34788CE0C267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Shirt (except Work Shirt) Manufacturing|N|N||Y|
315224|486D34788CE1C267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Trouser, Slack, and Jean Manufacturing|N|N||Y|
315225|486D34788CE2C267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Work Clothing Manufacturing|N|N||Y|
315228|486D34788CE3C267E0404F8189D8349E|1.0|Men's and Boys' Cut and Sew Other Outerwear Manufacturing|N|N||Y|
31523|486D347889B8C267E0404F8189D8349E|1.0|Women's and Girls' Cut and Sew Apparel Manufacturing|Y|N||Y|
315231|486D34788CE4C267E0404F8189D8349E|1.0|Women's and Girls' Cut and Sew Lingerie, Loungewear, and Nightwear Manufacturing|N|N||Y|
315232|486D34788CE5C267E0404F8189D8349E|1.0|Women's and Girls' Cut and Sew Blouse and Shirt Manufacturing|N|N||Y|
315233|486D34788CE6C267E0404F8189D8349E|1.0|Women's and Girls' Cut and Sew Dress Manufacturing|N|N||Y|
315234|486D34788CE7C267E0404F8189D8349E|1.0|Women's and Girls' Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing|N|N||Y|
315239|486D34788CE8C267E0404F8189D8349E|1.0|Women's and Girls' Cut and Sew Other Outerwear Manufacturing|N|N||Y|
31529|486D347889B9C267E0404F8189D8349E|1.0|Other Cut and Sew Apparel Manufacturing|Y|N||Y|
315291|486D34788CE9C267E0404F8189D8349E|1.0|Infants' Cut and Sew Apparel Manufacturing|N|N||Y|
315292|486D34788CEAC267E0404F8189D8349E|1.0|Fur and Leather Apparel Manufacturing|N|N||Y|
315299|486D34788CEBC267E0404F8189D8349E|1.0|All Other Cut and Sew Apparel Manufacturing|N|N||Y|
3159|486D34788835C267E0404F8189D8349E|1.0|Apparel Accessories and Other Apparel Manufacturing|Y|N||Y|
31599|486D347889BAC267E0404F8189D8349E|1.0|Apparel Accessories and Other Apparel Manufacturing|Y|N||Y|
315991|486D34788CECC267E0404F8189D8349E|1.0|Hat, Cap, and Millinery Manufacturing|N|N||Y|
315992|486D34788CEDC267E0404F8189D8349E|1.0|Glove and Mitten Manufacturing|N|N||Y|
315993|486D34788CEEC267E0404F8189D8349E|1.0|Men's and Boys' Neckwear Manufacturing|N|N||Y|
315999|486D34788CEFC267E0404F8189D8349E|1.0|Other Apparel Accessories and Other Apparel Manufacturing|N|N||Y|
316|486D347887ACC267E0404F8189D8349E|1.0|Leather and Allied Product Manufacturing|Y|N||Y|
3161|486D34788836C267E0404F8189D8349E|1.0|Leather and Hide Tanning and Finishing|Y|N||Y|
31611|486D347889BBC267E0404F8189D8349E|1.0|Leather and Hide Tanning and Finishing|Y|N||Y|
316110|486D34788CF0C267E0404F8189D8349E|1.0|Leather and Hide Tanning and Finishing|N|N||Y|
3162|486D34788837C267E0404F8189D8349E|1.0|Footwear Manufacturing|Y|N||Y|
31621|486D347889BCC267E0404F8189D8349E|1.0|Footwear Manufacturing|Y|N||Y|
316211|486D34788CF1C267E0404F8189D8349E|1.0|Rubber and Plastics Footwear Manufacturing|N|N||Y|
316212|486D34788CF2C267E0404F8189D8349E|1.0|House Slipper Manufacturing|N|N||Y|
316213|486D34788CF3C267E0404F8189D8349E|1.0|Men's Footwear (except Athletic) Manufacturing|N|N||Y|
316214|486D34788CF4C267E0404F8189D8349E|1.0|Women's Footwear (except Athletic) Manufacturing|N|N||Y|
316219|486D34788CF5C267E0404F8189D8349E|1.0|Other Footwear Manufacturing|N|N||Y|
3169|486D34788838C267E0404F8189D8349E|1.0|Other Leather and Allied Product Manufacturing|Y|N||Y|
31699|486D347889BDC267E0404F8189D8349E|1.0|Other Leather and Allied Product Manufacturing|Y|N||Y|
316991|486D34788CF6C267E0404F8189D8349E|1.0|Luggage Manufacturing|N|N||Y|
316992|486D34788CF7C267E0404F8189D8349E|1.0|Women's Handbag and Purse Manufacturing|N|N||Y|
316993|486D34788CF8C267E0404F8189D8349E|1.0|Personal Leather Good (except Women's Handbag and Purse) Manufacturing|N|N||Y|
316999|486D34788CF9C267E0404F8189D8349E|1.0|All Other Leather Good and Allied Product Manufacturing|N|N||Y|
32|486D34788788C267E0404F8189D8349E|1.0|Manufacturing|Y|N||Y|
321|486D347887ADC267E0404F8189D8349E|1.0|Wood Product Manufacturing|Y|N||Y|
3211|486D34788839C267E0404F8189D8349E|1.0|Sawmills and Wood Preservation|Y|N||Y|
32111|486D347889BEC267E0404F8189D8349E|1.0|Sawmills and Wood Preservation|Y|N||Y|
321113|486D34788CFAC267E0404F8189D8349E|1.0|Sawmills|N|N||Y|
321114|486D34788CFBC267E0404F8189D8349E|1.0|Wood Preservation|N|N||Y|
3212|486D3478883AC267E0404F8189D8349E|1.0|Veneer, Plywood, and Engineered Wood Product Manufacturing|Y|N||Y|
32121|486D347889BFC267E0404F8189D8349E|1.0|Veneer, Plywood, and Engineered Wood Product Manufacturing|Y|N||Y|
321211|486D34788CFCC267E0404F8189D8349E|1.0|Hardwood Veneer and Plywood Manufacturing|N|N||Y|
321212|486D34788CFDC267E0404F8189D8349E|1.0|Softwood Veneer and Plywood Manufacturing|N|N||Y|
321213|486D34788CFEC267E0404F8189D8349E|1.0|Engineered Wood Member (except Truss) Manufacturing|N|N||Y|
321214|486D34788CFFC267E0404F8189D8349E|1.0|Truss Manufacturing|N|N||Y|
321219|486D34788D00C267E0404F8189D8349E|1.0|Reconstituted Wood Product Manufacturing|N|N||Y|
3219|486D3478883BC267E0404F8189D8349E|1.0|Other Wood Product Manufacturing|Y|N||Y|
32191|486D347889C0C267E0404F8189D8349E|1.0|Millwork|Y|N||Y|
321911|486D34788D01C267E0404F8189D8349E|1.0|Wood Window and Door Manufacturing|N|N||Y|
321912|486D34788D02C267E0404F8189D8349E|1.0|Cut Stock, Resawing Lumber, and Planing|N|N||Y|
321918|486D34788D03C267E0404F8189D8349E|1.0|Other Millwork (including Flooring)|N|N||Y|
32192|486D347889C1C267E0404F8189D8349E|1.0|Wood Container and Pallet Manufacturing|Y|N||Y|
321920|486D34788D04C267E0404F8189D8349E|1.0|Wood Container and Pallet Manufacturing|N|N||Y|
32199|486D347889C2C267E0404F8189D8349E|1.0|All Other Wood Product Manufacturing|Y|N||Y|
321991|486D34788D05C267E0404F8189D8349E|1.0|Manufactured Home (Mobile Home) Manufacturing|N|N||Y|
321992|486D34788D06C267E0404F8189D8349E|1.0|Prefabricated Wood Building Manufacturing|N|N||Y|
321999|486D34788D07C267E0404F8189D8349E|1.0|All Other Miscellaneous Wood Product Manufacturing|N|N||Y|
322|486D347887AEC267E0404F8189D8349E|1.0|Paper Manufacturing|Y|N||Y|
3221|486D3478883CC267E0404F8189D8349E|1.0|Pulp, Paper, and Paperboard Mills|Y|N||Y|
32211|486D347889C3C267E0404F8189D8349E|1.0|Pulp Mills|Y|N||Y|
322110|486D34788D08C267E0404F8189D8349E|1.0|Pulp Mills|N|N||Y|
32212|486D347889C4C267E0404F8189D8349E|1.0|Paper Mills|Y|N||Y|
322121|486D34788D09C267E0404F8189D8349E|1.0|Paper (except Newsprint) Mills|N|N||Y|
322122|486D34788D0AC267E0404F8189D8349E|1.0|Newsprint Mills|N|N||Y|
32213|486D347889C5C267E0404F8189D8349E|1.0|Paperboard Mills|Y|N||Y|
322130|486D34788D0BC267E0404F8189D8349E|1.0|Paperboard Mills|N|N||Y|
3222|486D3478883DC267E0404F8189D8349E|1.0|Converted Paper Product Manufacturing|Y|N||Y|
32221|486D347889C6C267E0404F8189D8349E|1.0|Paperboard Container Manufacturing|Y|N||Y|
322211|486D34788D0CC267E0404F8189D8349E|1.0|Corrugated and Solid Fiber Box Manufacturing|N|N||Y|
322212|486D34788D0DC267E0404F8189D8349E|1.0|Folding Paperboard Box Manufacturing|N|N||Y|
322213|486D34788D0EC267E0404F8189D8349E|1.0|Setup Paperboard Box Manufacturing|N|N||Y|
322214|486D34788D0FC267E0404F8189D8349E|1.0|Fiber Can, Tube, Drum, and Similar Products Manufacturing|N|N||Y|
322215|486D34788D10C267E0404F8189D8349E|1.0|Nonfolding Sanitary Food Container Manufacturing|N|N||Y|
32222|486D347889C7C267E0404F8189D8349E|1.0|Paper Bag and Coated and Treated Paper Manufacturing|Y|N||Y|
322221|486D34788D11C267E0404F8189D8349E|1.0|Coated and Laminated Packaging Paper Manufacturing|N|N||Y|
322222|486D34788D12C267E0404F8189D8349E|1.0|Coated and Laminated Paper Manufacturing|N|N||Y|
322223|486D34788D13C267E0404F8189D8349E|1.0|Coated Paper Bag and Pouch Manufacturing|N|N||Y|
322224|486D34788D14C267E0404F8189D8349E|1.0|Uncoated Paper and Multiwall Bag Manufacturing|N|N||Y|
322225|486D34788D15C267E0404F8189D8349E|1.0|Laminated Aluminum Foil Manufacturing for Flexible Packaging Uses|N|N||Y|
322226|486D34788D16C267E0404F8189D8349E|1.0|Surface-Coated Paperboard Manufacturing|N|N||Y|
32223|486D347889C8C267E0404F8189D8349E|1.0|Stationery Product Manufacturing|Y|N||Y|
322231|486D34788D17C267E0404F8189D8349E|1.0|Die-Cut Paper and Paperboard Office Supplies Manufacturing|N|N||Y|
322232|486D34788D18C267E0404F8189D8349E|1.0|Envelope Manufacturing|N|N||Y|
322233|486D34788D19C267E0404F8189D8349E|1.0|Stationery, Tablet, and Related Product Manufacturing|N|N||Y|
32229|486D347889C9C267E0404F8189D8349E|1.0|Other Converted Paper Product Manufacturing|Y|N||Y|
322291|486D34788D1AC267E0404F8189D8349E|1.0|Sanitary Paper Product Manufacturing|N|N||Y|
322299|486D34788D1BC267E0404F8189D8349E|1.0|All Other Converted Paper Product Manufacturing|N|N||Y|
323|486D347887AFC267E0404F8189D8349E|1.0|Printing and Related Support Activities|Y|N||Y|
3231|486D3478883EC267E0404F8189D8349E|1.0|Printing and Related Support Activities|Y|N||Y|
32311|486D347889CAC267E0404F8189D8349E|1.0|Printing|Y|N||Y|
323110|486D34788D1CC267E0404F8189D8349E|1.0|Commercial Lithographic Printing|N|N||Y|
323111|486D34788D1DC267E0404F8189D8349E|1.0|Commercial Gravure Printing|N|N||Y|
323112|486D34788D1EC267E0404F8189D8349E|1.0|Commercial Flexographic Printing|N|N||Y|
323113|486D34788D1FC267E0404F8189D8349E|1.0|Commercial Screen Printing|N|N||Y|
323114|486D34788D20C267E0404F8189D8349E|1.0|Quick Printing|N|N||Y|
323115|486D34788D21C267E0404F8189D8349E|1.0|Digital Printing|N|N||Y|
323116|486D34788D22C267E0404F8189D8349E|1.0|Manifold Business Forms Printing|N|N||Y|
323117|486D34788D23C267E0404F8189D8349E|1.0|Books Printing|N|N||Y|
323118|486D34788D24C267E0404F8189D8349E|1.0|Blankbook, Looseleaf Binders, and Devices Manufacturing|N|N||Y|
323119|486D34788D25C267E0404F8189D8349E|1.0|Other Commercial Printing|N|N||Y|
32312|486D347889CBC267E0404F8189D8349E|1.0|Support Activities for Printing|Y|N||Y|
323121|486D34788D26C267E0404F8189D8349E|1.0|Tradebinding and Related Work|N|N||Y|
323122|486D34788D27C267E0404F8189D8349E|1.0|Prepress Services|N|N||Y|
324|486D347887B0C267E0404F8189D8349E|1.0|Petroleum and Coal Products Manufacturing|Y|N||Y|
3241|486D3478883FC267E0404F8189D8349E|1.0|Petroleum and Coal Products Manufacturing|Y|N||Y|
32411|486D347889CCC267E0404F8189D8349E|1.0|Petroleum Refineries|Y|N||Y|
324110|486D34788D28C267E0404F8189D8349E|1.0|Petroleum Refineries|N|N||Y|
