campus_cd|bldg_cd|bldg_room_nbr|obj_id|ver_nbr|bldg_room_type|bldg_room_dept|bldg_room_desc|row_actv_ind|
BL|BL001|276|44017F9CD7EF80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|278|44017F9CD7F080D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|279|44017F9CD7F180D6E043814FD88180D6|1.0|ASSOCIATE DEAN|LAW|ACAD/PROF OFFICE|Y|
BL|BL001|280|44017F9CD7F280D6E043814FD88180D6|1.0|MAIL ROOM|LAW|OFFICE SERVICE|Y|
BL|BL001|293|44017F9CD7F380D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|295|44017F9CD7F480D6E043814FD88180D6|1.0|ENTRY|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|295A|44017F9CD7F580D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|296|44017F9CD7F680D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|296A|44017F9CD7F780D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL001|297|44017F9CD7F880D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|298|44017F9CD7F980D6E043814FD88180D6|1.0|RESTROOM HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|298A|44017F9CD7FA80D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL001|298B|44017F9CD7FB80D6E043814FD88180D6|1.0|TELEPHONE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299|44017F9CD7FC80D6E043814FD88180D6|1.0|CENTRAL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299A|44017F9CD7FD80D6E043814FD88180D6|1.0|ALCOVE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299B|44017F9CD7FE80D6E043814FD88180D6|1.0|CENTER STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299E|44017F9CD7FF80D6E043814FD88180D6|1.0|LIBRARY STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299F|44017F9CD80080D6E043814FD88180D6|1.0|FAR EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299G|44017F9CD80180D6E043814FD88180D6|1.0|SOUTH HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299H|44017F9CD80280D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299J|44017F9CD80380D6E043814FD88180D6|1.0|CUST RM OFF STACKS|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL001|299L|44017F9CD80480D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299M|44017F9CD80580D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299N|44017F9CD80680D6E043814FD88180D6|1.0|NORTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299P|44017F9CD80780D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299Q|44017F9CD80880D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|299R|44017F9CD80980D6E043814FD88180D6|1.0|SOUTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|300|44017F9CD80A80D6E043814FD88180D6|1.0|COMPUTER|LAW|SUPPORT STAFF OFFICE|Y|
BL|BL001|300A|44017F9CD80B80D6E043814FD88180D6|1.0|COMPUTER STAFF|LAW|SUPPORT STAFF OFFICE|Y|
BL|BL001|300B|44017F9CD80C80D6E043814FD88180D6|1.0|HALLWAY|LAW|OFFICE SERVICE|Y|
BL|BL001|300C|44017F9CD80D80D6E043814FD88180D6|1.0|DATABASE/WEB|LAW|ADMIN. OFFICE|Y|
BL|BL001|300D|44017F9CD80E80D6E043814FD88180D6|1.0|CLOSET|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|300E|44017F9CD80F80D6E043814FD88180D6|1.0|ALCOVE|LAW|OFFICE SERVICE|Y|
BL|BL001|304|44017F9CD81080D6E043814FD88180D6|1.0|INTERNAL HALLWAY|LAW|OFFICE SERVICE|Y|
BL|BL001|306|44017F9CD81180D6E043814FD88180D6|1.0|STACKS|LAW LIBRARY|LIBRARY COLLECTION|Y|
BL|BL001|306A|44017F9CD81280D6E043814FD88180D6|1.0|STUDY ROOM|LAW LIBRARY|STUDENT STUDY|Y|
BL|BL001|306B|44017F9CD81380D6E043814FD88180D6|1.0|STUDY ROOM|LAW LIBRARY|STUDENT STUDY|Y|
BL|BL001|306C|44017F9CD81480D6E043814FD88180D6|1.0|STUDY ROOM|LAW LIBRARY|STUDENT STUDY|Y|
BL|BL001|309|44017F9CD81580D6E043814FD88180D6|1.0|IDF CLOSET|TELECOMMUNICATIONS - UITS|COMP/TELECOMM. SERV.|Y|
BL|BL001|310|44017F9CD81680D6E043814FD88180D6|1.0|FACULTY LOUNGE|LAW|FACULTY LOUNGE|Y|
BL|BL001|311|44017F9CD81780D6E043814FD88180D6|1.0|LW&R INST|LAW|FACULTY OFFICE|Y|
BL|BL001|311B|44017F9CD81880D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|311C|44017F9CD81980D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|312|44017F9CD81A80D6E043814FD88180D6|1.0|LOUNGE KITCHEN|LAW|LOUNGE SERVICE|Y|
BL|BL001|314|44017F9CD81B80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|316|44017F9CD81C80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|317|44017F9CD81D80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|318|44017F9CD81E80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|319|44017F9CD81F80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|320|44017F9CD82080D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|321|44017F9CD82180D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|322|44017F9CD82280D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|323|44017F9CD82380D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|324|44017F9CD82480D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|325|44017F9CD82580D6E043814FD88180D6|1.0|LW&R INSTITUTE|LAW|FACULTY OFFICE|Y|
BL|BL001|326|44017F9CD82680D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|327|44017F9CD82780D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|328|44017F9CD82880D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|329|44017F9CD82980D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|330|44017F9CD82A80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|331|44017F9CD82B80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|333|44017F9CD82C80D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|334|44017F9CD82D80D6E043814FD88180D6|1.0|CLERICAL|LAW|SUPPORT STAFF OFFICE|Y|
BL|BL001|335|44017F9CD82E80D6E043814FD88180D6|1.0|CONFERENCE ROOM|LAW|OFFICE CONFERENCE|Y|
BL|BL001|335A|44017F9CD82F80D6E043814FD88180D6|1.0|CLOSET|LAW|CONFERENCE SERVICE|Y|
BL|BL001|336|44017F9CD83080D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|337|44017F9CD83180D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|338|44017F9CD83280D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|339|44017F9CD83380D6E043814FD88180D6|1.0|FACULTY|LAW|FACULTY OFFICE|Y|
BL|BL001|340|44017F9CD83480D6E043814FD88180D6|1.0|FACULTY LIBRARY|LAW LIBRARY|LIBRARY COLLECTION|Y|
BL|BL001|393|44017F9CD83580D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|394|44017F9CD83680D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL001|395|44017F9CD83780D6E043814FD88180D6|1.0|ENTRY|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|395A|44017F9CD83880D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|396|44017F9CD83980D6E043814FD88180D6|1.0|CLOSET|LAW|OFFICE SERVICE|Y|
BL|BL001|397|44017F9CD83A80D6E043814FD88180D6|1.0|WOMENS ROOM ENTRY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|397A|44017F9CD83B80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|398|44017F9CD83C80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|398A|44017F9CD83D80D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL001|399|44017F9CD83E80D6E043814FD88180D6|1.0|CENTRAL HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399A|44017F9CD83F80D6E043814FD88180D6|1.0|CENTER HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399B|44017F9CD84080D6E043814FD88180D6|1.0|CENTRAL STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399E|44017F9CD84180D6E043814FD88180D6|1.0|LIBRARY STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399F|44017F9CD84280D6E043814FD88180D6|1.0|FAR EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399G|44017F9CD84380D6E043814FD88180D6|1.0|SOUTH HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399J|44017F9CD84480D6E043814FD88180D6|1.0|SOUTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399L|44017F9CD84580D6E043814FD88180D6|1.0|RESTROOM HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399M|44017F9CD84680D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|399N|44017F9CD84780D6E043814FD88180D6|1.0|NORTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|400|44017F9CD84880D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|406|44017F9CD84980D6E043814FD88180D6|1.0|STACKS|LAW LIBRARY|LIBRARY COLLECTION|Y|
BL|BL001|406A|44017F9CD84A80D6E043814FD88180D6|1.0|STUDY ROOM|LAW LIBRARY|STUDENT STUDY|Y|
BL|BL001|491|44017F9CD84B80D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|492|44017F9CD84C80D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|493|44017F9CD84D80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|494|44017F9CD84E80D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL001|495|44017F9CD84F80D6E043814FD88180D6|1.0|ENTRY|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|495A|44017F9CD85080D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL001|496|44017F9CD85180D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|497|44017F9CD85280D6E043814FD88180D6|1.0|PT MECH ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|497A|44017F9CD85380D6E043814FD88180D6|1.0|STORAGE|LAW|OFFICE SERVICE|Y|
BL|BL001|497B|44017F9CD85480D6E043814FD88180D6|1.0|STORAGE|LAW|OFFICE SERVICE|Y|
BL|BL001|498|44017F9CD85580D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|499A|44017F9CD85680D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|499B|44017F9CD85780D6E043814FD88180D6|1.0|SOUTH EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|499F|44017F9CD85880D6E043814FD88180D6|1.0|FAR EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|500|44017F9CD85980D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|599A|44017F9CD85A80D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL001|599B|44017F9CD85B80D6E043814FD88180D6|1.0|STAIR LANDING|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|599F|44017F9CD85C80D6E043814FD88180D6|1.0|STAIR LANDING|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL001|M006|44017F9CD85D80D6E043814FD88180D6|1.0|READING|LAW LIBRARY|STUDENT STUDY|Y|
BL|BL009|001A|44017F9CD85E80D6E043814FD88180D6|1.0|PAY BOOTH|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|096|44017F9CD85F80D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL009|097|44017F9CD86080D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|097A|44017F9CD86180D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|098|44017F9CD86280D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL009|099|44017F9CD86380D6E043814FD88180D6|1.0|SPACES/RAMPS|PARKING SERVICES|VEHICLE STORAGE|Y|
BL|BL009|099A|44017F9CD86480D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|099B|44017F9CD86580D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|099C|44017F9CD86680D6E043814FD88180D6|1.0|ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL009|099D|44017F9CD86780D6E043814FD88180D6|1.0|ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL009|099E|44017F9CD86880D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|099F|44017F9CD86980D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|199|44017F9CD86A80D6E043814FD88180D6|1.0|SPACES/RAMPS|PARKING SERVICES|VEHICLE STORAGE|Y|
BL|BL009|199A|44017F9CD86B80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|199C|44017F9CD86C80D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|199D|44017F9CD86D80D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|199F|44017F9CD86E80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|296|44017F9CD86F80D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|298|44017F9CD87080D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|299|44017F9CD87180D6E043814FD88180D6|1.0|SPACES/RAMPS|PARKING SERVICES|VEHICLE STORAGE|Y|
BL|BL009|299A|44017F9CD87280D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|299C|44017F9CD87380D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|299D|44017F9CD87480D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|299F|44017F9CD87580D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|396|44017F9CD87680D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|398|44017F9CD87780D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|399|44017F9CD87880D6E043814FD88180D6|1.0|SPACES/RAMPS|PARKING SERVICES|VEHICLE STORAGE|Y|
BL|BL009|399A|44017F9CD87980D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|399C|44017F9CD87A80D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|399D|44017F9CD87B80D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|399F|44017F9CD87C80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|496|44017F9CD87D80D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|498|44017F9CD87E80D6E043814FD88180D6|1.0|STORAGE|PARKING SERVICES|VEHICLE STORAGE SERV.|Y|
BL|BL009|499|44017F9CD87F80D6E043814FD88180D6|1.0|SPACES/RAMPS|PARKING SERVICES|VEHICLE STORAGE|Y|
BL|BL009|499A|44017F9CD88080D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|499C|44017F9CD88180D6E043814FD88180D6|1.0|ENTRANCE TO STAIRWEL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|499D|44017F9CD88280D6E043814FD88180D6|1.0|ENTRANCE TO STAIRWEL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009|499F|44017F9CD88380D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|001|44017F9CD88480D6E043814FD88180D6|1.0|201 N INDIANA|GENERAL BUILDING SPACE|UNUSABLE|Y|
BL|BL009C|002|44017F9CD88580D6E043814FD88180D6|1.0|CUSTODIAL|BUILDING SERVICES|CENT. SHOP SERVICE|Y|
BL|BL009C|003|44017F9CD88680D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|005|44017F9CD88780D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|UNUSABLE|Y|
BL|BL009C|006|44017F9CD88880D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL009C|009|44017F9CD88980D6E043814FD88180D6|1.0|STORAGE|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|011|44017F9CD88A80D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|UNUSABLE|Y|
BL|BL009C|095|44017F9CD88B80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL009C|097|44017F9CD88C80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL009C|098|44017F9CD88D80D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL009C|099|44017F9CD88E80D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|099A|44017F9CD88F80D6E043814FD88180D6|1.0|STAIRS|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|101|44017F9CD89080D6E043814FD88180D6|1.0|CONFERENCE|INTERNATIONAL PROGRAMS|OFFICE CONFERENCE|Y|
BL|BL009C|101A|44017F9CD89180D6E043814FD88180D6|1.0|WINCHESTER|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|103|44017F9CD89280D6E043814FD88180D6|1.0|KITCHEN|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|103A|44017F9CD89380D6E043814FD88180D6|1.0|BACK STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|105|44017F9CD89480D6E043814FD88180D6|1.0|RESTROOM|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL009C|106|44017F9CD89580D6E043814FD88180D6|1.0|COPY/FAX|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|107|44017F9CD89680D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL009C|109|44017F9CD89780D6E043814FD88180D6|1.0|KESSLER, M.|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|111|44017F9CD89880D6E043814FD88180D6|1.0|CHRISTENBERRY, P.|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|111A|44017F9CD89980D6E043814FD88180D6|1.0|GLOBAL CHANGE CENTER: ASSOCIATE DIRECTOR|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|199|44017F9CD89A80D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|199A|44017F9CD89B80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|199B|44017F9CD89C80D6E043814FD88180D6|1.0|ENTRY FOYER|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|200|44017F9CD89D80D6E043814FD88180D6|1.0|STORAGE|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|202|44017F9CD89E80D6E043814FD88180D6|1.0|HOURLY STAFF|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|204|44017F9CD89F80D6E043814FD88180D6|1.0|RESTROOM|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL009C|205|44017F9CD8A080D6E043814FD88180D6|1.0|PROGRAM COORDINATOR|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|205A|44017F9CD8A180D6E043814FD88180D6|1.0|CLOSET|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|207|44017F9CD8A280D6E043814FD88180D6|1.0|CIEDA|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|208|44017F9CD8A380D6E043814FD88180D6|1.0|REAFSNYDER, C.|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|210|44017F9CD8A480D6E043814FD88180D6|1.0|WEB SERVICES SPECIALIST|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|211|44017F9CD8A580D6E043814FD88180D6|1.0|COORD. OF PROGRAM ADMINISTRATION|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|213|44017F9CD8A680D6E043814FD88180D6|1.0|REYNOLDS, S.|INTERNATIONAL PROGRAMS|ADMIN. OFFICE|Y|
BL|BL009C|213A|44017F9CD8A780D6E043814FD88180D6|1.0|COPY/MAILBOXES|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|213B|44017F9CD8A880D6E043814FD88180D6|1.0|STORAGE|INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
BL|BL009C|299|44017F9CD8A980D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|299A|44017F9CD8AA80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|299B|44017F9CD8AB80D6E043814FD88180D6|1.0|HALLWAY/STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|300|44017F9CD8AC80D6E043814FD88180D6|1.0|RESTROOM|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL009C|301|44017F9CD8AD80D6E043814FD88180D6|1.0|GLOBAL CENTER|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|302|44017F9CD8AE80D6E043814FD88180D6|1.0|OUTREACH COORDINATOR|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|303|44017F9CD8AF80D6E043814FD88180D6|1.0|GLOBAL CENTER HOURLIES|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|304|44017F9CD8B080D6E043814FD88180D6|1.0|HOURLY STAFF|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|305|44017F9CD8B180D6E043814FD88180D6|1.0|ALBRIGHT, D.|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|306|44017F9CD8B280D6E043814FD88180D6|1.0|VISITING FACULTY|INTERNATIONAL PROGRAMS|FACULTY OFFICE|Y|
BL|BL009C|307|44017F9CD8B380D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL009C|309|44017F9CD8B480D6E043814FD88180D6|1.0|WORK ROOM|INTERNATIONAL PROGRAMS|OFFICE OTHER|Y|
BL|BL009C|399|44017F9CD8B580D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|399A|44017F9CD8B680D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL009C|399B|44017F9CD8B780D6E043814FD88180D6|1.0||INTERNATIONAL PROGRAMS|OFFICE SERVICE|Y|
